gene_name	chr	many_peaks	gained_nearest_tss
4930465M20Rik	chr12	TRUE	FALSE
4930467D21Rik	chr5	TRUE	FALSE
4930467J12Rik	chr13	FALSE	FALSE
4930467K11Rik	chr10	TRUE	FALSE
4930469K13Rik	chr11	TRUE	FALSE
4930470G03Rik	chr13	FALSE	FALSE
4930470H14Rik	chr17	FALSE	FALSE
4930470O06Rik	chr8	FALSE	FALSE
4930470P17Rik	chr2	TRUE	FALSE
4930471C04Rik	chr14	FALSE	FALSE
4930471G03Rik	chr18	TRUE	FALSE
4930471G24Rik	chr13	TRUE	FALSE
4930471M09Rik	chr6	FALSE	FALSE
4930473A02Rik	chr2	FALSE	FALSE
4930473O22Rik	chr10	TRUE	TRUE
4930474G06Rik	chr18	TRUE	FALSE
4930474H20Rik	chr14	TRUE	FALSE
4930474M22Rik	chr17	TRUE	FALSE
4930474N05Rik	chr14	TRUE	FALSE
4930474N09Rik	chr12	TRUE	FALSE
4930477N07Rik	chr10	FALSE	FALSE
4930478L05Rik	chr16	FALSE	FALSE
4930478P22Rik	chr5	TRUE	FALSE
4930479D17Rik	chr6	FALSE	FALSE
4930480E11Rik	chrX	TRUE	FALSE
4930480G23Rik	chr4	FALSE	FALSE
4930480M12Rik	chr12	FALSE	TRUE
4930481A15Rik	chr19	FALSE	FALSE
4930483J18Rik	chr15	FALSE	FALSE
4930483K19Rik	chr10	FALSE	FALSE
4930483O08Rik	chr7	TRUE	FALSE
4930484H19Rik	chr10	FALSE	FALSE
4930486F22Rik	chr10	TRUE	FALSE
4930486I03Rik	chr1	TRUE	FALSE
4930487D11Rik	chr5	TRUE	FALSE
4930488B22Rik	chr1	TRUE	FALSE
4930500F04Rik	chr5	FALSE	FALSE
4930500L23Rik	chr5	FALSE	FALSE
4930502A04Rik	chr9	TRUE	FALSE
4930503E14Rik	chr14	TRUE	FALSE
4930503E24Rik	chr10	TRUE	FALSE
4930503F20Rik	chr14	TRUE	FALSE
4930503L19Rik	chr18	FALSE	FALSE
4930503O07Rik	chr1	TRUE	FALSE
4930504C09Rik	chr15	TRUE	FALSE
4930505A04Rik	chr11	TRUE	FALSE
4930505G20Rik	chr14	TRUE	FALSE
4930505K13Rik	chr7	FALSE	FALSE
4930505K14Rik	chr5	TRUE	FALSE
4930506C21Rik	chr17	FALSE	FALSE
4930507D05Rik	chr10	FALSE	FALSE
4930507D10Rik	chr11	FALSE	FALSE
4930509E16Rik	chr9	FALSE	FALSE
4930509G22Rik	chr16	FALSE	FALSE
4930509K18Rik	chr4	FALSE	FALSE
4930511A08Rik	chr6	TRUE	FALSE
4930511E03Rik	chr6	TRUE	FALSE
4930511M06Rik	chr18	FALSE	FALSE
4930512B01Rik	chr12	FALSE	FALSE
4930512J16Rik	chr6	TRUE	FALSE
4930512M02Rik	chr11	FALSE	FALSE
4930513D17Rik	chr5	TRUE	FALSE
4930515B02Rik	chr4	TRUE	FALSE
4930515G16Rik	chr6	TRUE	FALSE
4930515L19Rik	chrX	FALSE	FALSE
4930517E11Rik	chr2	FALSE	FALSE
4930517M08Rik	chr17	TRUE	FALSE
4930518J21Rik	chr8	FALSE	FALSE
4930518P08Rik	chr13	TRUE	FALSE
4930519D14Rik	chr13	TRUE	FALSE
4930519F16Rik	chrX	FALSE	FALSE
4930519F24Rik	chr9	TRUE	FALSE
4930519G04Rik	chr5	TRUE	FALSE
4930519H02Rik	chr5	FALSE	FALSE
4930519K11Rik	chr14	TRUE	FALSE
4930519L02Rik	chr3	TRUE	FALSE
4930520O04Rik	chr9	FALSE	FALSE
4930520P13Rik	chr13	TRUE	FALSE
4930521E06Rik	chr1	FALSE	FALSE
4930521O17Rik	chr10	FALSE	FALSE
4930522H14Rik	chr4	FALSE	FALSE
4930522O17Rik	chr4	TRUE	FALSE
4930523C07Rik	chr1	TRUE	FALSE
4930523O13Rik	chr15	FALSE	FALSE
4930524B15Rik	chr11	TRUE	FALSE
4930524B17Rik	chr6	TRUE	TRUE
4930524C18Rik	chr14	TRUE	FALSE
4930524O05Rik	chr19	FALSE	FALSE
4930524O08Rik	chr9	TRUE	FALSE
4930525C09Rik	chr10	FALSE	FALSE
4930525G20Rik	chr13	FALSE	FALSE
4930526H09Rik	chr13	TRUE	FALSE
4930527F14Rik	chr14	FALSE	FALSE
4930527G23Rik	chr18	TRUE	FALSE
4930528D03Rik	chr13	TRUE	FALSE
4930528G23Rik	chr6	FALSE	FALSE
4930528H21Rik	chr6	FALSE	FALSE
4930528P14Rik	chr2	TRUE	FALSE
4930529C04Rik	chr3	FALSE	FALSE
4930529K09Rik	chr14	TRUE	FALSE
4930529N20Rik	chr13	FALSE	FALSE
4930532I03Rik	chr10	TRUE	FALSE
4930532M18Rik	chr1	TRUE	FALSE
4930533N22Rik	chr7	TRUE	FALSE
4930533P14Rik	chr1	FALSE	FALSE
4930534H03Rik	chr10	TRUE	FALSE
4930539C22Rik	chr3	FALSE	FALSE
4930539M17Rik	chr3	TRUE	FALSE
4930540M03Rik	chr9	FALSE	FALSE
4930542M03Rik	chr17	TRUE	FALSE
4930543E12Rik	chr7	TRUE	FALSE
4930543N07Rik	chr7	TRUE	FALSE
4930544D05Rik	chr11	FALSE	FALSE
4930544G11Rik	chr6	TRUE	FALSE
4930544M13Rik	chr13	FALSE	FALSE
4930545E07Rik	chr18	TRUE	FALSE
4930545H06Rik	chr10	TRUE	FALSE
4930545L23Rik	chr2	TRUE	FALSE
4930546C10Rik	chr18	TRUE	FALSE
4930546K05Rik	chr9	TRUE	TRUE
4930547E08Rik	chr2	FALSE	FALSE
4930548G14Rik	chr15	FALSE	FALSE
4930548J01Rik	chr17	TRUE	FALSE
4930548K13Rik	chr4	TRUE	FALSE
4930549C15Rik	chr12	TRUE	FALSE
4930550C17Rik	chr13	TRUE	FALSE
4930552N02Rik	chr4	FALSE	FALSE
4930553E22Rik	chr16	TRUE	FALSE
4930553P18Rik	chr6	TRUE	FALSE
4930554C24Rik	chr9	FALSE	FALSE
4930554G24Rik	chr11	TRUE	FALSE
4930554H23Rik	chr7	FALSE	FALSE
4930554I06Rik	chr19	TRUE	TRUE
4930555B11Rik	chr2	FALSE	FALSE
4930555G21Rik	chr13	TRUE	FALSE
4930555K19Rik	chr15	TRUE	FALSE
4930556J02Rik	chr14	FALSE	FALSE
4930556L07Rik	chr2	FALSE	FALSE
4930556M19Rik	chr15	TRUE	FALSE
4930556N09Rik	chr10	TRUE	FALSE
4930556N13Rik	chr11	FALSE	FALSE
4930557F10Rik	chr13	FALSE	FALSE
4930557J02Rik	chr5	FALSE	FALSE
4930558F17Rik	chr5	FALSE	FALSE
4930558G05Rik	chrX	FALSE	FALSE
4930558J18Rik	chr1	FALSE	FALSE
4930558K02Rik	chr1	FALSE	FALSE
4930559C10Rik	chr12	TRUE	FALSE
4930562C15Rik	chr16	TRUE	FALSE
4930562F07Rik	chr1	FALSE	FALSE
4930563E22Rik	chr11	FALSE	FALSE
4930563F08Rik	chr5	TRUE	FALSE
4930563H07Rik	chr6	FALSE	FALSE
4930563J15Rik	chr10	TRUE	FALSE
4930564C03Rik	chr17	TRUE	FALSE
4930564D02Rik	chr3	TRUE	FALSE
4930565D16Rik	chr3	TRUE	FALSE
4930565N06Rik	chr16	FALSE	FALSE
4930567H12Rik	chr8	TRUE	FALSE
4930567H17Rik	chrX	FALSE	FALSE
4930567J20Rik	chr16	FALSE	FALSE
4930567K12Rik	chr7	TRUE	FALSE
4930567K20Rik	chr10	TRUE	FALSE
4930568D16Rik	chr2	FALSE	FALSE
4930568E12Rik	chr9	TRUE	FALSE
4930568G15Rik	chr1	TRUE	FALSE
4930570G19Rik	chr3	TRUE	FALSE
4930571K23Rik	chr7	TRUE	FALSE
4930572K03Rik	chr5	FALSE	FALSE
4930572O13Rik	chr14	TRUE	FALSE
4930573H18Rik	chr3	FALSE	FALSE
4930577N17Rik	chr3	FALSE	FALSE
4930578E11Rik	chr18	TRUE	FALSE
4930578I06Rik	chr14	TRUE	FALSE
4930578M01Rik	chr15	TRUE	FALSE
4930578N18Rik	chr16	TRUE	FALSE
4930579D09Rik	chr6	TRUE	FALSE
4930579F01Rik	chr3	TRUE	FALSE
4930579G18Rik	chr14	FALSE	FALSE
4930579H20Rik	chr10	FALSE	FALSE
4930579J19Rik	chr13	TRUE	FALSE
4930579K19Rik	chr9	FALSE	FALSE
4930579P08Rik	chr10	TRUE	FALSE
4930581F22Rik	chr9	FALSE	FALSE
4930583I09Rik	chr17	TRUE	TRUE
4930583K01Rik	chr7	TRUE	FALSE
4930583P06Rik	chr2	TRUE	FALSE
4930584F24Rik	chr5	TRUE	TRUE
4930587E11Rik	chr6	TRUE	FALSE
4930590J08Rik	chr6	TRUE	FALSE
4930590L20Rik	chr1	TRUE	FALSE
4930591A17Rik	chr2	TRUE	FALSE
4930591E09Rik	chr10	TRUE	FALSE
4930592A05Rik	chr15	FALSE	FALSE
4930592C13Rik	chr3	TRUE	FALSE
4930592I03Rik	chr18	TRUE	FALSE
4930593A02Rik	chr3	TRUE	FALSE
4930593C16Rik	chr9	FALSE	FALSE
4930594C11Rik	chr1	FALSE	FALSE
4930594M22Rik	chr14	FALSE	FALSE
4930594O21Rik	chr3	TRUE	FALSE
4930595D18Rik	chr12	TRUE	FALSE
4930595M18Rik	chrX	FALSE	FALSE
4930596D02Rik	chr14	TRUE	FALSE
4930596I21Rik	chr1	FALSE	FALSE
4930597G03Rik	chr14	FALSE	FALSE
4931403E22Rik	chr19	FALSE	FALSE
4931406C07Rik	chr9	FALSE	FALSE
4931414P19Rik	chr14	FALSE	FALSE
4931420L22Rik	chr16	FALSE	FALSE
4931422A03Rik	chr2	FALSE	FALSE
4931429L15Rik	chr9	TRUE	FALSE
4931429P17Rik	chr13	TRUE	FALSE
4931431B13Rik	chr7	FALSE	FALSE
4931431C16Rik	chr5	FALSE	FALSE
4932412D23Rik	chr16	TRUE	FALSE
4932413F04Rik	chr9	TRUE	FALSE
4932414J04Rik	chr11	FALSE	FALSE
4932414N04Rik	chr2	FALSE	FALSE
4932415M13Rik	chr17	TRUE	FALSE
4932435O22Rik	chr11	TRUE	FALSE
4932441J04Rik	chr5	TRUE	FALSE
4932702P03Rik	chr13	FALSE	FALSE
4933400B14Rik	chr17	FALSE	FALSE
4933400C23Rik	chr9	TRUE	FALSE
4933400F21Rik	chr1	TRUE	FALSE
4933400L20Rik	chr8	TRUE	FALSE
4933401D09Rik	chr17	FALSE	FALSE
4933401H06Rik	chr3	FALSE	FALSE
4933402C06Rik	chr7	TRUE	FALSE
4933402D24Rik	chr1	TRUE	FALSE
4933402J07Rik	chr8	TRUE	FALSE
4933402J10Rik	chr5	TRUE	FALSE
4933402J15Rik	chr14	TRUE	FALSE
4933402N03Rik	chr7	FALSE	FALSE
4933404G15Rik	chr16	FALSE	FALSE
4933404K13Rik	chr10	FALSE	FALSE
4933404O12Rik	chr5	FALSE	FALSE
4933405D12Rik	chr3	FALSE	FALSE
4933405E24Rik	chr11	TRUE	FALSE
4933405L10Rik	chr8	TRUE	FALSE
4933405O20Rik	chr7	TRUE	FALSE
4933406C10Rik	chr12	TRUE	FALSE
4933406D12Rik	chr2	TRUE	FALSE
4933406G16Rik	chr11	TRUE	FALSE
4933406J09Rik	chr6	FALSE	FALSE
4933406J10Rik	chr7	TRUE	FALSE
4933406K04Rik	chr12	TRUE	FALSE
4933407E24Rik	chr4	TRUE	FALSE
4933407I05Rik	chr9	TRUE	FALSE
4933407K13Rik	chrX	TRUE	FALSE
4933407L21Rik	chr1	FALSE	FALSE
4933408J17Rik	chr10	FALSE	FALSE
4933409F18Rik	chr12	TRUE	FALSE
4933409G03Rik	chr2	FALSE	FALSE
4933411E08Rik	chr10	TRUE	FALSE
4933411G06Rik	chr10	FALSE	FALSE
4933411K16Rik	chr19	FALSE	FALSE
4933412E12Rik	chr10	FALSE	FALSE
4933412E24Rik	chr15	TRUE	FALSE
4933412O06Rik	chr13	TRUE	FALSE
4933413J09Rik	chr14	TRUE	FALSE
4933413L06Rik	chr13	TRUE	FALSE
4933416E03Rik	chr2	TRUE	FALSE
4933416E14Rik	chrX	FALSE	FALSE
4933416M06Rik	chr13	TRUE	FALSE
4933416O17Rik	chr13	TRUE	FALSE
4933417D19Rik	chr8	FALSE	FALSE
4933417E11Rik	chr1	TRUE	FALSE
4933417G07Rik	chr3	FALSE	FALSE
4933417O13Rik	chr7	TRUE	FALSE
4933421I07Rik	chr7	FALSE	FALSE
4933421O10Rik	chr4	FALSE	FALSE
4933422A05Rik	chr9	TRUE	FALSE
4933424G05Rik	chr18	TRUE	FALSE
4933424G06Rik	chr1	FALSE	FALSE
4933424L21Rik	chr11	TRUE	FALSE
4933425B07Rik	chr14	FALSE	FALSE
4933427D06Rik	chr6	TRUE	FALSE
4933427D14Rik	chr11	TRUE	FALSE
4933427E11Rik	chr15	FALSE	FALSE
4933427E13Rik	chr11	TRUE	FALSE
4933427I22Rik	chr4	TRUE	FALSE
4933428C19Rik	chr4	TRUE	FALSE
4933428G20Rik	chr11	FALSE	FALSE
4933429O19Rik	chr14	TRUE	FALSE
4933430H16Rik	chr7	FALSE	FALSE
4933430I17Rik	chr4	FALSE	FALSE
4933430M04Rik	chr11	TRUE	FALSE
4933430N04Rik	chr8	TRUE	FALSE
4933431E20Rik	chr3	FALSE	FALSE
4933431G14Rik	chr6	TRUE	FALSE
4933432G23Rik	chr9	TRUE	FALSE
4933432I03Rik	chr14	FALSE	FALSE
4933432I09Rik	chr16	TRUE	FALSE
4933432K03Rik	chr7	TRUE	FALSE
4933433F19Rik	chr8	TRUE	FALSE
4933433G08Rik	chr9	TRUE	FALSE
4933433G15Rik	chr9	FALSE	FALSE
4933433G19Rik	chr13	FALSE	FALSE
4933433H22Rik	chr17	TRUE	FALSE
4933434E20Rik	chr3	FALSE	FALSE
4933436H12Rik	chr7	TRUE	FALSE
4933436I01Rik	chrX	FALSE	FALSE
4933438B17Rik	chr5	TRUE	FALSE
4933439C10Rik	chr11	FALSE	FALSE
4933439K11Rik	chr1	FALSE	FALSE
4933440J02Rik	chr10	TRUE	FALSE
4933440M02Rik	chr7	TRUE	FALSE
5031410I06Rik	chr5	FALSE	FALSE
5031425E22Rik	chr5	TRUE	FALSE
5031425F14Rik	chr2	TRUE	FALSE
5031434C07Rik	chr6	TRUE	FALSE
5031434O11Rik	chr3	TRUE	FALSE
5031439G07Rik	chr15	TRUE	FALSE
5033403F01Rik	chr13	FALSE	FALSE
5033403H07Rik	chr5	TRUE	FALSE
5033404E19Rik	chr1	TRUE	FALSE
5033406O09Rik	chr12	TRUE	FALSE
5033417F24Rik	chr1	FALSE	FALSE
5330411J11Rik	chr2	TRUE	FALSE
5330413P13Rik	chr2	TRUE	FALSE
5330416C01Rik	chr13	TRUE	FALSE
5330439B14Rik	chr6	TRUE	FALSE
5430402E10Rik	chrX	FALSE	FALSE
5430403N17Rik	chr8	TRUE	FALSE
5430405H02Rik	chr2	FALSE	FALSE
5430416N02Rik	chr5	FALSE	FALSE
5430421F17Rik	chr8	TRUE	TRUE
5430425K12Rik	chr13	FALSE	FALSE
5430427M07Rik	chr12	FALSE	TRUE
5430431A17Rik	chr7	FALSE	FALSE
5430434I15Rik	chr3	TRUE	FALSE
5430437J10Rik	chr15	FALSE	FALSE
5430440P10Rik	chr14	TRUE	FALSE
5530400C23Rik	chr6	FALSE	TRUE
5530401A14Rik	chr11	TRUE	FALSE
5530601H04Rik	chrX	FALSE	FALSE
5730403I07Rik	chr9	TRUE	FALSE
5730405O15Rik	chrX	FALSE	FALSE
5730409E04Rik	chr4	TRUE	FALSE
5730412P04Rik	chrX	FALSE	FALSE
5730416F02Rik	chrX	FALSE	FALSE
5730420D15Rik	chr10	FALSE	FALSE
5730435O14Rik	chr10	FALSE	FALSE
5730460C07Rik	chr3	TRUE	FALSE
5730480H06Rik	chr5	FALSE	FALSE
5730488B01Rik	chr4	FALSE	FALSE
5730507C01Rik	chr12	TRUE	FALSE
5730522E02Rik	chr11	TRUE	FALSE
5730596B20Rik	chr6	FALSE	FALSE
5830408C22Rik	chr8	FALSE	FALSE
5830416I19Rik	chr5	TRUE	FALSE
5830418P13Rik	chr9	FALSE	FALSE
5830428M24Rik	chr12	TRUE	FALSE
5830432E09Rik	chr7	TRUE	FALSE
5830444B04Rik	chr4	FALSE	FALSE
5830454E08Rik	chr9	TRUE	FALSE
5930430L01Rik	chr5	FALSE	FALSE
5930438M14Rik	chr13	TRUE	TRUE
6030407O03Rik	chr1	TRUE	FALSE
6030440G07Rik	chr12	TRUE	FALSE
6030443J06Rik	chr5	FALSE	FALSE
6030458C11Rik	chr15	FALSE	FALSE
6030466F02Rik	chr8	TRUE	FALSE
6030468B19Rik	chr11	FALSE	FALSE
6030469F06Rik	chr12	TRUE	FALSE
6030471H07Rik	chr4	TRUE	FALSE
6030498E09Rik	chrX	FALSE	FALSE
6330403K07Rik	chr11	FALSE	FALSE
6330410L21Rik	chr3	FALSE	FALSE
6330415B21Rik	chr6	TRUE	FALSE
6330415G19Rik	chr17	FALSE	FALSE
6330418K02Rik	chr5	FALSE	FALSE
6430503K07Rik	chr2	TRUE	FALSE
6430548M08Rik	chr8	TRUE	FALSE
6430550D23Rik	chr2	FALSE	FALSE
6430553K19Rik	chr16	TRUE	FALSE
6430562O15Rik	chr13	TRUE	FALSE
6430571L13Rik	chr9	FALSE	FALSE
6430584L05Rik	chr6	TRUE	FALSE
6430710C18Rik	chr2	TRUE	FALSE
6530403H02Rik	chr3	TRUE	FALSE
6530411M01Rik	chr17	TRUE	FALSE
6720468P15Rik	chr19	TRUE	FALSE
6720483E21Rik	chr1	FALSE	FALSE
6820408C15Rik	chr2	FALSE	FALSE
6820426E19Rik	chr6	TRUE	FALSE
7420700N18Rik	chr8	TRUE	FALSE
7420701I03Rik	chr12	TRUE	FALSE
7530416G11Rik	chr15	TRUE	FALSE
7630403G23Rik	chr9	TRUE	FALSE
8030423F21Rik	chr5	TRUE	FALSE
8030423J24Rik	chr13	TRUE	FALSE
8030442B05Rik	chr2	TRUE	FALSE
8030451O07Rik	chr16	TRUE	FALSE
8030455M16Rik	chr8	FALSE	FALSE
8030474K03Rik	chrX	FALSE	FALSE
8430422H06Rik	chr18	TRUE	FALSE
8430423G03Rik	chr5	TRUE	FALSE
8430426J06Rik	chr15	FALSE	FALSE
8430429K09Rik	chr11	FALSE	FALSE
8430430B14Rik	chr17	TRUE	FALSE
8430436N08Rik	chr4	TRUE	FALSE
8430437L04Rik	chr2	TRUE	FALSE
9030204H09Rik	chr2	TRUE	FALSE
9030404E10Rik	chr16	TRUE	FALSE
9030612E09Rik	chr10	FALSE	FALSE
9030616G12Rik	chr10	FALSE	FALSE
9030619P08Rik	chr15	FALSE	FALSE
9030624G23Rik	chr12	TRUE	FALSE
9030625G05Rik	chr18	FALSE	FALSE
9130008F23Rik	chr17	FALSE	FALSE
9130015A21Rik	chr12	FALSE	FALSE
9130015G15Rik	chr7	TRUE	FALSE
9130015L21Rik	chr2	TRUE	FALSE
9130019P16Rik	chr6	TRUE	FALSE
9130023H24Rik	chr7	FALSE	FALSE
9130024F11Rik	chr1	FALSE	FALSE
9130209A04Rik	chr18	TRUE	FALSE
9130221F21Rik	chr6	TRUE	TRUE
9130221H12Rik	chr7	FALSE	FALSE
9130227L01Rik	chr1	TRUE	FALSE
9130230L23Rik	chr5	TRUE	FALSE
9130401M01Rik	chr15	TRUE	FALSE
9230009I02Rik	chr11	FALSE	FALSE
9230020A06Rik	chr11	TRUE	FALSE
9230102K24Rik	chr10	TRUE	FALSE
9230105E05Rik	chr10	TRUE	FALSE
9230112D13Rik	chr14	FALSE	FALSE
9230112J17Rik	chr9	FALSE	FALSE
9230116N13Rik	chr1	FALSE	FALSE
9230117E06Rik	chr16	TRUE	FALSE
9330102E08Rik	chr6	TRUE	FALSE
9330111N05Rik	chr13	TRUE	FALSE
9330117O12Rik	chr18	TRUE	FALSE
9330151L19Rik	chr12	FALSE	FALSE
9330158H04Rik	chr6	TRUE	FALSE
9330159F19Rik	chr10	FALSE	FALSE
9330159M07Rik	chr9	FALSE	FALSE
9330162012Rik	chr13	FALSE	FALSE
9330162B11Rik	chr1	TRUE	FALSE
9330175E14Rik	chr8	FALSE	FALSE
9330175M20Rik	chr1	TRUE	FALSE
9330178D15Rik	chr3	TRUE	FALSE
9330182O14Rik	chr15	TRUE	FALSE
9330188P03Rik	chr14	FALSE	FALSE
9330198I05Rik	chr5	TRUE	FALSE
9330199G10Rik	chr13	FALSE	FALSE
9430014N10Rik	chr15	TRUE	FALSE
9430015G10Rik	chr4	TRUE	FALSE
9430018G01Rik	chr6	TRUE	FALSE
9430021M05Rik	chr2	TRUE	FALSE
9430038I01Rik	chr7	TRUE	FALSE
9430041J12Rik	chr7	FALSE	FALSE
9430065F17Rik	chr13	FALSE	FALSE
9430069I07Rik	chr15	TRUE	FALSE
9430078K24Rik	chr12	TRUE	FALSE
9430091E24Rik	chr8	TRUE	FALSE
9530002B09Rik	chr4	FALSE	FALSE
9530014B07Rik	chr13	TRUE	FALSE
9530020I12Rik	chr12	FALSE	FALSE
9530026F06Rik	chr1	TRUE	FALSE
9530026P05Rik	chr6	FALSE	FALSE
9530036O11Rik	chr5	FALSE	FALSE
9530052C20Rik	chr3	FALSE	FALSE
9530052E02Rik	chr8	TRUE	FALSE
9530059O14Rik	chr9	TRUE	FALSE
9530062K07Rik	chr6	FALSE	FALSE
9530068E07Rik	chr11	TRUE	FALSE
9530080O11Rik	chr4	FALSE	FALSE
9530082P21Rik	chr17	FALSE	FALSE
9630001P10Rik	chr5	TRUE	FALSE
9630013A20Rik	chr14	TRUE	FALSE
9630013K17Rik	chr11	TRUE	FALSE
9630028B13Rik	chr1	TRUE	FALSE
9630028H03Rik	chr2	TRUE	FALSE
9630028I04Rik	chr17	TRUE	FALSE
9830107B12Rik	chr17	TRUE	FALSE
9830132P13Rik	chr3	TRUE	FALSE
9830166K06Rik	chr19	FALSE	FALSE
9930012K11Rik	chr14	FALSE	FALSE
9930014A18Rik	chr15	TRUE	FALSE
9930111H07Rik	chr1	FALSE	FALSE
A030001D20Rik	chr7	FALSE	FALSE
A130010J15Rik	chr1	FALSE	FALSE
A130030D18Rik	chr2	TRUE	FALSE
A1bg	chr15	TRUE	FALSE
A1cf	chr19	FALSE	FALSE
A230001M10Rik	chr3	TRUE	FALSE
A230009B12Rik	chr17	TRUE	FALSE
A230028O05Rik	chr16	TRUE	TRUE
A230051N06Rik	chr17	FALSE	FALSE
A230072C01Rik	chrX	FALSE	FALSE
A230072E10Rik	chrX	FALSE	FALSE
A230077H06Rik	chr7	TRUE	FALSE
A230107N01Rik	chr13	FALSE	FALSE
A230108P19Rik	chr2	TRUE	FALSE
A2m	chr6	TRUE	FALSE
A2ml1	chr6	TRUE	FALSE
A330008L17Rik	chr8	TRUE	TRUE
A330009N23Rik	chr15	TRUE	FALSE
A330015K06Rik	chr3	TRUE	TRUE
A330023F24Rik	chr1	TRUE	FALSE
A330032B11Rik	chr19	FALSE	FALSE
A330033J07Rik	chr13	FALSE	FALSE
A330035P11Rik	chr14	FALSE	FALSE
A330040F15Rik	chr19	FALSE	FALSE
A330041J22Rik	chr9	FALSE	FALSE
A330048O09Rik	chr13	TRUE	FALSE
A330049N07Rik	chr10	FALSE	FALSE
A330070K13Rik	chr5	FALSE	TRUE
A330074K22Rik	chr8	TRUE	FALSE
A330076C08Rik	chr13	TRUE	FALSE
A330093E20Rik	chr18	TRUE	FALSE
A330094K24Rik	chr18	FALSE	FALSE
A330102I10Rik	chr13	TRUE	FALSE
A3galt2	chr4	TRUE	FALSE
A430005L14Rik	chr4	FALSE	FALSE
A430033K04Rik	chr5	FALSE	FALSE
A430035B10Rik	chr6	FALSE	FALSE
A430057M04Rik	chr14	FALSE	FALSE
A430078I02Rik	chr6	FALSE	FALSE
A430088P11Rik	chr15	FALSE	FALSE
A430090L17Rik	chr13	TRUE	FALSE
A430093F15Rik	chr19	TRUE	FALSE
A4galt	chr15	TRUE	FALSE
A4gnt	chr9	FALSE	FALSE
A530006G24Rik	chr2	TRUE	FALSE
A530010L16Rik	chr8	TRUE	FALSE
A530013C23Rik	chr2	TRUE	FALSE
A530016L24Rik	chr12	TRUE	FALSE
A530021J07Rik	chr7	TRUE	FALSE
A530046M15Rik	chr13	FALSE	FALSE
A530053G22Rik	chr6	FALSE	FALSE
A530064D06Rik	chr17	FALSE	FALSE
A530065N20Rik	chr13	TRUE	FALSE
A530072M11Rik	chr4	TRUE	FALSE
A630001G21Rik	chr1	FALSE	FALSE
A630001O12Rik	chr8	TRUE	FALSE
A630010A05Rik	chr16	FALSE	FALSE
A630012P03Rik	chrX	FALSE	FALSE
A630019I02Rik	chr13	FALSE	FALSE
A630023A22Rik	chr14	TRUE	FALSE
A630023P12Rik	chr5	TRUE	FALSE
A630073D07Rik	chr6	FALSE	FALSE
A630076J17Rik	chr3	FALSE	FALSE
A630077J23Rik	chr4	FALSE	FALSE
A630095N17Rik	chr1	FALSE	FALSE
A730004F24Rik	chr1	TRUE	FALSE
A730006G06Rik	chr17	TRUE	FALSE
A730013G03Rik	chr1	TRUE	FALSE
A730017L22Rik	chr2	FALSE	FALSE
A730018C14Rik	chr12	TRUE	FALSE
A730020E08Rik	chr6	TRUE	FALSE
A730020M07Rik	chr3	TRUE	FALSE
A730035I17Rik	chr5	FALSE	FALSE
A730036I17Rik	chr2	TRUE	FALSE
A730043L09Rik	chr9	TRUE	FALSE
A730056A06Rik	chr7	FALSE	FALSE
A730082K24Rik	chr7	TRUE	FALSE
A730085K08Rik	chr9	FALSE	FALSE
A730090N16Rik	chr3	FALSE	FALSE
A730098A19Rik	chr8	FALSE	FALSE
A830009L08Rik	chr13	TRUE	FALSE
A830018L16Rik	chr1	TRUE	FALSE
A830019L24Rik	chr3	TRUE	FALSE
A830019P07Rik	chr19	TRUE	FALSE
A830029E22Rik	chr3	FALSE	FALSE
A830052D11Rik	chr18	FALSE	FALSE
A830082K12Rik	chr13	TRUE	FALSE
A830082N09Rik	chr10	FALSE	FALSE
A930001A20Rik	chr3	TRUE	TRUE
A930001C03Rik	chr19	TRUE	FALSE
A930002C04Rik	chr13	TRUE	FALSE
A930003A15Rik	chr16	FALSE	FALSE
A930003O13Rik	chr5	TRUE	FALSE
A930004D18Rik	chr2	TRUE	FALSE
A930006I01Rik	chr2	TRUE	FALSE
A930006K02Rik	chr16	FALSE	FALSE
A930007A09Rik	chr16	FALSE	FALSE
A930007I19Rik	chr19	TRUE	FALSE
A930009A15Rik	chr10	TRUE	FALSE
A930011G23Rik	chr5	FALSE	FALSE
A930012L18Rik	chr18	TRUE	FALSE
A930015D03Rik	chr17	FALSE	FALSE
A930016O22Rik	chr7	FALSE	FALSE
A930017M01Rik	chr15	FALSE	FALSE
A930018P22Rik	chr2	TRUE	FALSE
A930019D19Rik	chr2	FALSE	FALSE
A930031H19Rik	chr4	TRUE	FALSE
A930037H05Rik	chr11	FALSE	FALSE
A930041C12Rik	chr5	FALSE	FALSE
AA387883	chr19	TRUE	FALSE
AA413626	chr11	FALSE	FALSE
AA414768	chrX	FALSE	FALSE
AA465934	chr11	FALSE	FALSE
AA467197	chr2	FALSE	FALSE
AA536875	chr14	TRUE	FALSE
AA543401	chr9	FALSE	FALSE
AA545190	chr6	TRUE	FALSE
AA619741	chr1	FALSE	FALSE
AA986860	chr1	FALSE	FALSE
AAdacl4fm3	chr4	FALSE	FALSE
AB124611	chr9	FALSE	FALSE
AF357399	chr7	FALSE	FALSE
AI115009	chr3	TRUE	FALSE
AI197445	chr13	TRUE	FALSE
AI314278	chr7	TRUE	FALSE
AI429214	chr8	FALSE	FALSE
AI463170	chr12	FALSE	FALSE
