"seqnames","start","end","width","strand","peak_id","Fold","FDR","annotation","geneChr","geneStart","geneEnd","geneLength","geneStrand","geneId","transcriptId","distanceToTSS","ENSEMBL","SYMBOL","GENENAME","mecp2_Fold","mecp2_FDR"
"chr1",133303167,133303897,731,"*","mecp2_peak_96",-0.840671324,0.021260194,"3' UTR",1,133297951,133301617,3667,1,"240753","ENSMUST00000190208.1",5216,"ENSMUSG00000041757","Plekha6","pleckstrin homology domain containing, family A member 6",-0.840671324,0.021260194
"chr1",126735544,126736736,1193,"*","mecp2_peak_97",-0.247052989,0.286045118,"Promoter (1-2kb)",1,126525039,126738190,213152,2,"210356","ENSMUST00000162664.7",1454,"ENSMUSG00000049690","Nckap5","NCK-associated protein 5",-0.247052989,0.286045118
"chr1",157117684,157119382,1699,"*","mecp2_peak_98",-0.175736863,0.400152905,"Exon (ENSMUST00000209278.1/ENSMUST00000209278.1, exon 1 of 8)",1,157099154,157108680,9527,2,"73435","ENSMUST00000121911.7",-9004,"ENSMUSG00000026592","Tex35","testis expressed 35",-0.175736863,0.400152905
"chr1",182316095,182317479,1385,"*","mecp2_peak_99",0.072592469,0.747944997,"Promoter (<=1kb)",1,182315188,182318387,3200,2,"67948","ENSMUST00000193700.1",908,"ENSMUSG00000047539","Fbxo28","F-box protein 28",0.072592469,0.747944997
"chr1",119506430,119507676,1247,"*","mecp2_peak_100",-0.092488155,0.671564721,"Promoter (1-2kb)",1,119481133,119504794,23662,2,"64143","ENSMUST00000156213.1",-1636,"ENSMUSG00000004451","Ralb","v-ral simian leukemia viral oncogene B",-0.092488155,0.671564721
"chr1",189687517,189688480,964,"*","mecp2_peak_101",0.009587973,0.978935326,"Promoter (<=1kb)",1,189640606,189688086,47481,2,"108000","ENSMUST00000171929.7",0,"ENSMUSG00000026605","Cenpf","centromere protein F",0.009587973,0.978935326
"chr1",185142744,185144377,1634,"*","mecp2_peak_102",-0.141168406,0.503496501,"Distal Intergenic",1,185204117,185284185,80069,1,"98732","ENSMUST00000194740.5",-59740,"ENSMUSG00000039318","Rab3gap2","RAB3 GTPase activating protein subunit 2",-0.141168406,0.503496501
"chr1",84580853,84582405,1553,"*","mecp2_peak_103",-0.112944785,0.600196601,"Intron (ENSMUST00000049126.12/227325, intron 3 of 12)",1,84583004,84623841,40838,2,"227325","ENSMUST00000191546.2",41436,"ENSMUSG00000036766","Dner","delta/notch-like EGF repeat containing",-0.112944785,0.600196601
"chr1",194958976,194960636,1661,"*","mecp2_peak_104",-0.048920448,0.847652641,"3' UTR",1,194976375,195021493,45119,1,"320977","ENSMUST00000181226.7",-15739,"ENSMUSG00000096929","A330023F24Rik","RIKEN cDNA A330023F24 gene",-0.048920448,0.847652641
"chr1",178584659,178586450,1792,"*","mecp2_peak_105",-0.0167711,0.958918653,"Intron (ENSMUST00000193931.1/269152, intron 2 of 3)",1,178529125,178939200,410076,1,"269152","ENSMUST00000161017.7",55534,"ENSMUSG00000026494","Kif26b","kinesin family member 26B",-0.0167711,0.958918653
"chr1",51738966,51741183,2218,"*","mecp2_peak_106",-0.003119594,0.994036377,"Intron (ENSMUST00000186769.1/ENSMUST00000186769.1, intron 1 of 1)",1,51760353,51764470,4118,2,"17912","ENSMUST00000145367.1",23287,"ENSMUSG00000018417","Myo1b","myosin IB",-0.003119594,0.994036377
"chr1",154727903,154728856,954,"*","mecp2_peak_107",-0.644666365,0.024204689,"Promoter (1-2kb)",1,154390731,154726356,335626,2,"12290","ENSMUST00000187541.6",-1547,"ENSMUSG00000004110","Cacna1e","calcium channel, voltage-dependent, R type, alpha 1E subunit",-0.644666365,0.024204689
"chr1",34459414,34460583,1170,"*","mecp2_peak_108",-0.070901885,0.760664371,"Promoter (<=1kb)",1,34459765,34473784,14020,1,"19253","ENSMUST00000027302.13",0,"ENSMUSG00000026126","Ptpn18","protein tyrosine phosphatase, non-receptor type 18",-0.070901885,0.760664371
"chr1",121461527,121463038,1512,"*","mecp2_peak_109",0.080162079,0.718586088,"Exon (ENSMUST00000036025.15/70829, exon 9 of 24)",1,121491217,121499477,8261,1,"70829","ENSMUST00000152959.1",-28179,"ENSMUSG00000026339","Ccdc93","coiled-coil domain containing 93",0.080162079,0.718586088
"chr1",137664188,137665131,944,"*","mecp2_peak_110",1.835110383,1.42e-05,"Distal Intergenic",1,137966455,137966541,87,1,"735252","ENSMUST00000083631.1",-301324,"ENSMUSG00000065565","Mir181a-1","microRNA 181a-1",1.835110383,1.42e-05
"chr1",166001084,166002159,1076,"*","mecp2_peak_111",-0.065947831,0.779104371,"Promoter (<=1kb)",1,165875457,166002609,127153,2,"18986","ENSMUST00000111429.10",450,"ENSMUSG00000026565","Pou2f1","POU domain, class 2, transcription factor 1",-0.065947831,0.779104371
"chr1",157971777,157972391,615,"*","mecp2_peak_112",-0.325034115,0.212321079,"Intron (ENSMUST00000192097.1/ENSMUST00000192097.1, intron 2 of 3)",1,158295704,158296464,761,2,"240843","ENSMUST00000194578.1",324073,"ENSMUSG00000004031","Brinp2","bone morphogenic protein/retinoic acid inducible neural-specific 2",-0.325034115,0.212321079
"chr1",165788702,165789794,1093,"*","mecp2_peak_113",-0.050844508,0.839668478,"Promoter (<=1kb)",1,165788723,165867436,78714,1,"12503","ENSMUST00000027849.10",0,"ENSMUSG00000005763","Cd247","CD247 antigen",-0.050844508,0.839668478
"chr1",173455213,173456797,1585,"*","mecp2_peak_114",-0.097346575,0.651600341,"Promoter (<=1kb)",1,173455354,173462007,6654,1,"383619","ENSMUST00000192575.1",0,"ENSMUSG00000037860","Aim2","absent in melanoma 2",-0.097346575,0.651600341
"chr1",119408910,119410040,1131,"*","mecp2_peak_115",-0.00734834,0.984545383,"Distal Intergenic",1,119415465,119422248,6784,2,"16324","ENSMUST00000038765.5",12208,"ENSMUSG00000037035","Inhbb","inhibin beta-B",-0.00734834,0.984545383
"chr1",155449128,155450534,1407,"*","mecp2_peak_116",0.094483197,0.660080321,"Distal Intergenic",1,155282668,155417415,134748,2,"19775","ENSMUST00000111774.1",-31713,"ENSMUSG00000026469","Xpr1","xenotropic and polytropic retrovirus receptor 1",0.094483197,0.660080321
"chr1",36634163,36635240,1078,"*","mecp2_peak_117",-0.061639049,0.797449287,"Exon (ENSMUST00000170295.7/381337, exon 5 of 15)",1,36564328,36600954,36627,2,"381337","ENSMUST00000194839.5",-33209,"ENSMUSG00000046337","Fam178b","family with sequence similarity 178, member B",-0.061639049,0.797449287
"chr1",75357353,75358946,1594,"*","mecp2_peak_118",0.157449119,0.440584167,"Promoter (1-2kb)",1,75360329,75368579,8251,1,"13346","ENSMUST00000027409.9",-1383,"ENSMUSG00000026208","Des","desmin",0.157449119,0.440584167
"chr1",179001578,179002375,798,"*","mecp2_peak_119",1.20649655,0.000359413,"Intron (ENSMUST00000128302.7/69726, intron 10 of 11)",1,178957250,178989345,32096,2,"69726","ENSMUST00000129393.1",-12233,"ENSMUSG00000055067","Smyd3","SET and MYND domain containing 3",1.20649655,0.000359413
"chr1",166811517,166812606,1090,"*","mecp2_peak_120",0.087051884,0.694835443,"Distal Intergenic",1,166662055,166681845,19791,2,"240894","ENSMUST00000027843.10",-129672,"ENSMUSG00000026560","Fmo9","flavin containing monooxygenase 9",0.087051884,0.694835443
"chr1",36746505,36747857,1353,"*","mecp2_peak_121",-0.017187273,0.957256755,"3' UTR",1,36744355,36757826,13472,1,"71166","ENSMUST00000193459.2",2150,"ENSMUSG00000102416","4933424G06Rik","RIKEN cDNA 4933424G06 gene",-0.017187273,0.957256755
"chr1",194526860,194528335,1476,"*","mecp2_peak_122",0.051124085,0.839919726,"Distal Intergenic",1,194619825,194816869,197045,1,"18845","ENSMUST00000027952.11",-91490,"ENSMUSG00000026640","Plxna2","plexin A2",0.051124085,0.839919726
"chr1",172541317,172542733,1417,"*","mecp2_peak_123",-0.05374791,0.829605975,"Exon (ENSMUST00000085894.11/71870, exon 10 of 12)",1,172537617,172540566,2950,1,"71870","ENSMUST00000160303.1",3700,"ENSMUSG00000026546","Cfap45","cilia and flagella associated protein 45",-0.05374791,0.829605975
"chr1",134044087,134044793,707,"*","mecp2_peak_124",0.032345588,0.907133857,"Intron (ENSMUST00000048183.7/14264, intron 2 of 2)",1,134037496,134040474,2979,1,"14264","ENSMUST00000162779.1",6591,"ENSMUSG00000041559","Fmod","fibromodulin",0.032345588,0.907133857
"chr1",36511798,36513178,1381,"*","mecp2_peak_125",-0.054633723,0.827457944,"Promoter (<=1kb)",1,36511867,36528237,16371,1,"94218","ENSMUST00000001166.13",0,"ENSMUSG00000001138","Cnnm3","cyclin M3",-0.054633723,0.827457944
"chr1",71102140,71103282,1143,"*","mecp2_peak_126",-0.015522966,0.962148691,"Promoter (<=1kb)",1,71027498,71103146,75649,2,"12021","ENSMUST00000027393.7",0,"ENSMUSG00000026196","Bard1","BRCA1 associated RING domain 1",-0.015522966,0.962148691
"chr1",137569564,137571011,1448,"*","mecp2_peak_127",1.143026225,0.000589743,"Distal Intergenic",1,137966455,137966541,87,1,"735252","ENSMUST00000083631.1",-395444,"ENSMUSG00000065565","Mir181a-1","microRNA 181a-1",1.143026225,0.000589743
"chr1",189835751,189836838,1088,"*","mecp2_peak_128",-0.024070046,0.936024659,"Exon (ENSMUST00000097442.8/19250, exon 8 of 19)",1,189845043,189852463,7421,1,"19250","ENSMUST00000195038.1",-8205,"ENSMUSG00000026604","Ptpn14","protein tyrosine phosphatase, non-receptor type 14",-0.024070046,0.936024659
"chr1",80427498,80427758,261,"*","mecp2_peak_129",-0.133597088,0.568266716,"Distal Intergenic",1,80445932,80475660,29729,1,"72208","ENSMUST00000187497.1",-18174,"ENSMUSG00000101483","1700016L21Rik","RIKEN cDNA 1700016L21 gene",-0.133597088,0.568266716
"chr1",92064335,92065528,1194,"*","mecp2_peak_130",-0.021918731,0.943136072,"Intron (ENSMUST00000097644.8/208727, intron 2 of 26)",1,92029966,92113331,83366,2,"208727","ENSMUST00000185341.6",47803,"ENSMUSG00000026313","Hdac4","histone deacetylase 4",-0.021918731,0.943136072
"chr1",76728350,76729238,889,"*","mecp2_peak_131",1.082094723,0.003436496,"Distal Intergenic",1,76509560,76509643,84,1,"102465175","ENSMUST00000183584.1",218790,"ENSMUSG00000098611","Mir6343","microRNA 6343",1.082094723,0.003436496
"chr1",151929346,151930824,1479,"*","mecp2_peak_132",-0.016182941,0.960368716,"Intron (ENSMUST00000187603.6/69399, intron 3 of 6)",1,151892903,151921227,28325,2,"69399","ENSMUST00000128433.7",-8119,"ENSMUSG00000032666","1700025G04Rik","RIKEN cDNA 1700025G04 gene",-0.016182941,0.960368716
"chr1",131216939,131218557,1619,"*","mecp2_peak_133",-0.014845947,0.964543124,"Exon (ENSMUST00000189015.1/ENSMUST00000189015.1, exon 1 of 1)",1,131178525,131233575,55051,2,"54354","ENSMUST00000212202.1",15018,"ENSMUSG00000026430","Rassf5","Ras association (RalGDS/AF-6) domain family member 5",-0.014845947,0.964543124
"chr1",56846543,56847700,1158,"*","mecp2_peak_134",-0.008155084,0.98262054,"Intron (ENSMUST00000042857.13/212712, intron 7 of 9)",1,56948134,56969840,21707,2,"212712","ENSMUST00000176759.1",122140,"ENSMUSG00000038331","Satb2","special AT-rich sequence binding protein 2",-0.008155084,0.98262054
"chr1",135966895,135967661,767,"*","mecp2_peak_135",-0.131532467,0.532460107,"Exon (ENSMUST00000166193.8/226438, exon 15 of 27)",1,135953578,135963140,9563,2,"226438","ENSMUST00000140703.7",-3755,"ENSMUSG00000051985","Igfn1","immunoglobulin-like and fibronectin type III domain containing 1",-0.131532467,0.532460107
"chr1",38307688,38308834,1147,"*","mecp2_peak_136",0.041926477,0.873354,"Exon (ENSMUST00000129696.1/ENSMUST00000129696.1, exon 1 of 3)",1,38181262,38197443,16182,2,"16764","ENSMUST00000136641.2",-110245,"ENSMUSG00000037138","Aff3","AF4/FMR2 family, member 3",0.041926477,0.873354
"chr1",136117553,136118818,1266,"*","mecp2_peak_137",0.011133608,0.975225714,"Promoter (<=1kb)",1,136117256,136119529,2274,1,"12292","ENSMUST00000159106.1",297,"ENSMUSG00000026407","Cacna1s","calcium channel, voltage-dependent, L type, alpha 1S subunit",0.011133608,0.975225714
"chr1",43163541,43164762,1222,"*","mecp2_peak_138",0.026119007,0.930562127,"Promoter (<=1kb)",1,43123074,43163961,40888,2,"14200","ENSMUST00000008280.13",0,"ENSMUSG00000008136","Fhl2","four and a half LIM domains 2",0.026119007,0.930562127
"chr1",44551487,44552692,1206,"*","mecp2_peak_139",0.06348739,0.790666672,"Promoter (<=1kb)",1,44551511,44796838,245328,1,"70676","ENSMUST00000074525.9",0,"ENSMUSG00000056870","Gulp1","GULP, engulfment adaptor PTB domain containing 1",0.06348739,0.790666672
"chr1",167769600,167771081,1482,"*","mecp2_peak_140",-0.088366008,0.688694073,"Intron (ENSMUST00000111377.7/110648, intron 3 of 8)",1,167689557,167848741,159185,1,"110648","ENSMUST00000028003.8",80043,"ENSMUSG00000026686","Lmx1a","LIM homeobox transcription factor 1 alpha",-0.088366008,0.688694073
"chr1",191280720,191282307,1588,"*","mecp2_peak_141",-0.075886267,0.740830807,"Exon (ENSMUST00000192965.1/ENSMUST00000192965.1, exon 2 of 6)",1,191306789,191318194,11406,2,"66208","ENSMUST00000046770.9",35887,"ENSMUSG00000037499","Nenf","neuron derived neurotrophic factor",-0.075886267,0.740830807
"chr1",21210048,21210931,884,"*","mecp2_peak_142",-0.040072971,0.881615117,"Distal Intergenic",1,21218575,21230167,11593,1,"75712","ENSMUST00000027065.11",-7644,"ENSMUSG00000025933","Tmem14a","transmembrane protein 14A",-0.040072971,0.881615117
"chr1",153328371,153329989,1619,"*","mecp2_peak_143",-0.168904899,0.459513215,"Intron (ENSMUST00000027752.14/226519, intron 1 of 27)",1,153218922,153332786,113865,2,"226519","ENSMUST00000027752.14",2797,"ENSMUSG00000026478","Lamc1","laminin, gamma 1",-0.168904899,0.459513215
"chr1",172376264,172377369,1106,"*","mecp2_peak_144",-0.045656304,0.862700193,"Promoter (<=1kb)",1,172376546,172384099,7554,1,"67556","ENSMUST00000052455.3",0,"ENSMUSG00000050229","Pigm","phosphatidylinositol glycan anchor biosynthesis, class M",-0.045656304,0.862700193
"chr1",190463393,190464375,983,"*","mecp2_peak_145",-0.757372437,0.011759758,"Distal Intergenic",1,190403645,190417145,13501,1,"433390","ENSMUST00000193966.1",59748,"ENSMUSG00000103644","Gm29678","predicted gene, 29678",-0.757372437,0.011759758
"chr1",133859275,133860651,1377,"*","mecp2_peak_146",0.15616109,0.445284806,"Distal Intergenic",1,133897199,133901327,4129,2,"269120","ENSMUST00000124245.2",40676,"ENSMUSG00000010311","Optc","opticin",0.15616109,0.445284806
"chr1",89496180,89497474,1295,"*","mecp2_peak_147",-0.079403777,0.727370882,"Intron (ENSMUST00000027521.14/347722, intron 1 of 17)",1,89454874,89890001,435128,1,"347722","ENSMUST00000190096.6",41306,"ENSMUSG00000055013","Agap1","ArfGAP with GTPase domain, ankyrin repeat and PH domain 1",-0.079403777,0.727370882
"chr1",150540183,150541706,1524,"*","mecp2_peak_148",0.067305804,0.775898442,"Distal Intergenic",1,150563711,150565604,1894,2,"545370","ENSMUST00000151899.1",23898,"ENSMUSG00000066842","Hmcn1","hemicentin 1",0.067305804,0.775898442
"chr1",64214818,64216108,1291,"*","mecp2_peak_149",1.541748423,2.43e-06,"Intron (ENSMUST00000190863.1/ENSMUST00000190863.1, intron 1 of 1)",1,64079103,64122282,43180,2,"93691","ENSMUST00000135075.1",-92536,"ENSMUSG00000025959","Klf7","Kruppel-like transcription factor 7 (ubiquitous)",1.541748423,2.43e-06
"chr1",124047551,124049199,1649,"*","mecp2_peak_150",1.285710731,6.14e-05,"Promoter (1-2kb)",1,123321471,124045559,724089,2,"269109","ENSMUST00000112606.7",-1992,"ENSMUSG00000036815","Dpp10","dipeptidylpeptidase 10",1.285710731,6.14e-05
"chr1",157532696,157533260,565,"*","mecp2_peak_151",-0.227356717,0.332542086,"Promoter (<=1kb)",1,157533131,157562189,29059,1,"89867","ENSMUST00000146873.2",0,"ENSMUSG00000026589","Sec16b","SEC16 homolog B, endoplasmic reticulum export factor",-0.227356717,0.332542086
"chr1",80421892,80422076,185,"*","mecp2_peak_152",-0.036528147,0.897672517,"Distal Intergenic",1,80445932,80475660,29729,1,"72208","ENSMUST00000187497.1",-23856,"ENSMUSG00000101483","1700016L21Rik","RIKEN cDNA 1700016L21 gene",-0.036528147,0.897672517
"chr1",191325431,191326682,1252,"*","mecp2_peak_153",-0.030905815,0.913818892,"Promoter (<=1kb)",1,191325912,191350914,25003,1,"66950","ENSMUST00000027940.5",0,"ENSMUSG00000026627","Pacc1","proton activated chloride channel 1",-0.030905815,0.913818892
"chr1",75445245,75446152,908,"*","mecp2_peak_154",-0.199462079,0.331466003,"Distal Intergenic",1,75442224,75443179,956,1,"69080","ENSMUST00000124539.1",3021,"ENSMUSG00000033021","Gmppa","GDP-mannose pyrophosphorylase A",-0.199462079,0.331466003
"chr1",133163730,133164847,1118,"*","mecp2_peak_155",0.015113909,0.96409672,"Promoter (<=1kb)",1,133164210,133272280,108071,1,"240753","ENSMUST00000212252.1",0,"ENSMUSG00000041757","Plekha6","pleckstrin homology domain containing, family A member 6",0.015113909,0.96409672
"chr1",182020896,182021815,920,"*","mecp2_peak_156",0.048676561,0.849165064,"Promoter (<=1kb)",1,181904400,182019990,115591,2,"13800","ENSMUST00000111024.9",-906,"ENSMUSG00000022995","Enah","ENAH actin regulator",0.048676561,0.849165064
"chr1",191406534,191407898,1365,"*","mecp2_peak_157",-0.025831909,0.931355136,"Exon (ENSMUST00000194903.1/ENSMUST00000194903.1, exon 1 of 1)",1,191372571,191399299,26729,2,"226849","ENSMUST00000195859.1",-7235,"ENSMUSG00000026626","Ppp2r5a","protein phosphatase 2, regulatory subunit B', alpha",-0.025831909,0.931355136
"chr1",126705772,126707333,1562,"*","mecp2_peak_158",-0.062477117,0.792866519,"Intron (ENSMUST00000094609.9/210356, intron 1 of 12)",1,126525039,126738190,213152,2,"210356","ENSMUST00000162664.7",30857,"ENSMUSG00000049690","Nckap5","NCK-associated protein 5",-0.062477117,0.792866519
"chr1",171389024,171390381,1358,"*","mecp2_peak_159",0.010009659,0.977605455,"Promoter (<=1kb)",1,171388954,171410298,21345,1,"226652","ENSMUST00000135312.2",70,"ENSMUSG00000048865","Arhgap30","Rho GTPase activating protein 30",0.010009659,0.977605455
"chr1",59616815,59618083,1269,"*","mecp2_peak_160",0.503718122,0.055557757,"Promoter (1-2kb)",1,59619414,59628243,8830,1,"381260","ENSMUST00000191051.1",-1331,"ENSMUSG00000047361","Gm973","predicted gene 973",0.503718122,0.055557757
"chr1",152644893,152645779,887,"*","mecp2_peak_161",-0.375561909,0.149131054,"Intron (ENSMUST00000111859.7/19731, intron 2 of 18)",1,152516951,152625217,108267,2,"19731","ENSMUST00000027760.13",-19676,"ENSMUSG00000026482","Rgl1","ral guanine nucleotide dissociation stimulator,-like 1",-0.375561909,0.149131054
"chr1",87187068,87188132,1065,"*","mecp2_peak_162",-0.053517616,0.830918469,"Exon (ENSMUST00000044533.8/69453, exon 11 of 13)",1,87190607,87191766,1160,1,"11447","ENSMUST00000189970.1",-2475,"ENSMUSG00000026251","Chrnd","cholinergic receptor, nicotinic, delta polypeptide",-0.053517616,0.830918469
"chr1",132758747,132760103,1357,"*","mecp2_peak_163",0.035579311,0.896365097,"Distal Intergenic",1,132599835,132741797,141963,2,"269116","ENSMUST00000188307.1",-16950,"ENSMUSG00000026442","Nfasc","neurofascin",0.035579311,0.896365097
"chr1",143738283,143740228,1946,"*","mecp2_peak_164",-0.021133891,0.945300221,"Promoter (<=1kb)",1,143739029,143746776,7748,1,"69367","ENSMUST00000145969.7",0,"ENSMUSG00000018196","Glrx2","glutaredoxin 2",-0.021133891,0.945300221
"chr1",126317824,126318837,1014,"*","mecp2_peak_165",0.183131221,0.491427227,"Intron (ENSMUST00000161954.7/210356, intron 3 of 14)",1,125914743,126448456,533714,2,"210356","ENSMUST00000057846.14",129619,"ENSMUSG00000049690","Nckap5","NCK-associated protein 5",0.183131221,0.491427227
"chr1",171285353,171286575,1223,"*","mecp2_peak_166",0.000855421,0.998158829,"Promoter (<=1kb)",1,171283408,171285614,2207,2,"30941","ENSMUST00000147176.1",0,"ENSMUSG00000053483","Usp21","ubiquitin specific peptidase 21",0.000855421,0.998158829
"chr1",37627754,37628890,1137,"*","mecp2_peak_167",-0.08590121,0.693752618,"Exon (ENSMUST00000162875.7/72097, exon 6 of 10)",1,37611677,37625242,13566,2,"72097","ENSMUST00000160023.5",-2512,"ENSMUSG00000026090","Cracdl","capping protein inhibiting regulator of actin like",-0.08590121,0.693752618
"chr1",183344896,183346179,1284,"*","mecp2_peak_168",0.003304361,0.993626102,"Promoter (<=1kb)",1,183326725,183345296,18572,2,"338366","ENSMUST00000109158.8",0,"ENSMUSG00000056050","Mia3","MIA SH3 domain ER export factor 3",0.003304361,0.993626102
"chr1",132857459,132858698,1240,"*","mecp2_peak_169",-0.06037697,0.798321469,"Distal Intergenic",1,132880273,132940005,59733,1,"16980","ENSMUST00000027706.3",-21575,"ENSMUSG00000026443","Lrrn2","leucine rich repeat protein 2, neuronal",-0.06037697,0.798321469
