gene_name	chr	mecp2_gained	at_gained_anchor
Arpc1b	chr5	FALSE	FALSE
Arpp21	chr9	TRUE	FALSE
Arrb1	chr7	FALSE	FALSE
Arrb2	chr11	FALSE	FALSE
Arrdc1	chr2	FALSE	FALSE
Arrdc2	chr8	FALSE	FALSE
Arrdc3	chr13	FALSE	TRUE
Arrdc4	chr7	FALSE	FALSE
Arsa	chr15	FALSE	FALSE
Arsb	chr13	FALSE	FALSE
Arsg	chr11	FALSE	FALSE
Arsi	chr18	FALSE	FALSE
Artn	chr4	FALSE	FALSE
Arvcf	chr16	FALSE	FALSE
As3mt	chr19	FALSE	FALSE
Asah1	chr8	FALSE	FALSE
Asah2	chr19	FALSE	FALSE
Asap1	chr15	TRUE	TRUE
Asap2	chr12	FALSE	TRUE
Asap3	chr4	FALSE	FALSE
Asb1	chr1	FALSE	FALSE
Asb10	chr5	FALSE	FALSE
Asb16	chr11	FALSE	FALSE
Asb17	chr3	FALSE	FALSE
Asb18	chr1	FALSE	FALSE
Asb2	chr12	FALSE	FALSE
Asb5	chr8	FALSE	FALSE
Asb6	chr2	FALSE	FALSE
Asb7	chr7	FALSE	FALSE
Ascc3	chr10	FALSE	FALSE
Ascl1	chr10	FALSE	FALSE
Ascl2	chr7	FALSE	FALSE
Asf1b	chr8	FALSE	FALSE
Asgr2	chr11	FALSE	FALSE
Ash1l	chr3	FALSE	FALSE
Asic1	chr15	FALSE	FALSE
Asic2	chr11	FALSE	TRUE
Asic4	chr1	FALSE	FALSE
Aspdh	chr7	FALSE	FALSE
Aspg	chr12	FALSE	FALSE
Asph	chr4	FALSE	FALSE
Asphd2	chr5	FALSE	FALSE
Asprv1	chr6	FALSE	FALSE
Aspscr1	chr11	FALSE	FALSE
Ass1	chr2	FALSE	FALSE
Astn1	chr1	FALSE	TRUE
Astn2	chr4	TRUE	FALSE
Atad1	chr19	FALSE	FALSE
Atad2	chr15	FALSE	FALSE
Atad2b	chr12	FALSE	FALSE
Atad3a	chr4	FALSE	FALSE
Atat1	chr17	FALSE	FALSE
Ate1	chr7	FALSE	TRUE
Atf2	chr2	FALSE	FALSE
Atf3	chr1	FALSE	FALSE
Atf5	chr7	FALSE	FALSE
Atf6b	chr17	FALSE	FALSE
Atf7	chr15	FALSE	FALSE
Atf7ip	chr6	FALSE	FALSE
Atg10	chr13	TRUE	FALSE
Atg101	chr15	FALSE	FALSE
Atg16l2	chr7	FALSE	FALSE
Atg2a	chr19	FALSE	FALSE
Atg3	chr16	FALSE	FALSE
Atg4b	chr1	FALSE	FALSE
Atg4c	chr4	FALSE	FALSE
Atg4d	chr9	FALSE	FALSE
Atg7	chr6	FALSE	TRUE
Atg9a	chr1	FALSE	FALSE
Atg9b	chr5	FALSE	FALSE
Atic	chr1	FALSE	FALSE
Atl1	chr12	FALSE	FALSE
Atl2	chr17	FALSE	FALSE
Atm	chr9	FALSE	FALSE
Atmin	chr8	FALSE	FALSE
Atn1	chr6	FALSE	FALSE
Atoh7	chr10	FALSE	FALSE
Atoh8	chr6	FALSE	FALSE
Atp10a	chr7	FALSE	FALSE
Atp10b	chr11	TRUE	FALSE
Atp11a	chr8	FALSE	TRUE
Atp11c	chrX	FALSE	FALSE
Atp12a	chr14	FALSE	FALSE
Atp13a2	chr4	FALSE	FALSE
Atp13a3	chr16	FALSE	FALSE
Atp1a1	chr3	FALSE	FALSE
Atp1a2	chr1	FALSE	FALSE
Atp1b1	chr1	FALSE	FALSE
Atp23	chr10	FALSE	FALSE
Atp2a1	chr7	FALSE	FALSE
Atp2a2	chr5	FALSE	FALSE
Atp2a3	chr11	FALSE	FALSE
Atp2b1	chr10	FALSE	FALSE
Atp2b2	chr6	FALSE	FALSE
Atp2b3	chrX	TRUE	FALSE
Atp2b4	chr1	FALSE	FALSE
Atp2c1	chr9	FALSE	TRUE
Atp2c2	chr8	FALSE	FALSE
Atp4a	chr7	FALSE	FALSE
Atp5pb	chr3	FALSE	FALSE
Atp6ap2	chrX	FALSE	FALSE
Atp6v0b	chr4	FALSE	FALSE
Atp6v0c	chr17	FALSE	FALSE
Atp6v0d1	chr8	FALSE	FALSE
Atp6v1a	chr16	FALSE	FALSE
Atp6v1c1	chr15	FALSE	FALSE
Atp6v1c2	chr12	FALSE	FALSE
Atp6v1e1	chr6	FALSE	TRUE
Atp6v1f	chr6	FALSE	FALSE
Atp6v1g1	chr4	FALSE	FALSE
Atp7b	chr8	FALSE	FALSE
Atp8a1	chr5	FALSE	FALSE
Atp8a2	chr14	FALSE	FALSE
Atp8b1	chr18	FALSE	FALSE
Atp8b3	chr10	FALSE	FALSE
Atp8b4	chr2	FALSE	FALSE
Atp9a	chr2	FALSE	FALSE
Atp9b	chr18	FALSE	TRUE
Atpaf2	chr11	FALSE	FALSE
Atpsckmt	chr15	FALSE	FALSE
Atrnl1	chr19	FALSE	TRUE
Atrx	chrX	FALSE	FALSE
Atxn1	chr13	FALSE	FALSE
Atxn10	chr15	FALSE	FALSE
Atxn2l	chr7	FALSE	FALSE
Atxn7	chr14	FALSE	FALSE
Atxn7l1	chr12	FALSE	FALSE
Atxn7l2	chr3	FALSE	FALSE
Atxn7l3	chr11	FALSE	FALSE
Auh	chr13	FALSE	FALSE
Aunip	chr4	FALSE	FALSE
Aup1	chr6	FALSE	FALSE
Aurkaip1	chr4	FALSE	FALSE
Auts2	chr5	FALSE	TRUE
Avl9	chr6	FALSE	FALSE
Avp	chr2	FALSE	FALSE
Avpi1	chr19	FALSE	FALSE
Avpr1a	chr10	FALSE	TRUE
Avpr2	chrX	FALSE	FALSE
Axin2	chr11	FALSE	FALSE
Azi2	chr9	FALSE	FALSE
Azin1	chr15	FALSE	FALSE
Azin2	chr4	FALSE	FALSE
B3galnt2	chr13	FALSE	TRUE
B3galt1	chr2	FALSE	TRUE
B3galt2	chr1	FALSE	FALSE
B3galt4	chr17	FALSE	FALSE
B3galt5	chr16	FALSE	FALSE
B3galt6	chr4	FALSE	FALSE
B3gat1	chr9	FALSE	FALSE
B3gat2	chr1	FALSE	FALSE
B3glct	chr5	FALSE	FALSE
B3gnt2	chr11	FALSE	FALSE
B3gnt4	chr5	FALSE	FALSE
B3gnt6	chr7	FALSE	FALSE
B3gntl1	chr11	FALSE	FALSE
B4galnt1	chr10	FALSE	FALSE
B4galnt3	chr6	FALSE	TRUE
B4galnt4	chr7	FALSE	FALSE
B4galt1	chr4	FALSE	FALSE
B4galt2	chr4	FALSE	TRUE
B4galt4	chr16	FALSE	FALSE
B4galt5	chr2	FALSE	FALSE
B4galt6	chr18	FALSE	FALSE
B4galt7	chr13	FALSE	FALSE
B9d1	chr11	FALSE	FALSE
BB014433	chr8	FALSE	FALSE
BC005624	chr2	FALSE	FALSE
BC016579	chr16	FALSE	FALSE
BC024139	chr15	FALSE	FALSE
BC034090	chr1	FALSE	FALSE
BC048671	chr6	FALSE	FALSE
BC049715	chr6	FALSE	FALSE
Baalc	chr15	FALSE	FALSE
Babam1	chr8	FALSE	FALSE
Babam2	chr5	FALSE	FALSE
Bace1	chr9	FALSE	FALSE
Bace2	chr16	FALSE	FALSE
Bach1	chr16	FALSE	FALSE
Bach2	chr4	FALSE	FALSE
Bag1	chr4	FALSE	FALSE
Bag3	chr7	FALSE	FALSE
Bag6	chr17	FALSE	FALSE
Bahcc1	chr11	FALSE	FALSE
Baiap2	chr11	FALSE	FALSE
Baiap2l2	chr15	FALSE	FALSE
Bambi	chr18	FALSE	FALSE
Banf1	chr19	FALSE	FALSE
Bank1	chr3	FALSE	FALSE
Banp	chr8	FALSE	FALSE
Bap1	chr14	FALSE	FALSE
Bard1	chr1	FALSE	FALSE
Barhl1	chr2	FALSE	TRUE
Barhl2	chr5	TRUE	FALSE
Barx1	chr13	FALSE	FALSE
Barx2	chr9	FALSE	FALSE
Basp1	chr15	FALSE	TRUE
Batf	chr12	FALSE	FALSE
Baz1a	chr12	FALSE	FALSE
Baz1b	chr5	FALSE	FALSE
Baz2a	chr10	FALSE	FALSE
Baz2b	chr2	FALSE	FALSE
Bbc3	chr7	FALSE	FALSE
Bbip1	chr19	FALSE	FALSE
Bbox1	chr2	FALSE	FALSE
Bbs1	chr19	FALSE	FALSE
Bbs10	chr10	FALSE	FALSE
Bbs2	chr8	FALSE	FALSE
Bbs9	chr9	FALSE	TRUE
Bbx	chr16	FALSE	FALSE
Bcan	chr3	FALSE	FALSE
Bcar3	chr3	FALSE	FALSE
Bcas3	chr11	FALSE	TRUE
Bcat1	chr6	FALSE	FALSE
Bcat2	chr7	FALSE	FALSE
Bckdha	chr7	FALSE	FALSE
Bckdhb	chr9	FALSE	FALSE
Bcl10	chr3	FALSE	TRUE
Bcl11a	chr11	FALSE	TRUE
Bcl11b	chr12	FALSE	FALSE
Bcl2	chr1	TRUE	FALSE
Bcl2l1	chr2	FALSE	FALSE
Bcl2l11	chr2	FALSE	FALSE
Bcl2l15	chr3	FALSE	FALSE
Bcl2l2	chr14	FALSE	FALSE
Bcl6	chr16	FALSE	FALSE
Bcl7b	chr5	FALSE	FALSE
Bcl7c	chr7	FALSE	FALSE
Bcl9l	chr9	FALSE	FALSE
Bclaf1	chr10	FALSE	FALSE
Bcor	chrX	FALSE	FALSE
Bcr	chr10	FALSE	FALSE
Bcs1l	chr1	FALSE	FALSE
Bdh1	chr16	TRUE	FALSE
Bdh2	chr3	FALSE	TRUE
Bdkrb1	chr12	FALSE	FALSE
Bdkrb2	chr12	FALSE	TRUE
Bdnf	chr2	FALSE	TRUE
Begain	chr12	FALSE	FALSE
Bend7	chr2	FALSE	FALSE
Best1	chr19	FALSE	FALSE
Bex6	chr16	FALSE	FALSE
Bfar	chr16	FALSE	FALSE
Bfsp1	chr2	FALSE	FALSE
Bfsp2	chr9	FALSE	FALSE
Bglap	chr3	FALSE	FALSE
Bhlha15	chr5	FALSE	FALSE
Bhlha9	chr11	FALSE	FALSE
Bhlhb9	chrX	FALSE	FALSE
Bhlhe22	chr3	FALSE	FALSE
Bhlhe23	chr2	FALSE	TRUE
Bhlhe40	chr6	FALSE	FALSE
Bhlhe41	chr6	FALSE	FALSE
Bhmt	chr13	TRUE	FALSE
Bicc1	chr10	FALSE	TRUE
Bicd1	chr6	FALSE	FALSE
Bicd2	chr13	FALSE	FALSE
Bicdl1	chr5	FALSE	FALSE
Bicdl2	chr17	FALSE	FALSE
Bicra	chr7	FALSE	FALSE
Bicral	chr17	FALSE	FALSE
Bik	chr15	FALSE	FALSE
Bin1	chr18	FALSE	FALSE
Bin2	chr15	FALSE	FALSE
Bin3	chr14	FALSE	FALSE
Birc5	chr11	FALSE	FALSE
Birc6	chr17	FALSE	TRUE
Blcap	chr2	FALSE	FALSE
Blk	chr14	FALSE	TRUE
Bloc1s1	chr10	FALSE	FALSE
Bloc1s3	chr7	FALSE	FALSE
Bloc1s4	chr5	FALSE	FALSE
Blvrb	chr7	FALSE	FALSE
Bmi1	chr2	FALSE	FALSE
Bmp1	chr14	FALSE	FALSE
Bmp2	chr2	FALSE	TRUE
Bmp3	chr5	FALSE	FALSE
Bmp4	chr14	FALSE	FALSE
Bmp5	chr9	TRUE	FALSE
Bmp6	chr13	FALSE	FALSE
Bmp7	chr2	FALSE	FALSE
Bmp8a	chr4	FALSE	FALSE
Bmp8b	chr4	FALSE	FALSE
Bmper	chr9	FALSE	FALSE
Bmpr1b	chr3	FALSE	TRUE
Bmpr2	chr1	FALSE	FALSE
Bms1	chr6	FALSE	FALSE
Bmt2	chr6	FALSE	FALSE
Bnc1	chr7	FALSE	FALSE
Bnc2	chr4	FALSE	FALSE
Bnip3	chr7	FALSE	FALSE
Bnip5	chr17	FALSE	FALSE
Boc	chr16	TRUE	FALSE
Bod1	chr11	FALSE	FALSE
Bok	chr1	FALSE	FALSE
Bola2	chr7	FALSE	FALSE
Bola3	chr6	FALSE	FALSE
Boll	chr1	FALSE	FALSE
Bop1	chr15	FALSE	FALSE
Borcs6	chr11	FALSE	FALSE
Borcs7	chr19	FALSE	FALSE
Bpgm	chr6	FALSE	FALSE
Bpi	chr2	FALSE	FALSE
Bpifa6	chr2	TRUE	FALSE
Bpifb3	chr2	FALSE	FALSE
Bpifb4	chr2	FALSE	FALSE
Bpifb5	chr2	FALSE	FALSE
Bpifb6	chr2	FALSE	FALSE
Bptf	chr11	FALSE	FALSE
Braf	chr6	FALSE	FALSE
Brat1	chr5	FALSE	FALSE
Brca1	chr11	FALSE	FALSE
Brd1	chr15	FALSE	FALSE
Brd2	chr17	FALSE	FALSE
Brd3	chr2	FALSE	FALSE
Brd4	chr17	FALSE	FALSE
Brd9	chr13	FALSE	FALSE
Brf1	chr12	FALSE	FALSE
Brf2	chr8	FALSE	FALSE
Brinp1	chr4	FALSE	FALSE
Brinp2	chr1	FALSE	TRUE
Brinp3	chr1	TRUE	FALSE
Brk1	chr6	FALSE	FALSE
Brms1l	chr12	FALSE	FALSE
Brpf1	chr6	FALSE	FALSE
Brpf3	chr17	FALSE	FALSE
Brsk2	chr7	FALSE	FALSE
Bsdc1	chr4	FALSE	FALSE
Bsg	chr10	FALSE	FALSE
Bsn	chr9	FALSE	FALSE
Bsx	chr9	FALSE	FALSE
Btaf1	chr19	FALSE	FALSE
Btbd1	chr7	FALSE	FALSE
Btbd10	chr7	FALSE	FALSE
Btbd19	chr4	FALSE	FALSE
Btbd2	chr10	FALSE	FALSE
Btbd3	chr2	FALSE	FALSE
Btbd6	chr12	FALSE	FALSE
Btbd7	chr12	FALSE	FALSE
Btbd8	chr5	FALSE	FALSE
Btbd9	chr17	FALSE	FALSE
Btc	chr5	FALSE	FALSE
Btf3l4	chr4	FALSE	FALSE
Btg1	chr10	FALSE	FALSE
Btg2	chr1	FALSE	FALSE
Btg3	chr16	FALSE	FALSE
Btg4	chr9	FALSE	FALSE
Btrc	chr19	FALSE	FALSE
Bub3	chr7	FALSE	FALSE
Bves	chr10	FALSE	FALSE
C130050O18Rik	chr5	FALSE	FALSE
C130074G19Rik	chr1	FALSE	FALSE
C1d	chr11	FALSE	FALSE
C1qa	chr4	FALSE	FALSE
C1qb	chr4	FALSE	FALSE
C1qc	chr4	FALSE	FALSE
C1ql1	chr11	FALSE	FALSE
C1ql2	chr1	FALSE	FALSE
C1ql3	chr2	FALSE	FALSE
C1ql4	chr15	FALSE	FALSE
C1qtnf1	chr11	FALSE	FALSE
C1qtnf12	chr4	FALSE	FALSE
C1qtnf2	chr11	TRUE	FALSE
C1qtnf4	chr2	FALSE	FALSE
C1qtnf6	chr15	FALSE	FALSE
C1qtnf7	chr5	FALSE	FALSE
C2	chr17	FALSE	FALSE
C2cd3	chr7	FALSE	FALSE
C2cd4a	chr9	FALSE	FALSE
C2cd4c	chr10	FALSE	FALSE
C2cd4d	chr3	FALSE	FALSE
C2cd5	chr6	FALSE	FALSE
C3	chr17	FALSE	FALSE
C330018D20Rik	chr18	FALSE	FALSE
C5ar2	chr7	FALSE	FALSE
C6	chr15	TRUE	FALSE
C7	chr15	FALSE	FALSE
C77080	chr4	FALSE	FALSE
C8a	chr4	FALSE	FALSE
C8b	chr4	FALSE	FALSE
CK137956	chr4	FALSE	FALSE
Cab39	chr1	FALSE	FALSE
Cabin1	chr10	FALSE	TRUE
Cables1	chr18	FALSE	FALSE
Cables2	chr2	FALSE	TRUE
Cabp1	chr5	FALSE	FALSE
Cabp2	chr19	FALSE	FALSE
Cabp4	chr19	FALSE	FALSE
Cabp7	chr11	FALSE	FALSE
Cabyr	chr18	FALSE	FALSE
Cacfd1	chr2	FALSE	FALSE
Cachd1	chr4	FALSE	FALSE
Cacna1a	chr8	FALSE	FALSE
Cacna1b	chr2	FALSE	FALSE
Cacna1c	chr6	FALSE	FALSE
Cacna1d	chr14	FALSE	FALSE
Cacna1e	chr1	FALSE	TRUE
Cacna1g	chr11	FALSE	FALSE
Cacna1h	chr17	FALSE	TRUE
Cacna1i	chr15	FALSE	FALSE
Cacna1s	chr1	FALSE	FALSE
Cacna2d1	chr5	FALSE	FALSE
Cacna2d2	chr9	FALSE	FALSE
Cacna2d3	chr14	FALSE	TRUE
Cacna2d4	chr6	FALSE	FALSE
Cacnb1	chr11	FALSE	FALSE
Cacnb2	chr2	FALSE	FALSE
Cacnb4	chr2	FALSE	FALSE
Cacng1	chr11	FALSE	FALSE
Cacng4	chr11	FALSE	FALSE
Cacng5	chr11	FALSE	FALSE
Cacng6	chr7	FALSE	FALSE
Cacng8	chr7	FALSE	FALSE
Cactin	chr10	FALSE	FALSE
Cacul1	chr19	FALSE	FALSE
Cacybp	chr1	FALSE	FALSE
Cad	chr5	FALSE	FALSE
Cadm1	chr9	FALSE	FALSE
Cadm2	chr16	FALSE	FALSE
Cadm3	chr1	FALSE	FALSE
Cadm4	chr7	FALSE	FALSE
Cadps	chr14	FALSE	FALSE
Cadps2	chr6	FALSE	FALSE
Cage1	chr13	FALSE	FALSE
Calb1	chr4	TRUE	FALSE
Calb2	chr8	TRUE	FALSE
Calcoco1	chr15	FALSE	FALSE
Calcr	chr6	FALSE	FALSE
Cald1	chr6	FALSE	FALSE
Calhm1	chr19	FALSE	FALSE
Calhm2	chr19	FALSE	FALSE
Calm1	chr12	FALSE	FALSE
Calm2	chr17	FALSE	FALSE
Calm3	chr7	FALSE	FALSE
Calm5	chr13	FALSE	FALSE
Caln1	chr5	TRUE	FALSE
Calr	chr8	FALSE	FALSE
Calu	chr6	FALSE	FALSE
Caly	chr7	FALSE	FALSE
Camk1	chr6	FALSE	FALSE
Camk1d	chr2	FALSE	TRUE
Camk1g	chr1	FALSE	FALSE
Camk2a	chr18	FALSE	FALSE
Camk2b	chr11	FALSE	FALSE
Camk2d	chr3	FALSE	FALSE
Camk2g	chr14	FALSE	FALSE
Camk2n1	chr4	FALSE	FALSE
Camk2n2	chr16	FALSE	FALSE
Camk4	chr18	FALSE	FALSE
Camkmt	chr17	FALSE	FALSE
Camp	chr9	FALSE	FALSE
Camsap1	chr2	FALSE	FALSE
Camsap2	chr1	FALSE	FALSE
Camsap3	chr8	FALSE	FALSE
Camta1	chr4	FALSE	FALSE
Camta2	chr11	FALSE	FALSE
Cand1	chr10	FALSE	FALSE
Cant1	chr11	FALSE	FALSE
Canx	chr11	FALSE	FALSE
Cap1	chr4	FALSE	FALSE
Cap2	chr13	FALSE	FALSE
Capg	chr6	FALSE	FALSE
Capn1	chr19	FALSE	FALSE
Capn10	chr1	FALSE	FALSE
Capn13	chr17	FALSE	FALSE
Capn15	chr17	FALSE	FALSE
Capn2	chr1	FALSE	FALSE
Capn3	chr2	FALSE	FALSE
Capn5	chr7	FALSE	FALSE
Capn7	chr14	FALSE	FALSE
Capn8	chr1	FALSE	TRUE
Capn9	chr8	FALSE	FALSE
Caprin1	chr2	FALSE	FALSE
Caprin2	chr6	FALSE	FALSE
Capsl	chr15	TRUE	TRUE
Capza1	chr3	FALSE	FALSE
Capza3	chr6	FALSE	FALSE
Capzb	chr4	FALSE	FALSE
Car10	chr11	TRUE	FALSE
Car12	chr9	FALSE	FALSE
Car2	chr3	FALSE	FALSE
Car3	chr3	FALSE	FALSE
Car4	chr11	FALSE	FALSE
Car5a	chr8	FALSE	FALSE
Car7	chr8	FALSE	FALSE
Card10	chr15	FALSE	FALSE
Card11	chr5	FALSE	FALSE
Card6	chr15	FALSE	FALSE
Card9	chr2	FALSE	FALSE
Carlr	chr2	FALSE	FALSE
Carm1	chr9	FALSE	FALSE
Carmil1	chr13	FALSE	FALSE
Carnmt1	chr19	FALSE	FALSE
Carns1	chr19	FALSE	FALSE
Cars2	chr8	FALSE	FALSE
Cartpt	chr13	FALSE	FALSE
Casd1	chr6	FALSE	FALSE
Cask	chrX	FALSE	FALSE
Caskin1	chr17	FALSE	FALSE
Caskin2	chr11	FALSE	FALSE
Casp12	chr9	TRUE	FALSE
Casp2	chr6	FALSE	FALSE
Casp3	chr8	FALSE	FALSE
Casp6	chr3	FALSE	FALSE
Casp7	chr19	FALSE	FALSE
Casp8ap2	chr4	FALSE	FALSE
Casq1	chr1	FALSE	FALSE
Casq2	chr3	FALSE	TRUE
Castor1	chr11	FALSE	FALSE
Castor2	chr5	FALSE	FALSE
Casz1	chr4	FALSE	FALSE
Cat	chr2	FALSE	FALSE
Catsper1	chr19	FALSE	FALSE
Catsperd	chr17	FALSE	FALSE
Catsperg1	chr7	FALSE	FALSE
Cav1	chr6	FALSE	FALSE
Cav2	chr6	FALSE	FALSE
Cav3	chr6	FALSE	FALSE
Cavin1	chr11	FALSE	FALSE
Cavin2	chr1	FALSE	FALSE
Cavin3	chr7	FALSE	FALSE
Cavin4	chr4	FALSE	FALSE
Cbarp	chr10	FALSE	FALSE
Cbfa2t3	chr8	FALSE	FALSE
Cblb	chr16	FALSE	FALSE
Cblc	chr7	FALSE	FALSE
Cbll1	chr12	FALSE	FALSE
Cbln3	chr14	FALSE	FALSE
Cbr3	chr16	FALSE	FALSE
Cbs	chr17	FALSE	FALSE
Cbx2	chr11	FALSE	FALSE
Cbx3	chr6	FALSE	FALSE
Cbx4	chr11	FALSE	FALSE
Cbx5	chr15	FALSE	FALSE
Cbx6	chr15	FALSE	FALSE
Cbx7	chr15	FALSE	FALSE
Cbx8	chr11	FALSE	FALSE
Cby2	chr14	FALSE	FALSE
Cc2d1a	chr8	FALSE	FALSE
Cc2d1b	chr4	FALSE	FALSE
Ccar2	chr14	FALSE	FALSE
Ccbe1	chr18	FALSE	FALSE
Ccdc102a	chr8	FALSE	FALSE
Ccdc106	chr7	FALSE	FALSE
Ccdc112	chr18	FALSE	FALSE
Ccdc116	chr16	FALSE	FALSE
Ccdc117	chr11	FALSE	FALSE
Ccdc12	chr9	FALSE	TRUE
Ccdc124	chr8	FALSE	FALSE
Ccdc126	chr6	FALSE	FALSE
Ccdc13	chr9	FALSE	FALSE
Ccdc136	chr6	FALSE	FALSE
Ccdc141	chr2	FALSE	FALSE
Ccdc142	chr6	FALSE	FALSE
Ccdc148	chr2	FALSE	FALSE
Ccdc149	chr5	FALSE	FALSE
Ccdc162	chr10	FALSE	FALSE
Ccdc166	chr15	FALSE	FALSE
Ccdc167	chr17	FALSE	FALSE
Ccdc169	chr3	FALSE	FALSE
Ccdc17	chr4	FALSE	FALSE
Ccdc171	chr4	FALSE	FALSE
Ccdc172	chr19	FALSE	FALSE
Ccdc175	chr12	FALSE	FALSE
Ccdc177	chr12	FALSE	TRUE
Ccdc180	chr4	FALSE	TRUE
Ccdc182	chr11	FALSE	FALSE
Ccdc184	chr15	FALSE	FALSE
Ccdc185	chr1	FALSE	FALSE
Ccdc186	chr19	FALSE	FALSE
Ccdc187	chr2	FALSE	FALSE
Ccdc192	chr18	TRUE	FALSE
Ccdc194	chr8	FALSE	FALSE
Ccdc24	chr4	FALSE	TRUE
Ccdc27	chr4	FALSE	TRUE
Ccdc28a	chr10	FALSE	FALSE
Ccdc28b	chr4	FALSE	FALSE
Ccdc3	chr2	FALSE	FALSE
Ccdc32	chr2	FALSE	FALSE
Ccdc33	chr9	FALSE	FALSE
Ccdc38	chr10	FALSE	FALSE
Ccdc40	chr11	FALSE	FALSE
Ccdc42	chr11	FALSE	FALSE
Ccdc47	chr11	FALSE	FALSE
Ccdc6	chr10	FALSE	FALSE
Ccdc60	chr5	FALSE	FALSE
Ccdc61	chr7	FALSE	FALSE
Ccdc68	chr18	FALSE	FALSE
Ccdc71	chr9	FALSE	FALSE
Ccdc71l	chr12	FALSE	FALSE
Ccdc8	chr7	FALSE	FALSE
Ccdc80	chr16	FALSE	FALSE
Ccdc85a	chr11	FALSE	FALSE
Ccdc85c	chr12	FALSE	FALSE
Ccdc88a	chr11	FALSE	FALSE
Ccdc88b	chr19	FALSE	FALSE
Ccdc88c	chr12	FALSE	FALSE
Ccdc89	chr7	FALSE	FALSE
Ccdc9	chr7	FALSE	FALSE
Ccdc90b	chr7	FALSE	FALSE
Ccdc91	chr6	FALSE	FALSE
Ccdc92	chr5	FALSE	FALSE
Ccdc93	chr1	FALSE	FALSE
Ccdc96	chr5	FALSE	FALSE
Ccdc9b	chr2	FALSE	FALSE
Ccer1	chr10	FALSE	FALSE
Ccer2	chr7	FALSE	FALSE
Ccin	chr4	FALSE	FALSE
Cckbr	chr7	FALSE	FALSE
Ccl1	chr11	FALSE	FALSE
Ccl22	chr8	FALSE	FALSE
Ccm2	chr11	FALSE	FALSE
Ccm2l	chr2	FALSE	FALSE
Ccn1	chr3	FALSE	FALSE
Ccn4	chr15	FALSE	TRUE
Ccn5	chr2	FALSE	FALSE
Ccn6	chr10	FALSE	FALSE
Ccna1	chr3	FALSE	FALSE
Ccna2	chr3	FALSE	FALSE
Ccnb1	chr13	FALSE	FALSE
Ccnd1	chr7	FALSE	FALSE
Ccnd2	chr6	FALSE	FALSE
Ccnd3	chr17	FALSE	FALSE
Ccne1	chr7	FALSE	FALSE
Ccne2	chr4	FALSE	FALSE
Ccnf	chr17	FALSE	FALSE
Ccng1	chr11	FALSE	FALSE
Ccng2	chr5	FALSE	FALSE
Ccnh	chr13	TRUE	FALSE
Ccni	chr5	FALSE	FALSE
Ccnj	chr19	FALSE	FALSE
Ccnjl	chr11	TRUE	FALSE
Ccnk	chr12	FALSE	FALSE
Ccnl1	chr3	FALSE	FALSE
Ccnl2	chr4	FALSE	FALSE
Ccno	chr13	FALSE	FALSE
Ccnq	chr11	FALSE	FALSE
Ccny	chr18	FALSE	FALSE
Ccnyl1	chr1	FALSE	FALSE
Ccr4	chr9	FALSE	FALSE
Ccr6	chr17	FALSE	FALSE
Ccr7	chr11	FALSE	FALSE
Ccs	chr19	FALSE	FALSE
Ccsap	chr8	FALSE	FALSE
Ccser1	chr6	FALSE	FALSE
Ccser2	chr14	FALSE	FALSE
Cct3	chr3	FALSE	FALSE
Cct5	chr15	FALSE	FALSE
Cct6b	chr11	FALSE	FALSE
Cct7	chr6	FALSE	FALSE
Cd109	chr9	TRUE	FALSE
Cd164	chr10	FALSE	FALSE
Cd164l2	chr4	FALSE	FALSE
Cd180	chr13	FALSE	FALSE
Cd1d1	chr3	FALSE	FALSE
Cd2	chr3	FALSE	FALSE
Cd200	chr16	FALSE	FALSE
Cd200r3	chr16	TRUE	FALSE
Cd209c	chr8	FALSE	FALSE
Cd247	chr1	FALSE	TRUE
Cd248	chr19	FALSE	FALSE
Cd24a	chr10	FALSE	TRUE
Cd276	chr9	FALSE	FALSE
Cd300lb	chr11	FALSE	FALSE
Cd300ld3	chr11	FALSE	FALSE
Cd300lg	chr11	TRUE	FALSE
Cd34	chr1	FALSE	FALSE
Cd38	chr5	FALSE	FALSE
Cd3e	chr9	FALSE	FALSE
Cd40	chr2	FALSE	TRUE
Cd44	chr2	FALSE	FALSE
Cd47	chr16	FALSE	FALSE
Cd5	chr19	FALSE	FALSE
Cd55	chr1	FALSE	FALSE
Cd6	chr19	FALSE	FALSE
Cd72	chr4	FALSE	FALSE
Cd81	chr7	FALSE	FALSE
Cd82	chr2	FALSE	FALSE
Cd83	chr13	TRUE	FALSE
Cd9	chr6	FALSE	FALSE
Cd93	chr2	FALSE	FALSE
Cdan1	chr2	FALSE	FALSE
Cdc14a	chr3	FALSE	FALSE
Cdc14b	chr13	FALSE	FALSE
Cdc16	chr8	FALSE	FALSE
Cdc20	chr4	FALSE	FALSE
Cdc20b	chr13	FALSE	FALSE
Cdc25a	chr9	FALSE	FALSE
Cdc25b	chr2	FALSE	FALSE
Cdc34	chr10	FALSE	FALSE
Cdc37l1	chr19	FALSE	FALSE
Cdc40	chr10	FALSE	FALSE
Cdc42bpa	chr1	FALSE	FALSE
Cdc42bpb	chr12	FALSE	FALSE
Cdc42bpg	chr19	FALSE	FALSE
Cdc42ep1	chr15	FALSE	TRUE
Cdc42ep2	chr19	FALSE	FALSE
Cdc42ep3	chr17	FALSE	FALSE
