gene_name	gene_id	chr	start	end	strand	gene_length	gene_type	n_ca_sites_mean	total_coverage_mean	mca_ctrl	mca_mut	mca_diff	log2_fc	ctrl_F1_mca	ctrl_F2_mca	ctrl_M1_mca	ctrl_M2_mca	mut_F1_mca	mut_F2_mca	mut_M1_mca	mut_M2_mca	dss_stat	dss_pval	dss_fdr	p_bonferroni	p_bh	sig_bonferroni	sig_fdr	dispersion	overlaps_sig_gene	loo_n_sig
Dbn1	ENSMUSG00000034675.17	chr13	55473428	55488111	-	14683	protein_coding	2251.375	45444.875	0.0804180411429354	0.0464414999354378	-0.0339765412074976	-0.792104626660641	0.0789046971440527	0.0835875052587295	0.078911699560316	0.0802682626086434	0.0450652664769463	0.0475955610357583	0.0436708042410137	0.0494343679880329	-5.98224023469289	2.20089337629406e-09	7.59905067262478e-07	4.48343989684862e-05	7.59905067262478e-07	TRUE	TRUE	0.001	FALSE	7
Fzd7	ENSMUSG00000041075.8	chr1	59482423	59486955	+	4532	protein_coding	619	10742	0.0227872136750572	0.060130769517037	0.0373435558419798	1.39987889269929	0.0306291390728477	0.0154703674212263	0.0293391430646333	0.0157102051415217	0.0585360108356398	0.0607166556071666	0.0647651445767369	0.0565052670486047	5.96961831676994	2.37809254655094e-09	8.0740205442982e-07	4.84441232657892e-05	8.0740205442982e-07	TRUE	TRUE	0.00176887857178135	FALSE	6
Chil5	ENSMUSG00000043873.11	chr3	106016918	106032814	-	15896	protein_coding	2309.875	50405.875	0.0296509562715656	0.0610866385530301	0.0314356822814645	1.04277822084451	0.029455601869395	0.0278173402171978	0.0350722594289743	0.0262586235706954	0.0602542498884869	0.0634147585292468	0.0573261967033635	0.0633513490910231	5.96347984523234	2.46921922544859e-09	8.17122096176748e-07	5.03004648416132e-05	8.17122096176748e-07	TRUE	TRUE	0.001	FALSE	7
Sez6	ENSMUSG00000000632.13	chr11	77930799	77979048	+	48249	protein_coding	7355.5	147095.5	0.0842109588263004	0.049784918914838	-0.0344260399114624	-0.758299210787976	0.0884095409614303	0.0830332038037469	0.0817440428152742	0.0836570477247503	0.0487791050820004	0.0529862412490654	0.045921495049321	0.0514528342789651	-5.96231143674836	2.48694565622495e-09	8.17122096176748e-07	5.06615699629584e-05	8.17122096176748e-07	TRUE	TRUE	0.001	FALSE	7
Lhx3	ENSMUSG00000026934.15	chr2	26200211	26208289	-	8078	protein_coding	1191.625	24170.5	0.137316571087004	0.0903165887655919	-0.0469999823214124	-0.604442835489748	0.144750365121437	0.133447007089653	0.134722832569527	0.136346079567401	0.0953102589776202	0.0899365867107803	0.0878114478114478	0.0882080615625193	-5.95756414201093	2.56025239952033e-09	8.27855581438549e-07	5.21549016306286e-05	8.27855581438549e-07	TRUE	TRUE	0.001	FALSE	7
Tnfsf13	ENSMUSG00000089669.7	chr11	69682845	69685784	-	2939	protein_coding	430.875	9173.25	0.0304357406994969	0.0706038719744279	0.040168131274931	1.21398082785376	0.021520618556701	0.0334682440846824	0.0231800072437523	0.0435740929128518	0.0690773949976404	0.0683109118086697	0.0674751644949039	0.0775520165964976	5.94049217179538	2.84167628596611e-09	8.92533718995642e-07	5.78877876214156e-05	8.92533718995642e-07	TRUE	TRUE	0.00165705409031048	FALSE	5
Rnf157	ENSMUSG00000052949.14	chr11	116336352	116413032	-	76680	protein_coding	11425.25	288476.875	0.122380261577557	0.0801789362588566	-0.0422013253187001	-0.610075705564693	0.123959684501414	0.123946850980158	0.117735465343658	0.123879045484996	0.0783085452930144	0.0830204786434233	0.0777028955055072	0.0816838255934814	-5.94013319510172	2.84790593170275e-09	8.92533718995642e-07	5.80146917347167e-05	8.92533718995642e-07	TRUE	TRUE	0.001	FALSE	7
Zfp608	ENSMUSG00000052713.9	chr18	54888047	54992555	-	104508	protein_coding	15386.625	375455	0.0504339464009907	0.0868107470038407	0.03637680060285	0.783478537585914	0.0509192648539444	0.0509189524549638	0.0507213825815208	0.0491761857135337	0.0857034591024739	0.0878453555719619	0.0850249386581739	0.0886692346827531	5.9318785372392	2.99488151782485e-09	9.24374718175909e-07	6.100873139961e-05	9.24374718175909e-07	TRUE	TRUE	0.001	FALSE	7
Serpinb8	ENSMUSG00000026315.13	chr1	107590005	107610484	+	20479	protein_coding	3143.125	72888.25	0.0271125335314245	0.055272109996477	0.0281595764650525	1.02759175590881	0.0287087912087912	0.0263444710864759	0.0276520164379745	0.0257448553924563	0.0550056910971446	0.0540101379395609	0.0551034248897931	0.0569691860594095	5.92754346468789	3.07499973852173e-09	9.34937607066061e-07	6.26408196734261e-05	9.34937607066061e-07	TRUE	TRUE	0.001	FALSE	7
Hmgb2	ENSMUSG00000054717.7	chr8	57511906	57515999	+	4093	protein_coding	463	9208.125	0.0377353955919772	0.0718110326138233	0.0340756370218461	0.928287109527387	0.0370510396975425	0.0340245871103936	0.0402580071174377	0.0396079484425349	0.0692635347860979	0.0705516935364591	0.0743313137283878	0.0730975884043484	5.92344252417945	3.15270951816083e-09	9.44468317565504e-07	6.42238455944543e-05	9.44468317565504e-07	TRUE	TRUE	0.001	FALSE	7
Cav2	ENSMUSG00000000058.6	chr6	17281184	17289115	+	7931	protein_coding	1181	30773.5	0.046579865044019	0.0808254661551154	0.0342456011110964	0.795103463385961	0.0475375243858741	0.0458525771291336	0.0464195547394997	0.0465098039215686	0.078296338455701	0.0783786056681524	0.0853865541895993	0.0812403663070088	5.91814484542602	3.2559317374502e-09	9.61254861211565e-07	6.6326585423598e-05	9.61254861211565e-07	TRUE	TRUE	0.001	FALSE	7
Slitrk2	ENSMUSG00000036790.5	chrX	66649317	66661393	+	12076	protein_coding	1645.125	27158.25	0.0338312598396092	0.0647174752793906	0.0308862154397814	0.935798424744745	0.020677275708516	0.0241892610313663	0.0433593354270084	0.0470991671915459	0.0441459998352146	0.0500631360023769	0.0841953535696117	0.0804654117103592	5.90378889944627	3.55246679138359e-09	1.03381858581822e-06	7.23673010072751e-05	1.03381858581822e-06	TRUE	TRUE	0.001	FALSE	6
Cog5	ENSMUSG00000035933.5	chr12	31654868	31937630	+	282762	protein_coding	41278.25	1007485.375	0.0305043682138654	0.0604384067197163	0.0299340385058509	0.986449777758375	0.0301380294393802	0.031217984519498	0.0321895123017303	0.0284719465948531	0.0598825261994155	0.0619907093030434	0.0577122280133101	0.0621681633630961	5.86029525012991	4.62044918189871e-09	1.32567845471068e-06	9.41231702844586e-05	1.32567845471068e-06	TRUE	TRUE	0.001	FALSE	7
Cnpy1	ENSMUSG00000044681.19	chr5	28200818	28245806	-	44988	protein_coding	7068.5	160533.75	0.0334682267746166	0.0645204944254061	0.0310522676507895	0.946965378344322	0.0331716871751939	0.0327753724967782	0.034093637454982	0.0338322099715123	0.0640700605302375	0.0669312383574957	0.0610422593353735	0.0660384194785175	5.85017099877027	4.91067892565178e-09	1.38402797296152e-06	0.000100035440394452	1.38402797296152e-06	TRUE	TRUE	0.001	FALSE	7
Brpf3	ENSMUSG00000063952.16	chr17	28801089	28839949	+	38860	protein_coding	6035.125	141628.125	0.0723726066379053	0.0414652209604273	-0.030907385677478	-0.803541953758356	0.0749415882993672	0.0735119261369531	0.0732123587835011	0.0678245533317997	0.0406363737097365	0.0449193540441213	0.0381459515762175	0.0421592045116339	-5.84851867464451	4.95969967238679e-09	1.38402797296152e-06	0.000101034042026191	1.38402797296152e-06	TRUE	TRUE	0.001	FALSE	7
Rasgef1b	ENSMUSG00000089809.9	chr5	99217425	99729065	-	511640	protein_coding	77587.375	1862716.25	0.0960626724480912	0.0603030020073136	-0.0357596704407777	-0.671746120441728	0.0956466773354518	0.0974808122768205	0.0940762127286545	0.0970469874514381	0.0587783812565846	0.0614520692057264	0.0582579684065107	0.0627235891604326	-5.71205083191671	1.11622733224105e-08	3.07279283582195e-06	0.000227386669850824	3.07279283582195e-06	TRUE	TRUE	0.001	FALSE	7
Rgs16	ENSMUSG00000026475.7	chr1	153740348	153745468	+	5120	protein_coding	748.875	13198	0.0557354315796986	0.0276139612915435	-0.0281214702881552	-1.01319689411977	0.0569693464430307	0.0558157999206034	0.0528260066494274	0.0573305733057331	0.0238527607361963	0.027810534591195	0.0296353562685221	0.0291571935702605	-5.65723226796618	1.53833518578508e-08	4.17832347595039e-06	0.000313374260696279	4.17832347595039e-06	TRUE	TRUE	0.001	FALSE	6
Fam83g	ENSMUSG00000042377.8	chr11	61684090	61709951	+	25861	protein_coding	4345.625	92601.75	0.112612282206625	0.0746171297402703	-0.0379951524663548	-0.593785414523425	0.109231539702855	0.113888630874977	0.111531366743656	0.115797591505013	0.0719047619047619	0.0767165377216171	0.0718626616087327	0.0779845577259694	-5.62536574372436	1.85115333506185e-08	4.96182165638748e-06	0.000377098445885449	4.96182165638748e-06	TRUE	TRUE	0.001	TRUE	7
Serpinb1b	ENSMUSG00000051029.8	chr13	33078574	33094380	+	15806	protein_coding	2376	50410	0.0294948742237866	0.0570017725636094	0.0275068983398228	0.950542525908039	0.0280784844384303	0.0288501865218639	0.032301662386809	0.0287491635480433	0.0607840311306478	0.0563482404122537	0.0559257724069764	0.0549490463045599	5.61874568140583	1.92348737600306e-08	5.08874822552706e-06	0.000391833613365583	5.08874822552706e-06	TRUE	TRUE	0.001	FALSE	6
Ercc8	ENSMUSG00000021694.18	chr13	108158730	108195364	+	36634	protein_coding	5391.25	139514.125	0.0214950357151823	0.0467996271263166	0.0253045914111344	1.1224935278138	0.0202588778501206	0.0207453395077435	0.0245906853079242	0.0203852401949408	0.046496106785317	0.0493181536229948	0.0440891064045228	0.0472951416924319	5.61570652202883	1.95760682478943e-08	5.11261649074174e-06	0.000398784086277855	5.11261649074174e-06	TRUE	TRUE	0.001	FALSE	7
Plekhf1	ENSMUSG00000074170.5	chr7	38216971	38228016	-	11045	protein_coding	1755	34176	0.0211075311492093	0.0456451617220713	0.0245376305728619	1.11270410293846	0.0236950417355849	0.0234209830866808	0.019732917259419	0.0175811825151527	0.0484160191273162	0.0464029438822447	0.0413856812933025	0.0463760025854217	5.60333409580312	2.10267371708584e-08	5.42197041655136e-06	0.000428335662907557	5.42197041655136e-06	TRUE	TRUE	0.001	FALSE	6
Auts2	ENSMUSG00000029673.17	chr5	131437332	132543344	-	1106012	protein_coding	167782.375	3997587.5	0.105117623401667	0.0681672378206227	-0.0369503855810444	-0.624854132902808	0.10638929932529	0.104325966469197	0.104066605328539	0.105688622483642	0.0667177104234872	0.0695513780086188	0.0667686516749545	0.0696312111754303	-5.59671879531911	2.18446591638585e-08	5.56246939783701e-06	0.000444997551826961	5.56246939783701e-06	TRUE	TRUE	0.001	FALSE	7
Ankrd63	ENSMUSG00000078137.1	chr2	118699102	118703963	-	4861	protein_coding	676	12774.625	0.0589142964998266	0.0316736174881867	-0.0272406790116399	-0.895336120656245	0.0666869362521536	0.0585281227173119	0.0546137216975765	0.0558284053322642	0.032438419747877	0.0329648637978681	0.0246878547105562	0.0366033316964454	-5.5911451333693	2.25576927771791e-08	5.66842987429708e-06	0.000459522759563916	5.66842987429708e-06	TRUE	TRUE	0.001	FALSE	7
Arhgap26	ENSMUSG00000118193.1	chr18	38676717	39110534	+	433817	protein_coding	125343.25	2925138.875	0.0410662849008576	0.0724282180507742	0.0313619331499166	0.818597442666441	0.0407909806918191	0.0409366136267627	0.041922488712091	0.0406150565727575	0.0722042773367394	0.0733287705655474	0.070474150445504	0.0737056738553058	5.58685898401759	2.31213319973144e-08	5.66842987429708e-06	0.000471004654117292	5.66842987429708e-06	TRUE	TRUE	0.001	TRUE	6
Arhgap26	ENSMUSG00000036452.18	chr18	38993144	39376284	+	383140	protein_coding	125343.25	2925138.875	0.0410662849008576	0.0724282180507742	0.0313619331499166	0.818597442666441	0.0407909806918191	0.0409366136267627	0.041922488712091	0.0406150565727575	0.0722042773367394	0.0733287705655474	0.070474150445504	0.0737056738553058	5.58685898401759	2.31213319973144e-08	5.66842987429708e-06	0.000471004654117292	5.66842987429708e-06	TRUE	TRUE	0.001	TRUE	6
Prl	ENSMUSG00000021342.14	chr13	27057569	27065205	+	7636	protein_coding	1049.75	26454.875	0.0208906612117209	0.0440688434986595	0.0231781822869386	1.07690088041312	0.0211230183331857	0.0192246942551559	0.0192018342050584	0.0240130980534837	0.0449535001877665	0.041361803792743	0.0449217714134182	0.0450382986007103	5.58497174613904	2.33738210908132e-08	5.66842987429708e-06	0.000476148109440955	5.66842987429708e-06	TRUE	TRUE	0.001	FALSE	6
Capsl	ENSMUSG00000039676.4	chr15	9436027	9466038	+	30011	protein_coding	3942.5	89663.875	0.0243159907983921	0.0499282468928878	0.0256122560944957	1.03795087292755	0.0229545059092795	0.023720867934637	0.0273413359800745	0.0232472533695775	0.0488184594592804	0.0487801367398345	0.0500320823941692	0.0520823089782673	5.57058901617824	2.5387956283127e-08	6.08444773463034e-06	0.000517178057443579	6.08444773463034e-06	TRUE	TRUE	0.001	FALSE	7
Aqp6	ENSMUSG00000043144.6	chr15	99601399	99605477	+	4078	protein_coding	581.625	10217	0.053327166128292	0.0926215938863492	0.0392944277580572	0.796477920536812	0.0454606410084484	0.0541252544605436	0.0656458459672529	0.0480769230769231	0.0865020724454857	0.090161923454367	0.0911827956989247	0.10263958394662	5.5396909335583	3.0300592497771e-08	7.17736476479177e-06	0.000617253369772093	7.17736476479177e-06	TRUE	TRUE	0.001	FALSE	7
Rtl9	ENSMUSG00000085584.3	chrX	143099593	143104297	+	4704	protein_coding	831.875	16048.25	0.0501071332453869	0.0257068128181594	-0.0244003204272275	-0.96286524687627	0.0356508350112519	0.0387338187702265	0.0676215397328192	0.05842233946725	0.0195955389486295	0.021508179625888	0.0275714049859666	0.0341521277121534	-5.53760974683088	3.06627554727688e-08	7.17966657167556e-06	0.000624630991735774	7.17966657167556e-06	TRUE	TRUE	0.001	FALSE	6
Olfr13	ENSMUSG00000043605.5	chr6	43172139	43177460	+	5321	protein_coding	827.875	21365.875	0.0351133551233829	0.0638466050134945	0.0287332498901116	0.862590053886121	0.0323868171969438	0.0381718589524136	0.0372810820183804	0.0326136623257939	0.066646378575776	0.0646186440677966	0.066093462851142	0.0580279345592634	5.53515736761043	3.10949039091949e-08	7.19811690379784e-06	0.00063343428753421	7.19811690379784e-06	TRUE	TRUE	0.001	FALSE	7
Heg1	ENSMUSG00000075254.12	chr16	33684369	33771576	+	87207	protein_coding	13408.625	292697.125	0.0393293526433328	0.0700805766833703	0.0307512240400375	0.833408206845714	0.0400080079715717	0.0394761042000102	0.0392813909015948	0.0385519075001546	0.0687696304626003	0.0731180098254416	0.0674273340551345	0.0710073323903046	5.52096602156961	3.3714097634895e-08	7.7167402575331e-06	0.000686789882920446	7.7167402575331e-06	TRUE	TRUE	0.001	FALSE	6
Tmem238	ENSMUSG00000030431.8	chr7	4784556	4789656	-	5100	protein_coding	809	18906.625	0.0244766873590495	0.050729116486214	0.0262524291271645	1.05140571537617	0.0251902863356289	0.028183572216097	0.0212825020819839	0.0232503888024883	0.051396874006876	0.0535676476815583	0.0457374641583327	0.0522144800980891	5.5119564090698	3.54866821132422e-08	8.03221334809841e-06	0.000722899201328857	8.03221334809841e-06	TRUE	TRUE	0.001	FALSE	6
Olfr591	ENSMUSG00000057461.3	chr7	103167073	103178340	-	11267	protein_coding	1558	41385	0.0143836293756096	0.0348051843971693	0.0204215550215598	1.27487446596511	0.0155443050856082	0.0129337359694604	0.0156833824975418	0.0133730939498278	0.034805470793374	0.0370543933054393	0.0347765083183003	0.0325843651715638	5.5019558723955	3.75600975144169e-08	8.40809611501304e-06	0.000765136746466187	8.40809611501304e-06	TRUE	TRUE	0.001	FALSE	7
Tmem52	ENSMUSG00000023153.9	chr4	155469113	155470858	+	1745	protein_coding	285	5129.875	0.0696135920842589	0.0405669735644821	-0.0290466185197769	-0.77906334385906	0.0788110171802563	0.0650066108417805	0.0804851157662624	0.0541516245487365	0.0379958784131891	0.0479148181011535	0.0325313453066757	0.04382585243691	-5.49376042040129	3.93464186299833e-08	8.71223797729771e-06	0.000801525893911389	8.71223797729771e-06	TRUE	TRUE	0.001	FALSE	5
Nmrk1	ENSMUSG00000037847.14	chr19	18631949	18652428	+	20479	protein_coding	3070.125	76547.125	0.0388985936758683	0.0694625489985293	0.030563955322661	0.836517355308606	0.0367599948744234	0.0362758642099871	0.0413865642292038	0.0411719513898589	0.0700145303022149	0.0713191068633105	0.0671262841295262	0.0693902746990656	5.49054611372804	4.00692854244823e-08	8.7768969180874e-06	0.000816251413382128	8.7768969180874e-06	TRUE	TRUE	0.001	FALSE	5
Kcna2	ENSMUSG00000040724.5	chr3	107101145	107115005	+	13860	protein_coding	2100.375	46595.75	0.117516141488363	0.0789535922370958	-0.0385625492512668	-0.573782119949211	0.1221998146836	0.119086060961887	0.11208097000985	0.116697720298115	0.0771979512698686	0.0804604077104424	0.0752895089515824	0.0828665010164897	-5.47248093258365	4.43778520818207e-08	9.6172470719018e-06	0.00090402122475877	9.6172470719018e-06	TRUE	TRUE	0.001	FALSE	6
Gm3755	ENSMUSG00000091227.1	chr14	7440923	7450917	-	9994	protein_coding	1025.875	9216.5	0.0210198752464337	0.00910639546511993	-0.0119134797813138	-1.20680208887426	0.0190580237921826	0.0171372210578227	0.0308070308070308	0.0170772253286988	0.00728724415436284	0.0158241142697101	0.00249916694435188	0.0108150564920549	-5.45884242650359	4.79248844349229e-08	1.02766086402507e-05	0.000976277820823814	1.02766086402507e-05	TRUE	TRUE	0.001	FALSE	6
Gzmn	ENSMUSG00000015443.9	chr14	56165796	56174599	-	8803	protein_coding	1355.75	30332.25	0.0483129354595967	0.0808587899636591	0.0325458545040623	0.742995101557858	0.0477786735689736	0.0488562764404178	0.0487107562843888	0.0479060355446067	0.0768621549914862	0.0838358458961474	0.0824259639156278	0.0803111950513749	5.39097827737394	7.00751461039397e-08	1.48698000133683e-05	0.00142750080128335	1.48698000133683e-05	TRUE	TRUE	0.001	FALSE	6
Pou3f3	ENSMUSG00000045515.4	chr1	42694924	42703176	+	8252	protein_coding	1042.125	20225.625	0.101467398561249	0.064193528585123	-0.0372738699761256	-0.660516494225768	0.113361280037787	0.100021946669593	0.0930571289852727	0.0994292385523414	0.0630364643574603	0.0617977528089888	0.0637716123843989	0.068168284789644	-5.36737965028899	7.98887805856707e-08	1.6777467518667e-05	0.0016274143493107	1.6777467518667e-05	TRUE	TRUE	0.001	FALSE	5
Pcgf5	ENSMUSG00000024805.16	chr19	36348308	36460970	+	112662	protein_coding	16366.375	397777.5	0.0732902508456537	0.0438769812887563	-0.0294132695568975	-0.740157029590064	0.0734159687843087	0.071485200845666	0.0731267676980877	0.0751330660545524	0.0422105823452723	0.0449193634804972	0.04292343387471	0.0454545454545455	-5.36480594476539	8.10362943056151e-08	1.6844799503058e-05	0.00165079035129969	1.6844799503058e-05	TRUE	TRUE	0.001	FALSE	5
Cd83	ENSMUSG00000015396.4	chr13	43784774	43803132	+	18358	protein_coding	2980.5	69824.875	0.0642896851546719	0.100613287220397	0.0363236020657255	0.646161652758349	0.0636426937232667	0.0629570327330351	0.0658396037717878	0.0647194103905981	0.0991834837442226	0.101218734500106	0.0988121684725937	0.103238762164667	5.3555992983213	8.52732996620706e-08	1.75464887617782e-05	0.00173710238741604	1.75464887617782e-05	TRUE	TRUE	0.001	FALSE	5
4930447A16Rik	ENSMUSG00000022288.1	chr15	37425553	37440644	+	15091	protein_coding	2358.875	52082.125	0.0359618136709562	0.0633457753627246	0.0273839616917684	0.816782624313882	0.0324948410521641	0.035037207654146	0.0372738957334086	0.039041310244106	0.0617092226756714	0.0626014920806759	0.0673782521681121	0.061694134526439	5.35068181031527	8.76234704605208e-08	1.78497771675127e-05	0.00178497771675127	1.78497771675127e-05	TRUE	TRUE	0.001	FALSE	6
Ly6g6c	ENSMUSG00000092586.8	chr17	35065387	35070050	+	4663	protein_coding	702.625	13906.5	0.0323901815483433	0.0602119691089389	0.0278217875605957	0.894493744052392	0.032106204688824	0.0297716894977169	0.0361553009233508	0.0315275310834814	0.061001366629395	0.0604317903271425	0.0603341584158416	0.0590805610633767	5.29373427226251	1.19843540539933e-07	2.41716115281086e-05	0.00244133276433897	2.41716115281086e-05	TRUE	TRUE	0.001	FALSE	6
Vasn	ENSMUSG00000039646.5	chr16	4639940	4650802	+	10862	protein_coding	1771.25	35606.25	0.0903090192330823	0.0586974577546461	-0.0316115614784362	-0.621572057865341	0.0899804086202071	0.0916274269496227	0.0895415757094662	0.0900866656530333	0.0578152031917523	0.0651458404267393	0.0530506392465535	0.0587781481535394	-5.28607297607967	1.24970056111871e-07	2.49584805201462e-05	0.00254576501305492	2.49584805201462e-05	TRUE	TRUE	0.001	FALSE	5
