gene_name	gene_id	chr	start	end	strand	gene_type	gene_length	mch_ctrl	mch_mut	mch_diff	ctrl_M1_mch	ctrl_M2_mch	ctrl_F1_mch	ctrl_F2_mch	mut_M1_mch	mut_M2_mch	mut_F1_mch	mut_F2_mch	n_ch_sites_mean	total_coverage_mean	edger_logFC	edger_logCPM	edger_F	edger_pval	edger_fdr	p_bonferroni	sig_bonferroni	sig_fdr005	sig_fdr010
Phactr3	ENSMUSG00000027525.18	chr2	178118974	178338492	+	protein_coding	219518	0.0291121254481935	0.0191580197068043	-0.00995410574138927	0.0303605081386025	0.0284667046724908	0.028536816099855	0.0290844728818257	0.0167404031309637	0.0200767117052743	0.0185197446442595	0.0212952193467196	36804.75	759621.25	-0.680383787493803	7.56397202020399	779.12866420184	2.63880765145359e-17	8.70024751081082e-15	5.37498730524582e-13	TRUE	TRUE	TRUE
Jph1	ENSMUSG00000042686.5	chr1	16964559	17097889	-	protein_coding	133330	0.023636522118167	0.0414051165310631	0.0177685944128962	0.0251326364230792	0.0227680932651622	0.023152396414202	0.0234929623702245	0.0391757741669195	0.0425555346178225	0.0399549144737476	0.043934242865763	19398.375	439472.875	0.764590369798759	7.2118839025327	778.256535291015	2.66737305153234e-17	8.70024751081082e-15	5.43317216866623e-13	TRUE	TRUE	TRUE
Fam107b	ENSMUSG00000026655.15	chr2	3570487	3782142	+	protein_coding	211655	0.0504309769463219	0.0714173685101433	0.0209863915638214	0.0500995225519404	0.0491003193771404	0.0514669766934192	0.0510570891627878	0.0692125911411247	0.0723765003892117	0.0709421397167851	0.0731382427934518	32807.5	768212.375	0.488188236830122	8.91888554983502	777.464585651027	2.69360759404839e-17	8.70024751081082e-15	5.48660930831717e-13	TRUE	TRUE	TRUE
Lancl3	ENSMUSG00000047344.9	chrX	9199901	9268085	+	protein_coding	68184	0.0239959144664541	0.0515488522061102	0.0275529377396561	0.029601069618482	0.0289567173277837	0.0185470876615585	0.018878783257992	0.0638835464041935	0.0640975854900975	0.0384693187817309	0.0397449581484186	9856.625	181094	1.09090446917109	6.02077626962817	775.195991870292	2.77034472882816e-17	8.70024751081082e-15	5.64291517815008e-13	TRUE	TRUE	TRUE
Ksr2	ENSMUSG00000061578.8	chr5	117413999	117775003	+	protein_coding	361004	0.0292788566721583	0.0208977712332978	-0.00838108543886044	0.0304830560804137	0.0284805325863991	0.0288371938047347	0.0293146442170856	0.0183402060768411	0.0223381189824933	0.0200738254612952	0.0228389344125617	58015.625	1161332.375	-0.562212094192541	8.23707029139053	775.021191889464	2.77635666062498e-17	8.70024751081082e-15	5.65516088202703e-13	TRUE	TRUE	TRUE
Tgfbr3	ENSMUSG00000029287.14	chr5	107106569	107289629	-	protein_coding	183060	0.0628658878436568	0.0417633209121584	-0.0211025669314984	0.0643593402904997	0.0621694756940152	0.0636657105371727	0.0612690248529394	0.0404339302604533	0.0430384142712887	0.0420273000813754	0.0415536390355162	28268	625968.625	-0.604697968639906	8.41119504484546	767.799050837496	3.03776933048671e-17	9.3752005291945e-15	6.18763234926837e-13	TRUE	TRUE	TRUE
Pcdh7	ENSMUSG00000029108.14	chr5	57717966	58133230	+	protein_coding	415264	0.040489870720567	0.0541532151752669	0.0136633444546999	0.0415727461345882	0.0405227079381032	0.0400225861095426	0.0398414427000339	0.0538590218137	0.0551430897008622	0.053107321087258	0.0545034280992474	57475	1432471	0.407688127999503	9.47181904040515	761.020732992287	3.30796260059365e-17	1.0056700031566e-14	6.73798902114921e-13	TRUE	TRUE	TRUE
Gria1	ENSMUSG00000020524.16	chr11	57011386	57330244	+	protein_coding	318858	0.0401813151719098	0.0559047828413056	0.0157234676693958	0.0415113520840393	0.0410211985324093	0.0388325304281046	0.0393601796430859	0.0548470045978545	0.0583862841299631	0.055281091483648	0.0551047511537568	50462.5	1197778	0.460215753241814	9.22661119264504	755.328461983662	3.55538422059259e-17	1.05071336127719e-14	7.24196211892505e-13	TRUE	TRUE	TRUE
Opcml	ENSMUSG00000062257.13	chr9	27790774	28925410	+	protein_coding	1134636	0.051598676469136	0.0641397018754565	0.0125410254063206	0.0521667384848697	0.0512751082572169	0.051330929872445	0.0516219292620122	0.0617316155004632	0.0663551519695829	0.0627644654263312	0.0657075746054487	169536	4078786.125	0.289809387429215	11.2563732453905	755.242090233897	3.55929215612577e-17	1.05071336127719e-14	7.24992219281258e-13	TRUE	TRUE	TRUE
Plekha6	ENSMUSG00000041757.17	chr1	133164209	133303435	+	protein_coding	139226	0.072659187951358	0.0471259122890951	-0.0255332756622629	0.0717396874199334	0.0723098515456168	0.0739405202348274	0.0726466926050542	0.0458749480019128	0.0477279046419127	0.0456239468139171	0.0492768496986379	21662.375	438420.375	-0.64223796229397	8.08789460510473	749.467441183164	3.83162319708612e-17	1.10022400644285e-14	7.80463329014472e-13	TRUE	TRUE	TRUE
Cacna2d2	ENSMUSG00000010066.15	chr9	107399611	107529343	+	protein_coding	129732	0.0693724594191752	0.044080825355362	-0.0252916340638132	0.0686520828821024	0.0696476654981456	0.0708268816604035	0.0683632076360494	0.0405514050589708	0.0446779527646734	0.0441725952831972	0.0469213483146067	20610.25	419908	-0.686938577044476	7.94279133689928	749.397916523363	3.83503875779086e-17	1.10022400644285e-14	7.81159044574421e-13	TRUE	TRUE	TRUE
Gsg1l	ENSMUSG00000046182.8	chr7	125878419	126082411	-	protein_coding	203992	0.0901407868695857	0.0664171845922389	-0.0237236022773467	0.0904371069373716	0.0911777505100803	0.0898936969715817	0.089054593059309	0.0657988444758873	0.0663409613202329	0.0662865957341248	0.0672423368387108	32942.875	722426.25	-0.445358282510256	9.198871691074	744.156064013404	4.10247957116885e-17	1.16060286646025e-14	8.35634063851383e-13	TRUE	TRUE	TRUE
Sybu	ENSMUSG00000022340.15	chr15	44671855	44788063	-	protein_coding	116208	0.0353090877542152	0.0570583893644388	0.0217493016102236	0.0357766568777623	0.0340537390912823	0.0360946964473697	0.0353112586004465	0.0539528375653319	0.0573030862812124	0.0567541706932506	0.0602234629179603	16397.75	373859.125	0.664844036952673	7.48526264378663	735.695898997841	4.5785181904565e-17	1.27636094322332e-14	9.32598370214085e-13	TRUE	TRUE	TRUE
Myo3b	ENSMUSG00000042064.13	chr2	70039125	70429198	+	protein_coding	390073	0.0368102294926321	0.0499260531572502	0.0131158236646181	0.0377023594943496	0.0367060700333224	0.036405526719379	0.0364269617234773	0.0485453800331801	0.0516588641411117	0.0487941876959258	0.0507057807587832	59474.75	1349912.75	0.417594639302115	9.24635955989712	734.724160711433	4.63698315079412e-17	1.27636094322332e-14	9.44507097985255e-13	TRUE	TRUE	TRUE
Igsf21	ENSMUSG00000040972.8	chr4	140026845	140246784	-	protein_coding	219939	0.0439358262972517	0.0303719907566643	-0.0135638355405874	0.0442696851633569	0.0429467901758099	0.0441538488398485	0.0443729810099914	0.0271123674979903	0.0315836895252118	0.0301406004583869	0.0326513055450681	36067.625	682375.25	-0.585607060718649	8.02580445919833	725.206255711451	5.25519548244759e-17	1.42724102375967e-14	1.07043076781975e-12	TRUE	TRUE	TRUE
Kctd8	ENSMUSG00000037653.7	chr5	69109284	69341679	-	protein_coding	232395	0.0299093960467628	0.0445659286745314	0.0146565326277686	0.0305475460626568	0.0297037694729195	0.0293337844333642	0.0300524842181107	0.0417287661337529	0.0460277997763135	0.0437271878000537	0.0467799609880055	32124.375	741974.25	0.537436520657997	8.16345785646105	720.484524160293	5.59514829775422e-17	1.49957336417047e-14	1.13967575676956e-12	TRUE	TRUE	TRUE
Psd3	ENSMUSG00000030465.19	chr8	67689081	68212027	-	protein_coding	522946	0.0264449664469697	0.0366358002243986	0.0101908337774289	0.0273004620444997	0.0259296440079468	0.0258498143353638	0.0266999454000683	0.0339577103227379	0.0377642442887437	0.0363257374661385	0.0384955088199743	74201.75	1762258.875	0.428790427817586	9.17179883736144	718.71688860771	5.72858688744345e-17	1.51133541812524e-14	1.16685586310336e-12	TRUE	TRUE	TRUE
D430041D05Rik	ENSMUSG00000068373.15	chr2	104143072	104411013	-	protein_coding	267941	0.0311883776248182	0.0213434239230097	-0.00984495370180845	0.0331742379980687	0.0304103277901232	0.0308173733388647	0.0303515713722162	0.0187219740857029	0.0226434876145025	0.0210654165012429	0.0229428174905906	42334.375	920326.5	-0.617731829825198	7.96641411553776	717.95176255949	5.78743004633357e-17	1.51133541812524e-14	1.17884162613768e-12	TRUE	TRUE	TRUE
Galnt7	ENSMUSG00000031608.13	chr8	57523827	57653032	-	protein_coding	129205	0.0231432681250985	0.0402946440791705	0.017151375954072	0.0251519005228204	0.0222909516086448	0.0222974609738098	0.022832759395119	0.0387441117465335	0.0420411502539465	0.0389176425660203	0.0414756717501816	18798.5	446913.5	0.759787734605886	7.20191428372783	710.572896108162	6.39037468725554e-17	1.64766508866719e-14	1.30165542004708e-12	TRUE	TRUE	TRUE
Cnpy1	ENSMUSG00000044681.19	chr5	28200818	28245806	-	protein_coding	44988	0.0334682267746166	0.0645204944254061	0.0310522676507895	0.034093637454982	0.0338322099715123	0.0331716871751939	0.0327753724967782	0.0610422593353735	0.0660384194785175	0.0640700605302375	0.0669312383574957	7068.5	160533.75	0.918481641273426	6.36312148141215	708.464729068877	6.57511205041232e-17	1.67410571693561e-14	1.33928457354848e-12	TRUE	TRUE	TRUE
Tenm2	ENSMUSG00000049336.16	chr11	36006655	37235964	-	protein_coding	1229309	0.050573257048438	0.0407406772730395	-0.00983257977539854	0.051154350236919	0.0502624389857638	0.0506965621132058	0.0501796768578634	0.0381920741925211	0.0428560750490579	0.039967436972129	0.0419471228784499	181876.75	4455145.875	-0.346388997045882	11.0430294761186	699.81287433694	7.39734600339597e-17	1.86020420670583e-14	1.50676540743173e-12	TRUE	TRUE	TRUE
Spag17	ENSMUSG00000027867.10	chr3	99885405	100143322	+	protein_coding	257917	0.0253493734948108	0.0395046381454157	0.0141552646506048	0.0275473803782459	0.0244879154122321	0.0246424209216579	0.0247197772671074	0.0358931283491418	0.0415437800431091	0.0378367270193136	0.0427449171700981	36970.75	864898.5	0.572754440608734	8.18154489574433	696.928530972972	7.6961386276788e-17	1.87797452197187e-14	1.56762647707189e-12	TRUE	TRUE	TRUE
Bcas3	ENSMUSG00000059439.15	chr11	85353166	85826058	+	protein_coding	472892	0.0346574642833679	0.0264726512842447	-0.00818481299912324	0.0362598543794175	0.0340570688821363	0.0342519469239235	0.0340609869479943	0.0243388324196776	0.0277647780424481	0.0259306702543331	0.0278563244205197	72012.75	1703358.125	-0.438136430807467	9.07435971747624	696.603397302705	7.7306449853469e-17	1.87797452197187e-14	1.57465507706531e-12	TRUE	TRUE	TRUE
Nav3	ENSMUSG00000020181.18	chr10	109681258	110456204	-	protein_coding	774946	0.0442296814416401	0.0567746740700667	0.0125449926284266	0.0441352997244892	0.0439382334659518	0.0441525588104325	0.0446926337656868	0.0540170534905964	0.0581747088200277	0.0561687567607209	0.0587381772089216	107719.375	2622255.375	0.336087182293834	10.4244276396123	696.472313735003	7.74460502948782e-17	1.87797452197187e-14	1.57749859845637e-12	TRUE	TRUE	TRUE
Atxn1	ENSMUSG00000046876.16	chr13	45549754	45965008	-	protein_coding	415254	0.0376992978338465	0.0280694068428666	-0.00962989099097996	0.0389458973938623	0.036727974568574	0.0375123760148332	0.0376109433581166	0.0259029272646566	0.0297308857158657	0.0274991174393975	0.0291446969515465	63987.25	1393141.375	-0.471270688212993	8.8916840962878	693.728485258416	8.04328381442875e-17	1.92745468254234e-14	1.63833648016099e-12	TRUE	TRUE	TRUE
Tmem178b	ENSMUSG00000057716.7	chr6	39871460	40255150	+	protein_coding	383690	0.0866208276656365	0.0651636101013818	-0.0214572175642546	0.0859444099210252	0.0866289532450115	0.0884628711057474	0.0854470763907618	0.06251754912208	0.0659781335760617	0.0660960779876371	0.0660626797197485	57843.375	1334973.5	-0.422081852714588	10.0396442370534	691.595176728264	8.2842768842086e-17	1.96212134714471e-14	1.68742435854445e-12	TRUE	TRUE	TRUE
Grik2	ENSMUSG00000056073.16	chr10	49094832	49788766	-	protein_coding	693934	0.0225356764711634	0.0168259308886831	-0.00570974558248031	0.0249358664709441	0.0211504477493398	0.021781477309654	0.0222749143547156	0.0143938922237622	0.0182174658933094	0.0161040907783486	0.0185882746593121	93669.875	2032018	-0.519598999689509	8.68915222666415	689.190930616937	8.56545404374132e-17	2.00539923467778e-14	1.74469733416967e-12	TRUE	TRUE	TRUE
Nfib	ENSMUSG00000008575.17	chr4	82290172	82705750	-	protein_coding	415578	0.0399431405050351	0.0567390570173409	0.0167959165123058	0.0423252389267822	0.0391442361504707	0.0389440289738876	0.0393590579689998	0.0539272850612957	0.0584894876185768	0.057055206735977	0.0574842486535139	61440.25	1429541.25	0.476193327026039	9.48260713663711	685.66020912444	8.99761583646421e-17	2.08264132923795e-14	1.83272436972939e-12	TRUE	TRUE	TRUE
Chia1	ENSMUSG00000062778.12	chr3	106113228	106132120	+	protein_coding	18892	0.0341165167846833	0.0836075749273111	0.0494910581426278	0.0387546266057043	0.032442723206718	0.0316433183758345	0.0336253989504764	0.0796543969700556	0.085284475085279	0.0820233969633728	0.0874680306905371	2723.125	94370.25	1.24776459806466	5.85125106021506	681.200648517044	9.57815591121963e-17	2.19210626691722e-14	1.95097457755633e-12	TRUE	TRUE	TRUE
Prkar2b	ENSMUSG00000002997.15	chr12	31958475	32061296	-	protein_coding	102821	0.103851282042114	0.0732837203310075	-0.0305675617111069	0.104112350490525	0.102928785572922	0.104133956608621	0.104230035496388	0.0721645025049746	0.0756800136902637	0.0716451104100946	0.0736452547186971	14938.875	382047.25	-0.515860008766344	8.46228032545053	673.005940877327	1.07555829261844e-16	2.42419279297967e-14	2.1908046862345e-12	TRUE	TRUE	TRUE
Nkain3	ENSMUSG00000055761.14	chr4	20118873	20778866	-	protein_coding	659993	0.0172204062306942	0.0275698339641013	0.0103494277334071	0.0193034987182038	0.0167941347778138	0.016215956736802	0.0165680346899572	0.0257722080632482	0.0285768202908274	0.0268212759441513	0.0291090315581781	91009.375	2159079.625	0.623988491721798	8.97276495964272	672.519945663326	1.08302589307845e-16	2.42419279297967e-14	2.2060154416115e-12	TRUE	TRUE	TRUE
Grxcr1	ENSMUSG00000068082.12	chr5	68031834	68166398	+	protein_coding	134564	0.050269757043551	0.0748643097584793	0.0245945527149283	0.0515477826779887	0.0488384340804026	0.0495734480205873	0.0511193633952255	0.0736949846468782	0.0753282960568958	0.0738818692338548	0.0765520890962885	18091.625	426232	0.55900926978826	8.11169161045838	669.530419978998	1.13023705356738e-16	2.50236940696891e-14	2.3021798544114e-12	TRUE	TRUE	TRUE
Slc35g2	ENSMUSG00000070287.3	chr9	100552187	100571090	-	protein_coding	18903	0.0312558822343392	0.0774011496313974	0.0461452673970583	0.0316017197469672	0.0307885410513881	0.0314822024000948	0.0311510657389067	0.0710704594871426	0.0802995821377195	0.0762435896444235	0.0819909672563041	2836.625	72287	1.26456634924515	5.3832569820861	667.248372482402	1.16780185499163e-16	2.55773720261554e-14	2.37869559843245e-12	TRUE	TRUE	TRUE
Pag1	ENSMUSG00000027508.15	chr3	9687478	9833679	-	protein_coding	146201	0.0717488857576266	0.0507463530664633	-0.0210025326911633	0.0715106893378193	0.0713947656553527	0.0715824156533364	0.0725076723839981	0.0498501025937166	0.0514882089053091	0.049592927168238	0.0520541735985894	21853.5	533801.875	-0.513205915852351	8.40439868307366	665.362583223461	1.19988280161904e-16	2.60004391342321e-14	2.44404127861782e-12	TRUE	TRUE	TRUE
Kbtbd12	ENSMUSG00000033182.12	chr6	88545113	88637950	-	protein_coding	92837	0.0407456259806137	0.0645159655180739	0.0237703395374602	0.0418057989222072	0.0403474626621049	0.040853814770286	0.0399754275678568	0.0620228724194267	0.0665290022419635	0.0629252728275636	0.0665867145833419	13441.625	312143.25	0.635498920667542	7.41456659216668	661.638979515934	1.26611841319828e-16	2.71469115351955e-14	2.57895659584357e-12	TRUE	TRUE	TRUE
Nos1	ENSMUSG00000029361.18	chr5	117781031	117958840	+	protein_coding	177809	0.0576817887630953	0.0406928995078373	-0.016988889255258	0.0589746630301593	0.056952023398961	0.058056999187478	0.0567434694357828	0.0378277313922786	0.0426604550993622	0.0400812020224491	0.0422022095172592	28474.5	587244.875	-0.541795432329811	8.224402072768	653.769868399399	1.41975159459513e-16	3.01238752399045e-14	2.89189202303083e-12	TRUE	TRUE	TRUE
Fgf20	ENSMUSG00000031603.14	chr8	40279165	40308331	-	protein_coding	29166	0.0434373110711354	0.0870124434002256	0.0435751323290903	0.044721210959954	0.0434995630180884	0.0422723770792023	0.0432560932272967	0.0837746826237491	0.0915356162471502	0.0857632603982117	0.0869762143317916	4075.375	94112.125	0.977136006420493	6.00447358301516	646.767216542209	1.57385844335961e-16	3.3049404776074e-14	3.20579226327918e-12	TRUE	TRUE	TRUE
Rnf157	ENSMUSG00000052949.14	chr11	116336352	116413032	-	protein_coding	76680	0.122380261577557	0.0801789362588566	-0.0422013253187002	0.117735465343658	0.123879045484996	0.123959684501414	0.123946850980159	0.0777028955055072	0.0816838255934814	0.0783085452930144	0.0830204786434233	11425.25	288476.875	-0.622718026773175	8.24032864750981	644.581107594592	1.62567371749449e-16	3.37891305629034e-14	3.31133479516453e-12	TRUE	TRUE	TRUE
Abr	ENSMUSG00000017631.19	chr11	76416733	76623558	-	protein_coding	206825	0.0877522276269722	0.0621819343416117	-0.0255702932853606	0.0865289114939183	0.089650775021019	0.0884545637719121	0.0863746602210394	0.0594230269956577	0.0637587333206392	0.0617099246584921	0.0638360523916577	31346.25	671738.25	-0.514820950562136	9.02670165266553	639.807981117098	1.74546239851667e-16	3.53783398958705e-14	3.5553323595386e-12	TRUE	TRUE	TRUE
Elp4	ENSMUSG00000027167.11	chr2	105701026	105904564	-	protein_coding	203538	0.0340915161063473	0.0499278481323701	0.0158363320260228	0.035464252683501	0.0336812561910702	0.0335871334381638	0.0336334221126544	0.0473652998069935	0.0516363235058056	0.0481381639872653	0.0525716052294162	28012.125	675127.625	0.511052503882811	8.20377610707385	639.492867034493	1.75370614051872e-16	3.53783398958705e-14	3.57212403762257e-12	TRUE	TRUE	TRUE
Med13l	ENSMUSG00000018076.12	chr5	118560678	118765438	+	protein_coding	204760	0.0369499907280092	0.025400538643026	-0.0115494520849832	0.0379832572454056	0.0346360522004148	0.0380709465653562	0.0371097069008604	0.0229795905636248	0.0261291866191089	0.0249113454213957	0.0275820319679747	33422.5	773732.5	-0.594139151097692	7.96345336828347	639.472500387736	1.75424042882956e-16	3.53783398958705e-14	3.57321232948292e-12	TRUE	TRUE	TRUE
Dnah11	ENSMUSG00000018581.15	chr12	117877981	118199043	-	protein_coding	321062	0.0307058463126996	0.0435954326895071	0.0128895863768075	0.0323356594483297	0.0297824140569197	0.0300400679888666	0.0306652437566824	0.0415021110395915	0.0458874141910799	0.0423572802101042	0.0446349253172528	48049.875	1141571.25	0.467551707442139	8.77869048936231	635.417028678607	1.8642906720318e-16	3.6885464250834e-14	3.79737366986157e-12	TRUE	TRUE	TRUE
Ift57	ENSMUSG00000032965.11	chr16	49699232	49765126	+	protein_coding	65894	0.0384348166367083	0.0648430137721145	0.0264081971354062	0.0403378119001919	0.0374151074871816	0.0387154832101982	0.0372708639492614	0.0626261419955813	0.0670031769728637	0.0639329731453013	0.0658097629747114	9641.875	241632.375	0.729092423009744	7.02439978458563	635.385030425129	1.86518867781231e-16	3.6885464250834e-14	3.7992028178359e-12	TRUE	TRUE	TRUE
Ptchd4	ENSMUSG00000042256.5	chr17	42315946	42505077	+	protein_coding	189131	0.0431836010398722	0.0617633640688393	0.0185797630289671	0.0443942283434022	0.04217827402429	0.0432718378910789	0.0428900639007175	0.061219725837361	0.063493637109844	0.0610287437111244	0.0613113496170277	27171.625	662070	0.504843569541615	8.49989013759376	633.864523938118	1.90841477997779e-16	3.73774044743919e-14	3.88725006533676e-12	TRUE	TRUE	TRUE
