gene_name	gene_id	chr	start	end	promoter_state	body_state	prom_ctcf_overlap	prom_h3k27ac_overlap	prom_h3k27me3_overlap	prom_h3k4me1_overlap	prom_h3k4me3_overlap	prom_bivalent_overlap	body_ctcf_overlap	body_h3k27ac_overlap	body_h3k27me3_overlap	body_h3k4me1_overlap	body_h3k4me3_overlap	body_bivalent_overlap
Grik2	ENSMUSG00000056073.16	chr10	49094832	49788766	Active_Promoter	Active	TRUE	TRUE	FALSE	TRUE	TRUE	FALSE	TRUE	TRUE	FALSE	TRUE	TRUE	FALSE
Gm973	ENSMUSG00000047361.16	chr1	59516263	59636417	Unmarked_Promoter	Active	FALSE	FALSE	FALSE	TRUE	FALSE	FALSE	TRUE	TRUE	FALSE	TRUE	FALSE	FALSE
Cux2	ENSMUSG00000042589.18	chr5	121856365	122050102	Unmarked_Promoter	Enhancer_Marked	TRUE	FALSE	FALSE	TRUE	FALSE	FALSE	TRUE	FALSE	FALSE	TRUE	FALSE	FALSE
Kbtbd12	ENSMUSG00000033182.12	chr6	88545113	88637950	Unmarked_Promoter	Mixed	FALSE	FALSE	FALSE	TRUE	FALSE	FALSE	TRUE	TRUE	TRUE	TRUE	FALSE	FALSE
Shank2	ENSMUSG00000037541.22	chr7	144001927	144424494	Unmarked_Promoter	Polycomb	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE	FALSE	TRUE	TRUE	FALSE	FALSE
Pde4b	ENSMUSG00000028525.16	chr4	102087542	102607259	Active_Promoter	Active	FALSE	TRUE	FALSE	TRUE	TRUE	FALSE	TRUE	TRUE	FALSE	TRUE	TRUE	FALSE
Nfia	ENSMUSG00000028565.18	chr4	97772733	98118874	Unmarked_Promoter	Active	FALSE	TRUE	FALSE	TRUE	FALSE	FALSE	TRUE	TRUE	FALSE	TRUE	TRUE	FALSE
Galnt2l	ENSMUSG00000092329.1	chr8	119910840	124345722	Active_Promoter	Mixed	FALSE	FALSE	FALSE	TRUE	TRUE	FALSE	TRUE	TRUE	TRUE	TRUE	TRUE	FALSE
Grxcr1	ENSMUSG00000068082.12	chr5	68031834	68166398	Unmarked_Promoter	Active	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE	TRUE	FALSE	TRUE	FALSE	FALSE
Myo3b	ENSMUSG00000042064.13	chr2	70039125	70429198	Unmarked_Promoter	Polycomb	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE	FALSE	TRUE	TRUE	FALSE	FALSE
Prune2	ENSMUSG00000039126.10	chr19	16956117	17223932	Repressed_Promoter	Mixed	FALSE	FALSE	TRUE	TRUE	FALSE	FALSE	TRUE	TRUE	TRUE	TRUE	TRUE	FALSE
Pde10a	ENSMUSG00000023868.17	chr17	8525371	8986648	Active_Promoter	Active	TRUE	TRUE	FALSE	TRUE	TRUE	FALSE	TRUE	TRUE	FALSE	TRUE	TRUE	FALSE
Mad1l1	ENSMUSG00000029554.15	chr5	140008688	140321552	Unmarked_Promoter	Enhancer_Marked	TRUE	FALSE	FALSE	TRUE	FALSE	FALSE	TRUE	FALSE	FALSE	TRUE	FALSE	FALSE
Ptchd4	ENSMUSG00000042256.5	chr17	42315946	42505077	Active_Promoter	Active	TRUE	TRUE	FALSE	TRUE	TRUE	FALSE	TRUE	TRUE	FALSE	TRUE	TRUE	FALSE
Klhl29	ENSMUSG00000020627.10	chr12	5077471	5375682	Active_Promoter	Active	FALSE	TRUE	FALSE	TRUE	TRUE	FALSE	TRUE	TRUE	FALSE	TRUE	TRUE	FALSE
Ralgps1	ENSMUSG00000038831.16	chr2	33133416	33371486	Unmarked_Promoter	Active	FALSE	FALSE	FALSE	TRUE	FALSE	FALSE	TRUE	TRUE	FALSE	TRUE	FALSE	FALSE
Pex14	ENSMUSG00000028975.16	chr4	148960534	149099876	Unmarked_Promoter	Enhancer_Marked	FALSE	FALSE	FALSE	TRUE	FALSE	FALSE	TRUE	FALSE	FALSE	TRUE	FALSE	FALSE
Ift57	ENSMUSG00000032965.11	chr16	49699232	49765126	Active_Promoter	Active	FALSE	TRUE	FALSE	TRUE	TRUE	FALSE	FALSE	TRUE	FALSE	TRUE	TRUE	FALSE
Snph	ENSMUSG00000027457.15	chr2	151590548	151632593	Active_Promoter	Mixed	TRUE	TRUE	FALSE	TRUE	TRUE	FALSE	TRUE	TRUE	TRUE	TRUE	TRUE	FALSE
Elp4	ENSMUSG00000027167.11	chr2	105701026	105904564	Active_Promoter	Active	FALSE	TRUE	FALSE	TRUE	TRUE	FALSE	TRUE	TRUE	FALSE	TRUE	TRUE	FALSE
Dagla	ENSMUSG00000035735.10	chr19	10245264	10304877	Unmarked_Promoter	Polycomb	TRUE	FALSE	FALSE	TRUE	FALSE	FALSE	TRUE	FALSE	TRUE	TRUE	FALSE	FALSE
Nkain3	ENSMUSG00000055761.14	chr4	20118873	20778866	Repressed_Promoter	Polycomb	TRUE	FALSE	TRUE	TRUE	FALSE	FALSE	TRUE	FALSE	TRUE	TRUE	FALSE	FALSE
Kctd8	ENSMUSG00000037653.7	chr5	69109284	69341679	Active_Promoter	Active	TRUE	TRUE	FALSE	TRUE	TRUE	FALSE	TRUE	TRUE	FALSE	TRUE	TRUE	FALSE
Gtf3c1	ENSMUSG00000032777.9	chr7	125640953	125707780	Unmarked_Promoter	Enhancer_Marked	FALSE	FALSE	FALSE	TRUE	FALSE	FALSE	TRUE	FALSE	FALSE	TRUE	FALSE	FALSE
Slc5a10	ENSMUSG00000042371.12	chr11	61672780	61720826	Unmarked_Promoter	Polycomb	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE	FALSE	TRUE	TRUE	FALSE	FALSE
Ebf2	ENSMUSG00000022053.13	chr14	67233291	67430918	Repressed_Promoter	Polycomb	FALSE	FALSE	TRUE	TRUE	FALSE	FALSE	TRUE	FALSE	TRUE	TRUE	FALSE	FALSE
Sybu	ENSMUSG00000022340.15	chr15	44671855	44788063	Active_Promoter	Active	TRUE	TRUE	FALSE	TRUE	TRUE	FALSE	TRUE	TRUE	FALSE	TRUE	TRUE	FALSE
Mamdc2	ENSMUSG00000033207.7	chr19	23302608	23448442	Active_Promoter	Active	TRUE	FALSE	FALSE	TRUE	TRUE	FALSE	TRUE	TRUE	FALSE	TRUE	TRUE	FALSE
Sdk1	ENSMUSG00000039683.16	chr5	141241489	142215586	Repressed_Promoter	Polycomb	TRUE	FALSE	TRUE	TRUE	FALSE	FALSE	TRUE	FALSE	TRUE	TRUE	FALSE	FALSE
Prkca	ENSMUSG00000050965.14	chr11	107933386	108343928	Active_Promoter	Polycomb	FALSE	FALSE	FALSE	TRUE	TRUE	FALSE	TRUE	FALSE	TRUE	TRUE	TRUE	FALSE
Mark1	ENSMUSG00000026620.11	chr1	184896788	184999570	Active_Promoter	Mixed	FALSE	TRUE	FALSE	TRUE	TRUE	FALSE	TRUE	TRUE	TRUE	TRUE	TRUE	FALSE
Galnt7	ENSMUSG00000031608.13	chr8	57523827	57653032	Active_Promoter	Active	FALSE	TRUE	FALSE	TRUE	TRUE	FALSE	TRUE	TRUE	FALSE	TRUE	TRUE	FALSE
Rnf165	ENSMUSG00000025427.15	chr18	77456109	77565161	Unmarked_Promoter	Enhancer_Marked	FALSE	FALSE	FALSE	TRUE	FALSE	FALSE	TRUE	FALSE	FALSE	TRUE	FALSE	FALSE
Celf4	ENSMUSG00000024268.16	chr18	25477631	25754157	Active_Promoter	Active	TRUE	TRUE	FALSE	TRUE	TRUE	FALSE	TRUE	TRUE	FALSE	TRUE	TRUE	FALSE
Epha5	ENSMUSG00000029245.16	chr5	84054760	84417382	Bivalent_Promoter	Polycomb	FALSE	FALSE	TRUE	TRUE	TRUE	TRUE	FALSE	FALSE	TRUE	TRUE	TRUE	TRUE
Foxn3	ENSMUSG00000033713.12	chr12	99190077	99563582	Active_Promoter	Active	FALSE	TRUE	FALSE	FALSE	TRUE	FALSE	TRUE	TRUE	FALSE	TRUE	TRUE	FALSE
Psd3	ENSMUSG00000030465.19	chr8	67689081	68212027	Unmarked_Promoter	Active	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE	TRUE	FALSE	TRUE	TRUE	FALSE
Pcsk5	ENSMUSG00000024713.16	chr19	17432318	17837632	Repressed_Promoter	Polycomb	FALSE	FALSE	TRUE	TRUE	FALSE	FALSE	TRUE	FALSE	TRUE	TRUE	FALSE	FALSE
Clybl	ENSMUSG00000025545.10	chr14	122181703	122402234	Unmarked_Promoter	Active	FALSE	FALSE	FALSE	TRUE	FALSE	FALSE	TRUE	TRUE	FALSE	TRUE	TRUE	FALSE
Asb15	ENSMUSG00000029685.15	chr6	24528143	24573164	Active_Promoter	Active	FALSE	TRUE	FALSE	FALSE	TRUE	FALSE	TRUE	TRUE	FALSE	TRUE	FALSE	FALSE
Cep350	ENSMUSG00000033671.18	chr1	155844963	155973255	Active_Promoter	Active	TRUE	TRUE	FALSE	TRUE	TRUE	FALSE	TRUE	TRUE	FALSE	TRUE	TRUE	FALSE
Prickle2	ENSMUSG00000030020.13	chr6	92370907	92706155	Repressed_Promoter	Polycomb	FALSE	FALSE	TRUE	TRUE	FALSE	FALSE	TRUE	FALSE	TRUE	TRUE	FALSE	FALSE
Npvf	ENSMUSG00000029831.7	chr6	50650671	50654439	Unmarked_Promoter	Unmarked	FALSE	TRUE	FALSE	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
Alk	ENSMUSG00000055471.7	chr17	71868971	72604627	Repressed_Promoter	Polycomb	TRUE	FALSE	TRUE	TRUE	FALSE	FALSE	TRUE	FALSE	TRUE	TRUE	FALSE	FALSE
Slc17a6	ENSMUSG00000030500.6	chr7	51622005	51671119	Repressed_Promoter	Polycomb	FALSE	FALSE	TRUE	TRUE	FALSE	FALSE	FALSE	FALSE	TRUE	TRUE	FALSE	FALSE
Prkcb	ENSMUSG00000052889.11	chr7	122288750	122634402	Active_Promoter	Active	TRUE	TRUE	FALSE	TRUE	TRUE	FALSE	TRUE	TRUE	FALSE	TRUE	TRUE	FALSE
Adam22	ENSMUSG00000040537.17	chr5	8072351	8368160	Active_Promoter	Active	FALSE	TRUE	FALSE	FALSE	TRUE	FALSE	TRUE	TRUE	FALSE	TRUE	TRUE	FALSE
Itgb5	ENSMUSG00000022817.15	chr16	33829664	33949338	Active_Promoter	Active	FALSE	TRUE	FALSE	TRUE	TRUE	FALSE	TRUE	TRUE	FALSE	TRUE	TRUE	FALSE
Spag17	ENSMUSG00000027867.10	chr3	99885405	100143322	Unmarked_Promoter	Active	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE	TRUE	FALSE	TRUE	FALSE	FALSE
Tcf12	ENSMUSG00000032228.16	chr9	71842687	72111871	Active_Promoter	Active	FALSE	TRUE	FALSE	TRUE	TRUE	FALSE	TRUE	TRUE	FALSE	TRUE	TRUE	FALSE
Lpp	ENSMUSG00000033306.15	chr16	24393506	24992578	Active_Promoter	Active	FALSE	TRUE	FALSE	TRUE	TRUE	FALSE	TRUE	TRUE	FALSE	TRUE	TRUE	FALSE
Runx1	ENSMUSG00000022952.17	chr16	92601465	92826149	Repressed_Promoter	Polycomb	FALSE	FALSE	TRUE	TRUE	FALSE	FALSE	TRUE	FALSE	TRUE	TRUE	FALSE	FALSE
Vav2	ENSMUSG00000009621.18	chr2	27262103	27427033	Repressed_Promoter	Polycomb	TRUE	FALSE	TRUE	TRUE	FALSE	FALSE	TRUE	FALSE	TRUE	TRUE	FALSE	FALSE
Astn2	ENSMUSG00000028373.16	chr4	65380802	66404611	Active_Promoter	Active	FALSE	TRUE	FALSE	TRUE	TRUE	FALSE	TRUE	TRUE	FALSE	TRUE	TRUE	FALSE
Faf1	ENSMUSG00000010517.7	chr4	109676587	109963960	Active_Promoter	Enhancer_Marked	FALSE	FALSE	FALSE	TRUE	TRUE	FALSE	TRUE	FALSE	FALSE	TRUE	TRUE	FALSE
Grip1	ENSMUSG00000034813.18	chr10	119453829	120087261	Bivalent_Promoter	Polycomb	FALSE	FALSE	TRUE	TRUE	TRUE	TRUE	TRUE	FALSE	TRUE	TRUE	TRUE	TRUE
Dip2c	ENSMUSG00000048264.16	chr13	9276527	9668928	Active_Promoter	Enhancer_Marked	FALSE	FALSE	FALSE	TRUE	TRUE	FALSE	TRUE	FALSE	FALSE	TRUE	TRUE	FALSE
Sh3pxd2a	ENSMUSG00000053617.12	chr19	47260173	47464401	Repressed_Promoter	Mixed	TRUE	FALSE	TRUE	TRUE	FALSE	FALSE	TRUE	TRUE	TRUE	TRUE	FALSE	FALSE
Nbea	ENSMUSG00000027799.12	chr3	55625194	56183701	Active_Promoter	Active	FALSE	TRUE	FALSE	FALSE	TRUE	FALSE	TRUE	TRUE	FALSE	TRUE	TRUE	FALSE
Bahcc1	ENSMUSG00000039741.15	chr11	120232946	120292296	Active_Promoter	Active	FALSE	TRUE	FALSE	TRUE	TRUE	FALSE	TRUE	TRUE	FALSE	TRUE	TRUE	FALSE
Hcn1	ENSMUSG00000021730.8	chr13	117602319	117987418	Active_Promoter	Active	TRUE	TRUE	FALSE	TRUE	TRUE	FALSE	TRUE	TRUE	FALSE	TRUE	TRUE	FALSE
Commd1	ENSMUSG00000051355.18	chr11	22896135	22982382	Unmarked_Promoter	Enhancer_Marked	TRUE	FALSE	FALSE	TRUE	FALSE	FALSE	TRUE	FALSE	FALSE	TRUE	TRUE	FALSE
Dsc2	ENSMUSG00000024331.11	chr18	20030632	20059554	Unmarked_Promoter	Enhancer_Marked	FALSE	FALSE	FALSE	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE	FALSE	FALSE
Igf1r	ENSMUSG00000005533.10	chr7	67952826	68233668	Active_Promoter	Active	TRUE	FALSE	FALSE	TRUE	TRUE	FALSE	TRUE	TRUE	FALSE	TRUE	TRUE	FALSE
Fbh1	ENSMUSG00000058594.15	chr2	11742572	11777582	Active_Promoter	Active	TRUE	TRUE	FALSE	TRUE	TRUE	FALSE	TRUE	TRUE	FALSE	TRUE	TRUE	FALSE
Ptprk	ENSMUSG00000019889.10	chr10	28074819	28597397	Bivalent_Promoter	Mixed	FALSE	FALSE	TRUE	TRUE	TRUE	TRUE	TRUE	TRUE	TRUE	TRUE	TRUE	TRUE
Zfpm2	ENSMUSG00000022306.9	chr15	40655034	41104592	Active_Promoter	Active	FALSE	TRUE	FALSE	TRUE	TRUE	FALSE	TRUE	TRUE	FALSE	TRUE	TRUE	FALSE
Rab3c	ENSMUSG00000021700.10	chr13	110054186	110280996	Active_Promoter	Active	FALSE	TRUE	FALSE	TRUE	TRUE	FALSE	TRUE	TRUE	FALSE	TRUE	TRUE	FALSE
Ambra1	ENSMUSG00000040506.16	chr2	91730133	91918849	Unmarked_Promoter	Active	FALSE	FALSE	FALSE	TRUE	FALSE	FALSE	TRUE	TRUE	FALSE	TRUE	FALSE	FALSE
Ahcyl2	ENSMUSG00000029772.17	chr6	29768010	29912310	Active_Promoter	Active	FALSE	TRUE	FALSE	TRUE	TRUE	FALSE	TRUE	TRUE	FALSE	TRUE	TRUE	FALSE
Focad	ENSMUSG00000038368.16	chr4	88094628	88411011	Active_Promoter	Active	FALSE	TRUE	FALSE	TRUE	TRUE	FALSE	TRUE	TRUE	FALSE	TRUE	TRUE	FALSE
Grin2a	ENSMUSG00000059003.12	chr16	9567897	9995560	Active_Promoter	Active	TRUE	TRUE	FALSE	FALSE	TRUE	FALSE	TRUE	TRUE	FALSE	TRUE	TRUE	FALSE
Mbd5	ENSMUSG00000036792.12	chr2	48949507	49325405	Active_Promoter	Active	FALSE	TRUE	FALSE	TRUE	TRUE	FALSE	TRUE	TRUE	FALSE	TRUE	TRUE	FALSE
Zbtb40	ENSMUSG00000060862.10	chr4	136979731	137048801	Unmarked_Promoter	Active	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE	TRUE	FALSE	TRUE	FALSE	FALSE
Samd12	ENSMUSG00000058656.13	chr15	53453809	53902537	Active_Promoter	Active	FALSE	TRUE	FALSE	TRUE	TRUE	FALSE	TRUE	TRUE	FALSE	TRUE	TRUE	FALSE
Slc24a3	ENSMUSG00000063873.10	chr2	145167753	145642166	Repressed_Promoter	Polycomb	TRUE	FALSE	TRUE	TRUE	FALSE	FALSE	TRUE	FALSE	TRUE	TRUE	FALSE	FALSE
Sema5b	ENSMUSG00000052133.16	chr16	35541144	35664732	Bivalent_Promoter	Polycomb	TRUE	FALSE	TRUE	TRUE	TRUE	TRUE	TRUE	FALSE	TRUE	TRUE	TRUE	TRUE
Dapk1	ENSMUSG00000021559.14	chr13	60601946	60763191	Unmarked_Promoter	Polycomb	TRUE	FALSE	FALSE	TRUE	FALSE	FALSE	TRUE	FALSE	TRUE	TRUE	FALSE	FALSE
Cdk15	ENSMUSG00000026023.16	chr1	59256905	59352993	Unmarked_Promoter	Active	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE	TRUE	FALSE	TRUE	FALSE	FALSE
Adamts14	ENSMUSG00000059901.12	chr10	61197111	61273438	Repressed_Promoter	Polycomb	FALSE	FALSE	TRUE	TRUE	FALSE	FALSE	TRUE	FALSE	TRUE	TRUE	FALSE	FALSE
Ryr2	ENSMUSG00000021313.16	chr13	11553101	12106945	Active_Promoter	Active	TRUE	TRUE	FALSE	TRUE	TRUE	FALSE	TRUE	TRUE	FALSE	TRUE	TRUE	FALSE
Vps13d	ENSMUSG00000020220.16	chr4	144972621	145195005	Active_Promoter	Active	TRUE	TRUE	FALSE	TRUE	TRUE	FALSE	TRUE	TRUE	FALSE	TRUE	TRUE	FALSE
Isx	ENSMUSG00000031621.9	chr8	74873172	74893506	Unmarked_Promoter	Enhancer_Marked	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE	FALSE	FALSE
Slc39a11	ENSMUSG00000041654.15	chr11	113244852	113650079	Unmarked_Promoter	Mixed	TRUE	TRUE	FALSE	TRUE	FALSE	FALSE	TRUE	TRUE	TRUE	TRUE	FALSE	FALSE
Fam72a	ENSMUSG00000055184.4	chr1	131527902	131539872	Active_Promoter	Active	FALSE	TRUE	FALSE	TRUE	TRUE	FALSE	FALSE	TRUE	FALSE	TRUE	TRUE	FALSE
Ercc8	ENSMUSG00000021694.18	chr13	108158730	108195364	Active_Promoter	Active	TRUE	FALSE	FALSE	TRUE	TRUE	FALSE	TRUE	TRUE	FALSE	TRUE	TRUE	FALSE
Bank1	ENSMUSG00000037922.13	chr3	136053362	136326066	Unmarked_Promoter	Active	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE	FALSE	TRUE	FALSE	FALSE
Lrrc36	ENSMUSG00000054320.16	chr8	105413570	105464086	Unmarked_Promoter	Active	TRUE	FALSE	FALSE	TRUE	FALSE	FALSE	TRUE	TRUE	FALSE	TRUE	FALSE	FALSE
Wipf3	ENSMUSG00000086040.8	chr6	54429602	54503768	Active_Promoter	Active	FALSE	TRUE	FALSE	TRUE	TRUE	FALSE	TRUE	TRUE	FALSE	TRUE	TRUE	FALSE
Mvb12b	ENSMUSG00000038740.9	chr2	33729952	33887946	Active_Promoter	Active	FALSE	TRUE	FALSE	TRUE	TRUE	FALSE	TRUE	TRUE	FALSE	TRUE	TRUE	FALSE
Ptprg	ENSMUSG00000021745.14	chr14	11553531	12242041	Active_Promoter	Active	FALSE	TRUE	FALSE	TRUE	TRUE	FALSE	TRUE	TRUE	FALSE	TRUE	TRUE	FALSE
Commd1b	ENSMUSG00000098650.1	chr11	22834743	22982090	Unmarked_Promoter	Polycomb	TRUE	FALSE	FALSE	TRUE	FALSE	FALSE	TRUE	FALSE	TRUE	TRUE	TRUE	FALSE
Optn	ENSMUSG00000026672.11	chr2	5020641	5064051	Repressed_Promoter	Polycomb	FALSE	FALSE	TRUE	TRUE	FALSE	FALSE	FALSE	FALSE	TRUE	TRUE	FALSE	FALSE
Rxra	ENSMUSG00000015846.15	chr2	27676439	27762957	Repressed_Promoter	Polycomb	FALSE	FALSE	TRUE	TRUE	FALSE	FALSE	TRUE	FALSE	TRUE	TRUE	FALSE	FALSE
Gnaq	ENSMUSG00000024639.5	chr19	16132830	16387463	Active_Promoter	Active	FALSE	TRUE	FALSE	TRUE	TRUE	FALSE	TRUE	TRUE	FALSE	TRUE	TRUE	FALSE
Cacnb4	ENSMUSG00000017412.15	chr2	52428319	52676831	Active_Promoter	Active	FALSE	TRUE	FALSE	TRUE	TRUE	FALSE	TRUE	TRUE	FALSE	TRUE	TRUE	FALSE
Adgrb3	ENSMUSG00000033569.17	chr1	25067475	25829707	Active_Promoter	Active	FALSE	TRUE	FALSE	TRUE	TRUE	FALSE	TRUE	TRUE	FALSE	TRUE	TRUE	FALSE
Fam83g	ENSMUSG00000042377.8	chr11	61684090	61709951	Repressed_Promoter	Polycomb	FALSE	FALSE	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE	TRUE	FALSE	FALSE
Tbc1d30	ENSMUSG00000052302.6	chr10	121263819	121351278	Repressed_Promoter	Mixed	FALSE	FALSE	TRUE	TRUE	FALSE	FALSE	TRUE	TRUE	TRUE	TRUE	TRUE	FALSE
Col5a1	ENSMUSG00000026837.16	chr2	27886424	28039514	Repressed_Promoter	Mixed	FALSE	FALSE	TRUE	TRUE	FALSE	FALSE	TRUE	TRUE	TRUE	TRUE	FALSE	FALSE
Syn2	ENSMUSG00000009394.13	chr6	115134901	115282006	Active_Promoter	Active	FALSE	TRUE	FALSE	TRUE	TRUE	FALSE	TRUE	TRUE	FALSE	TRUE	TRUE	FALSE
Trio	ENSMUSG00000022263.10	chr15	27730650	28025848	Active_Promoter	Active	TRUE	TRUE	FALSE	TRUE	TRUE	FALSE	TRUE	TRUE	FALSE	TRUE	TRUE	FALSE
Rap1gap2	ENSMUSG00000038807.19	chr11	74383355	74610915	Unmarked_Promoter	Active	FALSE	FALSE	FALSE	TRUE	FALSE	FALSE	TRUE	TRUE	FALSE	TRUE	FALSE	FALSE
Rgs7	ENSMUSG00000026527.13	chr1	175059086	175492500	Active_Promoter	Active	FALSE	TRUE	FALSE	TRUE	TRUE	FALSE	TRUE	TRUE	FALSE	TRUE	TRUE	FALSE
Dis3l2	ENSMUSG00000053333.15	chr1	86703807	87050095	Active_Promoter	Active	FALSE	TRUE	FALSE	TRUE	TRUE	FALSE	TRUE	TRUE	FALSE	TRUE	TRUE	FALSE
Pld5	ENSMUSG00000055214.15	chr1	175962305	176275312	Active_Promoter	Active	FALSE	TRUE	FALSE	TRUE	TRUE	FALSE	TRUE	TRUE	FALSE	TRUE	TRUE	FALSE
Kcnj6	ENSMUSG00000043301.16	chr16	94748635	94997701	Active_Promoter	Active	TRUE	TRUE	FALSE	TRUE	TRUE	FALSE	TRUE	TRUE	FALSE	TRUE	TRUE	FALSE
Ablim2	ENSMUSG00000029095.17	chr5	35757879	35884973	Active_Promoter	Mixed	FALSE	TRUE	FALSE	TRUE	TRUE	FALSE	TRUE	TRUE	TRUE	TRUE	TRUE	FALSE
Rora	ENSMUSG00000032238.17	chr9	68653785	69388246	Active_Promoter	Active	TRUE	TRUE	FALSE	FALSE	TRUE	FALSE	TRUE	TRUE	FALSE	TRUE	TRUE	FALSE
Rbfox1	ENSMUSG00000008658.16	chr16	5885354	7411526	Active_Promoter	Active	FALSE	TRUE	FALSE	TRUE	TRUE	FALSE	TRUE	TRUE	FALSE	TRUE	TRUE	FALSE
Adk	ENSMUSG00000039197.10	chr14	21052573	21448569	Active_Promoter	Active	TRUE	TRUE	FALSE	TRUE	TRUE	FALSE	TRUE	TRUE	FALSE	TRUE	TRUE	FALSE
Trp73	ENSMUSG00000029026.17	chr4	154056248	154140208	Bivalent_Promoter	Mixed	FALSE	TRUE	TRUE	TRUE	TRUE	TRUE	TRUE	TRUE	TRUE	TRUE	TRUE	TRUE
5330417C22Rik	ENSMUSG00000040412.17	chr3	108455693	108536536	Unmarked_Promoter	Polycomb	TRUE	FALSE	FALSE	TRUE	FALSE	FALSE	TRUE	FALSE	TRUE	TRUE	FALSE	FALSE
Fgf14	ENSMUSG00000025551.13	chr14	123977906	124677127	Active_Promoter	Active	FALSE	TRUE	FALSE	TRUE	TRUE	FALSE	TRUE	TRUE	FALSE	TRUE	TRUE	FALSE
Kcnn3	ENSMUSG00000000794.9	chr3	89520163	89675132	Repressed_Promoter	Polycomb	FALSE	FALSE	TRUE	TRUE	FALSE	FALSE	FALSE	FALSE	TRUE	TRUE	FALSE	FALSE
Baz2b	ENSMUSG00000026987.16	chr2	59899362	60209839	Active_Promoter	Active	FALSE	FALSE	FALSE	TRUE	TRUE	FALSE	TRUE	TRUE	FALSE	TRUE	TRUE	FALSE
Dnah11	ENSMUSG00000018581.15	chr12	117877981	118199043	Active_Promoter	Mixed	FALSE	FALSE	FALSE	TRUE	TRUE	FALSE	TRUE	TRUE	TRUE	TRUE	TRUE	FALSE
Syt2	ENSMUSG00000026452.15	chr1	134646676	134762593	Active_Promoter	Active	FALSE	TRUE	FALSE	TRUE	TRUE	FALSE	TRUE	TRUE	FALSE	TRUE	TRUE	FALSE
Tbc1d1	ENSMUSG00000029174.18	chr5	64156304	64351486	Unmarked_Promoter	Active	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE	TRUE	FALSE	TRUE	TRUE	FALSE
Btbd9	ENSMUSG00000062202.14	chr17	30215523	30576488	Active_Promoter	Active	FALSE	TRUE	FALSE	TRUE	TRUE	FALSE	TRUE	TRUE	FALSE	TRUE	TRUE	FALSE
Syt6	ENSMUSG00000027849.19	chr3	103575230	103645569	Bivalent_Promoter	Mixed	TRUE	TRUE	TRUE	TRUE	TRUE	TRUE	TRUE	TRUE	TRUE	TRUE	TRUE	TRUE
Lrfn2	ENSMUSG00000040490.4	chr17	48932378	49097588	Repressed_Promoter	Polycomb	TRUE	FALSE	TRUE	TRUE	FALSE	FALSE	FALSE	FALSE	TRUE	TRUE	FALSE	FALSE
Syt1	ENSMUSG00000035864.14	chr10	108497649	109010982	Active_Promoter	Active	FALSE	TRUE	FALSE	TRUE	TRUE	FALSE	TRUE	TRUE	FALSE	TRUE	TRUE	FALSE
Nek7	ENSMUSG00000026393.10	chr1	138482874	138620141	Bivalent_Promoter	Polycomb	FALSE	FALSE	TRUE	TRUE	TRUE	TRUE	FALSE	FALSE	TRUE	TRUE	TRUE	TRUE
Sema3a	ENSMUSG00000028883.17	chr5	13125413	13602565	Unmarked_Promoter	Active	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE	TRUE	FALSE	TRUE	TRUE	FALSE
Fto	ENSMUSG00000055932.15	chr8	91313524	91668439	Active_Promoter	Active	FALSE	TRUE	FALSE	TRUE	TRUE	FALSE	TRUE	TRUE	FALSE	TRUE	TRUE	FALSE
Dst	ENSMUSG00000026131.20	chr1	33908224	34308661	Active_Promoter	Active	TRUE	TRUE	FALSE	FALSE	TRUE	FALSE	TRUE	TRUE	FALSE	TRUE	TRUE	FALSE
Dkk3	ENSMUSG00000030772.6	chr7	112116016	112159057	Repressed_Promoter	Mixed	FALSE	FALSE	TRUE	TRUE	FALSE	FALSE	TRUE	TRUE	TRUE	TRUE	FALSE	FALSE
Zfp423	ENSMUSG00000045333.15	chr8	87661809	87959595	Active_Promoter	Mixed	TRUE	TRUE	FALSE	TRUE	TRUE	FALSE	TRUE	TRUE	TRUE	TRUE	FALSE	FALSE
Gse1	ENSMUSG00000031822.20	chr8	120228455	120581390	Repressed_Promoter	Mixed	FALSE	FALSE	TRUE	FALSE	FALSE	FALSE	TRUE	TRUE	TRUE	TRUE	TRUE	FALSE
