chr	start	end	width	n_mecp2_peaks	n_mecp2_gained	n_mecp2_lost
chr3	131090001	131100000	10000	0	0	0
chr3	131180001	131190000	10000	0	0	0
chr3	131550001	131575000	25000	1	0	0
chr3	131570001	131580000	10000	0	0	0
chr3	131690001	131700000	10000	0	0	0
chr3	136280001	136285000	5000	0	0	0
chr3	136280001	136290000	10000	0	0	0
chr3	136400001	136405000	5000	0	0	0
chr3	136580001	136585000	5000	0	0	0
chr3	136730001	136740000	10000	0	0	0
chr3	138365001	138370000	5000	0	0	0
chr3	138415001	138420000	5000	0	0	0
chr3	141125001	141150000	25000	0	0	0
chr3	141680001	141690000	10000	0	0	0
chr3	141950001	141960000	10000	0	0	0
chr3	142825001	142850000	25000	0	0	0
chr3	142885001	142890000	5000	0	0	0
chr3	143275001	143280000	5000	0	0	0
chr3	143290001	143295000	5000	0	0	0
chr3	143440001	143445000	5000	0	0	0
chr3	144500001	144525000	25000	0	0	0
chr3	144575001	144600000	25000	0	0	0
chr3	144590001	144600000	10000	0	0	0
chr3	145175001	145200000	25000	0	0	0
chr3	145200001	145210000	10000	0	0	0
chr3	145200001	145225000	25000	0	0	0
chr3	146350001	146375000	25000	0	0	0
chr3	146400001	146425000	25000	1	0	0
chr3	146900001	146925000	25000	0	0	0
chr3	147050001	147060000	10000	0	0	0
chr3	147170001	147180000	10000	0	0	0
chr3	147180001	147190000	10000	1	0	0
chr3	147320001	147330000	10000	0	0	0
chr3	147975001	148000000	25000	0	0	0
chr3	152550001	152575000	25000	1	0	0
chr3	153780001	153785000	5000	1	0	0
chr3	154500001	154505000	5000	0	0	0
chr3	155270001	155280000	10000	0	0	0
chr3	155325001	155350000	25000	0	0	0
chr3	155570001	155580000	10000	0	0	0
chr3	159200001	159210000	10000	0	0	0
chr3	159200001	159225000	25000	0	0	0
chr3	159210001	159220000	10000	0	0	0
chr3	158280001	158290000	10000	0	0	0
chr3	158525001	158550000	25000	0	0	0
chr3	158540001	158550000	10000	0	0	0
chr3	17175001	17200000	25000	0	0	0
chr3	18000001	18010000	10000	0	0	0
chr3	18540001	18550000	10000	0	0	0
chr3	28450001	28475000	25000	0	0	0
chr3	29950001	29975000	25000	0	0	0
chr3	30800001	30825000	25000	0	0	0
chr3	31000001	31025000	25000	0	0	0
chr3	31500001	31525000	25000	0	0	0
chr3	31550001	31575000	25000	0	0	0
chr3	31590001	31600000	10000	0	0	0
chr3	31700001	31710000	10000	0	0	0
chr3	31970001	31980000	10000	0	0	0
chr3	35230001	35240000	10000	0	0	0
chr3	35325001	35350000	25000	0	0	0
chr3	35625001	35650000	25000	0	0	0
chr3	35630001	35640000	10000	0	0	0
chr3	35640001	35650000	10000	0	0	0
chr3	35970001	35980000	10000	1	0	0
chr3	36060001	36070000	10000	0	0	0
chr3	36100001	36110000	10000	0	0	0
chr3	36100001	36125000	25000	0	0	0
chr3	36475001	36500000	25000	1	0	0
chr3	36480001	36490000	10000	0	0	0
chr3	39880001	39890000	10000	0	0	0
chr3	40990001	41000000	10000	0	0	0
chr3	41520001	41525000	5000	0	0	0
chr3	41745001	41750000	5000	0	0	0
chr3	43050001	43075000	25000	0	0	0
chr3	43070001	43080000	10000	0	0	0
chr3	46550001	46560000	10000	0	0	0
chr3	49840001	49850000	10000	0	0	0
chr3	50090001	50100000	10000	0	0	0
chr3	50185001	50190000	5000	0	0	0
chr3	50760001	50765000	5000	1	1	0
chr3	51070001	51080000	10000	1	1	0
chr3	51300001	51325000	25000	0	0	0
chr3	51380001	51390000	10000	0	0	0
chr3	51900001	51910000	10000	3	0	0
chr3	51925001	51950000	25000	0	0	0
chr3	52100001	52125000	25000	2	0	0
chr3	52120001	52130000	10000	0	0	0
chr3	52125001	52150000	25000	2	0	0
chr3	52230001	52235000	5000	0	0	0
chr3	52350001	52355000	5000	0	0	0
chr3	6210001	6220000	10000	0	0	0
chr3	6230001	6240000	10000	0	0	0
chr3	54520001	54530000	10000	0	0	0
chr3	54590001	54600000	10000	0	0	0
chr3	54730001	54740000	10000	1	0	0
chr3	6560001	6570000	10000	0	0	0
chr3	6570001	6580000	10000	0	0	0
chr3	58470001	58480000	10000	0	0	0
chr3	58620001	58630000	10000	0	0	0
chr3	60300001	60325000	25000	0	0	0
chr3	60320001	60330000	10000	0	0	0
chr3	60870001	60875000	5000	0	0	0
chr3	61050001	61060000	10000	0	0	0
chr3	61100001	61125000	25000	0	0	0
chr3	61110001	61115000	5000	0	0	0
chr3	61110001	61120000	10000	0	0	0
chr3	65030001	65040000	10000	0	0	0
chr3	65220001	65230000	10000	0	0	0
chr3	66440001	66445000	5000	0	0	0
chr3	66525001	66530000	5000	0	0	0
chr3	67400001	67425000	25000	0	0	0
chr3	67950001	67975000	25000	0	0	0
chr3	67975001	68000000	25000	0	0	0
chr3	70750001	70775000	25000	0	0	0
chr3	71030001	71040000	10000	0	0	0
chr3	71100001	71110000	10000	0	0	0
chr3	71105001	71110000	5000	0	0	0
chr3	71305001	71310000	5000	0	0	0
chr3	71400001	71410000	10000	0	0	0
chr3	71475001	71500000	25000	0	0	0
chr3	71480001	71490000	10000	0	0	0
chr3	74025001	74050000	25000	0	0	0
chr3	74040001	74050000	10000	0	0	0
chr3	74050001	74075000	25000	0	0	0
chr3	77000001	77010000	10000	0	0	0
chr3	78890001	78900000	10000	0	0	0
chr3	79060001	79070000	10000	0	0	0
chr3	79920001	79930000	10000	0	0	0
chr3	81095001	81100000	5000	0	0	0
chr3	81800001	81805000	5000	0	0	0
chr3	83870001	83880000	10000	0	0	0
chr3	83875001	83880000	5000	0	0	0
chr3	83980001	83990000	10000	1	0	0
chr3	84050001	84055000	5000	0	0	0
chr3	84275001	84300000	25000	0	0	0
chr3	84750001	84775000	25000	0	0	0
chr3	85580001	85590000	10000	0	0	0
chr3	85610001	85620000	10000	0	0	0
chr3	85675001	85700000	25000	0	0	0
chr3	85840001	85850000	10000	0	0	0
chr3	86920001	86925000	5000	1	0	0
chr3	87125001	87150000	25000	0	0	0
chr3	87140001	87150000	10000	0	0	0
chr3	87300001	87325000	25000	0	0	0
chr3	87325001	87350000	25000	0	0	0
chr3	87545001	87550000	5000	0	0	0
chr3	87755001	87760000	5000	1	0	0
chr3	87975001	88000000	25000	0	0	0
chr3	88030001	88040000	10000	0	0	0
chr3	88075001	88100000	25000	1	0	0
chr3	88090001	88100000	10000	1	0	0
chr3	88170001	88180000	10000	1	0	0
chr3	88475001	88500000	25000	0	0	0
chr3	88500001	88510000	10000	1	0	0
chr3	88500001	88525000	25000	1	0	0
chr3	90510001	90520000	10000	0	0	0
chr3	90680001	90690000	10000	0	0	0
chr3	90785001	90790000	5000	0	0	0
chr3	90855001	90860000	5000	0	0	0
chr3	91410001	91420000	10000	0	0	0
chr3	91650001	91660000	10000	0	0	0
chr3	93150001	93160000	10000	0	0	0
chr3	94360001	94365000	5000	1	0	0
chr3	94490001	94495000	5000	1	0	0
chr3	94490001	94500000	10000	1	0	0
chr3	94540001	94550000	10000	0	0	0
chr3	94600001	94610000	10000	0	0	0
chr3	10400001	10405000	5000	0	0	0
chr3	10465001	10470000	5000	0	0	0
chr3	98380001	98390000	10000	1	0	0
chr3	98570001	98580000	10000	0	0	0
chr3	100225001	100250000	25000	0	0	0
chr3	100230001	100240000	10000	0	0	0
chr3	100930001	100940000	10000	0	0	0
chr4	11150001	11160000	10000	0	0	0
chr4	11150001	11175000	25000	0	0	0
chr4	106150001	106160000	10000	0	0	0
chr4	106150001	106175000	25000	0	0	0
chr4	106925001	106950000	25000	0	0	0
chr4	106940001	106950000	10000	0	0	0
chr4	108400001	108425000	25000	1	0	0
chr4	108420001	108425000	5000	0	0	0
chr4	108425001	108450000	25000	0	0	0
chr4	108600001	108605000	5000	0	0	0
chr4	108650001	108675000	25000	0	0	0
chr4	108935001	108940000	5000	1	0	0
chr4	109070001	109075000	5000	0	0	0
chr4	12000001	12025000	25000	0	0	0
chr4	112320001	112330000	10000	0	0	0
chr4	112490001	112500000	10000	0	0	0
chr4	112620001	112630000	10000	0	0	0
chr4	115325001	115350000	25000	0	0	0
chr4	115340001	115350000	10000	0	0	0
chr4	115400001	115410000	10000	0	0	0
chr4	115625001	115650000	25000	0	0	0
chr4	115630001	115640000	10000	0	0	0
chr4	115650001	115675000	25000	0	0	0
chr4	115660001	115670000	10000	0	0	0
chr4	115910001	115920000	10000	0	0	0
chr4	115925001	115950000	25000	2	1	0
chr4	116050001	116075000	25000	1	0	0
chr4	116900001	116905000	5000	0	0	0
chr4	116950001	116955000	5000	0	0	0
chr4	118325001	118350000	25000	0	0	0
chr4	118500001	118525000	25000	0	0	0
chr4	118705001	118710000	5000	0	0	0
chr4	118830001	118835000	5000	0	0	0
chr4	118830001	118840000	10000	0	0	0
chr4	118865001	118870000	5000	0	0	0
chr4	119215001	119220000	5000	0	0	0
chr4	119290001	119295000	5000	1	0	0
chr4	119290001	119300000	10000	1	0	0
chr4	119650001	119660000	10000	0	0	0
chr4	119980001	119990000	10000	2	1	0
chr4	123800001	123810000	10000	0	0	0
chr4	124080001	124090000	10000	0	0	0
chr4	124450001	124475000	25000	0	0	0
chr4	124950001	124960000	10000	0	0	0
chr4	125220001	125230000	10000	2	0	0
chr4	125650001	125675000	25000	3	0	0
chr4	125670001	125680000	10000	1	0	0
chr4	126110001	126120000	10000	1	0	0
chr4	126160001	126165000	5000	1	0	0
chr4	126230001	126235000	5000	1	0	0
chr4	126490001	126500000	10000	0	0	0
chr4	126700001	126710000	10000	0	0	0
chr4	126960001	126965000	5000	0	0	0
chr4	126960001	126970000	10000	0	0	0
chr4	126975001	127000000	25000	0	0	0
chr4	127350001	127375000	25000	3	0	0
chr4	128980001	128990000	10000	0	0	0
chr4	128990001	128995000	5000	1	0	0
chr4	128990001	129000000	10000	1	0	0
chr4	129130001	129140000	10000	1	0	0
chr4	129175001	129180000	5000	0	0	0
chr4	129240001	129250000	10000	0	0	0
chr4	132860001	132865000	5000	0	0	0
chr4	133100001	133105000	5000	0	0	0
chr4	136220001	136230000	10000	1	0	0
chr4	136310001	136320000	10000	1	0	0
chr4	136510001	136520000	10000	0	0	0
chr4	136660001	136670000	10000	0	0	0
chr4	136705001	136710000	5000	0	0	0
chr4	136765001	136770000	5000	0	0	0
chr4	137070001	137080000	10000	0	0	0
chr4	137160001	137170000	10000	2	0	0
chr4	14775001	14800000	25000	0	0	0
chr4	14850001	14875000	25000	0	0	0
chr4	14875001	14900000	25000	0	0	0
chr4	140420001	140430000	10000	1	0	0
chr4	140680001	140690000	10000	0	0	0
chr4	140700001	140725000	25000	2	0	0
chr4	140850001	140860000	10000	1	0	0
chr4	140870001	140875000	5000	0	0	0
chr4	141250001	141255000	5000	0	0	0
chr4	141325001	141350000	25000	1	0	0
chr4	141780001	141790000	10000	0	0	0
chr4	141785001	141790000	5000	0	0	0
chr4	141820001	141825000	5000	0	0	0
chr4	141900001	141905000	5000	0	0	0
chr4	141950001	141960000	10000	0	0	0
chr4	15425001	15450000	25000	1	0	0
chr4	145890001	145895000	5000	0	0	0
chr4	145890001	145900000	10000	0	0	0
chr4	146020001	146030000	10000	0	0	0
chr4	146040001	146045000	5000	0	0	0
chr4	149680001	149690000	10000	0	0	0
chr4	149700001	149710000	10000	0	0	0
chr4	150070001	150080000	10000	0	0	0
chr4	153325001	153330000	5000	0	0	0
chr4	153435001	153440000	5000	0	0	0
chr4	16250001	16275000	25000	0	0	0
chr4	154170001	154180000	10000	2	0	0
chr4	16320001	16330000	10000	0	0	0
chr4	154475001	154500000	25000	1	0	1
chr4	154480001	154490000	10000	1	0	1
chr4	154925001	154950000	25000	2	0	0
chr4	154940001	154950000	10000	1	0	0
chr4	155025001	155050000	25000	5	1	1
chr4	155050001	155075000	25000	3	0	0
chr4	155275001	155300000	25000	1	0	0
chr4	155300001	155325000	25000	2	0	0
chr4	155320001	155330000	10000	0	0	0
chr4	155325001	155350000	25000	0	0	0
chr4	155450001	155460000	10000	0	0	0
chr4	155650001	155675000	25000	2	0	0
chr4	155670001	155680000	10000	0	0	0
chr4	16470001	16480000	10000	0	0	0
chr4	155800001	155825000	25000	1	0	0
chr4	16590001	16600000	10000	0	0	0
chr4	16980001	16990000	10000	0	0	0
chr4	17010001	17015000	5000	0	0	0
chr4	17070001	17080000	10000	0	0	0
chr4	17150001	17175000	25000	0	0	0
chr4	17160001	17165000	5000	0	0	0
chr4	20570001	20580000	10000	0	0	0
chr4	21000001	21025000	25000	0	0	0
chr4	21020001	21030000	10000	0	0	0
chr4	21025001	21050000	25000	0	0	0
chr4	21100001	21125000	25000	0	0	0
chr4	21110001	21120000	10000	0	0	0
chr4	21120001	21130000	10000	0	0	0
chr4	21500001	21525000	25000	0	0	0
chr4	21770001	21780000	10000	0	0	0
chr4	21775001	21800000	25000	0	0	0
chr4	21875001	21900000	25000	0	0	0
chr4	21890001	21900000	10000	0	0	0
chr4	22350001	22375000	25000	0	0	0
chr4	22360001	22370000	10000	0	0	0
chr4	22930001	22940000	10000	0	0	0
chr4	23010001	23020000	10000	0	0	0
chr4	23470001	23480000	10000	0	0	0
chr4	25150001	25160000	10000	0	0	0
chr4	26800001	26805000	5000	0	0	0
chr4	27000001	27005000	5000	0	0	0
chr4	27345001	27350000	5000	0	0	0
chr4	27925001	27950000	25000	0	0	0
chr4	27930001	27940000	10000	0	0	0
chr4	27950001	27975000	25000	0	0	0
chr4	27960001	27970000	10000	0	0	0
chr4	28400001	28425000	25000	0	0	0
chr4	28420001	28430000	10000	0	0	0
chr4	28425001	28430000	5000	0	0	0
chr4	28425001	28450000	25000	0	0	0
chr4	28475001	28500000	25000	0	0	0
chr4	28490001	28500000	10000	0	0	0
chr4	28495001	28500000	5000	0	0	0
chr4	28500001	28525000	25000	0	0	0
chr4	29450001	29460000	10000	0	0	0
chr4	29800001	29825000	25000	0	0	0
chr4	33675001	33700000	25000	0	0	0
chr4	34395001	34400000	5000	0	0	0
chr4	34520001	34525000	5000	0	0	0
chr4	34520001	34530000	10000	0	0	0
chr4	34735001	34740000	5000	0	0	0
chr4	34790001	34800000	10000	0	0	0
chr4	34890001	34900000	10000	0	0	0
chr4	34925001	34950000	25000	0	0	0
chr4	35230001	35235000	5000	0	0	0
chr4	35550001	35575000	25000	0	0	0
chr4	36370001	36380000	10000	0	0	0
chr4	4615001	4620000	5000	0	0	0
chr4	4675001	4680000	5000	0	0	0
chr4	4675001	4700000	25000	0	0	0
chr4	4750001	4755000	5000	0	0	0
chr4	39975001	40000000	25000	0	0	0
chr4	39990001	40000000	10000	0	0	0
chr4	40210001	40220000	10000	0	0	0
chr4	40325001	40350000	25000	0	0	0
chr4	40340001	40350000	10000	0	0	0
chr4	41010001	41020000	10000	0	0	0
chr4	41975001	42000000	25000	0	0	0
chr4	45700001	45725000	25000	2	0	0
chr4	46100001	46110000	10000	1	0	0
chr4	46250001	46275000	25000	0	0	0
chr4	46270001	46280000	10000	0	0	0
chr4	46400001	46425000	25000	0	0	0
chr4	46410001	46420000	10000	0	0	0
chr4	46430001	46440000	10000	0	0	0
chr4	46520001	46530000	10000	0	0	0
chr4	46530001	46540000	10000	0	0	0
chr4	46750001	46760000	10000	0	0	0
chr4	46750001	46775000	25000	0	0	0
chr4	46760001	46770000	10000	0	0	0
chr4	46850001	46875000	25000	2	0	2
chr4	46940001	46950000	10000	0	0	0
chr4	47550001	47555000	5000	0	0	0
chr4	47600001	47605000	5000	1	1	0
chr4	47610001	47615000	5000	0	0	0
chr4	48035001	48040000	5000	0	0	0
chr4	48100001	48125000	25000	0	0	0
chr4	48120001	48130000	10000	0	0	0
chr4	48225001	48250000	25000	0	0	0
chr4	48230001	48240000	10000	0	0	0
chr4	48240001	48250000	10000	0	0	0
chr4	48250001	48260000	10000	0	0	0
chr4	48275001	48300000	25000	1	0	0
chr4	48290001	48295000	5000	0	0	0
chr4	48290001	48300000	10000	0	0	0
chr4	48350001	48355000	5000	0	0	0
chr4	48350001	48360000	10000	0	0	0
chr4	48350001	48375000	25000	0	0	0
chr4	48375001	48400000	25000	0	0	0
chr4	48390001	48400000	10000	0	0	0
chr4	48400001	48410000	10000	0	0	0
chr4	48400001	48425000	25000	0	0	0
chr4	5790001	5800000	10000	2	0	0
chr4	49650001	49675000	25000	0	0	0
chr4	49675001	49700000	25000	0	0	0
chr4	49690001	49695000	5000	0	0	0
chr4	49770001	49775000	5000	0	0	0
chr4	49770001	49780000	10000	0	0	0
chr4	49780001	49790000	10000	0	0	0
chr4	50210001	50220000	10000	0	0	0
chr4	50250001	50260000	10000	0	0	0
chr4	52500001	52525000	25000	0	0	0
chr4	53425001	53450000	25000	0	0	0
chr4	55700001	55710000	10000	0	0	0
chr4	55950001	55955000	5000	0	0	0
chr4	56000001	56010000	10000	0	0	0
chr4	56005001	56010000	5000	0	0	0
chr4	56500001	56525000	25000	0	0	0
chr4	56510001	56520000	10000	0	0	0
chr4	57350001	57375000	25000	0	0	0
chr4	57360001	57370000	10000	0	0	0
chr4	57475001	57500000	25000	0	0	0
chr4	57490001	57500000	10000	0	0	0
chr4	57680001	57690000	10000	0	0	0
chr4	58445001	58450000	5000	0	0	0
chr4	58605001	58610000	5000	0	0	0
chr4	58670001	58680000	10000	0	0	0
chr4	58880001	58890000	10000	0	0	0
chr4	58900001	58910000	10000	0	0	0
chr4	58900001	58925000	25000	0	0	0
chr4	59080001	59085000	5000	0	0	0
chr4	59150001	59175000	25000	0	0	0
chr4	59175001	59200000	25000	0	0	0
chr4	59200001	59225000	25000	0	0	0
chr4	59205001	59210000	5000	0	0	0
chr4	59225001	59250000	25000	0	0	0
chr4	60800001	60825000	25000	0	0	0
chr4	60825001	60850000	25000	0	0	0
chr4	7190001	7200000	10000	0	0	0
chr4	7220001	7230000	10000	0	0	0
chr4	7425001	7450000	25000	0	0	0
chr4	7510001	7520000	10000	0	0	0
chr4	67550001	67560000	10000	0	0	0
chr4	67750001	67775000	25000	1	1	0
chr4	67760001	67770000	10000	1	1	0
chr4	68520001	68530000	10000	0	0	0
chr4	68590001	68600000	10000	0	0	0
chr4	68880001	68890000	10000	0	0	0
chr4	68890001	68900000	10000	0	0	0
chr4	69950001	69975000	25000	0	0	0
chr4	70100001	70125000	25000	0	0	0
chr4	71250001	71275000	25000	0	0	0
chr4	71800001	71810000	10000	0	0	0
chr4	71800001	71825000	25000	0	0	0
chr4	71940001	71950000	10000	0	0	0
chr4	73175001	73200000	25000	0	0	0
chr4	73200001	73225000	25000	0	0	0
chr4	73900001	73925000	25000	0	0	0
chr4	74025001	74050000	25000	0	0	0
chr4	78080001	78090000	10000	0	0	0
chr4	78510001	78520000	10000	0	0	0
chr4	82175001	82200000	25000	0	0	0
chr4	82475001	82500000	25000	0	0	0
chr4	82490001	82500000	10000	0	0	0
chr4	82550001	82575000	25000	2	2	0
chr4	82560001	82570000	10000	0	0	0
chr4	82720001	82730000	10000	0	0	0
chr4	83060001	83070000	10000	0	0	0
chr4	83275001	83300000	25000	1	0	0
chr4	83300001	83325000	25000	2	0	0
chr4	83375001	83400000	25000	0	0	0
chr4	83400001	83410000	10000	0	0	0
chr4	83510001	83520000	10000	0	0	0
chr4	83525001	83550000	25000	1	0	0
chr4	83535001	83540000	5000	0	0	0
chr4	83540001	83545000	5000	0	0	0
chr4	83640001	83650000	10000	0	0	0
chr4	83675001	83700000	25000	0	0	0
chr4	83690001	83700000	10000	0	0	0
chr4	83700001	83705000	5000	0	0	0
chr4	83710001	83720000	10000	0	0	0
chr4	83900001	83925000	25000	0	0	0
chr4	83925001	83950000	25000	1	0	0
chr4	83930001	83940000	10000	0	0	0
chr4	84575001	84600000	25000	0	0	0
chr4	86830001	86840000	10000	0	0	0
chr4	87020001	87030000	10000	2	0	0
chr4	89850001	89875000	25000	0	0	0
chr4	89870001	89880000	10000	0	0	0
chr4	90120001	90130000	10000	0	0	0
chr4	90125001	90150000	25000	0	0	0
chr4	90275001	90300000	25000	0	0	0
chr4	97270001	97280000	10000	0	0	0
chr4	97680001	97690000	10000	1	0	0
chr4	97700001	97710000	10000	1	0	0
chr4	97715001	97720000	5000	1	0	0
chr4	97770001	97775000	5000	1	0	0
chr4	97770001	97780000	10000	1	0	0
chr4	10825001	10850000	25000	0	0	0
chr4	10840001	10850000	10000	0	0	0
chr4	99540001	99550000	10000	0	0	0
chr4	99545001	99550000	5000	0	0	0
chr4	99635001	99640000	5000	0	0	0
chr4	99720001	99725000	5000	0	0	0
chr4	99720001	99730000	10000	0	0	0
chr4	99890001	99895000	5000	0	0	0
chr4	100180001	100190000	10000	1	0	0
chr4	100650001	100675000	25000	0	0	0
chr5	101750001	101760000	10000	0	0	0
chr5	101910001	101920000	10000	0	0	0
chr5	102360001	102370000	10000	0	0	0
chr5	102670001	102680000	10000	0	0	0
chr5	103200001	103210000	10000	0	0	0
chr5	103690001	103700000	10000	1	0	0
chr5	103700001	103725000	25000	0	0	0
chr5	104650001	104675000	25000	0	0	0
chr5	106985001	106990000	5000	0	0	0
chr5	107000001	107005000	5000	0	0	0
chr5	107050001	107055000	5000	0	0	0
chr5	107275001	107280000	5000	1	0	0
chr5	110550001	110575000	25000	1	0	0
chr5	112270001	112275000	5000	0	0	0
chr5	112275001	112300000	25000	1	0	0
chr5	112340001	112345000	5000	0	0	0
chr5	112375001	112400000	25000	1	0	0
chr5	112400001	112425000	25000	0	0	0
chr5	112410001	112420000	10000	0	0	0
chr5	112675001	112700000	25000	1	0	0
chr5	114095001	114100000	5000	0	0	0
chr5	114100001	114110000	10000	0	0	0
chr5	114150001	114160000	10000	0	0	0
chr5	114170001	114175000	5000	0	0	0
chr5	114180001	114185000	5000	0	0	0
chr5	114225001	114230000	5000	0	0	0
chr5	114370001	114380000	10000	1	0	0
chr5	114490001	114500000	10000	0	0	0
chr5	115240001	115250000	10000	0	0	0
chr5	115300001	115310000	10000	1	0	0
chr5	116355001	116360000	5000	0	0	0
chr5	116440001	116445000	5000	1	0	0
chr5	117560001	117570000	10000	0	0	0
chr5	118060001	118070000	10000	1	0	0
chr5	119330001	119335000	5000	0	0	0
chr5	119555001	119560000	5000	0	0	0
chr5	119780001	119790000	10000	0	0	0
chr5	119870001	119880000	10000	0	0	0
chr5	120725001	120750000	25000	0	0	0
chr5	120740001	120750000	10000	0	0	0
chr5	120770001	120780000	10000	0	0	0
chr5	121075001	121100000	25000	0	0	0
chr5	121080001	121090000	10000	0	0	0
chr5	121250001	121260000	10000	0	0	0
chr5	13030001	13040000	10000	0	0	0
chr5	121440001	121450000	10000	0	0	0
chr5	13530001	13540000	10000	0	0	0
chr5	13550001	13575000	25000	0	0	0
chr5	126520001	126530000	10000	0	0	0
chr5	126525001	126550000	25000	0	0	0
chr5	126775001	126800000	25000	0	0	0
chr5	126800001	126810000	10000	0	0	0
chr5	127250001	127260000	10000	0	0	0
chr5	127375001	127400000	25000	2	0	0
chr5	127390001	127400000	10000	1	0	0
chr5	127725001	127750000	25000	0	0	0
chr5	128540001	128550000	10000	0	0	0
chr5	128575001	128600000	25000	0	0	0
chr5	128675001	128700000	25000	0	0	0
chr5	128800001	128825000	25000	0	0	0
chr5	129425001	129450000	25000	1	0	0
chr5	129500001	129525000	25000	0	0	0
chr5	129520001	129530000	10000	0	0	0
chr5	129730001	129740000	10000	0	0	0
chr5	132530001	132540000	10000	0	0	0
chr5	132535001	132540000	5000	0	0	0
chr5	132750001	132775000	25000	0	0	0
chr5	132770001	132775000	5000	0	0	0
chr5	133110001	133120000	10000	0	0	0
chr5	133540001	133550000	10000	0	0	0
chr5	133875001	133900000	25000	5	5	0
chr5	134775001	134800000	25000	1	0	0
chr5	134790001	134800000	10000	0	0	0
chr5	14400001	14425000	25000	0	0	0
chr5	135745001	135750000	5000	0	0	0
chr5	135900001	135905000	5000	0	0	0
chr5	135930001	135935000	5000	1	0	0
chr5	135965001	135970000	5000	0	0	0
chr5	14625001	14650000	25000	0	0	0
chr5	137790001	137795000	5000	0	0	0
chr5	137840001	137845000	5000	0	0	0
chr5	137875001	137880000	5000	0	0	0
chr5	137880001	137885000	5000	0	0	0
chr5	140900001	140910000	10000	1	0	1
chr5	140900001	140925000	25000	1	0	1
chr5	140945001	140950000	5000	0	0	0
chr5	141020001	141025000	5000	0	0	0
chr5	141095001	141100000	5000	0	0	0
chr5	141125001	141150000	25000	0	0	0
chr5	141140001	141150000	10000	0	0	0
chr5	15200001	15225000	25000	0	0	0
chr5	15250001	15275000	25000	0	0	0
chr5	143935001	143940000	5000	0	0	0
chr5	144035001	144040000	5000	0	0	0
chr5	145460001	145470000	10000	0	0	0
chr5	145730001	145740000	10000	0	0	0
chr5	146275001	146300000	25000	0	0	0
chr5	15975001	15980000	5000	0	0	0
chr5	16030001	16035000	5000	0	0	0
chr5	16830001	16840000	10000	0	0	0
chr5	17200001	17210000	10000	0	0	0
chr5	17930001	17940000	10000	0	0	0
chr5	18760001	18770000	10000	0	0	0
chr5	19325001	19350000	25000	0	0	0
chr5	20220001	20230000	10000	1	1	0
chr5	20390001	20400000	10000	0	0	0
chr5	21925001	21950000	25000	0	0	0
chr5	22260001	22270000	10000	0	0	0
chr5	22420001	22430000	10000	0	0	0
chr5	22425001	22450000	25000	0	0	0
chr5	22625001	22650000	25000	0	0	0
chr5	22640001	22650000	10000	0	0	0
chr5	23750001	23760000	10000	0	0	0
chr5	23750001	23775000	25000	0	0	0
chr5	24200001	24225000	25000	0	0	0
chr5	24220001	24230000	10000	0	0	0
chr5	26825001	26850000	25000	0	0	0
chr5	27280001	27285000	5000	0	0	0
chr5	27875001	27880000	5000	0	0	0
chr5	27875001	27900000	25000	0	0	0
chr5	28790001	28795000	5000	1	1	0
chr5	28840001	28845000	5000	0	0	0
chr5	29450001	29475000	25000	1	0	0
chr5	30025001	30050000	25000	0	0	0
chr5	4125001	4150000	25000	0	0	0
chr5	4140001	4150000	10000	0	0	0
chr5	34035001	34040000	5000	0	0	0
chr5	34140001	34145000	5000	0	0	0
chr5	4325001	4350000	25000	1	0	0
chr5	34390001	34400000	10000	0	0	0
chr5	4340001	4350000	10000	1	0	0
chr5	34490001	34500000	10000	0	0	0
chr5	34540001	34550000	10000	0	0	0
chr5	34580001	34590000	10000	0	0	0
chr5	35915001	35920000	5000	1	0	0
chr5	4500001	4525000	25000	1	1	0
chr5	36040001	36045000	5000	1	0	0
chr5	4510001	4520000	10000	0	0	0
chr5	36360001	36370000	10000	1	0	0
chr5	36380001	36390000	10000	1	0	0
chr5	4540001	4550000	10000	0	0	0
chr5	36500001	36510000	10000	0	0	0
chr5	36510001	36520000	10000	0	0	0
chr5	36890001	36895000	5000	0	0	0
chr5	36970001	36975000	5000	1	0	0
chr5	37030001	37035000	5000	1	0	0
chr5	37030001	37040000	10000	1	0	0
chr5	37220001	37230000	10000	0	0	0
chr5	37395001	37400000	5000	1	0	0
chr5	37810001	37820000	10000	0	0	0
chr5	37830001	37840000	10000	0	0	0
chr5	38010001	38020000	10000	0	0	0
chr5	38100001	38110000	10000	0	0	0
chr5	38275001	38300000	25000	2	0	0
chr5	38290001	38300000	10000	1	0	0
chr5	38700001	38725000	25000	0	0	0
chr5	38710001	38720000	10000	0	0	0
chr5	38820001	38830000	10000	2	2	0
chr5	38950001	38960000	10000	1	0	0
chr5	4890001	4900000	10000	0	0	0
chr5	4925001	4950000	25000	0	0	0
chr5	42050001	42055000	5000	0	0	0
chr5	42120001	42130000	10000	0	0	0
chr5	42700001	42710000	10000	0	0	0
chr5	5175001	5200000	25000	0	0	0
chr5	42765001	42770000	5000	0	0	0
chr5	42875001	42900000	25000	1	0	0
chr5	5190001	5200000	10000	0	0	0
chr5	44040001	44050000	10000	1	0	0
chr5	44070001	44080000	10000	0	0	0
chr5	44220001	44230000	10000	0	0	0
chr5	44230001	44240000	10000	1	0	0
