gene_name	chr	intron_hypo	gene_mch_hypo
Actb	chr5	TRUE	FALSE
Actc1	chr2	TRUE	FALSE
Acte1	chr7	FALSE	FALSE
Actg1	chr11	FALSE	FALSE
Actg2	chr6	FALSE	FALSE
Actl6a	chr3	FALSE	FALSE
Actl6b	chr5	TRUE	TRUE
Actn1	chr12	TRUE	TRUE
Actn2	chr13	FALSE	FALSE
Actn3	chr19	TRUE	FALSE
Actn4	chr7	TRUE	TRUE
Actr10	chr12	FALSE	FALSE
Actr1a	chr19	TRUE	FALSE
Actr1b	chr1	FALSE	FALSE
Actr2	chr11	FALSE	TRUE
Actr3	chr1	FALSE	FALSE
Actr3b	chr5	TRUE	TRUE
Actr5	chr2	TRUE	FALSE
Actr6	chr10	FALSE	FALSE
Actr8	chr14	FALSE	FALSE
Actrt3	chr3	FALSE	FALSE
Acvr1	chr2	FALSE	TRUE
Acvr1b	chr15	TRUE	TRUE
Acvr1c	chr2	FALSE	FALSE
Acvr2a	chr2	TRUE	TRUE
Acvr2b	chr9	TRUE	FALSE
Acvrl1	chr15	FALSE	FALSE
Acy1	chr9	FALSE	FALSE
Acy3	chr19	TRUE	FALSE
Acyp1	chr12	FALSE	FALSE
Acyp2	chr11	FALSE	FALSE
Ada	chr2	TRUE	TRUE
Adad1	chr3	TRUE	TRUE
Adad2	chr8	FALSE	FALSE
Adal	chr2	TRUE	FALSE
Adam10	chr9	TRUE	TRUE
Adam11	chr11	FALSE	FALSE
Adam12	chr7	FALSE	FALSE
Adam15	chr3	TRUE	FALSE
Adam17	chr12	FALSE	TRUE
Adam18	chr8	FALSE	TRUE
Adam19	chr11	FALSE	FALSE
Adam1a	chr5	FALSE	FALSE
Adam2	chr14	FALSE	FALSE
Adam20	chr8	FALSE	FALSE
Adam21	chr12	FALSE	FALSE
Adam22	chr5	TRUE	TRUE
Adam23	chr1	TRUE	TRUE
Adam24	chr8	FALSE	FALSE
Adam25	chr8	FALSE	FALSE
Adam26a	chr8	FALSE	FALSE
Adam26b	chr8	TRUE	FALSE
Adam28	chr14	TRUE	TRUE
Adam29	chr8	FALSE	FALSE
Adam3	chr8	FALSE	FALSE
Adam30	chr3	FALSE	FALSE
Adam32	chr8	FALSE	TRUE
Adam33	chr2	FALSE	FALSE
Adam34	chr8	FALSE	FALSE
Adam39	chr8	FALSE	FALSE
Adam5	chr8	FALSE	FALSE
Adam7	chr14	TRUE	TRUE
Adam8	chr7	TRUE	FALSE
Adam9	chr8	FALSE	FALSE
Adamdec1	chr14	FALSE	FALSE
Adamts1	chr16	TRUE	FALSE
Adamts10	chr17	FALSE	FALSE
Adamts12	chr15	FALSE	TRUE
Adamts13	chr2	FALSE	FALSE
Adamts14	chr10	TRUE	TRUE
Adamts15	chr9	FALSE	FALSE
Adamts16	chr13	FALSE	FALSE
Adamts17	chr7	TRUE	TRUE
Adamts18	chr8	FALSE	FALSE
Adamts19	chr18	FALSE	FALSE
Adamts2	chr11	FALSE	TRUE
Adamts20	chr15	FALSE	FALSE
Adamts3	chr5	FALSE	TRUE
Adamts4	chr1	TRUE	FALSE
Adamts5	chr16	FALSE	FALSE
Adamts6	chr13	FALSE	FALSE
Adamts7	chr9	TRUE	FALSE
Adamts8	chr9	TRUE	FALSE
Adamts9	chr6	FALSE	TRUE
Adamtsl1	chr4	FALSE	TRUE
Adamtsl2	chr2	FALSE	FALSE
Adamtsl3	chr7	TRUE	TRUE
Adamtsl4	chr3	FALSE	FALSE
Adamtsl5	chr10	TRUE	TRUE
Adap1	chr5	FALSE	FALSE
Adap2	chr11	FALSE	FALSE
Adar	chr3	TRUE	FALSE
Adarb1	chr10	TRUE	TRUE
Adarb2	chr13	TRUE	TRUE
Adat1	chr8	FALSE	FALSE
Adat2	chr10	FALSE	FALSE
Adat3	chr10	TRUE	FALSE
Adck1	chr12	TRUE	TRUE
Adck2	chr6	TRUE	TRUE
Adck5	chr15	TRUE	FALSE
Adcy1	chr11	FALSE	TRUE
Adcy10	chr1	FALSE	TRUE
Adcy2	chr13	FALSE	TRUE
Adcy3	chr12	TRUE	TRUE
Adcy4	chr14	TRUE	TRUE
Adcy5	chr16	TRUE	TRUE
Adcy6	chr15	TRUE	TRUE
Adcy7	chr8	TRUE	TRUE
Adcy8	chr15	FALSE	FALSE
Adcy9	chr16	TRUE	TRUE
Adcyap1	chr17	TRUE	FALSE
Adcyap1r1	chr6	TRUE	TRUE
Add1	chr5	TRUE	TRUE
Add2	chr6	TRUE	TRUE
Add3	chr19	FALSE	FALSE
Adgb	chr10	FALSE	FALSE
Adgra1	chr7	TRUE	TRUE
Adgra2	chr8	TRUE	TRUE
Adgra3	chr5	TRUE	TRUE
Adgrb1	chr15	TRUE	TRUE
Adgrb2	chr4	TRUE	TRUE
Adgrb3	chr1	TRUE	TRUE
Adgrd1	chr5	TRUE	TRUE
Adgre1	chr17	FALSE	TRUE
Adgre4	chr17	FALSE	TRUE
Adgre5	chr8	TRUE	FALSE
Adgrf1	chr17	FALSE	TRUE
Adgrf2	chr17	FALSE	FALSE
Adgrf3	chr5	FALSE	FALSE
Adgrf4	chr17	FALSE	TRUE
Adgrf5	chr17	FALSE	FALSE
Adgrg1	chr8	TRUE	FALSE
Adgrg2	chrX	FALSE	FALSE
Adgrg3	chr8	FALSE	FALSE
Adgrg4	chrX	FALSE	TRUE
Adgrg5	chr8	TRUE	FALSE
Adgrg6	chr10	FALSE	FALSE
Adgrg7	chr16	FALSE	TRUE
Adgrl1	chr8	FALSE	FALSE
Adgrl2	chr3	TRUE	TRUE
Adgrl3	chr5	FALSE	FALSE
Adgrl4	chr3	FALSE	FALSE
Adgrv1	chr13	FALSE	TRUE
Adh1	chr3	FALSE	FALSE
Adh4	chr3	FALSE	FALSE
Adh5	chr3	FALSE	FALSE
Adh6a	chr3	FALSE	FALSE
Adh6b	chr3	FALSE	FALSE
Adh7	chr3	FALSE	FALSE
Adhfe1	chr1	TRUE	FALSE
Adi1	chr12	FALSE	FALSE
Adig	chr2	FALSE	FALSE
Adipoq	chr16	FALSE	FALSE
Adipor1	chr1	FALSE	FALSE
Adipor2	chr6	FALSE	FALSE
Adk	chr14	TRUE	TRUE
Adm	chr7	TRUE	FALSE
Adm2	chr15	TRUE	FALSE
Adnp	chr2	TRUE	TRUE
Adnp2	chr18	FALSE	FALSE
Adora1	chr1	FALSE	TRUE
Adora2a	chr10	TRUE	FALSE
Adora2b	chr11	TRUE	TRUE
Adora3	chr3	TRUE	TRUE
Adpgk	chr9	FALSE	FALSE
Adprh	chr16	FALSE	FALSE
Adprhl1	chr8	FALSE	FALSE
Adprhl2	chr4	FALSE	FALSE
Adprm	chr11	FALSE	FALSE
Adra1a	chr14	FALSE	FALSE
Adra1b	chr11	FALSE	TRUE
Adra1d	chr2	TRUE	TRUE
Adrb1	chr19	FALSE	FALSE
Adrb3	chr8	FALSE	FALSE
Adrm1	chr2	FALSE	FALSE
Adsl	chr15	FALSE	FALSE
Adss	chr1	FALSE	FALSE
Adssl1	chr12	TRUE	TRUE
Adtrp	chr13	FALSE	FALSE
Aebp1	chr11	TRUE	FALSE
Aebp2	chr6	TRUE	TRUE
Aen	chr7	TRUE	TRUE
Afap1	chr5	TRUE	TRUE
Afap1l1	chr18	FALSE	FALSE
Afap1l2	chr19	FALSE	FALSE
Afdn	chr17	TRUE	TRUE
Aff1	chr5	FALSE	FALSE
Aff2	chrX	FALSE	FALSE
Aff3	chr1	TRUE	TRUE
Aff4	chr11	FALSE	FALSE
Afg1l	chr10	TRUE	TRUE
Afg3l1	chr8	TRUE	TRUE
Afg3l2	chr18	TRUE	TRUE
Afm	chr5	FALSE	FALSE
Afmid	chr11	TRUE	TRUE
Afp	chr5	FALSE	FALSE
Aftph	chr11	TRUE	TRUE
Aga	chr8	FALSE	FALSE
Agap1	chr1	TRUE	TRUE
Agap2	chr10	TRUE	TRUE
Agap3	chr5	TRUE	TRUE
Agbl1	chr7	FALSE	FALSE
Agbl2	chr2	FALSE	FALSE
Agbl3	chr6	FALSE	FALSE
Agbl4	chr4	FALSE	TRUE
Agbl5	chr5	FALSE	FALSE
Ager	chr17	FALSE	FALSE
Agfg1	chr1	FALSE	FALSE
Agfg2	chr5	FALSE	FALSE
Aggf1	chr13	FALSE	FALSE
Agk	chr6	FALSE	FALSE
Agl	chr3	FALSE	FALSE
Agmat	chr4	TRUE	FALSE
Agmo	chr12	FALSE	FALSE
Ago1	chr4	FALSE	TRUE
Ago2	chr15	FALSE	TRUE
Ago3	chr4	FALSE	FALSE
Ago4	chr4	FALSE	FALSE
Agpat1	chr17	TRUE	FALSE
Agpat2	chr2	FALSE	FALSE
Agpat3	chr10	TRUE	TRUE
Agpat4	chr17	TRUE	TRUE
Agpat5	chr8	FALSE	FALSE
Agps	chr2	FALSE	TRUE
Agr2	chr12	FALSE	FALSE
Agr3	chr12	FALSE	FALSE
Agrn	chr4	TRUE	FALSE
Agrp	chr8	TRUE	TRUE
Agt	chr8	TRUE	TRUE
Agtpbp1	chr13	FALSE	TRUE
Agtr1a	chr13	FALSE	FALSE
Agtr1b	chr3	FALSE	FALSE
Agtr2	chrX	TRUE	FALSE
Agtrap	chr4	FALSE	FALSE
Agxt	chr1	FALSE	FALSE
Agxt2	chr15	FALSE	FALSE
Ahctf1	chr1	FALSE	FALSE
Ahcy	chr2	FALSE	FALSE
Ahcyl1	chr3	FALSE	FALSE
Ahcyl2	chr6	TRUE	TRUE
Ahdc1	chr4	TRUE	TRUE
Ahi1	chr10	FALSE	FALSE
Ahnak	chr19	FALSE	FALSE
Ahnak2	chr12	TRUE	FALSE
Ahr	chr12	TRUE	TRUE
Ahrr	chr13	FALSE	FALSE
Ahsa1	chr12	FALSE	FALSE
Ahsa2	chr11	FALSE	FALSE
Ahsg	chr16	FALSE	FALSE
Aicda	chr6	TRUE	FALSE
Aida	chr1	FALSE	FALSE
Aif1	chr17	FALSE	FALSE
Aif1l	chr2	TRUE	TRUE
Aifm1	chrX	FALSE	FALSE
Aifm2	chr10	TRUE	FALSE
Aifm3	chr16	FALSE	FALSE
Aig1	chr10	FALSE	FALSE
Aim2	chr1	FALSE	FALSE
Aimp1	chr3	FALSE	FALSE
Aimp2	chr5	FALSE	FALSE
Aip	chr19	FALSE	FALSE
Aipl1	chr11	TRUE	FALSE
Aire	chr10	FALSE	FALSE
Ajap1	chr4	FALSE	FALSE
Ajm1	chr2	FALSE	FALSE
Ajuba	chr14	TRUE	TRUE
Ak1	chr2	TRUE	TRUE
Ak2	chr4	TRUE	FALSE
Ak3	chr19	FALSE	FALSE
Ak4	chr4	FALSE	FALSE
Ak5	chr3	FALSE	TRUE
Ak6	chr13	TRUE	FALSE
Ak7	chr12	FALSE	FALSE
Ak8	chr2	FALSE	FALSE
Ak9	chr10	FALSE	TRUE
Akain1	chr17	FALSE	FALSE
Akap1	chr11	FALSE	FALSE
Akap10	chr11	FALSE	TRUE
Akap11	chr14	FALSE	FALSE
Akap12	chr10	TRUE	TRUE
Akap13	chr7	FALSE	FALSE
Akap14	chrX	FALSE	FALSE
Akap17b	chrX	FALSE	FALSE
Akap3	chr6	FALSE	FALSE
Akap4	chrX	FALSE	FALSE
Akap5	chr12	TRUE	FALSE
Akap6	chr12	TRUE	TRUE
Akap7	chr10	FALSE	FALSE
Akap8	chr17	FALSE	FALSE
Akap8l	chr17	FALSE	FALSE
Akap9	chr5	TRUE	TRUE
Akip1	chr7	FALSE	FALSE
Akirin1	chr4	FALSE	FALSE
Akirin2	chr4	FALSE	FALSE
Akna	chr4	FALSE	FALSE
Aknad1	chr3	TRUE	TRUE
Akp3	chr1	FALSE	FALSE
Akr1a1	chr4	FALSE	FALSE
Akr1b10	chr6	FALSE	FALSE
Akr1b3	chr6	FALSE	FALSE
Akr1b7	chr6	FALSE	FALSE
Akr1b8	chr6	FALSE	FALSE
Akr1c12	chr13	FALSE	FALSE
Akr1c13	chr13	FALSE	FALSE
Akr1c14	chr13	FALSE	FALSE
Akr1c18	chr13	FALSE	FALSE
Akr1c19	chr13	FALSE	FALSE
Akr1c20	chr13	FALSE	FALSE
Akr1c21	chr13	FALSE	FALSE
Akr1c6	chr13	FALSE	FALSE
Akr1cl	chr1	TRUE	FALSE
Akr1d1	chr6	FALSE	FALSE
Akr1e1	chr13	FALSE	FALSE
Akr7a5	chr4	FALSE	FALSE
Akt1	chr12	TRUE	FALSE
Akt1s1	chr7	FALSE	FALSE
Akt2	chr7	FALSE	FALSE
Akt3	chr1	TRUE	TRUE
Aktip	chr8	TRUE	TRUE
Alad	chr4	FALSE	FALSE
Alas1	chr9	FALSE	FALSE
Alas2	chrX	FALSE	FALSE
Alb	chr5	FALSE	FALSE
Albfm1	chr5	TRUE	TRUE
Alcam	chr16	FALSE	FALSE
Aldh16a1	chr7	FALSE	FALSE
Aldh18a1	chr19	FALSE	FALSE
Aldh1a1	chr19	FALSE	FALSE
Aldh1a2	chr9	FALSE	FALSE
Aldh1a3	chr7	TRUE	FALSE
Aldh1a7	chr19	FALSE	FALSE
Aldh1b1	chr4	TRUE	FALSE
Aldh1l1	chr6	TRUE	TRUE
Aldh1l2	chr10	TRUE	TRUE
Aldh2	chr5	TRUE	TRUE
Aldh3a1	chr11	FALSE	FALSE
Aldh3a2	chr11	FALSE	FALSE
Aldh3b1	chr19	TRUE	FALSE
Aldh3b2	chr19	TRUE	FALSE
Aldh3b3	chr19	TRUE	TRUE
Aldh4a1	chr4	TRUE	TRUE
Aldh5a1	chr13	TRUE	TRUE
Aldh6a1	chr12	FALSE	FALSE
Aldh7a1	chr18	FALSE	FALSE
Aldh8a1	chr10	TRUE	FALSE
Aldh9a1	chr1	FALSE	FALSE
Aldoa	chr7	FALSE	FALSE
Aldob	chr4	FALSE	FALSE
Aldoc	chr11	FALSE	FALSE
Alg1	chr16	FALSE	FALSE
Alg10b	chr15	FALSE	FALSE
Alg11	chr8	FALSE	FALSE
Alg12	chr15	FALSE	FALSE
Alg13	chrX	FALSE	FALSE
Alg14	chr3	FALSE	FALSE
Alg2	chr4	TRUE	FALSE
Alg3	chr16	TRUE	FALSE
Alg5	chr3	FALSE	FALSE
Alg6	chr4	FALSE	FALSE
Alg8	chr7	FALSE	FALSE
Alg9	chr9	FALSE	TRUE
Alk	chr17	TRUE	TRUE
Alkal1	chr1	FALSE	FALSE
Alkal2	chr12	TRUE	FALSE
Alkbh1	chr12	FALSE	FALSE
Alkbh2	chr5	FALSE	FALSE
Alkbh3	chr2	FALSE	FALSE
Alkbh4	chr5	FALSE	FALSE
Alkbh5	chr11	FALSE	FALSE
Alkbh6	chr7	TRUE	TRUE
Alkbh7	chr17	FALSE	FALSE
Alkbh8	chr9	FALSE	FALSE
Allc	chr12	FALSE	FALSE
Alms1	chr6	FALSE	TRUE
Alox12	chr11	TRUE	TRUE
Alox12b	chr11	TRUE	FALSE
Alox12e	chr11	TRUE	FALSE
Alox15	chr11	FALSE	FALSE
Alox5	chr6	TRUE	TRUE
Alox5ap	chr5	TRUE	FALSE
Alox8	chr11	FALSE	FALSE
Aloxe3	chr11	FALSE	FALSE
Alpi	chr1	FALSE	FALSE
Alpk1	chr3	FALSE	TRUE
Alpk2	chr18	FALSE	TRUE
Alpk3	chr7	TRUE	FALSE
Alpl	chr4	TRUE	TRUE
Alppl2	chr1	TRUE	FALSE
Als2	chr1	FALSE	TRUE
Als2cl	chr9	FALSE	FALSE
Alx1	chr10	TRUE	TRUE
Alx3	chr3	TRUE	TRUE
Alx4	chr2	TRUE	TRUE
Alyref	chr11	TRUE	FALSE
Amacr	chr15	FALSE	FALSE
Ambn	chr5	FALSE	FALSE
Ambp	chr4	TRUE	FALSE
Ambra1	chr2	TRUE	TRUE
Amd1	chr10	TRUE	FALSE
Amdhd1	chr10	FALSE	FALSE
Amdhd2	chr17	TRUE	FALSE
Amelx	chrX	FALSE	FALSE
Amer1	chrX	TRUE	FALSE
Amer2	chr14	FALSE	FALSE
Amer3	chr1	FALSE	FALSE
Amfr	chr8	FALSE	FALSE
Amh	chr10	TRUE	FALSE
Amhr2	chr15	FALSE	FALSE
Amigo1	chr3	FALSE	FALSE
Ammecr1	chrX	FALSE	TRUE
Ammecr1l	chr18	TRUE	FALSE
Amn	chr12	TRUE	FALSE
Amn1	chr6	FALSE	FALSE
Amot	chrX	FALSE	FALSE
Amotl1	chr9	FALSE	TRUE
Amotl2	chr9	TRUE	FALSE
Ampd1	chr3	FALSE	FALSE
Ampd2	chr3	TRUE	FALSE
Ampd3	chr7	FALSE	FALSE
Amph	chr13	TRUE	TRUE
Amt	chr9	FALSE	FALSE
Amtn	chr5	FALSE	FALSE
Amy1	chr3	FALSE	FALSE
Amy2a1	chr3	FALSE	FALSE
Amy2a5	chr3	FALSE	FALSE
Amz1	chr5	TRUE	FALSE
Amz2	chr11	FALSE	FALSE
Anapc1	chr2	FALSE	TRUE
Anapc10	chr8	FALSE	FALSE
Anapc11	chr11	TRUE	FALSE
Anapc13	chr9	FALSE	FALSE
Anapc15	chr7	TRUE	TRUE
Anapc15-ps	chr10	FALSE	FALSE
Anapc16	chr10	TRUE	FALSE
Anapc2	chr2	FALSE	FALSE
Anapc4	chr5	FALSE	TRUE
Anapc5	chr5	TRUE	TRUE
Anapc7	chr5	FALSE	FALSE
Ang	chr14	FALSE	FALSE
Ang2	chr14	FALSE	FALSE
Ang4	chr14	TRUE	FALSE
Ang5	chr14	FALSE	FALSE
Angel1	chr12	FALSE	FALSE
Angel2	chr1	TRUE	FALSE
Angpt1	chr15	TRUE	TRUE
Angpt2	chr8	TRUE	FALSE
Angpt4	chr2	TRUE	TRUE
Angptl1	chr1	TRUE	FALSE
Angptl2	chr2	TRUE	TRUE
Angptl3	chr4	TRUE	FALSE
Angptl4	chr17	FALSE	FALSE
Angptl6	chr9	TRUE	FALSE
Angptl7	chr4	TRUE	FALSE
Angptl8	chr9	FALSE	FALSE
Ank	chr15	TRUE	TRUE
Ank1	chr8	TRUE	TRUE
Ank2	chr3	FALSE	TRUE
Ank3	chr10	FALSE	FALSE
Ankar	chr1	FALSE	TRUE
Ankdd1a	chr9	FALSE	FALSE
Ankdd1b	chr13	FALSE	TRUE
Ankef1	chr2	FALSE	FALSE
Ankfn1	chr11	FALSE	TRUE
Ankfy1	chr11	TRUE	TRUE
Ankhd1	chr18	FALSE	TRUE
Ankib1	chr5	FALSE	TRUE
Ankk1	chr9	TRUE	FALSE
Ankle1	chr8	TRUE	FALSE
Ankle2	chr5	FALSE	FALSE
Ankmy1	chr1	TRUE	TRUE
Ankmy2	chr12	FALSE	FALSE
Ankra2	chr13	FALSE	FALSE
Ankrd1	chr19	FALSE	FALSE
Ankrd10	chr8	TRUE	TRUE
Ankrd11	chr8	FALSE	TRUE
Ankrd12	chr17	TRUE	TRUE
Ankrd13a	chr5	TRUE	TRUE
Ankrd13b	chr11	TRUE	FALSE
Ankrd13c	chr3	FALSE	FALSE
Ankrd13d	chr19	TRUE	FALSE
Ankrd16	chr2	TRUE	FALSE
Ankrd17	chr5	FALSE	FALSE
Ankrd2	chr19	TRUE	FALSE
Ankrd22	chr19	FALSE	FALSE
Ankrd23	chr1	FALSE	FALSE
Ankrd24	chr10	FALSE	FALSE
Ankrd26	chr6	FALSE	TRUE
Ankrd27	chr7	FALSE	TRUE
Ankrd28	chr14	FALSE	FALSE
Ankrd29	chr18	FALSE	FALSE
Ankrd31	chr13	FALSE	FALSE
Ankrd33	chr15	FALSE	FALSE
Ankrd33b	chr15	FALSE	FALSE
Ankrd34a	chr3	TRUE	FALSE
Ankrd34b	chr13	TRUE	TRUE
Ankrd34c	chr9	TRUE	FALSE
Ankrd35	chr3	TRUE	TRUE
Ankrd36	chr11	FALSE	TRUE
Ankrd37	chr8	FALSE	FALSE
Ankrd39	chr1	FALSE	FALSE
Ankrd40	chr11	TRUE	FALSE
Ankrd42	chr7	FALSE	FALSE
Ankrd44	chr1	TRUE	TRUE
Ankrd45	chr1	FALSE	FALSE
Ankrd46	chr15	FALSE	FALSE
Ankrd50	chr3	FALSE	FALSE
Ankrd52	chr10	FALSE	FALSE
Ankrd53	chr6	FALSE	FALSE
Ankrd54	chr15	TRUE	FALSE
Ankrd55	chr13	FALSE	TRUE
Ankrd6	chr4	TRUE	TRUE
Ankrd60	chr2	FALSE	FALSE
Ankrd61	chr5	TRUE	FALSE
Ankrd65	chr4	FALSE	FALSE
Ankrd66	chr17	TRUE	FALSE
Ankrd7	chr6	FALSE	FALSE
Ankrd9	chr12	FALSE	FALSE
Anks1	chr17	TRUE	TRUE
Anks1b	chr10	TRUE	TRUE
Anks3	chr16	FALSE	FALSE
Anks4b	chr7	FALSE	FALSE
Anks6	chr4	TRUE	TRUE
Ankub1	chr3	TRUE	TRUE
Ankzf1	chr1	FALSE	FALSE
Anln	chr9	FALSE	FALSE
Ano1	chr7	FALSE	FALSE
Ano10	chr9	TRUE	TRUE
Ano2	chr6	FALSE	FALSE
Ano3	chr2	FALSE	FALSE
Ano4	chr10	FALSE	TRUE
Ano5	chr7	TRUE	TRUE
Ano6	chr15	TRUE	TRUE
Ano7	chr1	TRUE	TRUE
Ano8	chr8	TRUE	FALSE
Ano9	chr7	TRUE	TRUE
Anp32a	chr9	TRUE	FALSE
Anp32b	chr4	FALSE	FALSE
Anp32e	chr3	FALSE	FALSE
Anpep	chr7	TRUE	TRUE
Antxr1	chr6	FALSE	TRUE
Antxr2	chr5	FALSE	FALSE
Antxrl	chr14	TRUE	FALSE
Anxa1	chr19	FALSE	FALSE
Anxa10	chr8	FALSE	FALSE
Anxa11	chr14	FALSE	FALSE
Anxa2	chr9	TRUE	TRUE
Anxa3	chr5	FALSE	FALSE
Anxa4	chr6	FALSE	FALSE
Anxa5	chr3	FALSE	FALSE
Anxa6	chr11	FALSE	TRUE
Anxa7	chr14	FALSE	FALSE
Anxa8	chr14	TRUE	TRUE
Anxa9	chr3	TRUE	FALSE
Aoah	chr13	FALSE	FALSE
Aoc1	chr6	FALSE	FALSE
Aoc2	chr11	FALSE	FALSE
Aoc3	chr11	FALSE	FALSE
Aopep	chr13	FALSE	TRUE
Aox1	chr1	FALSE	FALSE
Aox2	chr1	FALSE	TRUE
Aox3	chr1	FALSE	FALSE
Aox4	chr1	FALSE	FALSE
Ap1ar	chr3	FALSE	FALSE
Ap1b1	chr11	TRUE	TRUE
Ap1g1	chr8	TRUE	TRUE
Ap1g2	chr14	TRUE	FALSE
Ap1m1	chr8	TRUE	FALSE
Ap1m2	chr9	TRUE	FALSE
Ap1s1	chr5	FALSE	FALSE
Ap1s2	chrX	FALSE	FALSE
Ap1s3	chr1	TRUE	TRUE
Ap2a1	chr7	FALSE	FALSE
Ap2a2	chr7	FALSE	FALSE
Ap2b1	chr11	TRUE	TRUE
Ap2m1	chr16	FALSE	FALSE
Ap2s1	chr7	FALSE	FALSE
Ap3b1	chr13	TRUE	TRUE
Ap3b2	chr7	TRUE	TRUE
Ap3d1	chr10	FALSE	FALSE
Ap3m1	chr14	FALSE	FALSE
Ap3m2	chr8	FALSE	FALSE
Ap3s1	chr18	FALSE	TRUE
Ap3s2	chr7	FALSE	TRUE
Ap4b1	chr3	FALSE	FALSE
Ap4e1	chr2	FALSE	TRUE
Ap4m1	chr5	TRUE	TRUE
Ap4s1	chr12	FALSE	FALSE
Ap5m1	chr14	FALSE	TRUE
Ap5s1	chr2	FALSE	FALSE
Ap5z1	chr5	TRUE	FALSE
Apaf1	chr10	FALSE	FALSE
Apba1	chr19	TRUE	TRUE
Apba2	chr7	TRUE	TRUE
Apba3	chr10	FALSE	FALSE
Apbb1	chr7	FALSE	FALSE
Apbb1ip	chr2	FALSE	FALSE
Apbb2	chr5	TRUE	TRUE
Apbb3	chr18	FALSE	FALSE
Apc	chr18	TRUE	TRUE
Apc2	chr10	TRUE	FALSE
Apcdd1	chr18	TRUE	FALSE
Apcs	chr1	FALSE	FALSE
Apeh	chr9	FALSE	FALSE
Apela	chr8	FALSE	FALSE
Apex1	chr14	TRUE	FALSE
Apex2	chrX	FALSE	FALSE
Aph1a	chr3	FALSE	FALSE
Aph1b	chr9	FALSE	FALSE
Aph1c	chr9	FALSE	FALSE
Api5	chr2	TRUE	FALSE
Apip	chr2	TRUE	TRUE
Aplf	chr6	FALSE	FALSE
Apln	chrX	FALSE	FALSE
Aplp1	chr7	FALSE	FALSE
Aplp2	chr9	FALSE	TRUE
Apmap	chr2	TRUE	TRUE
Apoa1	chr9	TRUE	FALSE
Apoa2	chr1	TRUE	FALSE
Apoa4	chr9	FALSE	FALSE
Apoa5	chr9	TRUE	FALSE
Apob	chr12	FALSE	FALSE
Apobec1	chr6	TRUE	TRUE
Apobec2	chr17	TRUE	FALSE
Apobec3	chr15	TRUE	TRUE
Apobec4	chr1	FALSE	FALSE
Apobr	chr7	FALSE	FALSE
Apoc1	chr7	TRUE	FALSE
Apoc2	chr7	FALSE	FALSE
Apoc3	chr9	TRUE	FALSE
Apoc4	chr7	TRUE	FALSE
Apod	chr16	FALSE	FALSE
Apoe	chr7	TRUE	FALSE
Apof	chr10	FALSE	FALSE
Apoh	chr11	FALSE	TRUE
Apol10a	chr15	TRUE	FALSE
Apol10b	chr15	TRUE	FALSE
Apol11a	chr15	FALSE	FALSE
Apol11b	chr15	TRUE	TRUE
Apol6	chr15	FALSE	FALSE
Apol7a	chr15	FALSE	FALSE
Apol7b	chr15	TRUE	TRUE
Apol7c	chr15	TRUE	FALSE
Apol7e	chr15	TRUE	TRUE
Apol8	chr15	TRUE	FALSE
Apol9a	chr15	FALSE	FALSE
Apol9b	chr15	TRUE	FALSE
Apold1	chr6	TRUE	FALSE
Apom	chr17	FALSE	FALSE
Apoo	chrX	FALSE	FALSE
Apool	chrX	FALSE	FALSE
Apopt1	chr12	FALSE	FALSE
App	chr16	TRUE	TRUE
Appbp2	chr11	FALSE	FALSE
Appl1	chr14	FALSE	FALSE
Appl2	chr10	TRUE	FALSE
Aprt	chr8	FALSE	FALSE
Aptx	chr4	FALSE	FALSE
Aqp1	chr6	TRUE	FALSE
Aqp11	chr7	FALSE	FALSE
Aqp12	chr1	TRUE	FALSE
Aqp2	chr15	TRUE	FALSE
Aqp3	chr4	TRUE	FALSE
Aqp4	chr18	FALSE	FALSE
Aqp5	chr15	TRUE	FALSE
Aqp6	chr15	FALSE	FALSE
Aqp7	chr4	TRUE	TRUE
Aqp8	chr7	FALSE	FALSE
Aqp9	chr9	FALSE	FALSE
Aqr	chr2	FALSE	TRUE
Ar	chrX	FALSE	FALSE
Araf	chrX	TRUE	TRUE
Arap1	chr7	TRUE	TRUE
Arap2	chr5	FALSE	FALSE
Arap3	chr18	FALSE	FALSE
Arc	chr15	TRUE	FALSE
Arcn1	chr9	FALSE	FALSE
Areg	chr5	FALSE	FALSE
Arel1	chr12	TRUE	TRUE
Arf1	chr11	FALSE	FALSE
Arf2	chr11	TRUE	TRUE
Arf3	chr15	FALSE	FALSE
Arf4	chr14	FALSE	FALSE
Arf5	chr6	FALSE	FALSE
Arf6	chr12	FALSE	FALSE
Arfgap1	chr2	TRUE	TRUE
Arfgap2	chr2	FALSE	FALSE
Arfgap3	chr15	TRUE	TRUE
Arfgef1	chr1	FALSE	FALSE
Arfgef2	chr2	TRUE	TRUE
Arfgef3	chr10	FALSE	TRUE
Arfip1	chr3	FALSE	TRUE
Arfip2	chr7	TRUE	FALSE
Arfrp1	chr2	FALSE	FALSE
Arg1	chr10	TRUE	FALSE
Arg2	chr12	FALSE	FALSE
Arglu1	chr8	TRUE	TRUE
Arhgap1	chr2	TRUE	TRUE
Arhgap10	chr8	TRUE	TRUE
Arhgap11a	chr2	FALSE	FALSE
Arhgap12	chr18	TRUE	TRUE
Arhgap15	chr2	FALSE	FALSE
Arhgap17	chr7	FALSE	FALSE
