"SYMBOL","n_mecp2_peaks","n_mecp2_sig_peaks","mecp2_has_sig","mecp2_Fold","mecp2_min_FDR","n_h2a_peaks","n_h2a_sig_peaks","h2a_has_sig","h2a_Fold","h2a_min_FDR","sig","quadrant","go_eligible","has_physical_overlap","n_total_peaks","gene_length","mch_gene_id","mch_chr","mch_start","mch_end","mch_strand","mch_gene_type","mch_gene_length","mch_ctrl","mch_mut","mch_diff","ctrl_M1_mch","ctrl_M2_mch","ctrl_F1_mch","ctrl_F2_mch","mut_M1_mch","mut_M2_mch","mut_F1_mch","mut_F2_mch","n_ch_sites_mean","total_coverage_mean","edger_logFC","edger_logCPM","edger_F","edger_pval","edger_fdr","p_bonferroni","sig_bonferroni","sig_fdr005","sig_fdr010","gencode_chr","gencode_start","gencode_end","mch_sig","mch_sig_vs_mecp2","mch_sig_vs_h2a","mch_direction","quadrant_mecp2","quadrant_h2a"
"5530401A14Rik",6,1,TRUE,0.543720382,0.040656033,4,1,TRUE,0.380444428,0.013654422,"Significant","Q1 (MeCP2 up / H2A up)",TRUE,TRUE,10,33910,"ENSMUSG00000020703.3","chr11",81860672,81894582,"+","protein_coding",33910,0.0184325974285646,0.0186132126672619,0.00018061523869737,0.0215422353607145,0.0177419150097532,0.0172471206953966,0.017199118648394,0.015056986156136,0.0206772650579256,0.0174525389265361,0.0212660605284501,14219.125,307620.5,-0.145134133605855,4.93456814815511,3.05069293481847,0.0924603595690164,0.205265306306171,1,FALSE,FALSE,FALSE,"chr11",81860672,81894581,FALSE,"Not significant","Not significant","mCH not sig","Q4 (up / down)","Q4 (up / down)"
"5730522E02Rik",3,1,TRUE,1.238313529,0.000261822,4,2,TRUE,0.4527588765,0.001642073,"Significant","Q1 (MeCP2 up / H2A up)",TRUE,FALSE,7,608001,"ENSMUSG00000032985.15","chr11",25602762,26210763,"-","protein_coding",608001,0.0194983921685081,0.0199191953863617,0.00042080321785356,0.0220068839651186,0.0185043910316876,0.0180044216323606,0.0194778720448657,0.0162680400539408,0.0218444389150166,0.0187845801347083,0.0227797224417811,222462.75,5015357,-0.119349899800196,9.05379816368939,19.1539526332949,0.00017286793945651,0.00172597961131757,1,FALSE,TRUE,TRUE,"chr11",25602762,26210762,TRUE,"Significant","Significant","mCH down","Q4 (up / down)","Q4 (up / down)"
"6430548M08Rik",3,0,FALSE,-0.036492692,0.088971799,5,1,TRUE,-0.425048406,2.83e-05,"Not significant","Q3 (MeCP2 down / H2A down)",FALSE,TRUE,8,51155,"ENSMUSG00000031824.15","chr8",120114151,120165306,"+","protein_coding",51155,0.0205065220363322,0.0176521863189461,-0.00285433571738605,0.0220884893449947,0.0185768808613693,0.0190395449324509,0.0223211730065137,0.0148725942540118,0.0197536480386325,0.0162531414151485,0.0197293615679917,24639.25,470618,-0.351497632359239,5.58295788865206,25.5367562235495,2.88720335455704e-05,0.00040926421130225,0.609113291710898,FALSE,TRUE,TRUE,"chr8",120114151,120165305,TRUE,"Not significant","Significant","mCH down","Q3 (down / down)","Q3 (down / down)"
"7530416G11Rik",1,1,TRUE,-0.745859906,0.01299982,6,2,TRUE,-0.7812735845,1.08e-08,"Significant","Q3 (MeCP2 down / H2A down)",TRUE,TRUE,7,10492,"ENSMUSG00000096607.1","chr15",85492735,85503227,"-","protein_coding",10492,0.0443403203164965,0.0322183048465813,-0.0121220154699152,0.0472268880155249,0.0411513311889337,0.0419839223418778,0.0469991397196498,0.0274659015302728,0.0328946598818506,0.0323102144906417,0.0362024434835602,5031.75,86531.5,-0.558576322137043,4.16398892171917,27.8728931847836,1.59007128972155e-05,0.00025560776826362,0.335457339992556,FALSE,TRUE,TRUE,"chr15",85492735,85503226,TRUE,"Significant","Significant","mCH down","Q3 (down / down)","Q3 (down / down)"
"8030474K03Rik",1,0,FALSE,-0.127336061,0.577794567,2,1,TRUE,-0.527674153,0.017279953,"Not significant","Q3 (MeCP2 down / H2A down)",FALSE,TRUE,3,3987,"ENSMUSG00000046774.17","chrX",101794655,101798642,"+","protein_coding",3987,0.018806784837842,0.0210856817479599,0.00227889691011791,0.0257241677475141,0.00887166236003445,0.0136508977617447,0.0269804114820747,0.0218773574738657,0.025935653315824,0.0164380225667668,0.020091693635383,1952.125,22608.75,0.030277148699013,1.22892723220112,0.00736561239797216,0.932261845218809,0.962462840645032,1,FALSE,FALSE,FALSE,"chrX",101794655,101798641,FALSE,"Not significant","Not significant","mCH not sig","Q2 (down / up)","Q2 (down / up)"
"9130401M01Rik",1,0,FALSE,0.045610118,0.859640161,4,4,TRUE,0.5970830215,1.62e-12,"Not significant","Q1 (MeCP2 up / H2A up)",FALSE,TRUE,5,54167,"ENSMUSG00000101892.1","chr15",58022258,58034325,"-","protein_coding",12067,0.0188184403664076,0.0346563363677581,0.0158378960013505,0.0194870020099299,0.0150763502534247,0.0169022323900258,0.0238081768122501,0.0291891891891892,0.0376434029668072,0.0331877459043867,0.0386050074106495,5454.625,123974.5,0.767291275960532,4.14511159092865,40.9302254216028,8.73036936875786e-07,2.28233708268506e-05,0.0184184602572685,TRUE,TRUE,TRUE,"chr15",58022258,58034324,TRUE,"Not significant","Significant","mCH up","Q1 (up / up)","Q1 (up / up)"
"9230112D13Rik",1,0,FALSE,-0.034173723,0.901113926,1,1,TRUE,0.482604496,0.000146395,"Not significant","Q2 (MeCP2 down / H2A up)",FALSE,FALSE,2,11181,"ENSMUSG00000021797.2","chr14",34511620,34522801,"-","protein_coding",11181,0.0214955927632547,0.0206920661007594,-0.00080352666249522,0.0227634026720785,0.0200478133201673,0.0226824810979324,0.0204886739628404,0.0148409481878882,0.0228707218201955,0.0186331188262369,0.0264234755687172,4671,99652.25,-0.282499930024391,3.49171067125284,4.42131709541765,0.0452843792118694,0.123880257810271,1,FALSE,FALSE,FALSE,"chr14",34511620,34522800,FALSE,"Not significant","Not significant","mCH not sig","Q3 (down / down)","Q4 (up / down)"
"9330182O14Rik",1,0,FALSE,-0.312665558,0.17051278,2,1,TRUE,0.350764043,0.019557482,"Not significant","Q2 (MeCP2 down / H2A up)",FALSE,FALSE,3,15646,"ENSMUSG00000094112.2","chr15",40134364,40150010,"+","protein_coding",15646,0.0153671541024655,0.0148920817497851,-0.00047507235268031,0.0159451495920218,0.0124121689444831,0.0153795344187375,0.0177317634546195,0.0138091485609216,0.016877288620908,0.0145270208942219,0.0143548689230891,6638.25,135025,-0.0942748454677781,3.46158564466816,0.428877887047379,0.518269153135312,0.671369539708687,1,FALSE,FALSE,FALSE,"chr15",40134364,40150009,FALSE,"Not significant","Not significant","mCH not sig","Q3 (down / down)","Q4 (up / down)"
"9430038I01Rik",2,0,FALSE,-0.168159834,0.143447675,1,0,FALSE,0.314405382,0.092041671,"Not significant","Q2 (MeCP2 down / H2A up)",FALSE,TRUE,3,35189,"ENSMUSG00000040139.14","chr7",137375573,137410762,"-","protein_coding",35189,0.0192604673843193,0.0187151534246544,-0.00054531395966493,0.0225882083833705,0.018330284870009,0.0171237559280075,0.0189996203558902,0.0149583446992903,0.0207114542840052,0.0167323616477819,0.0224584530675401,14761.375,331201.625,-0.231213851105121,5.06832877554564,8.66266245395132,0.00673522720877808,0.03022411047668,1,FALSE,TRUE,TRUE,"chr7",137375573,137410761,TRUE,"Not significant","Not significant","mCH down","Q3 (down / down)","Q4 (up / down)"
"A130010J15Rik",1,0,FALSE,-0.092828868,0.669874943,1,1,TRUE,0.927822234,2.44e-14,"Not significant","Q2 (MeCP2 down / H2A up)",FALSE,TRUE,2,9787,"ENSMUSG00000079144.7","chr1",193168045,193177832,"+","protein_coding",9787,0.0139529307383338,0.0168269302195736,0.00287399948123978,0.0166284403669725,0.0137868429264418,0.0118797948773459,0.0135166447825751,0.0121673283340685,0.019864094090552,0.0179250889764802,0.0173512094771937,4090,89053,0.113277799651014,2.87296832560448,0.430341010056206,0.517562147717458,0.670783181619069,1,FALSE,FALSE,FALSE,"chr1",193168045,193177831,FALSE,"Not significant","Not significant","mCH not sig","Q2 (down / up)","Q1 (up / up)"
"A1bg",1,0,FALSE,-0.085460749,0.681658141,1,0,FALSE,0.029244172,0.799664125,"Not significant","Q2 (MeCP2 down / H2A up)",FALSE,FALSE,2,26154,"ENSMUSG00000022347.8","chr15",60896858,60923012,"-","protein_coding",26154,0.015771915531944,0.0151620997399727,-0.0006098157919713,0.0183271041903645,0.0151590661401885,0.0133499078566143,0.0162515839406087,0.0133009304435922,0.0163278086156127,0.0129737187071941,0.0180459411934917,10712.75,240684.75,-0.215653807799495,4.31818867274886,4.33288770042409,0.0473281536584928,0.127797524348294,1,FALSE,FALSE,FALSE,"chr15",60896858,60923011,FALSE,"Not significant","Not significant","mCH not sig","Q3 (down / down)","Q4 (up / down)"
"A3galt2",3,0,FALSE,-0.080963372,0.423987169,2,1,TRUE,-0.49418145,0.001073173,"Not significant","Q3 (MeCP2 down / H2A down)",FALSE,TRUE,5,13935,"ENSMUSG00000028794.13","chr4",128755363,128769298,"+","protein_coding",13935,0.0274245683190721,0.0285384235647462,0.00111385524567416,0.0300293491541649,0.0267130198499516,0.0265045873324229,0.0264513169397488,0.0228657799274486,0.0299400003191472,0.0270756702986559,0.0342722437137331,6298.125,130971.5,-0.0976786764703885,4.28778169119631,0.935262487224362,0.342373609861606,0.509833761178372,1,FALSE,FALSE,FALSE,"chr4",128755363,128769297,FALSE,"Not significant","Not significant","mCH not sig","Q3 (down / down)","Q3 (down / down)"
"A4galt",2,0,FALSE,0.126340254,0.219813276,2,1,TRUE,-0.308325966,0.009125085,"Not significant","Q4 (MeCP2 up / H2A down)",FALSE,TRUE,4,25053,"ENSMUSG00000047878.13","chr15",83226721,83251774,"-","protein_coding",25053,0.0309806610238014,0.0276883562500737,-0.0032923047737277,0.0321385718670648,0.0306381477096804,0.0281310402389738,0.0330148842794866,0.0226867339556008,0.0309679552481547,0.0260282254305856,0.0310705103659537,11472.5,231438.875,-0.298219244260987,5.18057570512858,14.327206611604,0.000812535276797,0.0058866953072069,1,FALSE,TRUE,TRUE,"chr15",83226721,83251773,TRUE,"Not significant","Significant","mCH down","Q4 (up / down)","Q3 (down / down)"
"A530016L24Rik",1,0,FALSE,-0.005092675,0.990100293,2,2,TRUE,-0.5204372235,1.34e-10,"Not significant","Q3 (MeCP2 down / H2A down)",FALSE,TRUE,3,10480,"ENSMUSG00000043122.7","chr12",112489447,112499927,"+","protein_coding",10480,0.0252813591779806,0.0230904292616528,-0.00219092991632778,0.0283067338878007,0.0205491014563926,0.0269099001493368,0.0253597012183922,0.0158850537017299,0.0226219616326066,0.0283952345517104,0.0254594671605642,5211.25,88473.125,-0.261357424389068,3.5237296891893,3.2256523112796,0.0840763223462161,0.191674753894329,1,FALSE,FALSE,FALSE,"chr12",112489447,112499926,FALSE,"Not significant","Not significant","mCH not sig","Q3 (down / down)","Q3 (down / down)"
"A630023A22Rik",1,0,FALSE,-0.17571133,0.387913509,3,0,FALSE,-0.038467916,0.090529417,"Not significant","Q3 (MeCP2 down / H2A down)",FALSE,TRUE,4,51629,"ENSMUSG00000095493.2","chr14",34051125,34102754,"-","protein_coding",51629,0.0291943819998314,0.0270564504141895,-0.00213793158564186,0.0290011500234502,0.030264580620959,0.0277470681893921,0.0297647291655241,0.0231176448185246,0.029130803772512,0.0249743268466909,0.0310030262190305,24058.5,479901.375,-0.223787594592477,6.17257526673262,15.0839758182037,0.00062905070593893,0.00482234111307913,1,FALSE,TRUE,TRUE,"chr14",34051125,34102753,TRUE,"Not significant","Not significant","mCH down","Q3 (down / down)","Q3 (down / down)"
"A630076J17Rik",1,0,FALSE,0.02254625,0.94080179,1,0,FALSE,-0.071650368,0.64668831,"Not significant","Q4 (MeCP2 up / H2A down)",FALSE,TRUE,2,4110,"ENSMUSG00000094613.2","chr3",107230613,107234723,"+","protein_coding",4110,0.0167546015238628,0.0205924893207407,0.00383788779687785,0.0221911658831999,0.0138342186723736,0.0153996577853825,0.0155933637544952,0.0223576381592772,0.0185329133085137,0.019355040603339,0.0221243652118328,1893,37587.75,0.257971243448028,1.91147274304053,1.15535373552628,0.292265636178747,0.458419326291734,1,FALSE,FALSE,FALSE,"chr3",107230613,107234722,FALSE,"Not significant","Not significant","mCH not sig","Q1 (up / up)","Q2 (down / up)"
"A830018L16Rik",1,0,FALSE,0.133571823,0.484540067,1,1,TRUE,0.360938778,0.000266247,"Not significant","Q1 (MeCP2 up / H2A up)",FALSE,TRUE,2,561797,"ENSMUSG00000057715.13","chr1",11414104,11975901,"+","protein_coding",561797,0.0141639543180899,0.0152209034680126,0.00105694914992268,0.0173337959148272,0.0126800261640007,0.0120807957500078,0.0145611994435239,0.0115816941055639,0.0170974789486633,0.0136139823008114,0.0185904585170117,197664.125,4204514.5,-0.119749928117308,8.36256156451714,8.60710900404079,0.00689061280671338,0.0307794322217303,1,FALSE,TRUE,TRUE,"chr1",11414104,11975900,TRUE,"Not significant","Significant","mCH down","Q4 (up / down)","Q4 (up / down)"
"A930004D18Rik",8,5,TRUE,1.013659246,0.000167696,2,2,TRUE,0.420488578,5.26e-09,"Significant","Q1 (MeCP2 up / H2A up)",TRUE,TRUE,10,12545,"ENSMUSG00000054057.2","chr2",18025192,18037737,"-","protein_coding",12545,0.0703361356519932,0.0879035198868638,0.0175673842348706,0.0612797727197648,0.0705573510655423,0.0750403048512385,0.0744671139714273,0.088386589970352,0.0877242166497289,0.0863850031149119,0.0891182698124622,5276.625,106528.125,0.347547286775663,5.52666521182093,23.5903462948844,4.8531242222e-05,0.00062392664055913,1,FALSE,TRUE,TRUE,"chr2",18025192,18037736,TRUE,"Significant","Significant","mCH up","Q1 (up / up)","Q1 (up / up)"
"A930009A15Rik",3,0,FALSE,0.008084235,0.582776622,3,1,TRUE,0.351789932,0.000551999,"Not significant","Q1 (MeCP2 up / H2A up)",FALSE,FALSE,6,12463,"ENSMUSG00000092210.1","chr10",115569985,115582448,"+","protein_coding",12463,0.0312034642487635,0.0388869599008156,0.00768349565205213,0.0290743335848592,0.030322011878248,0.033294606504014,0.032122905027933,0.0363923002530371,0.0385033533356866,0.0376119240008736,0.0430402620136654,5023.875,113413.125,0.284459729422755,4.427114919015,8.46664654750524,0.00730122685488292,0.0321323813104022,1,FALSE,TRUE,TRUE,"chr10",115569985,115582447,TRUE,"Not significant","Significant","mCH up","Q1 (up / up)","Q1 (up / up)"
"A930018P22Rik",1,0,FALSE,-0.085448568,0.689741074,1,0,FALSE,0.13168864,0.204034836,"Not significant","Q2 (MeCP2 down / H2A up)",FALSE,TRUE,2,1981,"ENSMUSG00000032671.5","chr2",104122768,104124749,"+","protein_coding",1981,0.0322767383954814,0.031775087277107,-0.00050165111837437,0.0283840657727317,0.038941624934599,0.0249197940759531,0.0368614687986416,0.0424932371505861,0.0325946390782977,0.026329740236791,0.0256827326427532,916,16043.25,0.0668908859628308,1.47639033577281,0.0528913084676607,0.819898972791916,0.892728694514886,1,FALSE,FALSE,FALSE,"chr2",104122768,104124748,FALSE,"Not significant","Not significant","mCH not sig","Q2 (down / up)","Q1 (up / up)"
"A930033H14Rik",1,0,FALSE,-0.071214765,0.763596414,1,0,FALSE,0.152243023,0.091263411,"Not significant","Q2 (MeCP2 down / H2A up)",FALSE,FALSE,2,3337,"ENSMUSG00000090622.1","chr10",69209761,69213098,"-","protein_coding",3337,0.0374403372136619,0.0311053111627485,-0.00633502605091346,0.0359729599227426,0.0344491220864565,0.0380432058543431,0.0412960609911055,0.0232117479867361,0.0324261109929832,0.0305907172995781,0.0381926683716965,1491.125,25076.75,-0.423862185898282,2.22742931658501,4.07347775013668,0.0539457203948242,0.140015951772592,1,FALSE,FALSE,FALSE,"chr10",69209761,69213097,FALSE,"Not significant","Not significant","mCH not sig","Q3 (down / down)","Q4 (up / down)"
"AI593442",1,0,FALSE,0.261603769,0.266380145,1,0,FALSE,-0.190066839,0.114969994,"Not significant","Q4 (MeCP2 up / H2A down)",FALSE,FALSE,2,6739,"ENSMUSG00000078307.3","chr9",52673041,52679780,"-","protein_coding",6739,0.0430542808550317,0.0409508053025824,-0.00210347555244936,0.0408193252615493,0.0442376647088585,0.0439922560448161,0.043167877404903,0.035059331175836,0.0431448482118037,0.0409817584470523,0.0446172833756375,2801.75,56661.625,-0.140944426201875,3.68763161523888,1.25727125906563,0.272376747913907,0.436950212967812,1,FALSE,FALSE,FALSE,"chr9",52673041,52679779,FALSE,"Not significant","Not significant","mCH not sig","Q4 (up / down)","Q3 (down / down)"
"AI854703",2,0,FALSE,0.0218847065,0.918609135,1,1,TRUE,0.5876138,9.63e-09,"Not significant","Q1 (MeCP2 up / H2A up)",FALSE,FALSE,3,6926,"ENSMUSG00000053297.14","chr6",48626763,48633689,"+","protein_coding",6926,0.0174168375171121,0.0188882548149335,0.00147141729782134,0.0188746986715905,0.0143313576588257,0.0152492289109851,0.0212120648270472,0.0181066513161338,0.0230762120053447,0.0182059629883482,0.0161641929499072,3443.5,59500.375,0.0675847634812583,2.54591248242086,0.112606968991905,0.739877314903359,0.839877849670593,1,FALSE,FALSE,FALSE,"chr6",48626763,48633688,FALSE,"Not significant","Not significant","mCH not sig","Q1 (up / up)","Q1 (up / up)"
"AU015836",1,0,FALSE,-0.006140175,0.988061377,2,0,FALSE,-0.3596536185,0.211700469,"Not significant","Q3 (MeCP2 down / H2A down)",FALSE,TRUE,3,6812,"ENSMUSG00000081044.8","chrX",93968658,93975470,"+","protein_coding",6812,0.0154309948466144,0.0162338670547924,0.00080287220817802,0.0187800878167487,0.0162574333397276,0.0132727512678871,0.0134137069620941,0.0114816554459579,0.0218831925429653,0.014776365972548,0.0167942542576983,2868.125,45836.625,-0.149947256016673,1.90711953920202,0.380279594830885,0.542794492189432,0.692509397781837,1,FALSE,FALSE,FALSE,"chrX",93968658,93975469,FALSE,"Not significant","Not significant","mCH not sig","Q3 (down / down)","Q3 (down / down)"
"AU022252",1,0,FALSE,-0.066325254,0.778651843,1,1,TRUE,0.405647073,0.005723352,"Not significant","Q2 (MeCP2 down / H2A up)",FALSE,TRUE,2,29143,"ENSMUSG00000078584.9","chr4",119203569,119232712,"-","protein_coding",29143,0.01417409275786,0.0153752389674262,0.0012011462095662,0.0181323076199214,0.0125454482666759,0.012765292299142,0.0132533228457007,0.0128794748301831,0.0169779156112454,0.0145506213376547,0.0170929440906216,13183.25,277596,-0.0338131132458775,4.45359499670819,0.109797551491852,0.743020008470732,0.841998878374981,1,FALSE,FALSE,FALSE,"chr4",119203569,119232711,FALSE,"Not significant","Not significant","mCH not sig","Q3 (down / down)","Q4 (up / down)"
"AU040320",2,0,FALSE,-0.00196086249999999,0.485724451,1,0,FALSE,0.211814867,0.209940181,"Not significant","Q2 (MeCP2 down / H2A up)",FALSE,FALSE,3,116527,"ENSMUSG00000028830.14","chr4",126753543,126870070,"+","protein_coding",116527,0.0182863737824951,0.0192745447019581,0.00098817091946296,0.0219173086116738,0.0172484374382276,0.0172586100861009,0.0167211389939782,0.0164867175974215,0.0208444883056381,0.0182058570767502,0.0215611158280225,50049.75,1014718.375,-0.0552701091925761,6.66827615303958,1.1484583009276,0.293679665591376,0.460069793196796,1,FALSE,FALSE,FALSE,"chr4",126753543,126870069,FALSE,"Not significant","Not significant","mCH not sig","Q3 (down / down)","Q4 (up / down)"
"AW554918",1,0,FALSE,-0.050365664,0.84218083,2,2,TRUE,0.7743007,1.96e-17,"Not significant","Q2 (MeCP2 down / H2A up)",FALSE,FALSE,3,298323,"ENSMUSG00000033632.16","chr18",25168998,25467321,"+","protein_coding",298323,0.0162277241220031,0.0157544019722559,-0.00047332214974717,0.0185994597959853,0.0146983343641549,0.0154584316484638,0.0161546706794083,0.0120869699365036,0.0181502983901729,0.0147280761304823,0.0180522634318647,108771.75,2258038,-0.228352216874151,7.59327216283579,32.7768031838146,4.94391565218496e-06,9.58656144431489e-05,0.104301788514146,FALSE,TRUE,TRUE,"chr18",25168998,25467320,TRUE,"Not significant","Significant","mCH down","Q3 (down / down)","Q4 (up / down)"
"Aacs",3,0,FALSE,-0.029280399,0.693216448,3,1,TRUE,0.494440719,0.000453477,"Not significant","Q2 (MeCP2 down / H2A up)",FALSE,TRUE,6,41597,"ENSMUSG00000029482.4","chr5",125475813,125517410,"+","protein_coding",41597,0.0201298948832331,0.0211135448594152,0.00098364997618218,0.0205332567839111,0.0172785310878657,0.0211901519891068,0.0215176396720486,0.0176579465262798,0.0235207200856728,0.0200685680477124,0.023206944777996,20302.125,365420.25,-0.0410295632339971,5.32905806524885,0.28247938483409,0.5995744217913,0.737477937064544,1,FALSE,FALSE,FALSE,"chr5",125475813,125517409,FALSE,"Not significant","Not significant","mCH not sig","Q3 (down / down)","Q4 (up / down)"
"Aadat",1,0,FALSE,-0.001691845,0.996467348,2,1,TRUE,0.390839874,0.006957651,"Not significant","Q2 (MeCP2 down / H2A up)",FALSE,FALSE,3,39746,"ENSMUSG00000057228.6","chr8",60505931,60545677,"+","protein_coding",39746,0.01659687230384,0.0168280780432298,0.00023120573938979,0.0186830469746877,0.0157500160020483,0.016827257450272,0.015127168788352,0.0121203529787008,0.0197784486952388,0.0169310075295095,0.0184825029694699,15313.625,302527.5,-0.15725477996672,4.76262061542852,2.5734134815706,0.120704124042936,0.24817219617326,1,FALSE,FALSE,FALSE,"chr8",60505931,60545676,FALSE,"Not significant","Not significant","mCH not sig","Q3 (down / down)","Q4 (up / down)"
"Aagab",1,0,FALSE,-0.09670751,0.657985338,1,1,TRUE,-0.305930946,0.000338916,"Not significant","Q3 (MeCP2 down / H2A down)",FALSE,FALSE,2,41929,"ENSMUSG00000037257.8","chr9",63602659,63644588,"+","protein_coding",41929,0.0176531695509488,0.0179152572319348,0.00026208768098599,0.0191224532369098,0.0166172144251295,0.0168690725304236,0.0180039380113323,0.0134545469089338,0.020025113409171,0.0171719299985127,0.0210094386111216,18268.5,405140.75,-0.159281580390747,5.26974023887961,4.62166303756736,0.0410091849410047,0.115248537991258,1,FALSE,FALSE,FALSE,"chr9",63602659,63644587,FALSE,"Not significant","Not significant","mCH not sig","Q3 (down / down)","Q3 (down / down)"
