gene_name	chr	mch_hyper	ov_k27ac_lost
Mal	chr2	FALSE	FALSE
Mamdc2	chr19	TRUE	TRUE
Maml1	chr11	FALSE	FALSE
Maml3	chr3	TRUE	TRUE
Man1a2	chr3	FALSE	FALSE
Man1c1	chr4	FALSE	TRUE
Man2a1	chr17	TRUE	TRUE
Man2b1	chr8	FALSE	FALSE
Man2c1	chr9	FALSE	FALSE
Manea	chr4	TRUE	TRUE
Mansc4	chr6	FALSE	FALSE
Maob	chrX	FALSE	FALSE
Map1b	chr13	FALSE	TRUE
Map2	chr1	FALSE	TRUE
Map2k1	chr9	FALSE	FALSE
Map2k2	chr10	FALSE	FALSE
Map2k4	chr11	FALSE	FALSE
Map2k5	chr9	FALSE	TRUE
Map2k6	chr11	FALSE	FALSE
Map3k13	chr16	FALSE	TRUE
Map3k15	chrX	FALSE	FALSE
Map3k19	chr1	FALSE	FALSE
Map3k2	chr18	FALSE	FALSE
Map3k20	chr2	FALSE	FALSE
Map3k3	chr11	FALSE	FALSE
Map3k4	chr17	FALSE	FALSE
Map3k5	chr10	TRUE	TRUE
Map3k6	chr4	FALSE	FALSE
Map3k7	chr4	FALSE	FALSE
Map3k9	chr12	FALSE	TRUE
Map4	chr9	FALSE	TRUE
Map4k3	chr17	FALSE	TRUE
Map4k4	chr1	FALSE	FALSE
Map4k5	chr12	FALSE	FALSE
Map6	chr7	FALSE	FALSE
Map7	chr10	FALSE	TRUE
Map7d2	chrX	FALSE	FALSE
Mapk1	chr16	FALSE	FALSE
Mapk10	chr5	FALSE	TRUE
Mapk13	chr17	FALSE	FALSE
Mapk14	chr17	FALSE	FALSE
Mapk6	chr9	FALSE	TRUE
Mapk8	chr14	FALSE	TRUE
Mapkap1	chr2	FALSE	FALSE
Mapkapk2	chr1	FALSE	FALSE
Mapkbp1	chr2	FALSE	FALSE
Mapre3	chr5	FALSE	FALSE
Mapt	chr11	FALSE	FALSE
Marchf10	chr11	FALSE	FALSE
Marchf2	chr17	FALSE	FALSE
Marchf3	chr18	TRUE	TRUE
Marchf4	chr1	FALSE	FALSE
Marchf6	chr15	FALSE	TRUE
Marchf7	chr2	FALSE	FALSE
Marf1	chr16	FALSE	FALSE
Mark1	chr1	FALSE	FALSE
Mark2	chr19	FALSE	FALSE
Mark3	chr12	FALSE	FALSE
Mark4	chr7	FALSE	FALSE
Masp1	chr16	FALSE	FALSE
Mast2	chr4	FALSE	FALSE
Mast3	chr8	FALSE	FALSE
Mat2b	chr11	FALSE	TRUE
Matr3	chr18	FALSE	FALSE
Mau2	chr8	FALSE	FALSE
Max	chr12	FALSE	TRUE
Mb21d2	chr16	FALSE	FALSE
Mbd2	chr18	FALSE	FALSE
Mbd3	chr10	FALSE	FALSE
Mbd5	chr2	FALSE	FALSE
Mbnl1	chr3	FALSE	TRUE
Mbnl2	chr14	FALSE	TRUE
Mbnl3	chrX	TRUE	FALSE
Mboat2	chr12	FALSE	FALSE
Mbtd1	chr11	FALSE	FALSE
Mbtps1	chr8	FALSE	FALSE
Mbtps2	chrX	TRUE	TRUE
Mcc	chr18	FALSE	TRUE
Mccc2	chr13	FALSE	FALSE
Mcf2	chrX	FALSE	FALSE
Mcf2l	chr8	FALSE	TRUE
Mcm3ap	chr10	FALSE	FALSE
Mcm6	chr1	FALSE	FALSE
Mcm9	chr10	TRUE	TRUE
Mcph1	chr8	FALSE	FALSE
Mctp1	chr13	FALSE	TRUE
Mctp2	chr7	FALSE	FALSE
Mcur1	chr13	TRUE	FALSE
Mdga1	chr17	FALSE	TRUE
Mdga2	chr12	TRUE	FALSE
Mdm4	chr1	FALSE	FALSE
Mdn1	chr4	FALSE	FALSE
Me1	chr9	FALSE	FALSE
Me2	chr18	FALSE	FALSE
Med1	chr11	FALSE	FALSE
Med12l	chr3	FALSE	TRUE
Med13	chr11	FALSE	FALSE
Med13l	chr5	FALSE	FALSE
Med14	chrX	FALSE	FALSE
Med15	chr16	FALSE	FALSE
Med16	chr10	FALSE	FALSE
Med24	chr11	FALSE	FALSE
Med25	chr7	FALSE	TRUE
Med27	chr2	FALSE	FALSE
Med30	chr15	TRUE	FALSE
Medag	chr5	FALSE	TRUE
Mef2a	chr7	FALSE	FALSE
Mef2b	chr8	FALSE	FALSE
Megf10	chr18	FALSE	FALSE
Megf11	chr9	FALSE	TRUE
Megf6	chr4	FALSE	FALSE
Mei1	chr15	FALSE	FALSE
Meikin	chr11	FALSE	FALSE
Meis1	chr11	FALSE	FALSE
Meis2	chr2	FALSE	FALSE
Melk	chr4	FALSE	FALSE
Memo1	chr17	FALSE	FALSE
Mepe	chr5	FALSE	FALSE
Mertk	chr2	FALSE	FALSE
Metap1d	chr2	FALSE	FALSE
Methig1	chr15	FALSE	FALSE
Metrnl	chr11	FALSE	FALSE
Mettl21c	chr1	FALSE	FALSE
Mettl21e	chr1	TRUE	TRUE
Mettl26	chr17	FALSE	FALSE
Mettl4	chr17	FALSE	FALSE
Mettl6	chr14	FALSE	FALSE
Mettl8	chr2	FALSE	FALSE
Mettl9	chr7	FALSE	FALSE
Mfsd14b	chr13	FALSE	FALSE
Mfsd4a	chr1	FALSE	FALSE
Mga	chr2	FALSE	FALSE
Mgam	chr6	FALSE	FALSE
Mgarp	chr3	FALSE	FALSE
Mgat3	chr15	FALSE	FALSE
Mgat4a	chr1	FALSE	FALSE
Mgat4b	chr11	FALSE	FALSE
Mgat4c	chr10	FALSE	FALSE
Mgat5	chr1	FALSE	FALSE
Mgat5b	chr11	FALSE	FALSE
Mgll	chr6	TRUE	TRUE
Mgrn1	chr16	FALSE	FALSE
Mgst2	chr3	FALSE	FALSE
Mia2	chr12	FALSE	TRUE
Mib1	chr18	FALSE	FALSE
Mib2	chr4	FALSE	FALSE
Mical2	chr7	FALSE	TRUE
Mical3	chr6	FALSE	FALSE
Micall2	chr5	FALSE	FALSE
Micos10	chr4	FALSE	FALSE
Micu2	chr14	FALSE	FALSE
Micu3	chr8	FALSE	FALSE
Mier1	chr4	FALSE	FALSE
Mindy3	chr2	FALSE	FALSE
Mindy4	chr6	FALSE	TRUE
Mindy4b-ps	chr3	TRUE	TRUE
Mink1	chr11	FALSE	FALSE
Mipol1	chr12	FALSE	FALSE
Mki67	chr7	FALSE	FALSE
Mkln1	chr6	FALSE	FALSE
Mknk1	chr4	FALSE	FALSE
Mkrn2	chr6	FALSE	TRUE
Mlc1	chr15	FALSE	FALSE
Mlec	chr5	FALSE	TRUE
Mlip	chr9	FALSE	FALSE
Mllt1	chr17	FALSE	FALSE
Mllt6	chr11	FALSE	FALSE
Mlph	chr1	FALSE	FALSE
Mlxip	chr5	FALSE	FALSE
Mlxipl	chr5	FALSE	FALSE
Mmd2	chr5	FALSE	FALSE
Mme	chr3	FALSE	FALSE
Mmgt2	chr11	FALSE	FALSE
Mmp15	chr8	FALSE	FALSE
Mmp16	chr4	FALSE	FALSE
Mmrn1	chr6	FALSE	FALSE
Mms22l	chr4	FALSE	FALSE
Mnat1	chr12	FALSE	FALSE
Mnd1	chr3	FALSE	FALSE
Mob1b	chr5	FALSE	TRUE
Mob2	chr7	FALSE	FALSE
Mob3b	chr4	FALSE	FALSE
Mogat2	chr7	FALSE	FALSE
Mon2	chr10	FALSE	FALSE
Morc2a	chr11	FALSE	FALSE
Morc2b	chr17	FALSE	FALSE
Morc4	chrX	FALSE	FALSE
Mospd1	chrX	FALSE	FALSE
Mov10l1	chr15	FALSE	FALSE
Mpi	chr9	FALSE	FALSE
Mpp4	chr1	FALSE	FALSE
Mpp5	chr12	FALSE	FALSE
Mpp6	chr6	FALSE	FALSE
Mpp7	chr18	FALSE	TRUE
Mpped2	chr2	FALSE	FALSE
Mprip	chr11	FALSE	FALSE
Mpzl1	chr1	TRUE	TRUE
Mr1	chr1	FALSE	FALSE
Mrc1	chr2	FALSE	FALSE
Mrc2	chr11	FALSE	FALSE
Mrgpra6	chr7	FALSE	FALSE
Mrgprd	chr7	TRUE	FALSE
Mrgpre	chr7	FALSE	FALSE
Mroh1	chr15	FALSE	TRUE
Mroh2a	chr1	FALSE	FALSE
Mroh2b	chr15	FALSE	FALSE
Mroh4	chr15	FALSE	FALSE
Mrpl13	chr15	FALSE	FALSE
Mrpl33	chr5	FALSE	FALSE
Mrpl48	chr7	FALSE	TRUE
Mrps27	chr13	TRUE	TRUE
Mrps28	chr3	FALSE	FALSE
Mrps6	chr16	FALSE	FALSE
Mrps9	chr1	FALSE	FALSE
Mrrf	chr2	FALSE	FALSE
Mrs2	chr13	FALSE	FALSE
Mrtfa	chr15	FALSE	FALSE
Mrtfb	chr16	FALSE	TRUE
Mrto4	chr4	FALSE	FALSE
Mrvi1	chr7	FALSE	FALSE
Ms4a15	chr19	FALSE	FALSE
Msh2	chr17	FALSE	FALSE
Msh3	chr13	FALSE	FALSE
Msh5	chr17	FALSE	FALSE
Msi2	chr11	FALSE	FALSE
Msmp	chr4	FALSE	FALSE
Msrb3	chr10	FALSE	FALSE
Mstn	chr1	TRUE	FALSE
Mta3	chr17	FALSE	TRUE
Mtap	chr4	FALSE	FALSE
Mtarc1	chr1	FALSE	FALSE
Mtcl1	chr17	FALSE	FALSE
Mtdh	chr15	FALSE	FALSE
Mtfr1	chr3	TRUE	TRUE
Mtg2	chr2	FALSE	FALSE
Mthfs	chr9	FALSE	FALSE
Mthfsd	chr8	FALSE	FALSE
Mtif3	chr5	FALSE	FALSE
Mtmr12	chr15	FALSE	FALSE
Mtmr14	chr6	FALSE	FALSE
Mtmr3	chr11	FALSE	FALSE
Mtmr4	chr11	FALSE	FALSE
Mtor	chr4	FALSE	FALSE
Mtrex	chr13	FALSE	FALSE
Mtrf1	chr14	FALSE	FALSE
Mtss1	chr15	FALSE	FALSE
Mtus1	chr8	TRUE	TRUE
Mtus2	chr5	FALSE	TRUE
Mtx2	chr2	FALSE	FALSE
Muc15	chr2	TRUE	TRUE
Muc16	chr9	FALSE	FALSE
Muc2	chr7	FALSE	FALSE
Muc5ac	chr7	FALSE	FALSE
Mug2	chr6	FALSE	FALSE
Mup6	chr4	FALSE	FALSE
Mvb12b	chr2	FALSE	FALSE
Mvk	chr5	FALSE	FALSE
Mxi1	chr19	FALSE	FALSE
Mybpc2	chr7	FALSE	FALSE
Mycbp2	chr14	FALSE	FALSE
Myh10	chr11	FALSE	TRUE
Myh11	chr16	FALSE	FALSE
Myh13	chr11	FALSE	FALSE
Myh15	chr16	FALSE	FALSE
Myh7	chr14	FALSE	FALSE
Myh7b	chr2	FALSE	FALSE
Myh9	chr15	FALSE	FALSE
Myl4	chr11	FALSE	FALSE
Mylk	chr16	FALSE	FALSE
Mylk2	chr2	FALSE	FALSE
Myo10	chr15	TRUE	TRUE
Myo15b	chr11	FALSE	FALSE
Myo16	chr8	FALSE	FALSE
Myo18a	chr11	FALSE	FALSE
Myo18b	chr5	FALSE	FALSE
Myo19	chr11	FALSE	FALSE
Myo1a	chr10	FALSE	FALSE
Myo1b	chr1	FALSE	FALSE
Myo1c	chr11	FALSE	FALSE
Myo1e	chr9	FALSE	FALSE
Myo1f	chr17	FALSE	FALSE
Myo3a	chr2	FALSE	FALSE
Myo3b	chr2	TRUE	FALSE
Myo5a	chr9	FALSE	TRUE
Myo5b	chr18	FALSE	FALSE
Myo5c	chr9	TRUE	TRUE
Myo6	chr9	FALSE	FALSE
Myo7a	chr7	FALSE	FALSE
Myo9a	chr9	FALSE	FALSE
Myof	chr19	TRUE	TRUE
Myom2	chr8	FALSE	FALSE
Myom3	chr4	FALSE	FALSE
Mypn	chr10	FALSE	FALSE
Myrfl	chr10	TRUE	FALSE
Myrip	chr9	FALSE	FALSE
Myt1l	chr12	TRUE	TRUE
Myzap	chr9	FALSE	FALSE
Mzt1	chr14	TRUE	FALSE
N4bp1	chr8	FALSE	FALSE
N4bp2	chr5	FALSE	FALSE
N4bp2l1	chr5	FALSE	FALSE
N4bp2l2	chr5	FALSE	FALSE
Naa15	chr3	FALSE	FALSE
Naa50	chr16	FALSE	FALSE
Naa60	chr16	FALSE	FALSE
Naalad2	chr9	FALSE	FALSE
Nabp1	chr1	TRUE	TRUE
Nacc2	chr2	FALSE	TRUE
Nadk	chr4	FALSE	FALSE
Nadk2	chr15	FALSE	FALSE
Naip1	chr13	FALSE	FALSE
Naip5	chr13	FALSE	FALSE
Nalcn	chr14	FALSE	TRUE
Nanos3	chr8	FALSE	FALSE
Nap1l4	chr7	FALSE	FALSE
Napa	chr7	FALSE	FALSE
Narf	chr11	FALSE	FALSE
Nars2	chr7	FALSE	FALSE
Nat8f6	chr6	FALSE	FALSE
Nav1	chr1	FALSE	FALSE
Nav2	chr7	TRUE	TRUE
Nav3	chr10	TRUE	TRUE
Nbas	chr12	FALSE	FALSE
Nbea	chr3	FALSE	TRUE
Nbeal1	chr1	FALSE	FALSE
Ncald	chr15	TRUE	TRUE
Ncam1	chr9	FALSE	TRUE
Ncapd2	chr6	FALSE	FALSE
Ncaph	chr2	FALSE	FALSE
Ncbp3	chr11	FALSE	FALSE
Nccrp1	chr7	FALSE	FALSE
Ncdn	chr4	FALSE	FALSE
Ncf1	chr5	FALSE	FALSE
Nck1	chr9	FALSE	TRUE
Nckap1	chr2	FALSE	FALSE
Nckap1l	chr15	FALSE	FALSE
Nckap5	chr1	TRUE	FALSE
Nckap5l	chr15	FALSE	FALSE
Ncoa1	chr12	FALSE	TRUE
Ncoa2	chr1	FALSE	FALSE
Ncoa3	chr2	FALSE	FALSE
Ncoa5	chr2	FALSE	FALSE
Ncoa6	chr2	FALSE	FALSE
Ncoa7	chr10	FALSE	TRUE
Ncor1	chr11	FALSE	FALSE
Ncor2	chr5	FALSE	TRUE
Ndc1	chr4	FALSE	FALSE
Ndfip2	chr14	FALSE	FALSE
Ndp	chrX	TRUE	TRUE
Ndrg1	chr15	FALSE	FALSE
Ndrg3	chr2	FALSE	FALSE
Ndst1	chr18	FALSE	TRUE
Ndst3	chr3	FALSE	TRUE
Ndst4	chr3	FALSE	FALSE
Ndufaf2	chr13	FALSE	FALSE
Ndufc1	chr3	FALSE	FALSE
Ndufs4	chr13	FALSE	FALSE
Neb	chr2	TRUE	TRUE
Necab1	chr4	FALSE	TRUE
Nectin1	chr9	FALSE	FALSE
Nedd4	chr9	FALSE	FALSE
Nedd4l	chr18	FALSE	TRUE
Nedd9	chr13	FALSE	FALSE
Nefm	chr14	FALSE	FALSE
Negr1	chr3	FALSE	TRUE
Nek1	chr8	FALSE	TRUE
Nek10	chr14	TRUE	TRUE
Nek11	chr9	FALSE	FALSE
Nek5	chr8	FALSE	FALSE
Nek7	chr1	FALSE	FALSE
Nek9	chr12	FALSE	FALSE
Nell2	chr15	FALSE	TRUE
Neo1	chr9	FALSE	TRUE
Neto2	chr8	FALSE	FALSE
Neurl1a	chr19	FALSE	FALSE
Neurl1b	chr17	FALSE	FALSE
Neurod4	chr10	TRUE	FALSE
Neurod6	chr6	FALSE	FALSE
Neurog1	chr13	FALSE	FALSE
Nexmif	chrX	FALSE	FALSE
Nf1	chr11	FALSE	FALSE
Nf2	chr11	FALSE	FALSE
Nfam1	chr15	FALSE	FALSE
Nfasc	chr1	FALSE	FALSE
Nfatc1	chr18	FALSE	FALSE
Nfatc2	chr2	FALSE	TRUE
Nfatc3	chr8	FALSE	FALSE
Nfe2l2	chr2	FALSE	FALSE
Nfe2l3	chr6	FALSE	FALSE
Nfia	chr4	TRUE	TRUE
Nfib	chr4	TRUE	TRUE
Nfix	chr8	FALSE	FALSE
Ngef	chr1	FALSE	FALSE
Ngf	chr3	FALSE	FALSE
Ngly1	chr14	TRUE	TRUE
Nhej1	chr1	FALSE	TRUE
Nhs	chrX	FALSE	FALSE
Nid1	chr13	FALSE	FALSE
Nim1k	chr13	FALSE	FALSE
Nin	chr12	FALSE	FALSE
Ninj2	chr6	FALSE	FALSE
Ninl	chr2	FALSE	FALSE
Nipbl	chr15	FALSE	FALSE
Nisch	chr14	FALSE	FALSE
Nkain2	chr10	FALSE	FALSE
Nkain3	chr4	TRUE	FALSE
Nkain4	chr2	FALSE	FALSE
Nkd1	chr8	FALSE	FALSE
Nkd2	chr13	FALSE	FALSE
Nkrf	chrX	FALSE	FALSE
Nlgn1	chr3	FALSE	FALSE
Nlk	chr11	FALSE	FALSE
Nln	chr13	FALSE	FALSE
Nlrp10	chr7	FALSE	FALSE
Nlrp4b	chr7	FALSE	FALSE
Nlrp4c	chr7	FALSE	FALSE
Nlrp6	chr7	FALSE	FALSE
Nlrp9a	chr7	FALSE	FALSE
Nmbr	chr10	FALSE	FALSE
Nme7	chr1	FALSE	FALSE
Nmnat2	chr1	FALSE	TRUE
Nmnat3	chr9	TRUE	FALSE
Nmrk1	chr19	TRUE	FALSE
Nmrk2	chr10	FALSE	FALSE
Nnt	chr13	FALSE	FALSE
Noct	chr3	FALSE	FALSE
Nol10	chr12	FALSE	FALSE
Nomo1	chr7	FALSE	FALSE
Nos1	chr5	FALSE	FALSE
Nos2	chr11	FALSE	FALSE
Nostrin	chr2	FALSE	FALSE
Notch1	chr2	FALSE	FALSE
Nova2	chr7	FALSE	FALSE
Nox1	chrX	FALSE	FALSE
Nox4	chr7	FALSE	FALSE
Npas2	chr1	FALSE	FALSE
Npas3	chr12	FALSE	FALSE
Npat	chr9	FALSE	FALSE
Npc1l1	chr11	FALSE	FALSE
Npdc1	chr2	FALSE	FALSE
Npepps	chr11	FALSE	FALSE
Nphp1	chr2	TRUE	TRUE
Nphp4	chr4	FALSE	TRUE
Npl	chr1	FALSE	FALSE
Nppa	chr4	FALSE	FALSE
Npr1	chr3	FALSE	FALSE
Npsr1	chr9	TRUE	FALSE
Nptn	chr9	FALSE	FALSE
Npvf	chr6	TRUE	FALSE
Npy2r	chr3	FALSE	FALSE
Nr1d2	chr14	FALSE	FALSE
Nr1h4	chr10	FALSE	FALSE
Nr2c2	chr6	FALSE	FALSE
Nr3c1	chr18	TRUE	TRUE
Nr3c2	chr8	FALSE	FALSE
Nr4a2	chr2	TRUE	TRUE
Nr4a3	chr4	FALSE	FALSE
Nr6a1	chr2	FALSE	FALSE
Nrcam	chr12	FALSE	TRUE
Nrd1	chr4	FALSE	FALSE
Nrf1	chr6	FALSE	FALSE
Nrg2	chr18	FALSE	TRUE
Nrg4	chr9	TRUE	TRUE
Nrip3	chr7	FALSE	FALSE
Nrp2	chr1	FALSE	FALSE
Nrros	chr16	TRUE	TRUE
Nrxn1	chr17	FALSE	TRUE
Nrxn2	chr19	FALSE	FALSE
Nrxn3	chr12	TRUE	TRUE
Nsd1	chr13	FALSE	FALSE
Nsd2	chr5	FALSE	FALSE
Nsd3	chr8	FALSE	FALSE
Nsf	chr11	FALSE	FALSE
Nsmaf	chr4	TRUE	TRUE
Nsmce2	chr15	FALSE	FALSE
Nsmf	chr2	FALSE	FALSE
Nsun2	chr13	FALSE	FALSE
Nsun3	chr16	FALSE	FALSE
Nt5c2	chr19	FALSE	FALSE
Nt5c3	chr6	FALSE	FALSE
Nt5c3b	chr11	FALSE	FALSE
Nt5e	chr9	FALSE	FALSE
Nt5m	chr11	FALSE	FALSE
Ntm	chr9	TRUE	TRUE
Ntn1	chr11	FALSE	FALSE
Ntn4	chr10	TRUE	TRUE
Ntng1	chr3	TRUE	TRUE
Ntng2	chr2	FALSE	TRUE
Ntrk2	chr13	FALSE	TRUE
Ntrk3	chr7	FALSE	TRUE
Ntsr1	chr2	FALSE	FALSE
Nuak1	chr10	FALSE	TRUE
Nubpl	chr12	FALSE	FALSE
Nudt14	chr12	FALSE	FALSE
Nudt18	chr14	FALSE	FALSE
Nudt2	chr4	FALSE	FALSE
Nudt3	chr17	FALSE	FALSE
Nufip2	chr11	FALSE	FALSE
Numa1	chr7	FALSE	TRUE
Numbl	chr7	FALSE	FALSE
Nup155	chr15	FALSE	FALSE
Nup188	chr2	FALSE	FALSE
Nup205	chr6	FALSE	FALSE
Nup210	chr6	FALSE	FALSE
Nup214	chr2	FALSE	FALSE
Nup93	chr8	FALSE	FALSE
Nup98	chr7	FALSE	FALSE
Nupl1	chr14	FALSE	FALSE
Nwd1	chr8	FALSE	FALSE
Nwd2	chr5	FALSE	FALSE
Nxf2	chrX	FALSE	FALSE
Nxpe2	chr9	FALSE	FALSE
Nxpe3	chr16	FALSE	FALSE
Nxpe4	chr9	FALSE	FALSE
Nxph1	chr6	TRUE	FALSE
Nxph4	chr10	FALSE	FALSE
Nynrin	chr14	FALSE	FALSE
Nyx	chrX	TRUE	TRUE
Oacyl	chr18	TRUE	FALSE
Oaf	chr9	FALSE	FALSE
Oas1f	chr5	FALSE	FALSE
Oas2	chr5	FALSE	FALSE
Oas3	chr5	FALSE	FALSE
Obscn	chr11	FALSE	FALSE
Odf3	chr7	FALSE	FALSE
Odf3l2	chr10	FALSE	FALSE
Ofcc1	chr13	FALSE	TRUE
Ogdh	chr11	FALSE	FALSE
Ogdhl	chr14	FALSE	FALSE
Ola1	chr2	FALSE	FALSE
Olfm2	chr9	FALSE	FALSE
Olfm3	chr3	FALSE	TRUE
Olfml2b	chr1	TRUE	FALSE
Olfml3	chr3	FALSE	FALSE
Olfr106-ps	chr17	FALSE	FALSE
Olfr112	chr17	FALSE	FALSE
Olfr1156	chr2	FALSE	FALSE
Olfr1247	chr2	FALSE	FALSE
Olfr13	chr6	TRUE	FALSE
Olfr1310	chr2	FALSE	FALSE
Olfr1324	chrX	TRUE	FALSE
Olfr1406	chr1	FALSE	FALSE
Olfr1494	chr19	TRUE	FALSE
Olfr1495	chr19	TRUE	FALSE
Olfr1504	chr19	FALSE	FALSE
Olfr211	chr6	FALSE	FALSE
Olfr212	chr6	FALSE	FALSE
Olfr223	chr11	FALSE	FALSE
Olfr288	chr15	FALSE	FALSE
Olfr292	chr7	FALSE	FALSE
Olfr31	chr14	TRUE	FALSE
Olfr373	chr8	FALSE	FALSE
Olfr403	chr11	FALSE	FALSE
Olfr410	chr11	FALSE	FALSE
Olfr411	chr11	FALSE	FALSE
Olfr437	chr6	TRUE	FALSE
Olfr478	chr7	TRUE	FALSE
Olfr484	chr7	FALSE	FALSE
Olfr543	chr7	FALSE	FALSE
Olfr557	chr7	TRUE	FALSE
Olfr561	chr7	TRUE	FALSE
Olfr57	chr10	FALSE	FALSE
Olfr591	chr7	TRUE	FALSE
Olfr610	chr7	TRUE	FALSE
Olfr632	chr7	FALSE	FALSE
Olfr643	chr7	FALSE	FALSE
Olfr720	chr14	FALSE	FALSE
Olfr767	chr10	FALSE	FALSE
Olfr846	chr9	FALSE	FALSE
Olfr859	chr9	FALSE	FALSE
Olfr954	chr9	TRUE	FALSE
Olfr980	chr9	FALSE	FALSE
Olfr984	chr9	FALSE	FALSE
Olfr993	chr2	FALSE	FALSE
Onecut2	chr18	TRUE	FALSE
Opa1	chr16	FALSE	FALSE
Opcml	chr9	TRUE	TRUE
Ophn1	chrX	FALSE	FALSE
Oprl1	chr2	TRUE	FALSE
Optn	chr2	FALSE	FALSE
Orc1	chr4	FALSE	FALSE
Orc4	chr2	FALSE	FALSE
Orc5	chr5	TRUE	TRUE
Ormdl1	chr1	TRUE	TRUE
Os9	chr10	FALSE	FALSE
Osbp2	chr11	FALSE	TRUE
Osbpl10	chr9	FALSE	FALSE
Osbpl1a	chr18	TRUE	TRUE
Osbpl2	chr2	FALSE	TRUE
Osbpl3	chr6	TRUE	TRUE
Osbpl5	chr7	FALSE	FALSE
Osbpl6	chr2	FALSE	FALSE
Osbpl8	chr10	FALSE	TRUE
Osbpl9	chr4	FALSE	FALSE
Oser1	chr2	FALSE	FALSE
Osmr	chr15	FALSE	FALSE
Ostf1	chr19	FALSE	FALSE
Ostm1	chr10	FALSE	FALSE
Ostn	chr16	FALSE	FALSE
Otc	chrX	TRUE	TRUE
Otoa	chr7	FALSE	FALSE
Otof	chr5	FALSE	FALSE
Otog	chr7	FALSE	FALSE
Otogl	chr10	FALSE	FALSE
Otop1	chr5	FALSE	FALSE
Otop2	chr11	FALSE	FALSE
Otud1	chr2	TRUE	FALSE
Otud7a	chr7	FALSE	TRUE
Otulin	chr15	FALSE	TRUE
Otx2	chr14	FALSE	TRUE
Ovol2	chr2	FALSE	FALSE
Oxa1l	chr14	FALSE	FALSE
Oxct1	chr15	FALSE	FALSE
Oxr1	chr15	FALSE	TRUE
Oxsm	chr14	TRUE	TRUE
Oxsr1	chr9	FALSE	FALSE
P2rx3	chr2	FALSE	FALSE
P2rx4	chr5	FALSE	FALSE
P2ry12	chr3	FALSE	TRUE
P2ry14	chr3	FALSE	FALSE
P2ry2	chr7	FALSE	FALSE
P2ry6	chr7	FALSE	FALSE
P3h1	chr4	FALSE	FALSE
P3h2	chr16	FALSE	FALSE
P3h4	chr11	TRUE	FALSE
P4ha2	chr11	FALSE	FALSE
Pabpc4	chr4	FALSE	FALSE
Pacc1	chr1	FALSE	FALSE
Pacrg	chr17	FALSE	TRUE
Pacs1	chr19	FALSE	FALSE
Pacs2	chr12	FALSE	FALSE
Padi1	chr4	FALSE	FALSE
Padi4	chr4	FALSE	FALSE
Padi6	chr4	FALSE	FALSE
Pag1	chr3	FALSE	FALSE
Pak1ip1	chr13	FALSE	FALSE
Pak2	chr16	FALSE	FALSE
Pak3	chrX	FALSE	FALSE
Pak6	chr2	FALSE	FALSE
Pak7	chr2	TRUE	TRUE
Pakap	chr4	FALSE	FALSE
Pald1	chr10	FALSE	FALSE
Palld	chr8	FALSE	FALSE
Palm3	chr8	FALSE	FALSE
Pam	chr1	TRUE	FALSE
Pan3	chr5	FALSE	FALSE
Pank1	chr19	FALSE	FALSE
Pank2	chr2	FALSE	FALSE
Pank3	chr11	FALSE	FALSE
Panx1	chr9	FALSE	FALSE
Papln	chr12	FALSE	FALSE
Papola	chr12	FALSE	FALSE
Pappa	chr4	FALSE	FALSE
Pappa2	chr1	TRUE	TRUE
Papss2	chr19	FALSE	FALSE
Paqr5	chr9	FALSE	FALSE
Paqr8	chr1	TRUE	TRUE
Paqr9	chr9	TRUE	TRUE
Pard3b	chr1	TRUE	FALSE
Pard6g	chr18	FALSE	TRUE
Parg	chr14	FALSE	FALSE
Parn	chr16	FALSE	FALSE
Parp4	chr14	FALSE	FALSE
Parp8	chr13	FALSE	FALSE
Parvb	chr15	FALSE	FALSE
Parvg	chr15	FALSE	FALSE
Pate2	chr9	FALSE	FALSE
Patj	chr4	TRUE	TRUE
Patz1	chr11	FALSE	FALSE
Pawr	chr10	FALSE	FALSE
Pax2	chr19	FALSE	FALSE
Pax3	chr1	FALSE	FALSE
Pax4	chr6	FALSE	FALSE
Pax5	chr4	FALSE	FALSE
Pax7	chr4	FALSE	FALSE
Pax8	chr2	FALSE	FALSE
Pbdc1	chrX	FALSE	FALSE
Pbld2	chr10	FALSE	FALSE
Pbrm1	chr14	FALSE	FALSE
Pbx1	chr1	FALSE	TRUE
Pbx3	chr2	TRUE	TRUE
Pbx4	chr8	FALSE	FALSE
Pcare	chr17	FALSE	FALSE
Pcbd2	chr13	FALSE	FALSE
Pcbp2	chr15	FALSE	FALSE
Pcca	chr14	FALSE	TRUE
Pccb	chr9	FALSE	FALSE
Pcdh10	chr3	FALSE	FALSE
Pcdh15	chr10	FALSE	FALSE
Pcdh19	chrX	TRUE	FALSE
Pcdh7	chr5	TRUE	FALSE
Pcdh9	chr14	TRUE	TRUE
Pcdha1	chr18	FALSE	FALSE
Pcdha11	chr18	FALSE	FALSE
Pcdha12	chr18	FALSE	FALSE
Pcdha2	chr18	FALSE	FALSE
Pcdha3	chr18	FALSE	FALSE
Pcdha4	chr18	FALSE	FALSE
Pcdha5	chr18	FALSE	FALSE
Pcdha6	chr18	FALSE	FALSE
Pcdha7	chr18	FALSE	FALSE
Pcdha8	chr18	FALSE	FALSE
Pcdha9	chr18	FALSE	FALSE
Pcdhac1	chr18	FALSE	FALSE
