gene_name	mecp2_tss_fold	mecp2_tss_fdr	mecp2_tss_min_fdr	mecp2_tss_n_peaks	mecp2_tss_n_sig	mecp2_tss_has_sig	mecp2_med_fold	mecp2_med_fdr	mecp2_med_min_fdr	mecp2_med_n_peaks	mecp2_med_n_sig	mecp2_med_has_sig	chr	min_abs_dist_tss	total_peak_width	annot_gene_length	gained_nearest_tss	lost_nearest_tss	gained_median_sig	lost_median_sig	sign_flip	many_peaks
1700020N01Rik	-0.00737330606423764	0.975219627356592	0.293138509147982	18	0	FALSE	-0.00447460162101754	0.293138509147982	0.293138509147982	18	0	FALSE	chr10	0	7218	29232	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE
1700020N15Rik	-0.0139405203034618	1	1	2	0	FALSE	-0.0130914330323946	1	1	2	0	FALSE	chrX	0	802	679	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
1700020N18Rik	-0.0441643733907043	0.836050667830256	0.836050667830256	1	0	FALSE	-0.0441643733907043	0.836050667830256	0.836050667830256	1	0	FALSE	chr1	138	401	1151	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
1700021F02Rik	0.0692409500199954	1	0.838476840694286	4	0	FALSE	-0.0154316022790246	0.838476840694286	0.838476840694286	4	0	FALSE	chr5	5949	1604	1706	FALSE	FALSE	FALSE	FALSE	TRUE	FALSE
1700021N21Rik	-0.0423535899024675	0.839261813504763	0.697413746369721	7	0	FALSE	-0.0114315575830145	0.697413746369721	0.697413746369721	7	0	FALSE	chr4	0	2807	1406	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE
1700022A21Rik	0.0696717010072005	0.732885733734431	0.610121460586241	6	0	FALSE	0.0266975128007189	0.610121460586241	0.610121460586241	6	0	FALSE	chr5	2677	2406	3408	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE
1700022A22Rik	-0.0113024973270025	1	1	2	0	FALSE	0.0026334673454295	1	1	2	0	FALSE	chr15	71624	802	49300	FALSE	FALSE	FALSE	FALSE	TRUE	FALSE
1700022E09Rik	0.0717344736662594	1	1	1	0	FALSE	0.0717344736662594	1	1	1	0	FALSE	chr16	10959	401	6296	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
1700022H01Rik	-0.454384151488361	0.14353311131913	0.14353311131913	1	0	FALSE	-0.454384151488361	0.14353311131913	0.14353311131913	1	0	FALSE	chr10	0	401	5467	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
1700023C21Rik	-0.0160645983239051	1	0.942374400281255	4	0	FALSE	0.0156158154741947	0.942374400281255	0.942374400281255	4	0	FALSE	chr11	14527	1604	2599	FALSE	FALSE	FALSE	FALSE	TRUE	FALSE
1700023F02Rik	-0.0126604579961094	0.965415016192819	2.71564749085065e-17	60	12	TRUE	2.05005272520531	2.71564749085065e-17	2.71564749085065e-17	60	12	TRUE	chr10	0	24459	133619	FALSE	FALSE	TRUE	FALSE	TRUE	TRUE
1700024B18Rik	0.0997040524961013	1	0.919245792857718	9	0	FALSE	0.0272244379792754	0.919245792857718	0.919245792857718	9	0	FALSE	chr14	18264	3609	28050	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE
1700024G13Rik	-0.013871722380756	1	0.0671739256802136	8	0	FALSE	0.0184442007244105	0.0671739256802136	0.0671739256802136	8	0	FALSE	chr14	0	3208	12324	FALSE	FALSE	FALSE	FALSE	TRUE	TRUE
1700024I08Rik	-0.0358331328354963	0.90005750331449	0.589831639340956	18	0	FALSE	-0.0254017642387707	0.589831639340956	0.589831639340956	18	0	FALSE	chr13	1619	7218	58538	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE
1700025C18Rik	-0.157180567713719	0.536745263289195	0.102047687315677	16	0	FALSE	-0.0298666602980531	0.102047687315677	0.102047687315677	16	0	FALSE	chr2	256	6416	12058	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE
1700025F24Rik	-0.10622604317457	0.606509925890895	0.304527415066537	6	0	FALSE	-0.0694035862915755	0.304527415066537	0.304527415066537	6	0	FALSE	chr10	1179	2406	13421	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE
1700025G04Rik	-0.00841067391979247	1	0.000320280143294177	63	4	TRUE	0.975873789493102	0.000320280143294177	0.000320280143294177	63	4	TRUE	chr1	0	25263	237568	FALSE	FALSE	TRUE	FALSE	TRUE	TRUE
1700025K24Rik	-0.253997522601809	1	0.720599129372055	3	0	FALSE	-0.077653230405341	0.720599129372055	0.720599129372055	3	0	FALSE	chr17	22081	1203	17492	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
1700025M24Rik	0.0385855372616566	1	1	1	0	FALSE	0.0385855372616566	1	1	1	0	FALSE	chr5	4831	401	15595	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
1700025N23Rik	-0.111785599735829	0.637446316078487	0.0396809508679594	13	1	TRUE	-0.916923820745689	0.0396809508679594	0.0396809508679594	13	1	TRUE	chr6	0	5213	3721	FALSE	FALSE	FALSE	TRUE	FALSE	TRUE
1700026D11Rik	-0.00629033491586759	0.981516246363142	0.151924138507923	9	0	FALSE	-0.0281706767064781	0.151924138507923	0.151924138507923	9	0	FALSE	chr2	0	3609	21666	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE
1700026F02Rik	-0.0720117525297985	0.687699445117473	0.687699445117473	15	0	FALSE	-0.02212584505424	0.687699445117473	0.687699445117473	15	0	FALSE	chr8	0	6015	79031	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE
1700026J14Rik	0.0373080784044634	0.861693830736226	0.861693830736226	2	0	FALSE	0.0228393242016594	0.861693830736226	0.861693830736226	2	0	FALSE	chr6	3515	802	893	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
1700027F06Rik	-0.197230480062158	1	0.665502445484039	3	0	FALSE	-0.0641423141433043	0.665502445484039	0.665502445484039	3	0	FALSE	chr6	1155	1203	1219	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
1700027F09Rik	-0.0454074132924687	0.837356612932365	0.2791443599852	13	0	FALSE	-0.0416023353411817	0.2791443599852	0.2791443599852	13	0	FALSE	chr5	1521	5213	13131	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE
1700027H10Rik	0.0153791482756159	0.953729210047422	0.636069166494379	8	0	FALSE	0.014622275235737	0.636069166494379	0.636069166494379	8	0	FALSE	chr3	5764	3208	22727	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE
1700027J07Rik	-0.0182862876107951	0.934868470850581	0.490454815182384	8	0	FALSE	-0.0261967745128716	0.490454815182384	0.490454815182384	8	0	FALSE	chr10	4039	3208	11761	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE
1700028B04Rik	-0.0193821604028261	0.930897271164571	0.930897271164571	3	0	FALSE	-0.0193821604028261	0.930897271164571	0.930897271164571	3	0	FALSE	chr7	0	1203	555	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
1700028D13Rik	-0.031548650700151	0.861699425622348	0.193925230691462	47	0	FALSE	-0.0032018328423388	0.193925230691462	0.193925230691462	47	0	FALSE	chr5	4382	18847	3199	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE
1700028E10Rik	-0.15872264159605	0.423443369506892	0.423443369506892	1	0	FALSE	-0.15872264159605	0.423443369506892	0.423443369506892	1	0	FALSE	chr5	0	401	13509	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
1700028I16Rik	0.0402155557528836	1	0.959903354714331	5	0	FALSE	0.00324039230802028	0.959903354714331	0.959903354714331	5	0	FALSE	chr10	520	2005	12120	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE
1700028J19Rik	-0.0719060630045035	0.711215892043872	0.711215892043872	5	0	FALSE	-0.0427729311950241	0.711215892043872	0.711215892043872	5	0	FALSE	chr7	0	2005	16770	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE
1700028K03Rik	-0.0161150039988413	0.951297254902402	0.951297254902402	1	0	FALSE	-0.0161150039988413	0.951297254902402	0.951297254902402	1	0	FALSE	chr5	0	401	13669	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
1700028M03Rik	0.033252183879037	0.898840525754694	0.543120918787525	21	0	FALSE	-0.0149050653519829	0.543120918787525	0.543120918787525	21	0	FALSE	chr3	2094	8421	18760	FALSE	FALSE	FALSE	FALSE	TRUE	TRUE
1700028P15Rik	0.00303974717140173	0.990790952974961	0.0630423356769162	64	0	FALSE	0.00238706359947123	0.0630423356769162	0.0630423356769162	64	0	FALSE	chr2	84	25664	3944	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE
1700029B22Rik	1.65423149687989	0.000137794733255783	0.000137794733255783	1	1	TRUE	1.65423149687989	0.000137794733255783	0.000137794733255783	1	1	TRUE	chr7	10445	401	4077	TRUE	FALSE	TRUE	FALSE	FALSE	FALSE
1700029F12Rik	0.0104381937424395	1	0.304058682349413	5	0	FALSE	0.0104381937424395	0.304058682349413	0.304058682349413	5	0	FALSE	chr13	3850	2005	12199	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE
1700029H14Rik	-0.126601551004379	0.614246911813843	0.0573242383419621	9	0	FALSE	-0.0615887926541127	0.0573242383419621	0.0573242383419621	9	0	FALSE	chr8	0	3609	11395	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE
1700029J03Rik	-0.00516013509047376	0.98165303224225	0.44892056483807	22	0	FALSE	-0.0204118032909539	0.44892056483807	0.44892056483807	22	0	FALSE	chr16	160	8822	25942	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE
1700029M20Rik	-0.096703828700469	0.623194632418116	0.623194632418116	7	0	FALSE	-0.0126756018702668	0.623194632418116	0.623194632418116	7	0	FALSE	chr4	3	2807	1668	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE
1700029N11Rik	0.624863996113316	0.101418697371791	2.5654295725087e-17	63	11	TRUE	1.30574103538612	2.5654295725087e-17	2.5654295725087e-17	63	11	TRUE	chr13	1164	25263	29295	FALSE	FALSE	TRUE	FALSE	FALSE	TRUE
1700030A11Rik	0.0213235488448659	0.924897384697002	0.924897384697002	5	0	FALSE	0.00173525997134367	0.924897384697002	0.924897384697002	5	0	FALSE	chr17	0	2005	1507	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE
1700030C10Rik	0.0246906433660008	0.916502538233469	0.11448343166047	77	0	FALSE	-0.0119458531587781	0.11448343166047	0.11448343166047	77	0	FALSE	chr12	0	30877	11399	FALSE	FALSE	FALSE	FALSE	TRUE	TRUE
1700030C14Rik	-0.04245316447719	0.867421435018125	0.867421435018125	1	0	FALSE	-0.04245316447719	0.867421435018125	0.867421435018125	1	0	FALSE	chr2	846	401	1448	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
1700030F04Rik	-0.00661530586213898	0.978523335557966	0.331066800700974	22	0	FALSE	-0.0197573228813319	0.331066800700974	0.331066800700974	22	0	FALSE	chr6	0	8822	70570	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE
1700030J22Rik	-0.660541971885801	0.0617366794511455	0.0617366794511455	4	0	FALSE	-0.0725089429950172	0.0617366794511455	0.0617366794511455	4	0	FALSE	chr8	0	1604	9350	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
1700030K09Rik	0.167896792790309	0.502339210099898	0.502339210099898	3	0	FALSE	-0.0158581051032377	0.502339210099898	0.502339210099898	3	0	FALSE	chr8	626	1203	762	FALSE	FALSE	FALSE	FALSE	TRUE	FALSE
1700030L20Rik	0.436991239452112	0.119847142854027	0.119847142854027	8	0	FALSE	0.0199451698928444	0.119847142854027	0.119847142854027	8	0	FALSE	chr3	1902	3208	14080	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE
1700030M09Rik	-0.0146461384589561	0.957616470541204	0.957616470541204	1	0	FALSE	-0.0146461384589561	0.957616470541204	0.957616470541204	1	0	FALSE	chr8	6275	401	3265	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
1700030O20Rik	-0.0182256831663315	0.937587252352723	0.224357131594213	5	0	FALSE	-0.121842928471062	0.224357131594213	0.224357131594213	5	0	FALSE	chr10	1049	2005	6111	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE
1700031A10Rik	0.0446616483279052	1	1	1	0	FALSE	0.0446616483279052	1	1	1	0	FALSE	chr17	8428	401	9641	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
1700031F05Rik	-0.108475039279262	1	1	4	0	FALSE	-0.126178043316514	1	1	4	0	FALSE	chrX	305	1604	8786	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
1700031L13Rik	-0.361446713139931	1	1	2	0	FALSE	-0.0954022890400745	1	1	2	0	FALSE	chr5	90785	802	2287	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
1700031M16Rik	-0.107282074223311	0.640601047865432	0.640601047865432	4	0	FALSE	-0.0650634145586644	0.640601047865432	0.640601047865432	4	0	FALSE	chr15	3207	1604	14511	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
1700031P21Rik	-0.0280674997065309	0.917364116657131	0.609624506886812	3	0	FALSE	-0.0280674997065309	0.609624506886812	0.609624506886812	3	0	FALSE	chr12	0	1203	724	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
1700034E13Rik	-0.0690948354649523	1	0.649752721257509	7	0	FALSE	-0.0176502493559712	0.649752721257509	0.649752721257509	7	0	FALSE	chr18	1581	2807	17525	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE
1700034G24Rik	0.0250596012769319	0.942624083945172	7.09766702665107e-15	24	2	TRUE	2.70033367058944	7.09766702665107e-15	7.09766702665107e-15	24	2	TRUE	chr5	644	9624	6979	FALSE	FALSE	TRUE	FALSE	FALSE	TRUE
1700034H15Rik	-0.0429092757216299	0.830366335497101	0.175121080810323	14	0	FALSE	-0.00974575116091666	0.175121080810323	0.175121080810323	14	0	FALSE	chr1	896	5614	7558	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE
1700034J05Rik	-0.0275638386193227	0.918649855609296	0.571569623839848	9	0	FALSE	-0.0119173491488771	0.571569623839848	0.571569623839848	9	0	FALSE	chr6	1399	3609	3113	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE
1700034K08Rik	-0.0367723188275657	0.869653807066925	0.211032633127968	6	0	FALSE	-0.00501512232070096	0.211032633127968	0.211032633127968	6	0	FALSE	chr9	1396	2406	4111	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE
1700036G14Rik	-0.0659302401187964	0.736482393602005	6.56535822364172e-09	43	3	TRUE	1.33740019792606	6.56535822364172e-09	6.56535822364172e-09	43	3	TRUE	chr3	10857	17243	14512	FALSE	FALSE	TRUE	FALSE	TRUE	TRUE
1700037C18Rik	-0.0233781923657613	0.929952883876608	0.929952883876608	1	0	FALSE	-0.0233781923657613	0.929952883876608	0.929952883876608	1	0	FALSE	chr16	389	401	1394	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
1700039E22Rik	0.0278881829028466	0.903703411158889	0.35721719079448	10	0	FALSE	-0.0298937188657158	0.35721719079448	0.35721719079448	10	0	FALSE	chr19	30	4010	7446	FALSE	FALSE	FALSE	FALSE	TRUE	TRUE
1700039M10Rik	-0.221799458686341	0.418057494369518	0.418057494369518	1	0	FALSE	-0.221799458686341	0.418057494369518	0.418057494369518	1	0	FALSE	chr14	21502	401	755	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
1700041C23Rik	-0.123344630942116	0.628053740073297	0.628053740073297	2	0	FALSE	-0.147878282281119	0.628053740073297	0.628053740073297	2	0	FALSE	chr9	1862	802	10834	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
1700041M19Rik	-0.0672531254928426	1	0.954547562619955	3	0	FALSE	-0.0140896869500294	0.954547562619955	0.954547562619955	3	0	FALSE	chr16	59804	1203	6648	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
1700042G15Rik	-0.191893268560025	0.445921816129566	0.182138198005935	6	0	FALSE	-0.00141223202565032	0.182138198005935	0.182138198005935	6	0	FALSE	chr4	240	2406	3101	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE
1700042O10Rik	-0.151512246182994	0.529498363943991	0.529498363943991	1	0	FALSE	-0.151512246182994	0.529498363943991	0.529498363943991	1	0	FALSE	chr11	5806	401	17199	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
1700044C05Rik	0.0575352894627498	0.768894755107231	0.463489707064837	17	0	FALSE	0.000758731086301771	0.463489707064837	0.463489707064837	17	0	FALSE	chr14	2120	6817	32293	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE
1700044K03Rik	0.0021826727790022	0.994572152267677	6.75895484625672e-09	39	8	TRUE	1.46644430481592	6.75895484625672e-09	6.75895484625672e-09	39	8	TRUE	chr18	17954	15639	1152	FALSE	FALSE	TRUE	FALSE	FALSE	TRUE
1700045H11Rik	-0.00303393666834063	0.990698424862957	0.990698424862957	1	0	FALSE	-0.00303393666834063	0.990698424862957	0.990698424862957	1	0	FALSE	chr4	0	401	26725	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
1700046C09Rik	0.0333750940053929	0.881226330838975	0.881226330838975	1	0	FALSE	0.0333750940053929	0.881226330838975	0.881226330838975	1	0	FALSE	chr11	0	401	38871	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
1700047A11Rik	0.0904851353747231	0.697660155209935	0.697660155209935	1	0	FALSE	0.0904851353747231	0.697660155209935	0.697660155209935	1	0	FALSE	chr8	7942	401	6677	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
1700047E10Rik	-0.0954949520277961	0.652905814308574	0.652905814308574	10	0	FALSE	-0.0203938906624968	0.652905814308574	0.652905814308574	10	0	FALSE	chr14	203	4010	21631	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE
1700047G03Rik	-0.00563450392835837	0.982458507518472	0.575991713232658	6	0	FALSE	-0.0370538475792621	0.575991713232658	0.575991713232658	6	0	FALSE	chr15	0	2406	5747	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE
1700047L14Rik	0.00553669851213404	0.985527804556589	0.985527804556589	1	0	FALSE	0.00553669851213404	0.985527804556589	0.985527804556589	1	0	FALSE	chr5	794	401	5073	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
1700048M11Rik	0.0200741175243754	0.929960493935431	0.608812613003101	3	0	FALSE	0.0200741175243754	0.608812613003101	0.608812613003101	3	0	FALSE	chr16	2	1203	3753	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
1700048O20Rik	0.0262806253844327	0.898760508721537	0.898760508721537	2	0	FALSE	-0.036511615407565	0.898760508721537	0.898760508721537	2	0	FALSE	chr9	0	802	8880	FALSE	FALSE	FALSE	FALSE	TRUE	FALSE
1700049E15Rik	-0.0946970949770513	1	0.00788505412894176	31	1	TRUE	1.13976358001164	0.00788505412894176	0.00788505412894176	31	1	TRUE	chr6	166	12431	7622	FALSE	FALSE	TRUE	FALSE	TRUE	TRUE
1700049E22Rik	0.0251880799062034	0.901052074669674	0.0705868542312894	55	0	FALSE	-0.0126837751745322	0.0705868542312894	0.0705868542312894	55	0	FALSE	chr6	263	22055	6027	FALSE	FALSE	FALSE	FALSE	TRUE	TRUE
1700049L16Rik	-0.00690958934550422	0.978826372531671	0.696034300968352	16	0	FALSE	-0.0114867410329343	0.696034300968352	0.696034300968352	16	0	FALSE	chr10	0	6416	543	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE
1700051A21Rik	0.021877114356099	0.927320061366331	0.889587598764571	4	0	FALSE	-0.0321152473954771	0.889587598764571	0.889587598764571	4	0	FALSE	chr11	7366	1604	2155	FALSE	FALSE	FALSE	FALSE	TRUE	FALSE
1700052I22Rik	-0.0355872041066284	0.858334222736879	0.858334222736879	3	0	FALSE	-0.0114018799841395	0.858334222736879	0.858334222736879	3	0	FALSE	chr12	30481	1203	1018	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
1700052K11Rik	-0.0255289977531749	0.891485418680611	0.891485418680611	1	0	FALSE	-0.0255289977531749	0.891485418680611	0.891485418680611	1	0	FALSE	chr11	0	401	3708	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
1700054A03Rik	0.00531670563386299	0.985232862433459	1.76906958057274e-15	11	5	TRUE	1.365884707608	1.76906958057274e-15	1.76906958057274e-15	11	5	TRUE	chr19	366	4411	8145	FALSE	FALSE	TRUE	FALSE	FALSE	TRUE
1700054K19Rik	-0.0519538296912888	0.831746760924438	0.000354804519496627	47	3	TRUE	1.31025046321763	0.000354804519496627	0.000354804519496627	47	3	TRUE	chr6	0	18847	1812	FALSE	FALSE	TRUE	FALSE	TRUE	TRUE
1700054M17Rik	0.208593821693508	0.372313154895036	0.283352147015545	6	0	FALSE	-0.0162152833631184	0.283352147015545	0.283352147015545	6	0	FALSE	chr2	1046	2406	3253	FALSE	FALSE	FALSE	FALSE	TRUE	TRUE
1700055C04Rik	-0.034030436049798	0.893754646349129	0.614433127175163	6	0	FALSE	-0.0004413799957949	0.614433127175163	0.614433127175163	6	0	FALSE	chr9	1549	2406	3001	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE
1700056E22Rik	-0.137549808627543	0.469380285706425	0.469380285706425	2	0	FALSE	-0.0752059153592231	0.469380285706425	0.469380285706425	2	0	FALSE	chr1	0	802	967	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
1700057H15Rik	-0.0647358813231301	0.761601122251733	0.154350803280957	64	0	FALSE	-0.00305584627358864	0.154350803280957	0.154350803280957	64	0	FALSE	chr4	377	25664	36058	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE
1700057H21Rik	-0.0697208902063578	0.756640139356514	0.756640139356514	9	0	FALSE	-0.0263580599253105	0.756640139356514	0.756640139356514	9	0	FALSE	chr2	37	3609	16851	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE
1700060C16Rik	0.0169897429200161	0.949316013609169	0.347105743679988	19	0	FALSE	-0.00649734437223648	0.347105743679988	0.347105743679988	19	0	FALSE	chr6	8122	7619	57936	FALSE	FALSE	FALSE	FALSE	TRUE	TRUE
1700060C20Rik	0.18409360889792	0.441791914760143	0.441791914760143	8	0	FALSE	0.00522872410446157	0.441791914760143	0.441791914760143	8	0	FALSE	chr2	3956	3208	3742	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE
1700061F12Rik	-0.0863320954036564	1	0.413423699608666	24	0	FALSE	-0.00251566111696603	0.413423699608666	0.413423699608666	24	0	FALSE	chr2	5957	9974	7963	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE
1700061I17Rik	0.0180561236219781	1	0.402063707974825	3	0	FALSE	0.00789520189837151	0.402063707974825	0.402063707974825	3	0	FALSE	chr3	18568	1203	17244	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
1700061J23Rik	-0.0230450609814482	0.930127993501202	0.930127993501202	3	0	FALSE	-0.0330178178291035	0.930127993501202	0.930127993501202	3	0	FALSE	chr11	4712	1203	14236	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
1700061N14Rik	-0.0224121184595356	1	0.817546535449938	5	0	FALSE	-0.0224121184595356	0.817546535449938	0.817546535449938	5	0	FALSE	chr8	3481	2005	6498	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE
1700063A18Rik	0.0361118025951283	0.871261700108111	0.871261700108111	4	0	FALSE	0.0194190923333434	0.871261700108111	0.871261700108111	4	0	FALSE	chr1	13463	1604	31100	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
1700063D05Rik	0.0102037856172387	0.969424633308004	0.00185119303001544	23	3	TRUE	1.05981279642216	0.00185119303001544	0.00185119303001544	23	3	TRUE	chr9	79	9223	619	FALSE	FALSE	TRUE	FALSE	FALSE	TRUE
1700063H04Rik	-0.064478667792986	0.744612762193167	0.744612762193167	4	0	FALSE	-0.0252093614716567	0.744612762193167	0.744612762193167	4	0	FALSE	chr6	821	1604	1309	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
1700063O14Rik	0.0691436405707202	0.788177656636374	0.242716182507372	14	0	FALSE	-0.000572960480838549	0.242716182507372	0.242716182507372	14	0	FALSE	chr5	15749	5614	1059	FALSE	FALSE	FALSE	FALSE	TRUE	TRUE
1700064J06Rik	0.0160636554915944	0.957869818169209	0.194108521518738	14	0	FALSE	-0.0240388516842868	0.194108521518738	0.194108521518738	14	0	FALSE	chr10	5929	5614	10203	FALSE	FALSE	FALSE	FALSE	TRUE	TRUE
1700064M15Rik	-0.0276767389779083	0.912806859538706	0.000314530120927448	19	2	TRUE	1.2337567711253	0.000314530120927448	0.000314530120927448	19	2	TRUE	chr12	0	7619	1922	FALSE	FALSE	TRUE	FALSE	TRUE	TRUE
1700065D16Rik	0.0404380616872344	0.825576028692297	0.825576028692297	2	0	FALSE	0.0102831617226409	0.825576028692297	0.825576028692297	2	0	FALSE	chr9	0	802	2100	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
1700065I16Rik	0.0144434323087369	0.957400942857824	0.949698253584371	3	0	FALSE	-0.0151375381984451	0.949698253584371	0.949698253584371	3	0	FALSE	chr15	0	1203	3184	FALSE	FALSE	FALSE	FALSE	TRUE	FALSE
1700065J11Rik	0.0268674838917525	0.921499203188506	3.3411008686018e-10	10	1	TRUE	2.33188717472686	3.3411008686018e-10	3.3411008686018e-10	10	1	TRUE	chr6	378	4010	5980	FALSE	FALSE	TRUE	FALSE	FALSE	TRUE
1700065L07Rik	0.457529420624994	0.17637686175642	0.17637686175642	3	0	FALSE	0.0852680208515634	0.17637686175642	0.17637686175642	3	0	FALSE	chr6	19232	1203	34036	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
1700066B17Rik	-0.0391509510711048	1	3.68133570445375e-11	9	1	TRUE	2.47022903592985	3.68133570445375e-11	3.68133570445375e-11	9	1	TRUE	chr1	589	3609	6525	FALSE	FALSE	TRUE	FALSE	TRUE	TRUE
1700066C05Rik	-0.0378324997401517	1	9.63060952674866e-22	34	10	TRUE	2.58743212350368	9.63060952674866e-22	9.63060952674866e-22	34	10	TRUE	chr16	57257	13634	1171	FALSE	FALSE	TRUE	FALSE	TRUE	TRUE
1700066M21Rik	-0.0323848525240576	0.883552645191774	0.883552645191774	1	0	FALSE	-0.0323848525240576	0.883552645191774	0.883552645191774	1	0	FALSE	chr1	188	401	2439	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
1700066O22Rik	1.9432515007931	5.9929059679046e-06	5.9929059679046e-06	4	1	TRUE	1.9432515007931	5.9929059679046e-06	5.9929059679046e-06	4	1	TRUE	chr18	1478	1604	18016	TRUE	FALSE	TRUE	FALSE	FALSE	FALSE
1700067G17Rik	-0.00834574167053953	1	0.26246170566854	12	0	FALSE	-0.020165386992822	0.26246170566854	0.26246170566854	12	0	FALSE	chr1	621	4812	6098	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE
1700067K01Rik	-0.079149761959664	0.704244632103854	0.704244632103854	1	0	FALSE	-0.079149761959664	0.704244632103854	0.704244632103854	1	0	FALSE	chr8	0	401	3269	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
1700067P10Rik	0.0225257702569748	0.93152102659626	0.697351394027746	4	0	FALSE	-0.0027959657241834	0.697351394027746	0.697351394027746	4	0	FALSE	chr17	0	1604	1236	FALSE	FALSE	FALSE	FALSE	TRUE	FALSE
1700069L16Rik	-0.03515359252495	0.876244000197748	0.131579079237838	5	0	FALSE	-0.03515359252495	0.131579079237838	0.131579079237838	5	0	FALSE	chr5	327	2005	21053	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE
1700069P05Rik	0.0168845775014766	0.951367091655687	0.608966279683882	8	0	FALSE	0.00506530823449316	0.608966279683882	0.608966279683882	8	0	FALSE	chr6	421	3208	1758	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE
