gene_name	ctrl_aging_fold	ctrl_aging_fdr	ctrl_aging_min_fdr	ctrl_aging_n_peaks	ctrl_aging_n_sig	ctrl_aging_has_sig	ctrl_aging_n_sig_up	ctrl_aging_n_sig_down	ctrl_aging_max_fold	ctrl_aging_min_fold	ctrl_aging_mean_fold	mut_aging_fold	mut_aging_fdr	mut_aging_min_fdr	mut_aging_n_peaks	mut_aging_n_sig	mut_aging_has_sig	mut_aging_n_sig_up	mut_aging_n_sig_down	mut_aging_max_fold	mut_aging_min_fold	mut_aging_mean_fold	has_ctrl_peak	has_mut_peak	in_universe	ctrl_aging_up	mut_aging_up	ctrl_aging_down	mut_aging_down	ctrl_aging_sig	mut_aging_sig	mut_specific_aging_up	shared_aging_up	ctrl_specific_aging_up	chr	gene_length	mch_ctrl	mch_mut	mch_diff	edger_logFC	edger_fdr	mch_sig	mch_hyper	mch_hypo	mch_direction	mch_diff_pct	aging_group
1700025B11Rik	0.0190980747893846	0.970173567796747	0.970173567796747	1	0	FALSE	0	0	0.0190980747893846	0.0190980747893846	0.0190980747893846	-0.340219248870415	0.401244827511709	0.401244827511709	1	0	FALSE	0	0	-0.340219248870415	-0.340219248870415	-0.340219248870415	TRUE	TRUE	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	chr15	3654	0.0146015674942104	0.0134265490501761	-0.0011750184440343	-0.351073371395028	0.559757922495925	FALSE	FALSE	FALSE	Hypomethylated	-0.11750184440343	Other peak-carrying genes
1700025C18Rik	-0.0325700282143538	0.342595038056486	0.342595038056486	19	0	FALSE	0	0	0.329276112329318	-0.284225085245691	0.0055016802188333	-0.0689486036894582	0.0766157544584382	0.0766157544584382	17	0	FALSE	0	0	0.16455435190019	-0.6874507081006	-0.112395220758008	TRUE	TRUE	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	chr2	12058	0.0290651690666113	0.0276681330873016	-0.00139703597930968	-0.128525931233918	0.401394719384432	FALSE	FALSE	FALSE	Hypomethylated	-0.139703597930968	Other peak-carrying genes
1700025G04Rik	1.09816372590114	6.48041988599704e-05	6.48041988599704e-05	103	2	TRUE	2	0	1.5003519916332	-0.574052054144902	-0.0435720262342198	1.35843100035951	3.47688050453975e-09	3.47688050453975e-09	107	7	TRUE	5	2	2.16439295387887	-0.850823232403454	-0.0829762114136801	TRUE	TRUE	TRUE	TRUE	TRUE	FALSE	TRUE	TRUE	TRUE	FALSE	TRUE	FALSE	chr1	237723	0.021889171606767	0.0227793829729691	0.000890211366202025	-0.0441341262407454	0.327255281480602	FALSE	FALSE	FALSE	Hypomethylated	0.0890211366202025	Other peak-carrying genes
1700028J19Rik	0.0404365654601735	0.373339651523469	0.373339651523469	5	0	FALSE	0	0	0.148430542499153	-0.314889611974094	-0.0249120278397999	-0.254262675184701	0.392644345898194	0.392644345898194	4	0	FALSE	0	0	-0.226158043292475	-0.302631856554474	-0.259328812554088	TRUE	TRUE	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	chr7	16885	0.0156707430783645	0.0151193965760264	-0.000551346502338054	-0.177215655853532	0.351098001207344	FALSE	FALSE	FALSE	Hypomethylated	-0.0551346502338054	Other peak-carrying genes
1700028K03Rik	-0.148057554409854	0.0790026363587625	0.0790026363587625	6	0	FALSE	0	0	0.0483905808968242	-0.621818768875993	-0.178581588567165	-0.384781415645	0.0958554230365716	0.0958554230365716	5	0	FALSE	0	0	-0.15659430656816	-0.766258712504863	-0.439651096606954	TRUE	TRUE	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	chr5	16834	0.0137802574503773	0.0148550335987706	0.00107477614839323	-0.00233988486529339	0.993541014833864	FALSE	FALSE	FALSE	Hypomethylated	0.107477614839323	Other peak-carrying genes
1700029F12Rik	2.21087466255852	3.90828972640223e-06	3.90828972640223e-06	9	1	TRUE	1	0	2.21087466255852	-0.419925678639254	0.216184299183217	2.54419988835394	3.0193465634528e-09	3.0193465634528e-09	8	1	TRUE	1	0	2.54419988835394	-0.258003442477337	0.326879222827102	TRUE	TRUE	TRUE	TRUE	TRUE	FALSE	FALSE	TRUE	TRUE	FALSE	TRUE	FALSE	chr13	12499	0.0208517525562698	0.0248647058202787	0.00401295326400891	0.079093354243517	0.708157731740182	FALSE	FALSE	FALSE	Hypermethylated	0.401295326400891	Other peak-carrying genes
1700029H14Rik	-0.066682082186983	0.105264111229339	0.105264111229339	8	0	FALSE	0	0	0.056715435042818	-0.513027115754145	-0.131915220701943	-0.106500642794631	0.373324734916701	0.373324734916701	10	0	FALSE	0	0	0.303249130768516	-0.345876001268066	-0.0818085948335324	TRUE	TRUE	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	chr8	11729	0.0206186793727311	0.0200767170680055	-0.000541962304725578	-0.238786017547745	0.228467747079388	FALSE	FALSE	FALSE	Hypomethylated	-0.0541962304725578	Other peak-carrying genes
1700030J22Rik	-0.0889243419264527	0.692672175963098	0.692672175963098	4	0	FALSE	0	0	0.0126945712679638	-0.1560860439274	-0.0803100391280854	-0.103182652148291	0.4021090843672	0.4021090843672	7	0	FALSE	0	0	0.0718723620215774	-0.342757928535107	-0.0896567544569665	TRUE	TRUE	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	chr8	9366	0.017431518394382	0.0207049108151472	0.00327339242076521	0.139184769728574	0.528080832675751	FALSE	FALSE	FALSE	Hypermethylated	0.327339242076521	Other peak-carrying genes
1700030K09Rik	-0.173521629551122	0.548911618721786	0.548911618721786	4	0	FALSE	0	0	0.0130861532911111	-0.22186788230153	-0.138956247028166	-0.72995598395077	0.0361453649979415	0.0361453649979415	4	1	TRUE	0	1	-0.109810709272292	-0.72995598395077	-0.365274992292853	TRUE	TRUE	TRUE	FALSE	FALSE	FALSE	TRUE	FALSE	TRUE	FALSE	FALSE	FALSE	chr8	17122	0.0143565126512652	0.0154343888331358	0.00107787618187054	-0.140712804162413	0.473868072959671	FALSE	FALSE	FALSE	Hypomethylated	0.107787618187054	Other peak-carrying genes
1700031F05Rik	-0.0890623835691844	0.326296967390756	0.326296967390756	7	0	FALSE	0	0	0.227430755736677	-0.345408067815044	-0.0522383884582725	-0.432643694024037	0.232400562419785	0.232400562419785	5	0	FALSE	0	0	-0.180642543359677	-0.483809042594002	-0.378627443286471	TRUE	TRUE	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	chrX	8786	0.0174321659184745	0.014256543718155	-0.00317562220031953	-0.491151566178629	0.180859179186105	FALSE	FALSE	FALSE	Hypomethylated	-0.317562220031953	Other peak-carrying genes
1700031L13Rik	-0.97001111851257	0.0316237352522548	0.0316237352522548	34	1	TRUE	0	1	0.182523357391832	-0.97001111851257	-0.186776487783536	-0.972781340122734	0.0126493472147807	0.0126493472147807	34	1	TRUE	0	1	0.250948962616419	-0.972781340122734	-0.28838003850584	TRUE	TRUE	TRUE	FALSE	FALSE	TRUE	TRUE	TRUE	TRUE	FALSE	FALSE	FALSE	chr5	2306	0.0103201017808238	0.0142228152947132	0.0039027135138894	-0.250910215820228	0.741433622964227	FALSE	FALSE	FALSE	Hypomethylated	0.39027135138894	Other peak-carrying genes
1700034E13Rik	-0.0954354064206709	0.43397504229065	0.43397504229065	9	0	FALSE	0	0	0.09311519956494	-0.276949000850371	-0.101545315094663	-0.185123356605332	0.164989233990612	0.164989233990612	8	0	FALSE	0	0	0.175985482238046	-0.547417541554029	-0.150188237774811	TRUE	TRUE	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	chr18	17525	0.0176508336778379	0.020258164043474	0.00260733036563613	0.0656205749405728	0.735869343369528	FALSE	FALSE	FALSE	Hypermethylated	0.260733036563613	Other peak-carrying genes
1700034J05Rik	-0.116048602316677	0.158297035277228	0.158297035277228	13	0	FALSE	0	0	0.294924796067501	-0.479817945963459	-0.12430268607029	-0.766177050218912	0.0492198533069932	0.0492198533069932	15	1	TRUE	0	1	0.0386964229195595	-0.766177050218912	-0.214871400782975	TRUE	TRUE	TRUE	FALSE	FALSE	FALSE	TRUE	FALSE	TRUE	FALSE	FALSE	FALSE	chr6	4094	0.0181560251423074	0.0158208598323926	-0.00233516530991474	-0.356534666565802	0.353637706858284	FALSE	FALSE	FALSE	Hypomethylated	-0.233516530991474	Other peak-carrying genes
1700037C18Rik	-0.300501567148926	0.304717685747486	0.304717685747486	2	0	FALSE	0	0	-0.24740345398314	-0.353599680314711	-0.300501567148926	-0.269098870763957	0.185409736679361	0.185409736679361	3	0	FALSE	0	0	-0.202287763709477	-0.508307954949071	-0.326564863140835	TRUE	TRUE	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	chr16	13511	0.0136915300494553	0.0136478803761082	-4.36496733471018e-05	-0.296761109488997	0.245478313388759	FALSE	FALSE	FALSE	Hypomethylated	-0.00436496733471018	Other peak-carrying genes
1700056E22Rik	-0.112558911317226	0.584254188539701	0.584254188539701	2	0	FALSE	0	0	-0.0220538070666065	-0.203064015567845	-0.112558911317226	-0.0435892874341014	0.758321713832853	0.758321713832853	2	0	FALSE	0	0	0.0303336988754071	-0.11751227374361	-0.0435892874341014	TRUE	TRUE	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	chr1	1272	0.0111677339299549	0.0195714569513613	0.00840372302140635	0.822941206782314	0.339034519715868	FALSE	FALSE	FALSE	Hypermethylated	0.840372302140635	Other peak-carrying genes
1700066M21Rik	0.0592524064640101	0.561783300751286	0.561783300751286	2	0	FALSE	0	0	0.217479241499181	-0.0989744285711608	0.0592524064640101	0.0694466697096319	0.877243100713533	0.877243100713533	1	0	FALSE	0	0	0.0694466697096319	0.0694466697096319	0.0694466697096319	TRUE	TRUE	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	chr1	7804	0.015666794970288	0.0165061403919372	0.000839345421649179	0.011510743436281	0.975171795210195	FALSE	FALSE	FALSE	Hypermethylated	0.0839345421649179	Other peak-carrying genes
1700067K01Rik	-0.129769045232616	0.377133607235485	0.377133607235485	3	0	FALSE	0	0	0.200189987695742	-0.314157250684356	-0.0812454360737433	-0.0760385302220962	0.869009615224934	0.869009615224934	1	0	FALSE	0	0	-0.0760385302220962	-0.0760385302220962	-0.0760385302220962	TRUE	TRUE	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	chr8	3269	0.0195212900934213	0.0238343631466646	0.00431307305324329	0.0776725601953661	0.858166894125027	FALSE	FALSE	FALSE	Hypermethylated	0.431307305324329	Other peak-carrying genes
1700067P10Rik	-0.294764838069931	0.33423043285497	0.33423043285497	3	0	FALSE	0	0	-0.0437630453751741	-0.335125870820735	-0.224551251421947	-0.192968044005431	0.385023904663089	0.385023904663089	4	0	FALSE	0	0	-0.0625102181057966	-0.340353761364309	-0.197200016870242	TRUE	TRUE	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	chr17	1600	0.0134764262798619	0.0163107053978675	0.00283427911800567	0.345557815978873	0.649248208663782	FALSE	FALSE	FALSE	Hypermethylated	0.283427911800567	Other peak-carrying genes
1700069L16Rik	-0.069825422570029	0.162364284441621	0.162364284441621	7	0	FALSE	0	0	0.118168001543236	-0.462860507899818	-0.106276068762585	-0.25857210850308	0.0533435636397657	0.0533435636397657	10	0	FALSE	0	0	0.685388471419258	-0.756750409474186	-0.224450393288893	TRUE	TRUE	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	chr5	32351	0.0299528420417135	0.0271047964129515	-0.00284804562876203	-0.236442154593778	0.0108856512319082	TRUE	FALSE	TRUE	Hypomethylated	-0.284804562876203	Other peak-carrying genes
1700088E04Rik	-0.0453800740638925	0.801731248495601	0.801731248495601	3	0	FALSE	0	0	0.108078337656995	-0.0471275328725016	0.00519024357353363	0.0490840807590354	0.912469781139421	0.912469781139421	1	0	FALSE	0	0	0.0490840807590354	0.0490840807590354	0.0490840807590354	TRUE	TRUE	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	chr15	11905	0.0163064723533296	0.0167475984600459	0.000441126106716261	-0.092946514858231	0.708066018945092	FALSE	FALSE	FALSE	Hypomethylated	0.0441126106716261	Other peak-carrying genes
1700093K21Rik	-0.233610382281092	0.525946356013076	0.525946356013076	1	0	FALSE	0	0	-0.233610382281092	-0.233610382281092	-0.233610382281092	-0.194422916956775	0.640160140749475	0.640160140749475	1	0	FALSE	0	0	-0.194422916956775	-0.194422916956775	-0.194422916956775	TRUE	TRUE	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	chr11	4953	0.0190711983309368	0.0165283411030004	-0.00254285722793634	-0.2731937352554	0.465146338881994	FALSE	FALSE	FALSE	Hypomethylated	-0.254285722793634	Other peak-carrying genes
1700102P08Rik	-0.108548101793627	0.599653153163672	0.599653153163672	4	0	FALSE	0	0	-0.0765698103333009	-0.200436872399991	-0.123525721580136	-0.0677885770252647	0.308029440843113	0.308029440843113	4	0	FALSE	0	0	0.0718272629879041	-0.401479401577165	-0.116307323159948	TRUE	TRUE	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	chr9	18130	0.0203868745109688	0.0169982133545324	-0.00338866115643643	-0.368109714598723	0.0150617243534745	TRUE	FALSE	TRUE	Hypomethylated	-0.338866115643643	Other peak-carrying genes
1700109H08Rik	-0.105414380943086	0.607185921368125	0.607185921368125	2	0	FALSE	0	0	-0.0246982098360263	-0.186130552050145	-0.105414380943086	-0.129547935676384	0.691587463095658	0.691587463095658	3	0	FALSE	0	0	-0.0345270984305042	-0.16881259606305	-0.110962543389979	TRUE	TRUE	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	chr5	12791	0.0108463063764873	0.0129987507518147	0.00215244437532741	0.00854499497914106	0.977514341960628	FALSE	FALSE	FALSE	Hypermethylated	0.215244437532741	Other peak-carrying genes
1700113H08Rik	1.44444592682316	0.00111968471868335	0.00111968471868335	55	1	TRUE	1	0	1.44444592682316	-0.437665564381139	-0.09945900735407	-0.89271838323512	0.00104513170922915	0.00104513170922915	46	3	TRUE	1	2	1.68223824618729	-0.935499155352241	-0.151051985973253	TRUE	TRUE	TRUE	TRUE	TRUE	FALSE	TRUE	TRUE	TRUE	FALSE	TRUE	FALSE	chr10	172545	0.0154770503503892	0.0164763789560285	0.000999328605639225	-0.0681787528661899	0.323941655075563	FALSE	FALSE	FALSE	Hypomethylated	0.0999328605639225	Other peak-carrying genes
1700122O11Rik	-0.0919239505876274	0.170734617543102	0.170734617543102	23	0	FALSE	0	0	0.391265531175505	-0.457333170963832	-0.0699534593424945	-0.790215853657205	0.0464155757577972	0.0464155757577972	22	1	TRUE	0	1	0.0782186800415911	-0.790215853657205	-0.214357506541039	TRUE	TRUE	TRUE	FALSE	FALSE	FALSE	TRUE	FALSE	TRUE	FALSE	FALSE	FALSE	chr17	1549	0.0340038748697481	0.0272375942074002	-0.0067662806623479	-0.327350230798912	0.515791242194473	FALSE	FALSE	FALSE	Hypomethylated	-0.67662806623479	Other peak-carrying genes
1700123K08Rik	0.0341255339807941	0.522468502612575	0.522468502612575	7	0	FALSE	0	0	0.231867018791959	-0.06488350968739	0.0670008971926714	-1.08461339490576	0.0413939698299188	0.0413939698299188	6	1	TRUE	0	1	-0.0509191671113481	-1.08461339490576	-0.384256012762054	TRUE	TRUE	TRUE	FALSE	FALSE	FALSE	TRUE	FALSE	TRUE	FALSE	FALSE	FALSE	chr5	2873	0.0163461214709256	0.016436740873972	9.06194030464783e-05	-0.23977407872133	0.719060294217404	FALSE	FALSE	FALSE	Hypomethylated	0.00906194030464783	Other peak-carrying genes
1700123O20Rik	-0.0593540043240174	0.876988706143967	0.876988706143967	1	0	FALSE	0	0	-0.0593540043240174	-0.0593540043240174	-0.0593540043240174	-0.000927186146157734	0.99839216819017	0.99839216819017	1	0	FALSE	0	0	-0.000927186146157734	-0.000927186146157734	-0.000927186146157734	TRUE	TRUE	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	chr14	4526	0.0100751398048229	0.0158792097926802	0.00580406998785727	0.518339800330183	0.154544410413411	FALSE	FALSE	FALSE	Hypermethylated	0.580406998785727	Other peak-carrying genes
1700129C05Rik	-0.0580515665193108	0.0605324164373957	0.0605324164373957	96	0	FALSE	0	0	0.619597831312246	-0.71401853919759	-0.0928992790822565	1.13253104283708	3.83943854188403e-23	3.83943854188403e-23	103	15	TRUE	13	2	3.17314413409434	-0.949578249002959	0.0661955067622342	TRUE	TRUE	TRUE	FALSE	TRUE	FALSE	TRUE	FALSE	TRUE	TRUE	FALSE	FALSE	chr14	9854	0.0143356704517022	0.0132842415191825	-0.00105142893251968	-0.257572052897158	0.367856379315471	FALSE	FALSE	FALSE	Hypomethylated	-0.105142893251968	Mutant-specific aging up
1810010H24Rik	-0.0994698501154239	0.423462481876066	0.423462481876066	5	0	FALSE	0	0	-0.0892012102808788	-0.286688507627089	-0.138319631102135	-0.189924162442503	0.119700516014023	0.119700516014023	5	0	FALSE	0	0	0.0481381373331043	-0.582227710796589	-0.214285584817204	TRUE	TRUE	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	chr11	4763	0.0163930397114671	0.017642314409887	0.00124927469841995	-0.10746834439595	0.799079605748758	FALSE	FALSE	FALSE	Hypomethylated	0.124927469841995	Other peak-carrying genes
1810024B03Rik	-0.322449195017732	0.32799801635137	0.32799801635137	3	0	FALSE	0	0	-0.132704223808533	-0.331194295847175	-0.262115904891147	-0.906579014310933	0.0381758546219226	0.0381758546219226	2	1	TRUE	0	1	-0.252940036245944	-0.906579014310933	-0.579759525278439	TRUE	TRUE	TRUE	FALSE	FALSE	FALSE	TRUE	FALSE	TRUE	FALSE	FALSE	FALSE	chr2	21926	0.0135449448141664	0.0127248485469682	-0.000820096267198173	-0.363084658365919	0.0400411919358505	TRUE	FALSE	TRUE	Hypomethylated	-0.0820096267198173	Other peak-carrying genes
1810030O07Rik	-0.20684883762875	0.188076603284172	0.188076603284172	6	0	FALSE	0	0	0.0445193861103115	-0.483767182866927	-0.211495057928499	-0.976150203769087	0.0351306525276727	0.0351306525276727	5	1	TRUE	0	1	-0.15941745830661	-0.976150203769087	-0.462960655589372	TRUE	TRUE	TRUE	FALSE	FALSE	FALSE	TRUE	FALSE	TRUE	FALSE	FALSE	FALSE	chrX	18790	0.0118764095978638	0.013424913417531	0.00154850381966717	0.0749795326834951	0.782369819738856	FALSE	FALSE	FALSE	Hypermethylated	0.154850381966717	Other peak-carrying genes
1810037I17Rik	-0.166209259371633	0.165182063245753	0.165182063245753	5	0	FALSE	0	0	-0.0560226378247615	-0.448279367376237	-0.210463515860004	-0.346086935548976	0.299665624807538	0.299665624807538	3	0	FALSE	0	0	-0.284721575314463	-0.39871777818447	-0.343175429682636	TRUE	TRUE	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	chr3	1982	0.0151772166629617	0.0220202607480658	0.00684304408510406	0.223352891078992	0.742133802252533	FALSE	FALSE	FALSE	Hypermethylated	0.684304408510406	Other peak-carrying genes
1810055G02Rik	-0.168337066098473	0.0757318044606414	0.0757318044606414	5	0	FALSE	0	0	0.175944484399963	-0.604975287012619	-0.1567063686593	-0.248296353325958	0.0690029445822365	0.0690029445822365	5	0	FALSE	0	0	-0.0630692091203026	-0.672619738709999	-0.307194301433249	TRUE	TRUE	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	chr19	9589	0.0148720886623125	0.0163455683561831	0.00147347969387062	-0.0155484956010748	0.956370143586531	FALSE	FALSE	FALSE	Hypomethylated	0.147347969387062	Other peak-carrying genes
1810062G17Rik	-0.0197723153851776	0.663964099216053	0.663964099216053	3	0	FALSE	0	0	0.0468572592902744	-0.158356425768489	-0.0437571606211307	-0.317695222242943	0.0882352333927317	0.0882352333927317	2	0	FALSE	0	0	-0.00466798064192545	-0.63072246384396	-0.317695222242943	TRUE	TRUE	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	chr3	6363	0.0313427344928501	0.0385479495687553	0.00720521507590521	0.168806066960517	0.381142038534215	FALSE	FALSE	FALSE	Hypermethylated	0.720521507590521	Other peak-carrying genes
1810065E05Rik	-0.171917872614099	0.332196916030057	0.332196916030057	7	0	FALSE	0	0	0.240551767216337	-0.342407537148814	-0.111414439733421	-0.852637707857558	0.0225549263915979	0.0225549263915979	4	1	TRUE	0	1	-0.097821749511651	-0.852637707857558	-0.439366485842698	TRUE	TRUE	TRUE	FALSE	FALSE	FALSE	TRUE	FALSE	TRUE	FALSE	FALSE	FALSE	chr11	4914	0.0122960059023387	0.0145466389552603	0.00225063305292159	-0.137538280140776	0.742133802252533	FALSE	FALSE	FALSE	Hypomethylated	0.225063305292159	Other peak-carrying genes
2010003K11Rik	-0.00832808656447702	0.754787157098498	0.754787157098498	5	0	FALSE	0	0	0.0204824165203367	-0.128831345562762	-0.0453923611916842	2.74424693877375	4.70867759946358e-17	4.70867759946358e-17	5	3	TRUE	3	0	3.53718949920954	-0.180670953984992	1.35352300132916	TRUE	TRUE	TRUE	FALSE	TRUE	FALSE	FALSE	FALSE	TRUE	TRUE	FALSE	FALSE	chr19	1796	0.0179470868509913	0.0211852989556583	0.00323821210466699	0.206641304745572	0.744360127435594	FALSE	FALSE	FALSE	Hypermethylated	0.323821210466699	Mutant-specific aging up
2010106E10Rik	-0.0319757071668766	0.930262434183389	0.930262434183389	1	0	FALSE	0	0	-0.0319757071668766	-0.0319757071668766	-0.0319757071668766	-0.28061241651722	0.494205703345353	0.494205703345353	1	0	FALSE	0	0	-0.28061241651722	-0.28061241651722	-0.28061241651722	TRUE	TRUE	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	chrX	63070	0.0119468256404578	0.0140718169201259	0.0021249912796681	-0.00212095637752011	0.991736231455612	FALSE	FALSE	FALSE	Hypomethylated	0.21249912796681	Other peak-carrying genes
2010109A12Rik	-0.0873581677028608	0.612215831597534	0.612215831597534	5	0	FALSE	0	0	0.0860210720347567	-0.183217915468107	-0.0551833420580693	1.26229208785838	9.5994377362131e-05	9.5994377362131e-05	5	1	TRUE	1	0	1.26229208785838	-0.0525531308063863	0.410078214901039	TRUE	TRUE	TRUE	FALSE	TRUE	FALSE	FALSE	FALSE	TRUE	TRUE	FALSE	FALSE	chr5	6958	0.0238867182592186	0.0367457620189091	0.0128590437596905	0.451067756586216	0.035634023303545	TRUE	TRUE	FALSE	Hypermethylated	1.28590437596905	Mutant-specific aging up
2010315B03Rik	-0.0811893584540682	0.807972056848091	0.807972056848091	3	0	FALSE	0	0	-0.0327529264950301	-0.09957799939757	-0.0711734281155561	-0.231045595875531	0.534387579725561	0.534387579725561	1	0	FALSE	0	0	-0.231045595875531	-0.231045595875531	-0.231045595875531	TRUE	TRUE	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	chr9	20893	0.0128306151920357	0.0124317750065834	-0.000398840185452378	-0.368936361746739	0.112737993343674	FALSE	FALSE	FALSE	Hypomethylated	-0.0398840185452378	Other peak-carrying genes
2200002D01Rik	-0.0302999993360815	0.517164879805301	0.517164879805301	8	0	FALSE	0	0	0.239391411788573	-0.179916040814757	-0.0023013237232965	-0.293086462522726	0.085739241156417	0.085739241156417	7	0	FALSE	0	0	-0.035900681309392	-0.72264575992831	-0.309298206874427	TRUE	TRUE	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	chr7	1906	0.019563196440094	0.0228564106860502	0.00329321424595629	0.144256592137747	0.82313575584697	FALSE	FALSE	FALSE	Hypermethylated	0.329321424595629	Other peak-carrying genes
2200002J24Rik	-0.121006212387898	0.771637784859612	0.771637784859612	1	0	FALSE	0	0	-0.121006212387898	-0.121006212387898	-0.121006212387898	-0.18256436914646	0.571349234034075	0.571349234034075	3	0	FALSE	0	0	-0.0108597611550995	-0.224645904227689	-0.139356678176416	TRUE	TRUE	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	chr7	1611	0.0168993204731901	0.0168591296956644	-4.01907775256713e-05	0.19672913644323	0.829537668280322	FALSE	FALSE	FALSE	Hypermethylated	-0.00401907775256713	Other peak-carrying genes
2210016L21Rik	-0.977981398008583	0.00939102916406687	0.00939102916406687	7	1	TRUE	0	1	-0.115954464099852	-0.977981398008583	-0.34102127363632	-0.238875585254795	0.196118890204007	0.196118890204007	9	0	FALSE	0	0	-0.032601170453671	-0.481337281291268	-0.244520935647087	TRUE	TRUE	TRUE	FALSE	FALSE	TRUE	FALSE	TRUE	FALSE	FALSE	FALSE	FALSE	chr5	7626	0.0156736534372764	0.0158191954034645	0.000145541966188111	-0.158267218341147	0.593634245118154	FALSE	FALSE	FALSE	Hypomethylated	0.0145541966188111	Other peak-carrying genes
