gene_name	chr	is_neuronal	k27me3_predicted
Pkdcc	chr17	FALSE	FALSE
Pkdrej	chr15	FALSE	TRUE
Pkhd1	chr1	FALSE	FALSE
Pkhd1l1	chr15	TRUE	FALSE
Pknox2	chr9	FALSE	FALSE
Pkp1	chr1	FALSE	FALSE
Pkp2	chr16	FALSE	TRUE
Pkp3	chr7	FALSE	TRUE
Pla2g2c	chr4	FALSE	TRUE
Pla2g2e	chr4	FALSE	TRUE
Pla2g4a	chr1	FALSE	TRUE
Pla2g4d	chr2	FALSE	TRUE
Pla2g5	chr4	FALSE	FALSE
Pla2g7	chr17	FALSE	FALSE
Pla2r1	chr2	FALSE	TRUE
Plaat5	chr19	FALSE	FALSE
Plag1	chr4	TRUE	TRUE
Plagl1	chr10	FALSE	TRUE
Plau	chr14	FALSE	FALSE
Plbd1	chr6	FALSE	FALSE
Plcb1	chr2	TRUE	FALSE
Plcb2	chr2	TRUE	TRUE
Plce1	chr19	FALSE	FALSE
Plcg2	chr8	TRUE	FALSE
Plch1	chr3	FALSE	FALSE
Plcl1	chr1	TRUE	TRUE
Plcl2	chr17	TRUE	TRUE
Pld1	chr3	TRUE	FALSE
Pld2	chr11	TRUE	FALSE
Plek2	chr12	FALSE	FALSE
Plekha5	chr6	FALSE	TRUE
Plekha6	chr1	FALSE	FALSE
Plekha7	chr7	FALSE	FALSE
Plekhb2	chr1	FALSE	FALSE
Plekhd1	chr12	FALSE	FALSE
Plekhg1	chr10	FALSE	TRUE
Plekhg5	chr4	TRUE	FALSE
Plekhg6	chr6	FALSE	FALSE
Plekhh2	chr17	FALSE	FALSE
Plekho1	chr3	FALSE	TRUE
Plin1	chr7	FALSE	FALSE
Plk2	chr13	TRUE	TRUE
Pllp	chr8	TRUE	FALSE
Plpp3	chr4	TRUE	FALSE
Plpp4	chr7	FALSE	FALSE
Plppr1	chr4	TRUE	FALSE
Plppr5	chr3	TRUE	FALSE
Plrg1	chr3	FALSE	TRUE
Pltp	chr2	FALSE	FALSE
Plxna4	chr6	TRUE	FALSE
Plxnc1	chr10	TRUE	TRUE
Pm20d1	chr1	FALSE	TRUE
Pmaip1	chr18	TRUE	FALSE
Pmepa1	chr2	FALSE	FALSE
Pmfbp1	chr8	FALSE	FALSE
Pmp2	chr3	FALSE	FALSE
Pmp22	chr11	TRUE	FALSE
Pmvk	chr3	FALSE	TRUE
Pnma2	chr14	FALSE	FALSE
Pnoc	chr14	TRUE	FALSE
Pnpla7	chr2	FALSE	FALSE
Poc1b	chr10	FALSE	TRUE
Podn	chr4	FALSE	FALSE
Podxl	chr6	TRUE	FALSE
Pole4	chr6	FALSE	FALSE
Poll	chr19	FALSE	TRUE
Polr2b	chr5	FALSE	TRUE
Polr2f	chr15	FALSE	FALSE
Pom121l2	chr13	FALSE	FALSE
Pomc	chr12	FALSE	TRUE
Pomp	chr5	FALSE	TRUE
Pon2	chr6	FALSE	FALSE
Pon3	chr6	FALSE	FALSE
Postn	chr3	TRUE	TRUE
Potegl	chr2	FALSE	FALSE
Pou2f1	chr1	FALSE	TRUE
Pou2f3	chr9	FALSE	FALSE
Pou3f1	chr4	TRUE	FALSE
Pou3f2	chr4	TRUE	FALSE
Pou3f4	chrX	TRUE	TRUE
Pou4f1	chr14	TRUE	FALSE
Pou4f2	chr8	TRUE	FALSE
Pou4f3	chr18	TRUE	FALSE
Pou5f1	chr17	FALSE	TRUE
Pou6f2	chr13	FALSE	FALSE
Ppa1	chr10	FALSE	FALSE
Ppara	chr15	FALSE	TRUE
Ppargc1a	chr5	TRUE	FALSE
Ppic	chr18	FALSE	FALSE
Ppl	chr16	FALSE	FALSE
Ppm1a	chr12	FALSE	TRUE
Ppm1j	chr3	FALSE	FALSE
Ppm1n	chr7	FALSE	TRUE
Ppp1r16b	chr2	FALSE	FALSE
Ppp1r17	chr6	FALSE	TRUE
Ppp1r36	chr12	FALSE	TRUE
Ppp1r3b	chr8	FALSE	TRUE
Ppp1r3c	chr19	FALSE	TRUE
Ppp1r3g	chr13	FALSE	FALSE
Ppp2r2b	chr18	TRUE	TRUE
Ppp2r3a	chr9	TRUE	TRUE
Ppp2r3d	chr9	FALSE	TRUE
Ppp2r5a	chr1	FALSE	TRUE
Ppp2r5c	chr12	FALSE	FALSE
Ppy	chr11	FALSE	TRUE
Pramel1	chr4	FALSE	TRUE
Prdm1	chr10	TRUE	FALSE
Prdm12	chr2	TRUE	FALSE
Prdm13	chr4	TRUE	FALSE
Prdm14	chr1	FALSE	FALSE
Prdm16	chr4	TRUE	FALSE
Prdm5	chr6	FALSE	TRUE
Prdm6	chr18	TRUE	FALSE
Prdm8	chr5	TRUE	TRUE
Prdm9	chr17	FALSE	TRUE
Prelid2	chr18	FALSE	FALSE
Prelp	chr1	FALSE	TRUE
Prep	chr10	FALSE	FALSE
Prex1	chr2	TRUE	FALSE
Prex2	chr1	TRUE	FALSE
Prickle1	chr15	TRUE	FALSE
Prickle2	chr6	TRUE	FALSE
Prima1	chr12	FALSE	FALSE
Prkab1	chr5	FALSE	TRUE
Prkag3	chr1	FALSE	TRUE
Prkar2b	chr12	TRUE	TRUE
Prkca	chr11	TRUE	FALSE
Prkcd	chr14	FALSE	TRUE
Prkch	chr12	TRUE	FALSE
Prkcq	chr2	FALSE	FALSE
Prkd1	chr12	TRUE	FALSE
Prkd3	chr17	FALSE	FALSE
Prkg1	chr19	TRUE	FALSE
Prkg2	chr5	FALSE	FALSE
Prkn	chr17	TRUE	TRUE
Prlh	chr1	TRUE	FALSE
Prlhr	chr19	FALSE	FALSE
Prlr	chr15	FALSE	FALSE
Prnd	chr2	FALSE	TRUE
Prob1	chr18	FALSE	FALSE
Prok1	chr3	FALSE	FALSE
Prok2	chr6	FALSE	FALSE
Prokr1	chr6	FALSE	FALSE
Prokr2	chr2	FALSE	TRUE
Pros1	chr16	FALSE	TRUE
Proser2	chr2	FALSE	FALSE
Prox1	chr1	TRUE	TRUE
Prph	chr15	FALSE	TRUE
Prr15l	chr11	FALSE	TRUE
Prr5	chr15	FALSE	FALSE
Prr5l	chr2	FALSE	FALSE
Prrc1	chr18	FALSE	TRUE
Prrg4	chr2	FALSE	FALSE
Prrt4	chr6	FALSE	TRUE
Prrx1	chr1	TRUE	FALSE
Prrx2	chr2	FALSE	FALSE
Prss12	chr3	FALSE	FALSE
Prss16	chr13	FALSE	FALSE
Prss2	chr6	FALSE	FALSE
Prss23	chr7	FALSE	TRUE
Prss33	chr17	FALSE	FALSE
Prss34	chr17	FALSE	TRUE
Prss35	chr9	FALSE	FALSE
Prss36	chr7	FALSE	FALSE
Prss50	chr9	FALSE	TRUE
Prss55	chr14	FALSE	FALSE
Prss56	chr1	FALSE	FALSE
Prtn3	chr10	TRUE	TRUE
Prune2	chr19	FALSE	FALSE
Psapl1	chr5	FALSE	FALSE
Psat1	chr19	FALSE	TRUE
Psd4	chr2	FALSE	FALSE
Psmb1	chr17	FALSE	FALSE
Psmb2	chr4	FALSE	TRUE
Psmb7	chr2	FALSE	TRUE
Psmb8	chr17	FALSE	FALSE
Psmb9	chr17	FALSE	FALSE
Psmc1	chr12	FALSE	FALSE
Psmd7	chr8	FALSE	FALSE
Ptbp2	chr3	FALSE	TRUE
Ptcd2	chr13	FALSE	FALSE
Pten	chr19	TRUE	FALSE
Pter	chr2	FALSE	FALSE
Ptf1a	chr2	TRUE	FALSE
Ptgdr	chr14	FALSE	FALSE
Ptger3	chr3	TRUE	FALSE
Ptger4	chr15	TRUE	FALSE
Ptges	chr2	TRUE	FALSE
Ptgfr	chr3	FALSE	FALSE
Ptgfrn	chr3	FALSE	FALSE
Ptgis	chr2	FALSE	FALSE
Ptgr1	chr4	FALSE	TRUE
Ptgs1	chr2	TRUE	TRUE
Ptgs2	chr1	TRUE	FALSE
Pth1r	chr9	FALSE	FALSE
Pthlh	chr6	FALSE	FALSE
Ptk2	chr15	TRUE	FALSE
Ptk2b	chr14	TRUE	TRUE
Ptn	chr6	TRUE	FALSE
Ptp4a3	chr15	FALSE	FALSE
Ptpn1	chr2	TRUE	FALSE
Ptpn13	chr5	TRUE	FALSE
Ptpn14	chr1	FALSE	TRUE
Ptpn18	chr1	FALSE	TRUE
Ptpn20	chr14	FALSE	TRUE
Ptpn21	chr12	FALSE	TRUE
Ptpn3	chr4	FALSE	TRUE
Ptprb	chr10	TRUE	FALSE
Ptprc	chr1	FALSE	TRUE
Ptprd	chr4	TRUE	TRUE
Ptprk	chr10	TRUE	TRUE
Ptprm	chr17	TRUE	FALSE
Ptpro	chr6	TRUE	FALSE
Ptprt	chr2	TRUE	FALSE
Ptpru	chr4	TRUE	FALSE
Ptprz1	chr6	TRUE	FALSE
Ptx3	chr3	FALSE	FALSE
Pum3	chr19	FALSE	TRUE
Pvalb	chr15	TRUE	FALSE
Pxdc1	chr13	FALSE	FALSE
Pxdn	chr12	FALSE	FALSE
Pygl	chr12	FALSE	FALSE
Pyroxd2	chr19	FALSE	TRUE
Pyy	chr11	FALSE	FALSE
Qpct	chr17	FALSE	FALSE
Qprt	chr7	FALSE	TRUE
Qrfp	chr2	FALSE	FALSE
Qrfpr	chr3	FALSE	FALSE
Qrfprl	chr6	FALSE	FALSE
Qrich2	chr11	FALSE	FALSE
Qsox1	chr1	FALSE	FALSE
R3hcc1l	chr19	FALSE	TRUE
Rab11fip1	chr8	FALSE	FALSE
Rab17	chr1	TRUE	TRUE
Rab19	chr6	FALSE	TRUE
Rab20	chr8	FALSE	FALSE
Rab27b	chr18	TRUE	FALSE
Rab28	chr5	FALSE	TRUE
Rab29	chr1	TRUE	TRUE
Rab34	chr11	FALSE	TRUE
Rab37	chr11	FALSE	TRUE
Rab38	chr7	FALSE	FALSE
Rab3b	chr4	TRUE	FALSE
Rab3gap2	chr1	TRUE	FALSE
Rab7	chr6	TRUE	TRUE
Rabggta	chr14	FALSE	FALSE
Rad21l	chr2	TRUE	TRUE
Rad23b	chr4	FALSE	TRUE
Rad51b	chr12	FALSE	TRUE
Rai14	chr15	FALSE	FALSE
Rai2	chrX	FALSE	FALSE
Ralb	chr1	FALSE	FALSE
Ralgps2	chr1	FALSE	TRUE
Ramp1	chr1	FALSE	FALSE
Ramp2	chr11	FALSE	TRUE
Ran	chr5	FALSE	TRUE
Ranbp3	chr17	FALSE	TRUE
Ranbp3l	chr15	FALSE	TRUE
Rapgef1	chr2	TRUE	TRUE
Rapgef2	chr3	TRUE	TRUE
Rapgef3	chr15	TRUE	FALSE
Rapgef5	chr12	FALSE	FALSE
Rarb	chr14	TRUE	FALSE
Rarres1	chr3	FALSE	FALSE
Rasal3	chr17	FALSE	FALSE
Rasef	chr4	FALSE	FALSE
Rasgef1b	chr5	FALSE	TRUE
Rasgrf1	chr9	TRUE	FALSE
Rasgrf2	chr13	TRUE	FALSE
Rasgrp1	chr2	FALSE	FALSE
Rasgrp4	chr7	FALSE	FALSE
Rasl10a	chr11	FALSE	FALSE
Rasl11b	chr5	FALSE	TRUE
Rassf1	chr9	FALSE	TRUE
Rassf10	chr7	TRUE	TRUE
Rassf2	chr2	FALSE	TRUE
Rassf3	chr10	FALSE	TRUE
Rassf4	chr6	FALSE	FALSE
Rassf6	chr5	FALSE	TRUE
Rassf8	chr6	FALSE	TRUE
Rax	chr18	TRUE	FALSE
Rbbp8	chr18	FALSE	FALSE
Rbfox1	chr16	TRUE	FALSE
Rbm19	chr5	FALSE	TRUE
Rbm20	chr19	FALSE	TRUE
Rbm26	chr14	FALSE	FALSE
Rbm28	chr6	FALSE	TRUE
Rbm34	chr8	FALSE	TRUE
Rbm43	chr2	FALSE	TRUE
Rbm46	chr3	FALSE	TRUE
Rbm47	chr5	FALSE	FALSE
Rbms1	chr2	FALSE	FALSE
Rbms3	chr9	FALSE	FALSE
Rbmxl2	chr7	FALSE	FALSE
Rbp1	chr9	FALSE	FALSE
Rbp4	chr19	TRUE	FALSE
Rbpj	chr5	TRUE	TRUE
Rbpjl	chr2	FALSE	FALSE
Rbpms	chr8	FALSE	FALSE
Rbpms2	chr9	FALSE	FALSE
Rbsn	chr6	FALSE	FALSE
Rcn1	chr2	FALSE	FALSE
Rcsd1	chr1	TRUE	FALSE
Rem1	chr2	TRUE	FALSE
Ren1	chr1	FALSE	FALSE
Rerg	chr6	FALSE	FALSE
Resp18	chr1	FALSE	TRUE
Rest	chr5	TRUE	TRUE
Ret	chr6	TRUE	FALSE
Rfk	chr19	FALSE	TRUE
Rflna	chr5	FALSE	TRUE
Rfng	chr11	TRUE	TRUE
Rftn1	chr17	FALSE	FALSE
Rftn2	chr1	FALSE	TRUE
Rfx2	chr17	FALSE	TRUE
Rfx3	chr19	FALSE	TRUE
Rfx4	chr10	TRUE	TRUE
Rfx6	chr10	TRUE	FALSE
Rgcc	chr14	FALSE	TRUE
Rgl1	chr1	FALSE	FALSE
Rgma	chr7	TRUE	TRUE
Rgmb	chr17	FALSE	TRUE
Rgs10	chr7	TRUE	FALSE
Rgs12	chr5	FALSE	TRUE
Rgs14	chr13	TRUE	FALSE
Rgs20	chr1	FALSE	TRUE
Rgs22	chr15	FALSE	FALSE
Rgs3	chr4	FALSE	FALSE
Rgs4	chr1	TRUE	FALSE
Rgs6	chr12	TRUE	FALSE
Rgs8	chr1	TRUE	TRUE
Rgs9bp	chr7	TRUE	TRUE
Rhbdd1	chr1	FALSE	FALSE
Rhbdl3	chr11	FALSE	FALSE
Rhcg	chr7	FALSE	FALSE
Rhebl1	chr15	FALSE	TRUE
Rhob	chr12	TRUE	FALSE
Rhoc	chr3	FALSE	FALSE
Rhoj	chr12	FALSE	FALSE
Ric8b	chr10	TRUE	TRUE
Rictor	chr15	FALSE	TRUE
Rimbp2	chr5	TRUE	FALSE
Rimklb	chr6	FALSE	FALSE
Rims1	chr1	TRUE	FALSE
Rin2	chr2	FALSE	FALSE
Rin3	chr12	FALSE	FALSE
Ripk4	chr16	FALSE	FALSE
Ripor2	chr13	TRUE	FALSE
Ripor3	chr2	FALSE	TRUE
Ripply3	chr16	FALSE	TRUE
Rit2	chr18	TRUE	TRUE
Rln1	chr19	FALSE	TRUE
Rmdn2	chr17	FALSE	FALSE
Rmi1	chr13	FALSE	TRUE
Rnasel	chr1	FALSE	TRUE
Rnaset2a	chr17	FALSE	TRUE
Rnd3	chr2	FALSE	TRUE
Rnf144b	chr13	FALSE	TRUE
Rnf157	chr11	TRUE	FALSE
Rnf19a	chr15	TRUE	TRUE
Rnf207	chr4	FALSE	TRUE
Rnf217	chr10	FALSE	FALSE
Rnf220	chr4	TRUE	FALSE
Rnf224	chr2	FALSE	TRUE
Robo1	chr16	TRUE	FALSE
Robo2	chr16	TRUE	TRUE
Robo3	chr9	TRUE	FALSE
Robo4	chr9	FALSE	TRUE
Ropn1	chr16	FALSE	FALSE
Ror2	chr13	TRUE	TRUE
Rorb	chr19	TRUE	FALSE
Rp1l1	chr14	TRUE	FALSE
Rpa1	chr11	FALSE	TRUE
Rpap3	chr15	FALSE	TRUE
Rpf1	chr3	FALSE	TRUE
Rpia	chr6	FALSE	TRUE
Rpl11	chr4	FALSE	TRUE
Rpl17	chr18	TRUE	FALSE
Rpl29	chr9	TRUE	FALSE
Rpl31	chr1	FALSE	TRUE
Rplp1	chr9	FALSE	TRUE
Rpp21	chr17	FALSE	FALSE
Rpp25	chr9	FALSE	FALSE
Rprm	chr2	FALSE	FALSE
Rprml	chr11	FALSE	FALSE
Rps29	chr12	FALSE	FALSE
Rps6kc1	chr1	FALSE	FALSE
Rrad	chr8	FALSE	TRUE
Rragc	chr4	FALSE	FALSE
Rreb1	chr13	FALSE	FALSE
Rrp15	chr1	FALSE	TRUE
Rspo1	chr4	FALSE	TRUE
Rspo2	chr15	TRUE	FALSE
Rspo3	chr10	FALSE	FALSE
Rspo4	chr2	FALSE	FALSE
Rsu1	chr2	FALSE	TRUE
Rtf2	chr2	FALSE	FALSE
Rtkn	chr6	FALSE	TRUE
Rtl1	chr12	FALSE	FALSE
Rtl6	chr15	FALSE	FALSE
Rtl9	chrX	FALSE	FALSE
Rtn4rl2	chr2	TRUE	FALSE
Rtp4	chr16	TRUE	FALSE
Rtraf	chr14	FALSE	TRUE
Rttn	chr18	FALSE	TRUE
Rubcnl	chr14	FALSE	FALSE
Runx1	chr16	TRUE	FALSE
Runx1t1	chr4	TRUE	TRUE
Runx2	chr17	TRUE	FALSE
Runx3	chr4	TRUE	TRUE
Rwdd3	chr3	FALSE	TRUE
Rxfp3	chr15	FALSE	FALSE
Rxra	chr2	TRUE	FALSE
Rxrg	chr1	TRUE	FALSE
Rybp	chr6	FALSE	FALSE
Ryr1	chr7	FALSE	TRUE
Ryr3	chr2	FALSE	FALSE
S100a10	chr3	TRUE	FALSE
S100a11	chr3	FALSE	FALSE
S100a13	chr3	FALSE	TRUE
S100a6	chr3	FALSE	FALSE
S100a7a	chr3	FALSE	FALSE
S100b	chr10	TRUE	TRUE
S1pr1	chr3	TRUE	FALSE
S1pr2	chr9	TRUE	FALSE
S1pr3	chr13	FALSE	FALSE
Sacs	chr14	FALSE	TRUE
Sall1	chr8	TRUE	FALSE
Sall2	chr14	TRUE	FALSE
Sall3	chr18	TRUE	FALSE
Sall4	chr2	TRUE	FALSE
Samd13	chr3	FALSE	TRUE
Samd5	chr10	FALSE	FALSE
Samsn1	chr16	FALSE	TRUE
Sap130	chr18	FALSE	TRUE
Sash1	chr10	FALSE	FALSE
Satb1	chr17	FALSE	FALSE
Satb2	chr1	TRUE	FALSE
Saxo1	chr4	FALSE	FALSE
Sbspon	chr1	FALSE	FALSE
Scaf4	chr16	FALSE	TRUE
Scara3	chr14	FALSE	FALSE
Scarb1	chr5	FALSE	FALSE
Scarf2	chr16	FALSE	FALSE
Scel	chr14	FALSE	TRUE
Scg2	chr1	FALSE	TRUE
Scgn	chr13	TRUE	FALSE
Schip1	chr3	FALSE	TRUE
Scin	chr12	TRUE	FALSE
Scml4	chr10	FALSE	FALSE
Scn10a	chr9	TRUE	FALSE
Scn11a	chr9	TRUE	TRUE
Scn1a	chr2	TRUE	FALSE
Scn3a	chr2	TRUE	FALSE
Scn3b	chr9	TRUE	FALSE
Scn4b	chr9	TRUE	FALSE
Scn5a	chr9	TRUE	FALSE
Scn9a	chr2	TRUE	FALSE
Scnn1a	chr6	TRUE	FALSE
Scnn1b	chr7	TRUE	FALSE
Scrg1	chr8	FALSE	TRUE
Scrt2	chr2	TRUE	TRUE
Sctr	chr1	TRUE	FALSE
Scube1	chr15	FALSE	FALSE
Scube2	chr7	FALSE	FALSE
Scube3	chr17	FALSE	FALSE
Sdc4	chr2	TRUE	FALSE
Sdk1	chr5	TRUE	TRUE
Sdk2	chr11	TRUE	FALSE
Sec16b	chr1	FALSE	FALSE
Sec31a	chr5	FALSE	TRUE
Sec31b	chr19	FALSE	FALSE
Sec61a1	chr6	FALSE	TRUE
Sec61b	chr4	FALSE	TRUE
Selenov	chr7	FALSE	TRUE
Sem1	chr6	FALSE	TRUE
Sema3a	chr5	TRUE	TRUE
Sema3b	chr9	TRUE	TRUE
Sema3c	chr5	TRUE	FALSE
Sema3d	chr5	TRUE	FALSE
Sema3e	chr5	TRUE	TRUE
Sema3f	chr9	TRUE	TRUE
Sema5a	chr15	TRUE	TRUE
Sema5b	chr16	TRUE	TRUE
Sema6a	chr18	TRUE	FALSE
Sema6b	chr17	TRUE	FALSE
Sema6d	chr2	TRUE	TRUE
Sephs1	chr2	FALSE	FALSE
Septin9	chr11	FALSE	FALSE
Serhl	chr15	FALSE	FALSE
Serinc1	chr10	FALSE	TRUE
Serinc5	chr13	TRUE	TRUE
Serpina11	chr12	FALSE	FALSE
Serpina3n	chr12	FALSE	FALSE
Serpine2	chr1	TRUE	FALSE
Serpini1	chr3	TRUE	TRUE
Sertm1	chr3	FALSE	FALSE
Setbp1	chr18	FALSE	TRUE
Setd4	chr16	FALSE	FALSE
Sf3a3	chr4	FALSE	TRUE
Sfmbt2	chr2	FALSE	FALSE
Sfn	chr4	FALSE	TRUE
Sfrp1	chr8	TRUE	FALSE
Sfrp2	chr3	TRUE	FALSE
Sfrp5	chr19	TRUE	TRUE
Sfswap	chr5	FALSE	FALSE
Sft2d2	chr1	FALSE	TRUE
Sftpd	chr14	FALSE	FALSE
Sgcb	chr5	FALSE	TRUE
Sgcd	chr11	FALSE	FALSE
Sgce	chr6	FALSE	FALSE
Sgcg	chr14	FALSE	TRUE
Sgcz	chr8	FALSE	FALSE
Sgk3	chr1	FALSE	FALSE
Sgtb	chr13	FALSE	TRUE
Sh2d4a	chr8	FALSE	FALSE
Sh3bgr	chr16	FALSE	TRUE
Sh3bp4	chr1	FALSE	TRUE
Sh3gl3	chr7	TRUE	FALSE
Sh3kbp1	chrX	FALSE	FALSE
Sh3pxd2a	chr19	FALSE	FALSE
Sh3rf1	chr8	TRUE	FALSE
Sh3rf2	chr18	FALSE	FALSE
Sh3rf3	chr10	FALSE	FALSE
Sh3tc1	chr5	FALSE	FALSE
Shank2	chr7	TRUE	FALSE
Shb	chr4	FALSE	FALSE
Shc1	chr3	TRUE	TRUE
Shc3	chr13	TRUE	FALSE
Shc4	chr2	FALSE	TRUE
She	chr3	FALSE	FALSE
Shfl	chr9	FALSE	TRUE
Shh	chr5	TRUE	FALSE
Shisa2	chr14	FALSE	FALSE
Shisa3	chr5	FALSE	FALSE
Shisa6	chr11	TRUE	FALSE
Shisa7	chr7	TRUE	TRUE
Shisa9	chr16	TRUE	FALSE
Shisal1	chr15	FALSE	FALSE
Shisal2a	chr4	FALSE	TRUE
Shisal2b	chr13	FALSE	FALSE
Shmt2	chr10	FALSE	TRUE
Shox2	chr3	TRUE	FALSE
Shq1	chr6	FALSE	TRUE
Shroom1	chr11	FALSE	TRUE
Shroom2	chrX	TRUE	FALSE
Shroom3	chr5	TRUE	TRUE
Siae	chr9	FALSE	FALSE
Siah3	chr14	FALSE	TRUE
Sigirr	chr7	FALSE	TRUE
Siglec15	chr18	FALSE	FALSE
Sik1	chr17	FALSE	FALSE
Sim1	chr10	TRUE	FALSE
Sim2	chr16	TRUE	TRUE
Sinhcaf	chr6	FALSE	TRUE
Sipa1	chr19	FALSE	FALSE
Sipa1l1	chr12	TRUE	TRUE
Sipa1l2	chr8	TRUE	TRUE
Sipa1l3	chr7	FALSE	FALSE
Sis	chr3	FALSE	FALSE
Six1	chr12	TRUE	FALSE
Six2	chr17	FALSE	FALSE
Six3	chr17	TRUE	TRUE
Six4	chr12	TRUE	FALSE
Six5	chr7	FALSE	FALSE
Six6	chr12	FALSE	TRUE
Ska1	chr18	FALSE	FALSE
Skap1	chr11	FALSE	TRUE
Skap2	chr6	FALSE	TRUE
Skor1	chr9	FALSE	FALSE
Skor2	chr18	TRUE	FALSE
Sla	chr15	FALSE	FALSE
Slc10a2	chr8	FALSE	FALSE
Slc10a4	chr5	TRUE	FALSE
Slc10a6	chr5	FALSE	TRUE
Slc11a2	chr15	TRUE	TRUE
Slc12a3	chr8	FALSE	FALSE
Slc12a4	chr8	TRUE	FALSE
Slc12a7	chr13	TRUE	FALSE
Slc12a8	chr16	FALSE	TRUE
Slc13a3	chr2	FALSE	TRUE
Slc14a1	chr18	FALSE	FALSE
Slc14a2	chr18	FALSE	FALSE
Slc15a1	chr14	FALSE	TRUE
Slc16a12	chr19	FALSE	FALSE
Slc16a3	chr11	FALSE	TRUE
Slc16a8	chr15	FALSE	FALSE
Slc17a6	chr7	TRUE	TRUE
Slc17a8	chr10	TRUE	FALSE
Slc17a9	chr2	FALSE	TRUE
Slc18a2	chr19	TRUE	FALSE
Slc19a2	chr1	FALSE	TRUE
Slc1a1	chr19	TRUE	TRUE
Slc1a3	chr15	TRUE	TRUE
Slc1a5	chr7	FALSE	FALSE
Slc1a7	chr4	TRUE	FALSE
Slc22a1	chr17	FALSE	FALSE
Slc22a14	chr9	FALSE	FALSE
Slc22a18	chr7	FALSE	FALSE
Slc22a22	chr15	FALSE	FALSE
Slc22a23	chr13	FALSE	FALSE
Slc22a3	chr17	FALSE	FALSE
Slc24a1	chr9	TRUE	FALSE
Slc24a2	chr4	TRUE	FALSE
Slc24a3	chr2	FALSE	FALSE
Slc24a4	chr12	TRUE	FALSE
Slc24a5	chr2	FALSE	TRUE
Slc25a13	chr6	FALSE	TRUE
Slc25a21	chr12	FALSE	FALSE
Slc25a26	chr6	FALSE	TRUE
Slc25a36	chr9	FALSE	FALSE
Slc25a48	chr13	FALSE	TRUE
Slc25a51	chr4	FALSE	FALSE
Slc26a10	chr10	FALSE	FALSE
Slc26a3	chr12	FALSE	FALSE
Slc26a4	chr12	FALSE	FALSE
Slc26a7	chr4	FALSE	TRUE
Slc27a2	chr2	FALSE	FALSE
Slc27a6	chr18	FALSE	FALSE
Slc28a3	chr13	FALSE	TRUE
Slc29a3	chr10	FALSE	TRUE
Slc2a12	chr10	FALSE	TRUE
Slc2a5	chr4	FALSE	TRUE
Slc30a2	chr4	FALSE	FALSE
Slc30a3	chr5	TRUE	FALSE
Slc30a8	chr15	FALSE	TRUE
Slc32a1	chr2	TRUE	FALSE
Slc34a2	chr5	FALSE	TRUE
Slc35b3	chr13	FALSE	TRUE
Slc35d3	chr10	FALSE	FALSE
Slc35f1	chr10	FALSE	FALSE
Slc35f5	chr1	FALSE	FALSE
Slc37a2	chr9	FALSE	TRUE
Slc38a11	chr2	FALSE	TRUE
Slc38a3	chr9	FALSE	FALSE
Slc38a4	chr15	FALSE	FALSE
Slc38a5	chrX	FALSE	FALSE
Slc38a8	chr8	TRUE	FALSE
Slc39a10	chr1	FALSE	FALSE
Slc39a8	chr3	FALSE	FALSE
Slc40a1	chr1	FALSE	TRUE
Slc43a1	chr2	FALSE	FALSE
Slc43a3	chr2	FALSE	FALSE
Slc44a3	chr3	FALSE	TRUE
Slc45a1	chr4	FALSE	FALSE
Slc45a3	chr1	TRUE	FALSE
Slc47a1	chr11	FALSE	TRUE
Slc47a2	chr11	FALSE	FALSE
Slc4a11	chr2	FALSE	FALSE
Slc4a3	chr1	FALSE	TRUE
Slc4a5	chr6	FALSE	TRUE
Slc4a7	chr14	TRUE	FALSE
Slc52a3	chr2	TRUE	TRUE
Slc5a1	chr5	FALSE	TRUE
Slc5a7	chr17	TRUE	FALSE
Slc5a8	chr10	FALSE	FALSE
Slc6a1	chr6	TRUE	FALSE
Slc6a11	chr6	FALSE	FALSE
Slc6a12	chr6	FALSE	FALSE
Slc6a13	chr6	FALSE	FALSE
Slc6a2	chr8	TRUE	FALSE
Slc6a3	chr13	TRUE	FALSE
Slc6a4	chr11	TRUE	FALSE
Slc6a5	chr7	TRUE	TRUE
Slc6a6	chr6	TRUE	FALSE
Slc6a7	chr18	FALSE	FALSE
Slc7a10	chr7	TRUE	FALSE
Slc7a11	chr3	TRUE	FALSE
Slc7a2	chr8	FALSE	TRUE
Slc7a3	chrX	FALSE	FALSE
Slc7a7	chr14	FALSE	TRUE
Slc8a1	chr17	FALSE	TRUE
Slc9a2	chr1	FALSE	FALSE
Slc9a3	chr13	FALSE	FALSE
Slc9a9	chr9	FALSE	TRUE
Slco2a1	chr9	FALSE	FALSE
Slco4a1	chr2	FALSE	FALSE
Slco4c1	chr1	FALSE	FALSE
Slco5a1	chr1	FALSE	FALSE
Slf2	chr19	FALSE	TRUE
Slfn5	chr11	FALSE	FALSE
Slit1	chr19	TRUE	FALSE
Slit2	chr5	TRUE	FALSE
Slitrk1	chr14	TRUE	FALSE
Slpi	chr2	FALSE	TRUE
Smad2	chr18	FALSE	FALSE
Smad3	chr9	FALSE	FALSE
Smad4	chr18	TRUE	TRUE
Smad5	chr13	FALSE	TRUE
Smad6	chr9	FALSE	FALSE
Smagp	chr15	FALSE	FALSE
Smarcad1	chr6	FALSE	TRUE
Smarcal1	chr1	FALSE	TRUE
Smco4	chr9	FALSE	FALSE
