gene_name	chr	is_neuronal	k27ac_predicted
Atp2b1	chr10	FALSE	TRUE
Atp2b2	chr6	TRUE	FALSE
Atp2b3	chrX	FALSE	TRUE
Atp2c1	chr9	FALSE	FALSE
Atp5pb	chr3	FALSE	FALSE
Atp6ap1	chrX	TRUE	FALSE
Atp6ap2	chrX	TRUE	TRUE
Atp6v0a1	chr11	TRUE	FALSE
Atp6v0b	chr4	FALSE	TRUE
Atp6v0c	chr17	TRUE	FALSE
Atp6v0d1	chr8	TRUE	TRUE
Atp6v0e	chr17	FALSE	FALSE
Atp6v0e2	chr6	TRUE	FALSE
Atp6v1a	chr16	TRUE	FALSE
Atp6v1c1	chr15	TRUE	FALSE
Atp6v1e1	chr6	TRUE	TRUE
Atp6v1f	chr6	TRUE	FALSE
Atp6v1g1	chr4	TRUE	TRUE
Atp6v1g2	chr17	TRUE	FALSE
Atp6v1h	chr1	TRUE	FALSE
Atp8a1	chr5	TRUE	TRUE
Atp8a2	chr14	TRUE	TRUE
Atp8b1	chr18	TRUE	TRUE
Atp8b2	chr3	FALSE	TRUE
Atp9a	chr2	TRUE	FALSE
Atpaf1	chr4	FALSE	FALSE
Atpsckmt	chr15	TRUE	TRUE
Atxn1	chr13	TRUE	FALSE
Atxn10	chr15	TRUE	FALSE
Atxn1l	chr8	TRUE	FALSE
Atxn2	chr5	TRUE	FALSE
Atxn2l	chr7	FALSE	FALSE
Atxn7	chr14	FALSE	FALSE
Atxn7l1	chr12	FALSE	TRUE
Atxn7l2	chr3	FALSE	TRUE
Atxn7l3	chr11	FALSE	TRUE
Atxn7l3b	chr10	FALSE	FALSE
AU022252	chr4	FALSE	TRUE
AU040320	chr4	TRUE	FALSE
Auh	chr13	FALSE	FALSE
Aup1	chr6	FALSE	FALSE
Aurkaip1	chr4	FALSE	FALSE
Auts2	chr5	TRUE	FALSE
Aven	chr2	FALSE	TRUE
Avil	chr10	TRUE	FALSE
Avl9	chr6	FALSE	TRUE
Avpi1	chr19	FALSE	TRUE
AW209491	chr13	FALSE	FALSE
AW554918	chr18	FALSE	FALSE
Axin1	chr17	TRUE	TRUE
Axin2	chr11	FALSE	FALSE
AY074887	chr9	FALSE	FALSE
Azi2	chr9	TRUE	TRUE
Azin1	chr15	FALSE	FALSE
Azin2	chr4	FALSE	TRUE
B230217C12Rik	chr11	FALSE	FALSE
B3galnt1	chr3	FALSE	FALSE
B3galnt2	chr13	FALSE	FALSE
B3galt1	chr2	FALSE	FALSE
B3galt2	chr1	FALSE	FALSE
B3galt4	chr17	FALSE	FALSE
B3galt5	chr16	FALSE	FALSE
B3gat1	chr9	TRUE	TRUE
B3gat2	chr1	FALSE	TRUE
B3gnt2	chr11	TRUE	FALSE
B3gnt7	chr1	FALSE	FALSE
B3gnt8	chr7	FALSE	TRUE
B3gntl1	chr11	FALSE	TRUE
B4galnt1	chr10	TRUE	FALSE
B4galnt4	chr7	FALSE	TRUE
B4galt1	chr4	FALSE	TRUE
B4galt2	chr4	TRUE	FALSE
B4galt3	chr1	FALSE	TRUE
B4galt4	chr16	FALSE	FALSE
B4galt5	chr2	TRUE	FALSE
B4galt6	chr18	TRUE	TRUE
B4gat1	chr19	TRUE	FALSE
B9d1	chr11	FALSE	TRUE
Babam1	chr8	FALSE	FALSE
Babam2	chr5	FALSE	TRUE
Bace1	chr9	TRUE	FALSE
Bach1	chr16	FALSE	FALSE
Bach2	chr4	FALSE	FALSE
Bad	chr19	FALSE	TRUE
Bag1	chr4	TRUE	FALSE
Bag2	chr1	FALSE	TRUE
Bag5	chr12	TRUE	TRUE
Bag6	chr17	TRUE	FALSE
Bahcc1	chr11	TRUE	FALSE
Bahd1	chr2	FALSE	FALSE
Baiap2	chr11	TRUE	FALSE
Bak1	chr17	FALSE	TRUE
Bambi	chr18	FALSE	FALSE
Banf1	chr19	FALSE	FALSE
Bank1	chr3	FALSE	TRUE
Banp	chr8	FALSE	FALSE
Barhl1	chr2	TRUE	FALSE
Barhl2	chr5	TRUE	TRUE
Basp1	chr15	FALSE	FALSE
Baz1b	chr5	FALSE	FALSE
Baz2a	chr10	FALSE	TRUE
Baz2b	chr2	FALSE	TRUE
Bbc3	chr7	TRUE	FALSE
Bbip1	chr19	FALSE	FALSE
Bbox1	chr2	FALSE	TRUE
Bbs10	chr10	TRUE	FALSE
Bbs2	chr8	TRUE	FALSE
Bbs7	chr3	TRUE	TRUE
Bbs9	chr9	FALSE	TRUE
Bbx	chr16	FALSE	FALSE
BC005537	chr13	FALSE	FALSE
BC005624	chr2	FALSE	TRUE
BC031181	chr18	FALSE	FALSE
BC034090	chr1	FALSE	TRUE
Bcap29	chr12	FALSE	TRUE
Bcar1	chr8	FALSE	TRUE
Bcar3	chr3	FALSE	FALSE
Bcas2	chr3	FALSE	FALSE
Bcas3	chr11	FALSE	FALSE
Bcat1	chr6	FALSE	FALSE
Bcat2	chr7	FALSE	TRUE
Bcdin3d	chr15	FALSE	TRUE
Bckdha	chr7	FALSE	TRUE
Bckdhb	chr9	FALSE	FALSE
Bckdk	chr7	FALSE	FALSE
Bcl10	chr3	TRUE	TRUE
Bcl2	chr1	TRUE	FALSE
Bcl2l1	chr2	TRUE	TRUE
Bcl2l11	chr2	TRUE	FALSE
Bcl2l13	chr6	FALSE	FALSE
Bcl2l15	chr3	FALSE	TRUE
Bcl2l2	chr14	FALSE	FALSE
Bcl6	chr16	TRUE	TRUE
Bcl7a	chr5	TRUE	FALSE
Bcl7b	chr5	FALSE	FALSE
Bcl7c	chr7	FALSE	TRUE
Bcl9	chr3	FALSE	TRUE
Bcl9l	chr9	FALSE	TRUE
Bclaf1	chr10	FALSE	FALSE
Bcor	chrX	FALSE	FALSE
Bcorl1	chrX	FALSE	TRUE
Bcr	chr10	TRUE	FALSE
Bdh1	chr16	FALSE	TRUE
Bdnf	chr2	TRUE	TRUE
Bend6	chr1	TRUE	FALSE
Bfar	chr16	FALSE	FALSE
Bhlha15	chr5	TRUE	FALSE
Bhlha9	chr11	FALSE	TRUE
Bhlhb9	chrX	TRUE	FALSE
Bhlhe22	chr3	TRUE	FALSE
Bhlhe23	chr2	TRUE	TRUE
Bhlhe40	chr6	TRUE	TRUE
Bhlhe41	chr6	TRUE	TRUE
Bicd1	chr6	FALSE	TRUE
Bicd2	chr13	FALSE	FALSE
Bicdl1	chr5	TRUE	FALSE
Bicra	chr7	FALSE	FALSE
Bicral	chr17	FALSE	FALSE
Bin1	chr18	TRUE	FALSE
Birc2	chr9	FALSE	FALSE
Birc5	chr11	TRUE	FALSE
Birc6	chr17	FALSE	FALSE
Bivm	chr1	FALSE	FALSE
Blcap	chr2	FALSE	TRUE
Blmh	chr11	FALSE	FALSE
Bloc1s1	chr10	TRUE	TRUE
Bloc1s4	chr5	TRUE	TRUE
Bloc1s6	chr2	TRUE	FALSE
Blzf1	chr1	FALSE	TRUE
Bmerb1	chr16	TRUE	FALSE
Bmf	chr2	FALSE	TRUE
Bmi1	chr2	TRUE	FALSE
Bmp1	chr14	FALSE	FALSE
Bmp2k	chr5	FALSE	FALSE
Bmp5	chr9	TRUE	TRUE
Bmp8b	chr4	FALSE	TRUE
Bmper	chr9	FALSE	FALSE
Bmpr1a	chr14	TRUE	TRUE
Bmpr2	chr1	TRUE	FALSE
Bms1	chr6	FALSE	FALSE
Bmt2	chr6	FALSE	FALSE
Bmyc	chr2	FALSE	FALSE
Bnip2	chr9	TRUE	FALSE
Bnip3	chr7	TRUE	TRUE
Bnipl	chr3	FALSE	TRUE
Boc	chr16	TRUE	TRUE
Bod1	chr11	FALSE	TRUE
Bola3	chr6	FALSE	TRUE
Bop1	chr15	FALSE	TRUE
Borcs5	chr6	TRUE	TRUE
Borcs6	chr11	FALSE	TRUE
Borcs8	chr8	FALSE	TRUE
Bpgm	chr6	TRUE	TRUE
Bphl	chr13	FALSE	TRUE
Bpifa6	chr2	FALSE	TRUE
Bpifb6	chr2	FALSE	FALSE
Bpnt1	chr1	FALSE	TRUE
Bptf	chr11	TRUE	FALSE
Braf	chr6	TRUE	TRUE
Brat1	chr5	FALSE	TRUE
Brd1	chr15	FALSE	FALSE
Brd2	chr17	TRUE	FALSE
Brd3	chr2	FALSE	FALSE
Brd3os	chr2	FALSE	FALSE
Brd4	chr17	FALSE	FALSE
Brd7	chr8	FALSE	TRUE
Brf1	chr12	FALSE	TRUE
Brf2	chr8	FALSE	TRUE
Bri3	chr5	FALSE	FALSE
Brinp1	chr4	TRUE	FALSE
Brinp2	chr1	TRUE	TRUE
Brinp3	chr1	TRUE	TRUE
Brk1	chr6	FALSE	FALSE
Brms1l	chr12	FALSE	FALSE
Brpf1	chr6	TRUE	FALSE
Brpf3	chr17	FALSE	FALSE
Brsk1	chr7	TRUE	FALSE
Brsk2	chr7	TRUE	TRUE
Bscl2	chr19	FALSE	FALSE
Bsdc1	chr4	FALSE	TRUE
Bsg	chr10	TRUE	FALSE
Bsn	chr9	TRUE	FALSE
Btaf1	chr19	FALSE	TRUE
Btbd10	chr7	FALSE	TRUE
Btbd17	chr11	FALSE	TRUE
Btbd19	chr4	FALSE	FALSE
Btbd2	chr10	TRUE	FALSE
Btbd3	chr2	TRUE	TRUE
Btbd6	chr12	TRUE	FALSE
Btbd7	chr12	FALSE	FALSE
Btbd8	chr5	TRUE	TRUE
Btbd9	chr17	TRUE	FALSE
Btf3l4	chr4	FALSE	FALSE
Btg1	chr10	FALSE	TRUE
Btg2	chr1	TRUE	TRUE
Btrc	chr19	FALSE	TRUE
Bub3	chr7	FALSE	FALSE
Bysl	chr17	FALSE	FALSE
Bzw1	chr1	FALSE	FALSE
Bzw2	chr12	FALSE	TRUE
C130050O18Rik	chr5	FALSE	TRUE
C1galt1c1	chrX	FALSE	TRUE
C1qtnf12	chr4	FALSE	TRUE
C1qtnf4	chr2	FALSE	FALSE
C1qtnf6	chr15	FALSE	TRUE
C1ra	chr6	FALSE	TRUE
C2cd2	chr16	FALSE	TRUE
C2cd5	chr6	FALSE	TRUE
C330018D20Rik	chr18	FALSE	TRUE
C6	chr15	FALSE	TRUE
C87436	chr6	FALSE	FALSE
C8b	chr4	FALSE	FALSE
C9orf72	chr4	TRUE	TRUE
Cab39	chr1	FALSE	FALSE
Cabin1	chr10	FALSE	TRUE
Cables2	chr2	FALSE	TRUE
Cabp1	chr5	TRUE	TRUE
Cabp2	chr19	TRUE	TRUE
Cabyr	chr18	FALSE	FALSE
Cacfd1	chr2	FALSE	TRUE
Cacna1a	chr8	TRUE	FALSE
Cacna1b	chr2	TRUE	FALSE
Cacna1c	chr6	TRUE	FALSE
Cacna1d	chr14	TRUE	TRUE
Cacna1e	chr1	TRUE	FALSE
Cacna1g	chr11	TRUE	FALSE
Cacna1i	chr15	TRUE	FALSE
Cacna1s	chr1	TRUE	TRUE
Cacna2d1	chr5	FALSE	TRUE
Cacna2d2	chr9	TRUE	FALSE
Cacna2d3	chr14	TRUE	FALSE
Cacna2d4	chr6	TRUE	FALSE
Cacnb1	chr11	TRUE	TRUE
Cacnb2	chr2	TRUE	TRUE
Cacnb3	chr15	TRUE	FALSE
Cacnb4	chr2	TRUE	FALSE
Cacng2	chr15	TRUE	FALSE
Cacng7	chr7	TRUE	FALSE
Cactin	chr10	FALSE	FALSE
Cacul1	chr19	FALSE	FALSE
Cacybp	chr1	FALSE	FALSE
Cad	chr5	FALSE	FALSE
Cadm1	chr9	TRUE	FALSE
Cadm2	chr16	FALSE	FALSE
Cadm3	chr1	FALSE	FALSE
Cadm4	chr7	TRUE	TRUE
Cadps	chr14	TRUE	FALSE
Cadps2	chr6	TRUE	FALSE
Calb1	chr4	TRUE	TRUE
Calb2	chr8	TRUE	TRUE
Calcoco1	chr15	FALSE	FALSE
Cald1	chr6	FALSE	TRUE
Calm1	chr12	TRUE	TRUE
Calm2	chr17	TRUE	TRUE
Calm3	chr7	TRUE	FALSE
Caln1	chr5	FALSE	TRUE
Calr	chr8	TRUE	TRUE
Calu	chr6	FALSE	TRUE
Caly	chr7	TRUE	TRUE
Camk1	chr6	TRUE	FALSE
Camk1d	chr2	TRUE	TRUE
Camk1g	chr1	FALSE	TRUE
Camk2b	chr11	TRUE	FALSE
Camk2d	chr3	TRUE	FALSE
Camk2g	chr14	TRUE	TRUE
Camk2n1	chr4	TRUE	TRUE
Camk2n2	chr16	FALSE	FALSE
Camk4	chr18	TRUE	TRUE
Camkk1	chr11	FALSE	TRUE
Camkk2	chr5	FALSE	FALSE
Caml	chr13	FALSE	FALSE
Camsap1	chr2	TRUE	TRUE
Camsap2	chr1	TRUE	FALSE
Camsap3	chr8	TRUE	FALSE
Camta1	chr4	TRUE	FALSE
Camta2	chr11	FALSE	FALSE
Cand1	chr10	FALSE	FALSE
Cant1	chr11	FALSE	TRUE
Canx	chr11	TRUE	FALSE
Cap1	chr4	TRUE	TRUE
Cap2	chr13	TRUE	TRUE
Capg	chr6	TRUE	TRUE
Capn1	chr19	FALSE	FALSE
Capn10	chr1	FALSE	FALSE
Capn12	chr7	FALSE	FALSE
Capn15	chr17	FALSE	FALSE
Capn2	chr1	TRUE	FALSE
Capn5	chr7	FALSE	FALSE
Capn7	chr14	FALSE	TRUE
Capn9	chr8	FALSE	TRUE
Capns1	chr7	FALSE	TRUE
Caprin1	chr2	TRUE	FALSE
Caprin2	chr6	TRUE	FALSE
Capza2	chr6	FALSE	FALSE
Capzb	chr4	FALSE	FALSE
Car10	chr11	FALSE	FALSE
Car11	chr7	FALSE	TRUE
Car12	chr9	FALSE	TRUE
Car15	chr16	FALSE	FALSE
Car2	chr3	TRUE	TRUE
Car4	chr11	FALSE	FALSE
Car7	chr8	TRUE	TRUE
Car9	chr4	FALSE	TRUE
Card19	chr13	FALSE	FALSE
Carf	chr1	FALSE	TRUE
Carlr	chr2	FALSE	FALSE
Carm1	chr9	TRUE	FALSE
Carmil1	chr13	FALSE	FALSE
Carmil2	chr8	FALSE	FALSE
Carmil3	chr14	TRUE	FALSE
Carnmt1	chr19	FALSE	TRUE
Carns1	chr19	FALSE	TRUE
Casc3	chr11	FALSE	FALSE
Casd1	chr6	FALSE	TRUE
Cask	chrX	TRUE	FALSE
Caskin1	chr17	TRUE	TRUE
Caskin2	chr11	FALSE	TRUE
Casp2	chr6	TRUE	TRUE
Casp3	chr8	TRUE	TRUE
Casp8ap2	chr4	FALSE	FALSE
Casp9	chr4	TRUE	TRUE
Castor2	chr5	FALSE	TRUE
Cat	chr2	FALSE	TRUE
Catspere2	chr1	FALSE	FALSE
Cav2	chr6	TRUE	FALSE
Cavin2	chr1	FALSE	TRUE
Cavin3	chr7	FALSE	FALSE
Cbarp	chr10	FALSE	FALSE
Cbfa2t2	chr2	TRUE	TRUE
Cbfa2t3	chr8	FALSE	FALSE
Cblb	chr16	TRUE	TRUE
Cbll1	chr12	FALSE	TRUE
Cbln1	chr8	TRUE	FALSE
Cbln3	chr14	TRUE	FALSE
Cbr4	chr8	FALSE	FALSE
Cbx3	chr6	FALSE	FALSE
Cbx4	chr11	FALSE	FALSE
Cbx5	chr15	FALSE	FALSE
Cbx6	chr15	FALSE	TRUE
Cbx7	chr15	FALSE	TRUE
Cbx8	chr11	FALSE	FALSE
Cby1	chr15	TRUE	FALSE
Cc2d1b	chr4	FALSE	FALSE
Cc2d2a	chr5	TRUE	TRUE
Ccar2	chr14	FALSE	FALSE
Ccdc106	chr7	FALSE	FALSE
Ccdc115	chr1	FALSE	FALSE
Ccdc117	chr11	FALSE	FALSE
Ccdc12	chr9	FALSE	FALSE
Ccdc120	chrX	FALSE	FALSE
Ccdc124	chr8	FALSE	TRUE
Ccdc13	chr9	FALSE	FALSE
Ccdc134	chr15	TRUE	TRUE
Ccdc136	chr6	FALSE	TRUE
Ccdc138	chr10	FALSE	FALSE
Ccdc142	chr6	FALSE	TRUE
Ccdc148	chr2	FALSE	TRUE
Ccdc149	chr5	FALSE	TRUE
Ccdc162	chr10	FALSE	TRUE
Ccdc166	chr15	FALSE	FALSE
Ccdc167	chr17	FALSE	TRUE
Ccdc171	chr4	FALSE	TRUE
Ccdc174	chr6	FALSE	FALSE
Ccdc177	chr12	FALSE	FALSE
Ccdc181	chr1	FALSE	TRUE
Ccdc184	chr15	FALSE	TRUE
Ccdc186	chr19	FALSE	TRUE
Ccdc187	chr2	FALSE	TRUE
Ccdc191	chr16	FALSE	FALSE
Ccdc201	chr11	FALSE	FALSE
Ccdc25	chr14	FALSE	FALSE
Ccdc28a	chr10	FALSE	FALSE
Ccdc28b	chr4	FALSE	FALSE
Ccdc3	chr2	FALSE	FALSE
Ccdc33	chr9	FALSE	FALSE
Ccdc42	chr11	FALSE	TRUE
Ccdc43	chr11	FALSE	TRUE
Ccdc50	chr16	TRUE	TRUE
Ccdc59	chr10	FALSE	TRUE
Ccdc6	chr10	FALSE	FALSE
Ccdc62	chr5	FALSE	FALSE
Ccdc63	chr5	TRUE	TRUE
Ccdc66	chr14	TRUE	TRUE
Ccdc69	chr11	FALSE	TRUE
Ccdc71l	chr12	FALSE	TRUE
Ccdc74a	chr16	FALSE	FALSE
Ccdc82	chr9	FALSE	TRUE
Ccdc85b	chr19	FALSE	FALSE
Ccdc85c	chr12	TRUE	FALSE
Ccdc88a	chr11	TRUE	FALSE
Ccdc89	chr7	FALSE	TRUE
Ccdc9	chr7	FALSE	FALSE
Ccdc90b	chr7	FALSE	TRUE
Ccdc91	chr6	FALSE	TRUE
Ccdc92	chr5	FALSE	FALSE
Ccdc92b	chr11	FALSE	FALSE
Ccdc93	chr1	FALSE	FALSE
Ccdc97	chr7	FALSE	TRUE
Ccdc9b	chr2	FALSE	TRUE
Ccl27a	chr4	FALSE	FALSE
Ccm2	chr11	FALSE	TRUE
Ccm2l	chr2	FALSE	FALSE
Ccn6	chr10	FALSE	FALSE
Ccnc	chr4	FALSE	FALSE
Ccnd1	chr7	TRUE	TRUE
Ccnd3	chr17	FALSE	FALSE
Ccndbp1	chr2	FALSE	TRUE
Ccne2	chr4	FALSE	FALSE
Ccng1	chr11	FALSE	TRUE
Ccng2	chr5	FALSE	TRUE
Ccnh	chr13	FALSE	TRUE
Ccni	chr5	FALSE	FALSE
Ccnj	chr19	FALSE	TRUE
Ccnjl	chr11	FALSE	TRUE
Ccnk	chr12	FALSE	FALSE
Ccnl1	chr3	FALSE	FALSE
Ccnt1	chr15	FALSE	FALSE
Ccny	chr18	FALSE	FALSE
Ccnyl1	chr1	FALSE	FALSE
Ccp110	chr7	FALSE	TRUE
Ccsap	chr8	FALSE	TRUE
Ccser1	chr6	FALSE	TRUE
Ccser2	chr14	FALSE	FALSE
Cct2	chr10	FALSE	FALSE
Cct3	chr3	FALSE	FALSE
Cct6b	chr11	FALSE	FALSE
Cct7	chr6	FALSE	FALSE
Cct8	chr16	FALSE	FALSE
Cd109	chr9	FALSE	TRUE
Cd151	chr7	FALSE	TRUE
Cd164	chr10	FALSE	TRUE
Cd200	chr16	FALSE	FALSE
Cd200r3	chr16	FALSE	TRUE
Cd276	chr9	FALSE	TRUE
Cd2ap	chr17	TRUE	FALSE
Cd2bp2	chr7	FALSE	FALSE
Cd300ld3	chr11	FALSE	TRUE
Cd34	chr1	FALSE	TRUE
Cd40	chr2	FALSE	TRUE
Cd47	chr16	TRUE	TRUE
Cd5	chr19	FALSE	TRUE
Cd6	chr19	TRUE	TRUE
Cd81	chr7	TRUE	FALSE
Cd83	chr13	FALSE	TRUE
Cd99l2	chrX	FALSE	FALSE
Cdadc1	chr14	FALSE	FALSE
Cdan1	chr2	FALSE	FALSE
Cdc14a	chr3	TRUE	FALSE
Cdc14b	chr13	FALSE	FALSE
Cdc16	chr8	FALSE	FALSE
Cdc25a	chr9	FALSE	TRUE
Cdc25b	chr2	FALSE	TRUE
Cdc26	chr4	FALSE	FALSE
Cdc34	chr10	TRUE	TRUE
Cdc37l1	chr19	FALSE	FALSE
Cdc40	chr10	FALSE	TRUE
Cdc42bpa	chr1	FALSE	TRUE
Cdc42bpb	chr12	FALSE	FALSE
Cdc42bpg	chr19	FALSE	FALSE
Cdc42ep2	chr19	FALSE	TRUE
Cdc42ep3	chr17	FALSE	FALSE
Cdc42ep4	chr11	FALSE	FALSE
Cdc42se2	chr11	FALSE	FALSE
Cdc45	chr16	FALSE	FALSE
Cdc5l	chr17	FALSE	FALSE
Cdc7	chr5	FALSE	TRUE
Cdc73	chr1	FALSE	FALSE
Cdca3	chr6	FALSE	FALSE
Cdca7	chr2	FALSE	FALSE
Cdh11	chr8	TRUE	FALSE
Cdh13	chr8	FALSE	FALSE
Cdh15	chr8	FALSE	TRUE
Cdh16	chr8	FALSE	TRUE
Cdh18	chr15	FALSE	TRUE
Cdh2	chr18	TRUE	FALSE
Cdh20	chr1	FALSE	FALSE
Cdh22	chr2	FALSE	FALSE
Cdh23	chr10	TRUE	FALSE
Cdh24	chr14	FALSE	FALSE
Cdh4	chr2	TRUE	FALSE
Cdh7	chr1	FALSE	TRUE
Cdh8	chr8	TRUE	TRUE
Cdip1	chr16	FALSE	FALSE
Cdipt	chr7	FALSE	TRUE
Cdiptos	chr7	FALSE	TRUE
Cdk10	chr8	FALSE	FALSE
Cdk12	chr11	FALSE	FALSE
Cdk13	chr13	FALSE	FALSE
Cdk14	chr5	FALSE	FALSE
Cdk15	chr1	FALSE	TRUE
Cdk16	chrX	TRUE	TRUE
Cdk17	chr10	FALSE	TRUE
Cdk18	chr1	TRUE	TRUE
Cdk19	chr10	FALSE	TRUE
Cdk20	chr13	TRUE	TRUE
Cdk2ap1	chr5	FALSE	FALSE
Cdk4	chr10	FALSE	TRUE
Cdk5r1	chr11	TRUE	FALSE
Cdk5r2	chr1	TRUE	TRUE
Cdk5rap2	chr4	TRUE	FALSE
Cdk6	chr5	TRUE	FALSE
Cdk7	chr13	FALSE	FALSE
Cdk8	chr5	FALSE	FALSE
Cdk9	chr2	FALSE	TRUE
Cdkal1	chr13	FALSE	TRUE
Cdkl1	chr12	FALSE	TRUE
Cdkl2	chr5	FALSE	TRUE
Cdkl3	chr11	TRUE	TRUE
Cdkl4	chr17	FALSE	TRUE
Cdkl5	chrX	TRUE	FALSE
Cdkn1a	chr17	FALSE	TRUE
Cdkn1b	chr6	TRUE	TRUE
Cdkn1c	chr7	TRUE	FALSE
Cdkn2aip	chr8	FALSE	FALSE
Cdkn2c	chr4	TRUE	TRUE
Cdkn2d	chr9	TRUE	TRUE
Cdnf	chr2	TRUE	TRUE
Cdo1	chr18	FALSE	FALSE
Cdon	chr9	TRUE	FALSE
Cdpf1	chr15	FALSE	TRUE
Cdr2l	chr11	FALSE	FALSE
Cds1	chr5	FALSE	FALSE
Cds2	chr2	FALSE	TRUE
Cdsn	chr17	FALSE	TRUE
Cdt1	chr8	FALSE	TRUE
Cdyl	chr13	FALSE	TRUE
Cdyl2	chr8	FALSE	TRUE
Cebpe	chr14	FALSE	TRUE
Cebpg	chr7	FALSE	FALSE
Cebpzos	chr17	FALSE	TRUE
Cecr2	chr6	TRUE	FALSE
Cela3a	chr4	FALSE	TRUE
Celf1	chr2	TRUE	FALSE
Celf2	chr2	FALSE	FALSE
Celf3	chr3	FALSE	FALSE
Celf4	chr18	TRUE	FALSE
Celf5	chr10	FALSE	FALSE
Celsr2	chr3	TRUE	TRUE
Celsr3	chr9	TRUE	TRUE
Cemip	chr7	TRUE	FALSE
Cemip2	chr19	FALSE	TRUE
Cenpa	chr5	FALSE	FALSE
Cenpb	chr2	FALSE	FALSE
Cenpc1	chr5	FALSE	FALSE
Cenpf	chr1	TRUE	TRUE
Cenpo	chr12	FALSE	FALSE
Cenpv	chr11	FALSE	TRUE
Cenpx	chr11	FALSE	FALSE
Cep120	chr18	TRUE	TRUE
Cep128	chr12	FALSE	TRUE
Cep131	chr11	TRUE	FALSE
Cep152	chr2	FALSE	FALSE
Cep162	chr9	FALSE	TRUE
Cep164	chr9	FALSE	FALSE
Cep170	chr1	FALSE	TRUE
Cep170b	chr12	FALSE	TRUE
Cep19	chr16	FALSE	FALSE
Cep250	chr2	TRUE	FALSE
Cep350	chr1	FALSE	FALSE
Cep44	chr8	FALSE	FALSE
Cep55	chr19	FALSE	TRUE
Cep57	chr9	FALSE	FALSE
Cep57l1	chr10	FALSE	TRUE
Cep63	chr9	FALSE	FALSE
Cep70	chr9	FALSE	TRUE
Cep78	chr19	FALSE	FALSE
Cep85	chr4	TRUE	TRUE
Cep85l	chr10	TRUE	TRUE
Cep95	chr11	FALSE	FALSE
Cep97	chr16	FALSE	TRUE
Cercam	chr2	FALSE	TRUE
Cerk	chr15	FALSE	TRUE
Cerkl	chr2	FALSE	TRUE
Cers1	chr8	TRUE	FALSE
Cers2	chr3	TRUE	TRUE
Cers4	chr8	FALSE	FALSE
Cers5	chr15	FALSE	TRUE
Cers6	chr2	FALSE	FALSE
Ces2b	chr8	FALSE	FALSE
Ces5a	chr8	FALSE	TRUE
Cetn3	chr13	FALSE	TRUE
Cfap157	chr2	TRUE	FALSE
Cfap161	chr7	FALSE	TRUE
Cfap20	chr8	FALSE	TRUE
Cfap298	chr16	FALSE	FALSE
Cfap36	chr11	FALSE	FALSE
Cfap44	chr16	TRUE	TRUE
Cfap45	chr1	TRUE	TRUE
Cfap74	chr4	TRUE	TRUE
Cfap97	chr8	FALSE	FALSE
Cfap97d1	chr11	TRUE	FALSE
Cfap97d2	chr8	FALSE	TRUE
Cfc1	chr1	FALSE	TRUE
Cfl2	chr12	FALSE	FALSE
Cflar	chr1	TRUE	TRUE
Cggbp1	chr16	FALSE	FALSE
Cgn	chr3	FALSE	TRUE
Cgnl1	chr9	FALSE	FALSE
Cgrrf1	chr14	FALSE	TRUE
Chac1	chr2	TRUE	TRUE
Chac2	chr11	FALSE	TRUE
Chadl	chr15	FALSE	FALSE
Chaf1a	chr17	FALSE	TRUE
Chchd10	chr10	TRUE	FALSE
Chchd2	chr5	FALSE	FALSE
Chchd3	chr6	FALSE	FALSE
Chchd4	chr6	FALSE	FALSE
Chchd5	chr2	FALSE	FALSE
Chchd6	chr6	FALSE	TRUE
Chchd7	chr4	FALSE	FALSE
Chd2	chr7	FALSE	FALSE
Chd3	chr11	FALSE	TRUE
Chd4	chr6	TRUE	TRUE
Chd5	chr4	TRUE	FALSE
Chd6	chr2	FALSE	TRUE
Chd7	chr4	TRUE	FALSE
Chd8	chr14	TRUE	FALSE
Chd9	chr8	FALSE	FALSE
Chek1	chr9	FALSE	FALSE
Cherp	chr8	FALSE	FALSE
Chga	chr12	FALSE	TRUE
Chgb	chr2	FALSE	TRUE
Chic1	chrX	FALSE	FALSE
Chic2	chr5	FALSE	TRUE
Chid1	chr7	FALSE	TRUE
Chil5	chr3	FALSE	TRUE
Chit1	chr1	FALSE	TRUE
Chka	chr19	FALSE	TRUE
Chkb	chr15	FALSE	FALSE
Chl1	chr6	TRUE	TRUE
Chm	chrX	FALSE	FALSE
Chmp1b	chr18	FALSE	TRUE
Chmp2a	chr7	FALSE	FALSE
Chmp2b	chr16	TRUE	TRUE
Chmp3	chr6	FALSE	FALSE
Chmp4b	chr2	TRUE	TRUE
Chmp6	chr11	FALSE	TRUE
Chmp7	chr14	FALSE	TRUE
Chn1	chr2	TRUE	TRUE
Chn2	chr6	FALSE	FALSE
Chordc1	chr9	FALSE	FALSE
Chp1	chr2	FALSE	FALSE
Chpf2	chr5	FALSE	FALSE
Chpt1	chr10	FALSE	TRUE
Chrac1	chr15	FALSE	FALSE
Chrd	chr16	TRUE	TRUE
Chrm3	chr13	TRUE	FALSE
Chrnb2	chr3	TRUE	TRUE
Chrnb4	chr9	TRUE	TRUE
Chst1	chr2	FALSE	FALSE
Chst10	chr1	TRUE	FALSE
Chst11	chr10	FALSE	FALSE
Chst14	chr2	FALSE	FALSE
Chst15	chr7	FALSE	TRUE
Chst2	chr9	FALSE	FALSE
