"SYMBOL","mecp2_Fold","mecp2_minFDR","mecp2_sig_peaks","n_mecp2_peaks","mecp2_sig","h2a_Fold","h2a_minFDR","h2a_sig_peaks","n_h2a_peaks","h2a_sig","sig","quadrant","gene_id","chr","start","end","strand","gene_type","gene_length","mch_ctrl","mch_mut","mch_diff","ctrl_M1_mch","ctrl_M2_mch","ctrl_F1_mch","ctrl_F2_mch","mut_M1_mch","mut_M2_mch","mut_F1_mch","mut_F2_mch","n_ch_sites_mean","total_coverage_mean","edger_logFC","edger_logCPM","edger_F","edger_pval","edger_fdr","p_bonferroni","sig_bonferroni","sig_fdr005","sig_fdr010","mch_sig_vs_mecp2","mch_sig_vs_h2a","quadrant_mecp2","quadrant_h2a"
"3830406C13Rik",-0.309685249,0.176283351,0,1,FALSE,-0.413478428,0.000345983,1,1,TRUE,"Not significant","Q3 (MeCP2 down / H2A down)","ENSMUSG00000033111.16","chr14",12284172,12303231,"+","protein_coding",19059,0.0650255407512996,0.0530203619226024,-0.0120051788286972,0.0682495908163494,0.0633461804526139,0.0648153942428035,0.0636909974934316,0.0527452123410411,0.0535565286095092,0.0541889000701885,0.051590806669671,2881.125,73866.625,-0.297999028737249,5.50562765937354,37.3992209518012,6.02141316366151e-06,4.27948934859111e-05,0.122650164730621,FALSE,TRUE,TRUE,"Not significant","Significant","Q3 (down / down)","Q3 (down / down)"
"4430402I18Rik",-0.067754184,0.77330245,0,1,FALSE,1.023403952,1.01e-24,1,1,TRUE,"Not significant","Q2 (MeCP2 down / H2A up)","ENSMUSG00000064202.15","chr19",28893041,28967800,"-","protein_coding",74759,0.0212917363438141,0.0191223947495952,-0.00216934159421895,0.023656075609252,0.0198365074368458,0.0207702057486042,0.0209041565805544,0.0169688776559791,0.0205552032321006,0.0183743504719209,0.02059114763838,11359.125,263426.375,-0.235709393291791,5.77995010387059,28.7131865511776,3.19224725508382e-05,0.00018321466424007,0.650228843388023,FALSE,TRUE,TRUE,"Not significant","Significant","Q3 (down / down)","Q4 (up / down)"
"4921507P07Rik",-0.058982478,0.804882863,0,1,FALSE,0.64126172,4.89e-08,1,1,TRUE,"Not significant","Q2 (MeCP2 down / H2A up)","ENSMUSG00000029828.4","chr6",50573301,50596632,"-","protein_coding",23331,0.0221693022848081,0.0238795311585124,0.00171022887370434,0.0265724440036367,0.0198120322561931,0.0200789763768541,0.0222137565025485,0.0189672277244371,0.0272823396078282,0.0243470562195662,0.0249215010822181,3526.875,86873.5,-0.0141802152698261,4.36537393653236,0.0305855602603203,0.862954024680886,0.907366845381218,1,FALSE,FALSE,FALSE,"Not significant","Not significant","Q3 (down / down)","Q4 (up / down)"
"4930407I10Rik",-0.109137211,0.597595417,0,1,FALSE,-0.475891931,4.88e-05,1,1,TRUE,"Not significant","Q3 (MeCP2 down / H2A down)","ENSMUSG00000075524.3","chr15",82059150,82066540,"+","protein_coding",7390,0.017516537585797,0.0156964962000657,-0.00182004138573132,0.0222384009530743,0.0139104411438705,0.0172724788193495,0.0166448294268938,0.0129361034888279,0.0148567005654576,0.0161794591214632,0.0188137216245142,1080.125,23750.875,-0.277439265442387,2.02221600839392,2.36658425098876,0.139873967576529,0.228365890154402,1,FALSE,FALSE,FALSE,"Not significant","Not significant","Q3 (down / down)","Q3 (down / down)"
"4930432K21Rik",0.0117870035212215,0.967301352,0,2,FALSE,-0.0176775458949546,0.800909498,0,2,FALSE,"Not significant","Q4 (MeCP2 up / H2A down)","ENSMUSG00000008129.14","chr8",84148024,84172590,"+","protein_coding",24566,0.0248661400227018,0.0219500100121334,-0.00291613001056846,0.0255369618798762,0.0259039900249377,0.0260903051891788,0.0219333029968147,0.0189697150163774,0.0216663371719468,0.0214844401176243,0.025679547742585,3950.875,87654.25,-0.252156665735118,4.39932370748388,8.89027558018882,0.00746094547088488,0.0206175550531073,1,FALSE,TRUE,TRUE,"Not significant","Not significant","Q4 (up / down)","Q3 (down / down)"
"4930447C04Rik",-0.049602527,0.845930466,0,1,FALSE,-0.565308728837273,5.44e-10,2,2,TRUE,"Not significant","Q3 (MeCP2 down / H2A down)","ENSMUSG00000021098.14","chr12",72881108,72940774,"-","protein_coding",59666,0.0183042581643347,0.016498891949469,-0.00180536621486572,0.0188925212089609,0.0170901731504385,0.0191907179845342,0.0180436203134054,0.0146428810496017,0.018099122001373,0.0152588716079146,0.0179946931389868,8193.875,181511.375,-0.228487004667942,5.03301707395561,14.4132467743908,0.00115761044826398,0.00420159786541145,1,FALSE,TRUE,TRUE,"Not significant","Significant","Q3 (down / down)","Q3 (down / down)"
"4930452B06Rik",0.0713114815699515,0.700087995,0,2,FALSE,0.902302313575644,2.51e-16,4,4,TRUE,"Not significant","Q1 (MeCP2 up / H2A up)","ENSMUSG00000021747.12","chr14",8431191,8666240,"-","protein_coding",235049,0.0206225334863634,0.025012100574578,0.00438956708821463,0.0219012788277613,0.021007771371271,0.0198506232714518,0.0197304604749693,0.0219680109672656,0.0265061198011478,0.0244486260910001,0.0271256454388985,34303.25,841803.125,0.206179391338542,7.63772876651116,57.6799080698894,2.85308259957051e-07,3.01423441237821e-06,0.00581144394706518,TRUE,TRUE,TRUE,"Not significant","Significant","Q1 (up / up)","Q1 (up / up)"
"4930469K13Rik",0.0981793840309224,0.398544578,0,3,FALSE,-0.282711816230885,0.003773568,1,4,TRUE,"Not significant","Q4 (MeCP2 up / H2A down)","ENSMUSG00000085684.2","chr11",33973960,34098554,"-","protein_coding",124594,0.0245391536535909,0.0254643848816474,0.00092523122805648,0.0280580247586846,0.0239172864562732,0.0236046903223831,0.0225766130770225,0.0233595676830514,0.0270963816997248,0.0247700122326662,0.0266315779111471,18407.125,400643.875,-0.0104565156501973,6.6974601409131,0.0786695721060425,0.78203430789336,0.846355497448587,1,FALSE,FALSE,FALSE,"Not significant","Not significant","Q4 (up / down)","Q3 (down / down)"
"4930523C07Rik",0.803588652719481,0.000429938,1,3,TRUE,0.808784512047192,1.08e-22,4,4,TRUE,"Significant","Q1 (MeCP2 up / H2A up)","ENSMUSG00000090394.8","chr1",160044381,160080208,"+","protein_coding",35827,0.0415709298717995,0.0578229596338842,0.0162520297620847,0.0420381133211383,0.0428108460535399,0.0390269482366325,0.042407811875887,0.0593303906836965,0.0583496642469313,0.0585202099529674,0.0550915736519415,5470,136088.375,0.487037023876389,6.13165792963833,149.879934441563,1.16786949874062e-10,3.14749388252078e-09,2.37883338198476e-06,TRUE,TRUE,TRUE,"Significant","Significant","Q1 (up / up)","Q1 (up / up)"
"4930578I06Rik",0.009733155,0.978120002,0,1,FALSE,0.0329439819649082,0.76770242,0,2,FALSE,"Not significant","Q1 (MeCP2 up / H2A up)","ENSMUSG00000021961.6","chr14",63969338,63987790,"-","protein_coding",18452,0.034638473655794,0.0353083580957397,0.0006698844399457,0.0363236103467254,0.0313037890436738,0.0354399621095117,0.0354865331232651,0.0325648414985591,0.0369830361311567,0.035819100063259,0.0358664546899841,3059.25,61614.375,-0.0110681996961864,4.48072050009143,0.024558023525794,0.877069098444335,0.917434957436175,1,FALSE,FALSE,FALSE,"Not significant","Not significant","Q4 (up / down)","Q4 (up / down)"
"4930579G24Rik",-0.009887506,0.977759579,0,1,FALSE,0.449305506,0.080106611,0,1,FALSE,"Not significant","Q2 (MeCP2 down / H2A up)","ENSMUSG00000027811.9","chr3",79629078,79632820,"+","protein_coding",3742,0.0145766368643614,0.0273777210506403,0.0128010841862789,0.0168141592920354,0.0149587750294464,0.0148558758314856,0.0116777373044783,0.0208002119766826,0.0265928791811548,0.0303916161059018,0.0317261769388219,500.5,10923.125,0.802158907073326,1.28550260522141,10.5467970505867,0.00409328919875885,0.0123924208813197,1,FALSE,TRUE,TRUE,"Not significant","Not significant","Q2 (down / up)","Q1 (up / up)"
"4930595D18Rik",1.34886099763843,1.2e-05,1,3,TRUE,0.359602402153357,0.002464663,1,2,TRUE,"Significant","Q1 (MeCP2 up / H2A up)","ENSMUSG00000083193.1","chr12",111159849,111184491,"-","protein_coding",24642,0.0493514044930739,0.0509723452715377,0.00162094077846382,0.0485254523824432,0.0479222793697445,0.0505980734624749,0.0503598127576329,0.0455259940618269,0.0528155544709871,0.0508975599269053,0.0546502726264315,3633.125,80531.75,3.52413676026128e-05,5.38598203331262,5.04850181604375e-07,0.999440230125925,0.999538373223105,1,FALSE,FALSE,FALSE,"Not significant","Not significant","Q1 (up / up)","Q1 (up / up)"
"4931422A03Rik",0.031861196,0.909469988,0,1,FALSE,-0.160018283,0.11909028,0,1,FALSE,"Not significant","Q4 (MeCP2 up / H2A down)","ENSMUSG00000046085.7","chr2",103966942,104028361,"-","protein_coding",61419,0.0338128421014787,0.034925482015677,0.00111263991419839,0.033789460469518,0.0350754298671943,0.0339171052994185,0.0324693727697837,0.0346715490654413,0.0357173062052967,0.0346593160598708,0.0346537567320992,8076.5,176201.875,0.0438440643164512,5.9700375041236,1.19790385102653,0.286949620041689,0.400635877073766,1,FALSE,FALSE,FALSE,"Not significant","Not significant","Q1 (up / up)","Q2 (down / up)"
"4931428F04Rik",-0.07818791,0.726577401,0,1,FALSE,0.45848477785862,1.73e-07,3,3,TRUE,"Not significant","Q2 (MeCP2 down / H2A up)","ENSMUSG00000014837.15","chr8",105280408,105289864,"-","protein_coding",9456,0.0228500485005837,0.0351283133323268,0.0122782648317431,0.0251172136637642,0.024456221706967,0.0221339661936359,0.0196927924379677,0.0333492899313866,0.0349332682597188,0.0370802919708029,0.035150403167399,1368.25,27104.75,0.605908941267597,3.04056475316303,25.4743341743339,6.45123670514404e-05,0.00034122368332142,1,FALSE,TRUE,TRUE,"Not significant","Significant","Q2 (down / up)","Q1 (up / up)"
"4931428L18Rik",1.661879341,2.16e-09,1,1,TRUE,0.701416955,3.87e-06,1,1,TRUE,"Significant","Q1 (MeCP2 up / H2A up)","ENSMUSG00000086727.8","chr1",30997841,31222684,"-","protein_coding",224843,0.0207633963270956,0.0270308525506581,0.00626745622356246,0.0226193059319413,0.0197058288327571,0.0202558451709107,0.0204726053727735,0.0252488687782805,0.0277375577818947,0.0270162027009022,0.0281207809415549,32107.375,741128.25,0.336684160908188,7.52367180447273,139.235775189759,2.2197301515023e-10,5.60963814589954e-09,4.52136834559503e-06,TRUE,TRUE,TRUE,"Significant","Significant","Q1 (up / up)","Q1 (up / up)"
"4931429L15Rik",-0.038771077,0.885746937,0,1,FALSE,0.115450008,0.333933648,0,1,FALSE,"Not significant","Q2 (MeCP2 down / H2A up)","ENSMUSG00000056617.12","chr9",46303360,46319986,"-","protein_coding",16626,0.0425727312298761,0.0364428699677523,-0.0061298612621238,0.0460043813696543,0.0420851267336203,0.0430573907048888,0.039144026111341,0.0348524494839366,0.0388992678616511,0.0328628351455393,0.0391569273798821,2551.375,48509.375,-0.282893443544446,4.29858763709471,13.6983995539948,0.00144363713804041,0.00507778360641427,1,FALSE,TRUE,TRUE,"Not significant","Not significant","Q3 (down / down)","Q4 (up / down)"
"4932438H23Rik",-0.215255081,0.336274595,0,1,FALSE,-0.215475567563939,0.036458852,1,4,TRUE,"Not significant","Q3 (MeCP2 down / H2A down)","ENSMUSG00000039851.11","chr16",91053934,91095122,"-","protein_coding",41188,0.0571650812066316,0.0471954427727394,-0.00996963843389222,0.05462915486992,0.0579378642478419,0.0598620456180441,0.0562312600907204,0.0448708328866974,0.0490504524195893,0.0467713051722322,0.0480891806124386,6419.125,145628.375,-0.290025983505867,6.29830170070324,51.1248477323662,6.91814755560985e-07,6.43157223004185e-06,0.0140915747560217,TRUE,TRUE,TRUE,"Not significant","Significant","Q3 (down / down)","Q3 (down / down)"
"4933414I15Rik",0.011426886,0.973280564,0,1,FALSE,0.458976857,0.003673353,1,1,TRUE,"Not significant","Q1 (MeCP2 up / H2A up)","ENSMUSG00000072983.4","chr11",50940710,50943765,"-","protein_coding",3055,0.0426668846287302,0.0451133512188978,0.00244646659016761,0.0518362040948976,0.0393287886733089,0.0387665198237885,0.0407360259229256,0.0523228159188204,0.0452870493991989,0.0444984336039895,0.0383451059535822,459,9747.25,0.101095560030205,2.15584656769075,0.367743980061113,0.551164869663546,0.657877364792076,1,FALSE,FALSE,FALSE,"Not significant","Not significant","Q1 (up / up)","Q1 (up / up)"
"4933424G06Rik",-0.0268955093438711,0.910430094,0,2,FALSE,-0.112842956,0.484415297,0,1,FALSE,"Not significant","Q3 (MeCP2 down / H2A down)","ENSMUSG00000102416.4","chr1",36710148,36757953,"+","protein_coding",47805,0.0228198178181189,0.0194448072409695,-0.00337501057714938,0.0264588839272153,0.0214296319514328,0.0207115469231253,0.0226792084707022,0.0173266824827139,0.0195240940193227,0.0192529105732942,0.0216755418885472,7378.625,158188.875,-0.31098791888873,5.10607002493404,24.7623024156209,7.58414726113604e-05,0.00039328282984236,1,FALSE,TRUE,TRUE,"Not significant","Not significant","Q3 (down / down)","Q3 (down / down)"
"4933427D14Rik",-0.0709421264169294,0.713479086,0,3,FALSE,0.461185496,0.000561039,1,1,TRUE,"Not significant","Q2 (MeCP2 down / H2A up)","ENSMUSG00000020807.15","chr11",72153928,72207459,"-","protein_coding",53531,0.0197528636737724,0.0184819296063954,-0.00127093406737706,0.0213020125659989,0.0195450716090986,0.0197115890209275,0.0184527814990647,0.0150463532693412,0.0204056702934576,0.018018571645735,0.0204571232170476,8187.625,187589.625,-0.203628006208385,5.20707044507638,13.1980804546491,0.00169028793992921,0.00581186276982074,1,FALSE,TRUE,TRUE,"Not significant","Significant","Q3 (down / down)","Q4 (up / down)"
"5031439G07Rik",-0.0758220253183056,0.741306092,0,2,FALSE,-0.186850652938473,0.071554187,0,2,FALSE,"Not significant","Q3 (MeCP2 down / H2A down)","ENSMUSG00000036046.14","chr15",84943935,84988551,"-","protein_coding",44616,0.0418963344279973,0.0280010689018353,-0.013895265526162,0.0429144509749044,0.0404177090103003,0.0416106507622237,0.0426425269645609,0.0239581506206213,0.0298184072929693,0.0279844108131366,0.0302433068806139,7362.375,150212.125,-0.653661308683042,5.75833660609581,225.349651531464,3.05874498828472e-12,1.37839771385778e-10,6.23035766663716e-08,TRUE,TRUE,TRUE,"Not significant","Not significant","Q3 (down / down)","Q3 (down / down)"
"5330417C22Rik",-0.707102883665269,0.001296746,2,5,TRUE,-0.182498924203995,0.00673241,3,10,TRUE,"Significant","Q3 (MeCP2 down / H2A down)","ENSMUSG00000040412.17","chr3",108455693,108536536,"-","protein_coding",80843,0.0736033127938994,0.0543357977709934,-0.019267515022906,0.073786225397254,0.0742895554216309,0.073502998503963,0.0728344718527497,0.0534224414564935,0.0555836544327159,0.0546927638138217,0.0536443313809427,12298,282919.125,-0.442732891396438,7.54738960802186,327.622557232526,9.75431437723896e-14,7.3860828828989e-12,1.9868562954998e-09,TRUE,TRUE,TRUE,"Significant","Significant","Q3 (down / down)","Q3 (down / down)"
"5730522E02Rik",1.05868018887589,0.000261822,1,3,TRUE,0.423165764156717,0.001642073,2,4,TRUE,"Significant","Q1 (MeCP2 up / H2A up)","ENSMUSG00000032985.15","chr11",25602762,26210763,"-","protein_coding",608001,0.0253638091912238,0.0243919168507966,-0.0009718923404272,0.0271450305934028,0.024747731462962,0.0244196691950832,0.0251428055134473,0.0222131862148816,0.0259174628448647,0.0240134045966754,0.0254236137467647,86840,2087807.375,-0.112914272864901,9.07469986073031,40.3684700722184,3.61437700778464e-06,2.74398976040125e-05,0.0736212452715654,FALSE,TRUE,TRUE,"Significant","Significant","Q4 (up / down)","Q4 (up / down)"
"6330411D24Rik",1.24555372991678,3.92e-06,11,27,TRUE,0.00532826181498083,0.063692592,0,8,FALSE,"Not significant","Q1 (MeCP2 up / H2A up)","ENSMUSG00000110067.2","chr4",142598440,143074839,"-","protein_coding",476399,0.0614659177596982,0.0672864850890819,0.00582056732938369,0.0613034538906291,0.061462066035356,0.0618761845062545,0.0612219666065531,0.0652312777661267,0.0692042041141802,0.0658858675133974,0.0688245909626231,76140.75,1726754.125,0.1126169379144,10.1650787606879,62.3736944206569,1.58405994706094e-07,1.80659110087818e-06,0.00322657170616842,TRUE,TRUE,TRUE,"Significant","Not significant","Q1 (up / up)","Q1 (up / up)"
"6430548M08Rik",-0.403916721773482,0.088971799,0,3,FALSE,-0.341331267153022,2.83e-05,1,5,TRUE,"Not significant","Q3 (MeCP2 down / H2A down)","ENSMUSG00000031824.15","chr8",120114151,120165306,"+","protein_coding",51155,0.0268408908803137,0.0207761303705321,-0.00606476050978162,0.028296480903741,0.0258290205098716,0.0252527495300265,0.0279853125776158,0.0191179960001356,0.0223783556425743,0.0202314577195931,0.0213767121198255,8469.25,173803.125,-0.423918015431894,5.40882754275415,68.8534735891107,7.42048828868817e-08,9.26719349799444e-07,0.00151147925952289,TRUE,TRUE,TRUE,"Not significant","Significant","Q3 (down / down)","Q3 (down / down)"
"6430550D23Rik",-0.120864681756741,0.585491135,0,2,FALSE,-0.133725222192988,0.40178427,0,2,FALSE,"Not significant","Q3 (MeCP2 down / H2A down)","ENSMUSG00000074646.10","chr2",155973278,156007977,"-","protein_coding",34699,0.0206833315761139,0.0187177967237689,-0.00196553485234503,0.0233503380199909,0.0196327940374477,0.0180340360680721,0.021716158178945,0.0145322434150772,0.0209440380638993,0.0190556963112466,0.0203392091048525,5454.125,116613.5,-0.271269187704837,4.56585558904225,13.1035620852186,0.00174194472008325,0.00596230415113017,1,FALSE,TRUE,TRUE,"Not significant","Not significant","Q3 (down / down)","Q3 (down / down)"
"6430628N08Rik",0.013443427,0.967544519,0,1,FALSE,-0.183108162265495,0.132364894,0,2,FALSE,"Not significant","Q4 (MeCP2 up / H2A down)","ENSMUSG00000034185.9","chr4",115890664,115899227,"+","protein_coding",8563,0.042281064811245,0.0411608246929891,-0.00112024011825593,0.039390756302521,0.0407182320441989,0.0439818281663422,0.0450334427319181,0.0392047045645478,0.0381825727781181,0.0387297633872976,0.0485262580419929,1332.25,25552.75,-0.0670609090606871,3.4553060151302,0.413283177779578,0.527723803827896,0.635897193573735,1,FALSE,FALSE,FALSE,"Not significant","Not significant","Q4 (up / down)","Q3 (down / down)"
"7530416G11Rik",-0.745859906,0.01299982,1,1,TRUE,-0.731583419602794,1.08e-08,2,4,TRUE,"Significant","Q3 (MeCP2 down / H2A down)","ENSMUSG00000096607.1","chr15",85492735,85503227,"-","protein_coding",10492,0.0765026136564125,0.0512385961134449,-0.0252640175429676,0.079646017699115,0.0739082224496759,0.0759181241754968,0.076538090301362,0.0498991337367984,0.0517249962662419,0.0518480048472258,0.0514822496035135,1611.875,30623.25,-0.59390176741449,4.34815485087857,68.7225214693326,7.53082145173706e-08,9.37051326514552e-07,0.00153395302150432,TRUE,TRUE,TRUE,"Significant","Significant","Q3 (down / down)","Q3 (down / down)"
"8030462N17Rik",-0.082151822,0.705625708,0,1,FALSE,0.326349173,0.067592881,0,1,FALSE,"Not significant","Q2 (MeCP2 down / H2A up)","ENSMUSG00000047466.10","chr18",77631496,77714486,"-","protein_coding",82990,0.0196459948643182,0.0143075554890153,-0.00533843937530295,0.0211214090890587,0.0200602174262796,0.0183507687793965,0.019051584162538,0.0117864461791777,0.0159382719814572,0.0132570604884708,0.0162484433069554,11792.625,263364,-0.577544861631545,5.5286974254908,136.606439600299,2.61875138508178e-10,6.41121958686669e-09,5.33413469627309e-06,TRUE,TRUE,TRUE,"Not significant","Not significant","Q3 (down / down)","Q4 (up / down)"
"8030474K03Rik",-0.127336061,0.577794567,0,1,FALSE,-0.527674153,0.017279953,1,1,TRUE,"Not significant","Q3 (MeCP2 down / H2A down)","ENSMUSG00000046774.17","chrX",101794655,101798642,"+","protein_coding",3987,0.0234603607639988,0.0240492492431518,0.00058888847915291,0.03155881415365,0.0161725067385445,0.0184292941459889,0.027680828017812,0.0303781773093614,0.0278429073856975,0.0179759122775481,0.02,631.25,7678.75,-0.0264656011451859,0.852684101117138,0.00716748733782158,0.933385778976033,0.955383664922755,1,FALSE,FALSE,FALSE,"Not significant","Not significant","Q3 (down / down)","Q3 (down / down)"
"9130023H24Rik",-0.14054183,0.507770583,0,1,FALSE,0.538712391,0.000687343,1,1,TRUE,"Not significant","Q2 (MeCP2 down / H2A up)","ENSMUSG00000062944.4","chr7",128234457,128238031,"-","protein_coding",3574,0.0198875696945038,0.0172056080882037,-0.00268196160630013,0.0281197356485681,0.0183744055339386,0.0213476325374342,0.0117085050580742,0.0128865979381443,0.0192985472363105,0.0190876904920725,0.0175495966862873,545,12152.25,-0.324256663357575,1.22943242101886,1.35491016531536,0.258332612758463,0.369576014136515,1,FALSE,FALSE,FALSE,"Not significant","Not significant","Q3 (down / down)","Q4 (up / down)"
